likelihood_sigma,sigma
5.8677947268e-27,64.6850484114
2.4726354365e-22,5.1791869504
2.9572486259e-35,1.9858495470
1.7936807789e-21,6.2595198540
8.4925580280e-21,11.8000010850
1.0302010472e-20,10.1463716673
1.2726338081e-33,2.1301686077
4.2426274512e-24,4.0455476824
5.7710947579e-22,5.5609704732
2.2125554431e-24,3.9215514886
1.0745129086e-21,18.6136671997
1.3302344035e-32,2.2330310717
3.3011327880e-21,15.3130690456
2.4848847752e-21,16.1789027714
7.0078806441e-29,92.9937904444
3.6221579315e-22,5.3405798967
6.0863502031e-27,3.1213183585
6.7054331739e-37,1.8610668906
2.3060027129e-31,2.3746377662
2.0188177709e-27,3.0133392391
1.7066023125e-26,3.2312435960
7.1359036206e-26,3.4009255567
3.3830846343e-21,6.8300598812
4.1332113360e-38,1.7798058402
1.3989387556e-25,3.4888575071
1.3106995962e-21,18.0457427721
3.4870419049e-21,15.1416800997
4.6007589993e-21,7.1997376254
1.0701533442e-26,3.1803191046
7.1434465564e-26,3.4010591909
2.6220184055e-22,5.2029991614
3.1409369011e-30,2.5240133719
4.0730713355e-34,2.0840064993
1.0893154275e-30,2.4608693686
8.6856881378e-27,3.1581803667
1.0278248836e-20,10.2152947920
4.3546241822e-21,7.1269724772
7.6444283523e-23,4.7628117188
2.7671045217e-36,1.9056763111
8.8861637531e-29,2.7511746641
1.0252736956e-20,10.2749468277
4.4419326187e-22,5.4336052891
2.0714973418e-21,6.3729679618
1.1887386183e-21,18.3253106727
2.7530630667e-24,3.9620401017
2.5162261643e-25,3.5704289884
1.1793394405e-31,153.0356448161
4.0463298814e-26,3.3310194632
7.5909227973e-28,2.9249141478
5.9977684692e-33,191.8207130485
3.4992531362e-21,15.1306861244
1.1837443710e-22,4.9059446640
3.1278035486e-23,4.5044955867
1.2096371539e-40,1.6326520250
3.5983930551e-34,2.0791219569
1.2842837989e-30,2.4704446645
7.4623436763e-21,8.0658426001
6.2447181598e-26,52.7698976707
3.7178693080e-25,3.6274480190
1.5420340306e-28,2.7934304728
1.4431126147e-35,1.9607792384
1.2648557376e-39,1.6885239364
1.3096821940e-30,127.1681589222
1.0806421624e-30,129.0751671808
3.2377278297e-27,3.0584244305
3.5663360367e-39,1.7145657611
3.9038488383e-23,4.5647963438
9.9752232067e-21,9.2587574437
4.0871050020e-34,234.5971463232
2.6720991640e-24,3.9564449738
1.0178724591e-20,10.4101127228
9.6301717215e-24,4.2177325699
1.6951215909e-26,3.2304926343
1.9499456502e-32,175.4799957837
7.1943892965e-21,7.9778898927
4.5540988634e-24,4.0596816698
6.6117416395e-21,7.7946467656
1.4475950121e-26,59.9061971319
2.7027720413e-21,15.9260967393
3.1666291747e-31,2.3916796405
1.5523193588e-27,2.9889517153
1.0330686823e-20,10.0051326005
3.4400451778e-21,6.8480911344
3.4809851441e-21,6.8609898480
1.3102200538e-22,24.6540555396
1.9721817884e-27,3.0111504389
2.1681653690e-35,1.9749159568
2.9929874552e-27,3.0508082486
4.1289240169e-32,2.2868761286
7.0677390620e-33,2.2042091649
6.6192404277e-21,12.9252080288
8.4863090627e-31,2.4465129279
5.0998986348e-21,7.3460018135
1.2774906523e-29,2.6137863986
4.8650357406e-27,3.0986395897
7.0787144627e-31,2.4362062500
2.3460497227e-22,5.1581377888
4.0477054881e-30,116.4833240677
2.2765678520e-24,3.9267725379
1.0520795118e-22,25.3040201648
4.4484491506e-21,7.1547831396
9.1854842284e-31,2.4510440170
2.4699437603e-38,1.7656431591
5.1437771295e-31,2.4183033450
5.2001772879e-22,5.5091364160
5.2899036884e-29,2.7127744466
1.8978803655e-31,2.3643100286
1.1683814073e-26,3.1897493974
6.4452936580e-24,4.1309526132
5.2065575903e-23,4.6466924718
5.6602775005e-21,7.5099787396
4.7183446409e-22,5.4621406678
8.9379502424e-32,2.3253391672
5.8588695047e-21,7.5684695858
7.3344551603e-24,33.7717617129
1.0797800092e-24,3.7959803326
5.7660517418e-24,4.1077341043
2.4470482751e-22,5.1749994446
8.0272692439e-27,3.1499168034
8.2570727811e-23,4.7871543639
5.0628499053e-22,5.4960707865
6.0733516202e-24,34.4201404722
5.7940972699e-32,2.3035692163
2.1327571780e-22,5.1206216860
5.1496295623e-27,3.1043577019
7.3630260118e-29,2.7371060084
1.6325680360e-28,2.7978931166
1.7160072136e-26,59.0387536238
6.9709781065e-35,2.0167777244
5.2409419938e-30,2.5559254637
2.0217240433e-29,2.6448228541
1.0821025966e-22,25.2203502702
1.0972125771e-21,5.9211543210
4.4151470462e-29,2.6996895107
5.2094882039e-21,13.8163462506
8.8436230490e-21,8.5871666575
2.4440083761e-27,69.6137287140
1.1524523318e-24,3.8069460319
1.2983701917e-39,1.6891702178
2.4785784536e-25,3.5682731210
2.6216622180e-21,16.0180294755
3.3594658914e-25,3.6124181986
1.0874439878e-39,1.6847997917
5.8949148272e-39,1.7275135447
1.7700393143e-22,23.7719136954
1.0751430556e-39,1.6845201872
6.0857053207e-34,2.1000157867
1.0069900864e-20,9.3518547235
9.6987616743e-23,4.8391673582
1.0334423549e-20,9.9425598411
5.8572745457e-35,2.0104117522
5.9301366543e-31,2.4262417394
4.7406958461e-21,7.2408713474
2.4784290026e-26,3.2734412906
1.6518294286e-29,104.3074755953
1.6041432936e-40,1.6391553902
1.2199944896e-23,4.2712390292
3.1025089829e-21,6.7396345375
3.1968869650e-21,15.4126905452
6.4355505565e-24,34.2202998099
1.1839853534e-23,32.1579158989
2.6886713742e-21,15.9419035022
8.2816304169e-21,8.3569237964
4.4265368440e-27,66.2386874667
9.9300759131e-41,716.3919830230
3.2309193500e-35,283.2715646224
1.1039573237e-29,2.6040945683
2.1148569754e-33,207.4563548337
6.9573131139e-21,7.9021731217
5.7880765505e-22,20.3712837750
4.4764848733e-34,2.0877468617
1.9647129968e-24,3.8999998436
2.6980380899e-28,83.4290303831
4.0763195047e-24,4.0376279668
7.4572105691e-25,42.1575280514
4.8893425568e-31,137.2238215553
1.3005406333e-21,6.0307360927
9.0091493679e-21,8.6624958867
3.4418936495e-21,6.8486746051
4.2987974808e-22,5.4183216071
2.3819450683e-24,3.9350937377
1.5171773604e-38,1.7524653764
3.9420789565e-27,3.0777033326
1.0204657952e-20,9.5222760805
1.6293274811e-28,2.7977374119
1.1531702974e-25,3.4630349290
7.4179776193e-25,3.7343461303
9.3677001276e-24,32.9415667694
5.5352288176e-39,1.7258796774
7.8356978384e-21,8.1936425375
1.1585489257e-21,5.9554546984
1.3974469409e-33,2.1340630721
5.3438677440e-25,3.6825900502
7.0024950446e-32,2.3130247927
4.5611312394e-30,2.5471725799
1.6738745977e-40,1.6401406937
3.5273012739e-21,15.1055511174
2.1958245267e-33,2.1531048038
2.2190120738e-21,16.5156754462
5.5489087119e-21,13.5918137662
7.9894976682e-32,2.3196598676
7.9545979215e-23,4.7753249756
1.0194268823e-20,9.5065314059
2.3006460823e-38,1.7637095195
1.0471519597e-21,18.6871788423
2.6607719066e-24,3.9556504071
4.5078993726e-22,21.0819600582
3.8539596029e-21,6.9764388124
6.2098943045e-21,7.6728506189
5.4493046100e-35,2.0077847152
3.7877343869e-37,1.8437426167
4.5488958416e-38,1.7824697899
1.0231647370e-20,10.3178254179
2.3457813440e-38,1.7642381370
4.7890371629e-33,2.1868889311
7.3539685554e-28,2.9221519251
1.0311097295e-26,3.1763486991
1.9768874149e-37,412.1553714477
6.6204295974e-32,159.9255616446
2.1353228265e-30,122.4341809337
9.0310843822e-21,11.4489382968
2.6860768317e-25,3.5798092536
4.0954906391e-37,1.8460908908
6.8791108778e-21,12.7694293289
2.4661102543e-21,6.5214571613
1.6675134471e-28,2.7995541224
5.2129513453e-24,34.9504910189
2.4444618402e-34,243.7580429699
1.0334364287e-20,9.9193978697
2.9312317451e-22,22.3124201629
3.0968741067e-23,29.0463042148
1.4681389683e-23,31.4473428990
3.2950641848e-33,2.1705396264
7.8727110594e-25,41.9443024823
4.6401267007e-35,275.7784862610
4.4973019024e-41,758.6785437275
1.9994568808e-21,16.8226510745
5.5137041084e-21,7.4669847004
3.4614144101e-31,2.3965135669
9.9983013554e-21,10.6479339155
6.7426865695e-32,2.3111304001
4.5631971478e-31,137.9550663737
2.1733536085e-42,944.4159012652
5.8698586795e-23,27.0625355852
2.4297951257e-39,1.7048225689
1.4885995155e-34,2.0450628153
1.0174332348e-20,9.4779303881
3.8662553828e-28,2.8674754616
5.3220483052e-21,7.4109110240
2.9178261817e-35,1.9853739726
1.3064374857e-22,4.9400228720
3.9106471386e-30,2.5375602376
2.7248092018e-23,4.4680880268
8.6703049689e-21,11.6873164391
3.3173194683e-21,6.8091126115
1.9643187825e-21,16.8746342135
2.6879924935e-33,2.1617522334
1.9876785604e-39,1.6997716664
7.3628937741e-21,12.4819914571
1.3272263829e-23,31.7795821637
4.8429313557e-22,5.4746099338
1.3562787977e-24,3.8347304570
2.5437733377e-24,37.5083090800
7.5312707057e-21,12.3821148791
9.0679157943e-26,3.4315763007
7.0657853167e-30,2.5749895116
7.1945459760e-21,12.5818200456
1.3961761399e-39,1.6909679069
4.6665992165e-38,1.7831814324
3.2249684897e-21,15.3855914608
5.9802321374e-24,4.1152993073
3.2656705198e-28,2.8535238497
2.4601749053e-26,3.2725919107
5.3604942156e-27,65.1801700999
2.9939820066e-26,3.2953429969
8.1106595004e-37,1.8669188924
1.4392131505e-27,2.9820187465
1.9392286186e-26,3.2455425566
3.9549581897e-34,235.1729179719
6.6733498829e-35,2.0151777316
1.7821009134e-38,1.7567930845
4.8288816526e-23,27.6615058510
1.0054302371e-39,1.6828746035
8.2604091589e-28,2.9323069004
2.9478581459e-21,15.6622153062
8.5201345862e-39,1.7371417468
3.5673345704e-34,2.0787812070
4.4582828221e-35,2.0005213528
4.1408375406e-22,21.3239585433
1.1914205685e-26,3.1918557139
5.0677430027e-22,20.7488961197
3.4220619348e-40,1.6568964775
5.5231950433e-22,20.5043266503
7.2136718991e-21,7.9841295934
9.4290124452e-24,4.2130462040
4.0587443747e-27,66.7229536939
2.5758146452e-21,16.0711082599
5.1748601651e-22,5.5067463212
1.0235341158e-20,10.3106362131
2.2875370125e-25,46.9969236476
1.7192196795e-23,4.3522671830
1.5942684409e-24,3.8628467425
8.7431219605e-21,11.6403688746
8.9111508517e-23,25.7998169220
9.0783198866e-25,41.3875121888
2.2911932643e-21,6.4571945918
2.0587194506e-21,6.3679329120
3.2244358016e-26,3.3040373774
5.2714619137e-21,7.3961270264
6.2684773378e-30,2.5673095190
1.2044596250e-21,5.9803907385
1.7415986415e-25,3.5187404600
2.7991606813e-37,1.8347132811
7.7227025749e-21,8.1542289555
1.5340205656e-30,125.6190204095
5.5254182536e-38,1.7879032270
7.5540237362e-25,3.7372697056
1.3670555428e-21,6.0642729272
1.3322329304e-21,17.9990089992
1.8487745813e-25,3.5269995781
2.9823843885e-26,3.2948895101
9.2265442933e-21,8.7687718988
9.7518851983e-21,9.0806684297
4.0457176821e-21,14.6672866784
1.4611344447e-35,1.9612068731
8.9835349520e-21,8.6505543054
4.6517085966e-26,3.3478637844
1.7646449984e-21,6.2471306088
2.9680583056e-21,6.6952243944
2.0770028648e-28,2.8169160431
1.8123644371e-29,2.6373531190
2.7798505263e-26,3.2866993087
1.2680747003e-26,3.1986046941
1.2094194943e-26,60.8340059816
5.0760567684e-21,13.9069857681
1.2004599092e-22,4.9107472450
4.0768971753e-34,2.0840436085
4.0404633099e-24,4.0358837695
4.7157655563e-32,2.2933902991
5.8441430162e-21,7.5641206945
8.1286131261e-31,2.4440564619
5.1643152541e-37,1.8531009143
4.2340347006e-25,3.6469613347
5.0889914132e-21,13.8981353622
2.2906002708e-26,3.2644142126
8.8117326226e-21,8.5731218982
1.4145226809e-25,3.4903530519
1.8851675583e-27,71.1331961837
8.6691078934e-21,11.6880841073
5.1913532732e-40,1.6668364823
2.4009584182e-21,6.4977829077
3.7780253516e-32,2.2825462653
3.3491116677e-24,3.9993066687
4.2920803164e-30,2.5433641854
9.0358163513e-21,8.6750477089
5.8996187444e-37,1.8571519344
1.0176405332e-20,10.4137947683
9.7577460219e-37,1.8726449395
4.0062353242e-30,2.5390632407
2.6854427209e-22,5.2127992791
2.2106767902e-31,2.3723904411
2.4494710243e-37,1.8307605401
1.3495110440e-25,3.4840126021
1.1086345081e-21,5.9276316349
1.2821162324e-24,40.0594802638
9.4842485920e-36,1.9464381526
8.5880403797e-23,4.7997047835
8.8533010301e-22,5.7922109465
2.4700845501e-29,2.6586401209
1.3136746028e-39,1.6894599908
2.3569112752e-29,2.6553895358
5.3559743793e-22,5.5236654801
2.4683477276e-22,5.1784875425
7.2892587392e-21,12.5256487776
2.6819538328e-33,2.1616556310
3.2508126358e-34,2.0751368642
5.0855275751e-21,13.9005040822
1.4937569678e-32,179.0546943491
7.3151019494e-31,2.4380655258
2.4197903134e-33,2.1572478359
4.3689852845e-35,1.9997924916
1.9502681917e-24,3.8986715117
9.9621811648e-21,9.2469888865
7.7265699523e-31,2.4411703170
8.1683166305e-27,3.1517380972
9.9526706531e-30,108.5549670693
2.9660842442e-31,2.3881409225
1.5980273964e-24,3.8632603260
6.8434003713e-21,7.8663900809
1.0292769885e-20,10.1753778721
9.7896446359e-36,1.9475127310
9.9381577143e-32,2.3307390676
6.6184749672e-25,3.7161354968
8.8052641523e-21,8.5702902094
1.9575979737e-30,2.4953588929
2.1912285098e-39,1.7022194310
2.1859526403e-21,6.4173783508
1.7341902272e-31,2.3595625848
3.4606182701e-22,5.3204600615
3.5339686347e-31,2.3976433975
4.1705782413e-25,3.6446808723
7.0401341716e-36,1.9363986212
9.3513932887e-23,4.8272334785
9.8428604412e-21,9.1479861612
2.7561555342e-32,2.2673227777
7.7976222351e-21,12.2235620727
7.1280315147e-30,2.5755542375
8.4553114476e-28,2.9343546446
1.1179822080e-23,4.2512695585
1.7016752350e-30,2.4870129719
4.2303485365e-28,2.8749803261
7.8103964409e-35,2.0209604690
6.8450101315e-22,5.6494609038
2.6123854827e-35,1.9814652986
7.8177959721e-28,76.4939141187
5.9763261549e-36,1.9309289078
2.3075427303e-21,6.4632987911
3.4824878829e-36,1.9131397511
8.9058853312e-35,262.7608434341
2.5432338280e-28,83.8295681378
6.3215989071e-33,191.0623008455
3.5977423249e-36,1.9142018439
7.9008856850e-25,3.7445173497
2.9411062629e-29,2.6708199217
1.6787317374e-33,2.1417441205
3.7825069232e-30,2.5354901276
2.3082460152e-24,37.8634543881
1.4335788595e-23,31.5256078695
4.5396766794e-24,4.0590460182
1.1558068460e-32,2.2265507802
1.4315197740e-27,2.9815290431
7.1404026013e-21,12.6139510918
3.0150694917e-32,2.2716332049
6.5947217998e-21,12.9399866178
7.8154737852e-38,441.0982437331
8.9000038361e-31,131.0271884415
1.9229015073e-22,5.0807861706
1.0199975586e-35,1.9489069023
2.8972218325e-21,6.6715061749
3.2166437291e-34,238.8238184132
1.0174273470e-20,10.4171576160
4.9544408526e-30,114.6578348503
5.5464845494e-24,34.7345976151
7.0892636056e-21,7.9440942371
2.2886511922e-21,6.4562435846
3.6030863288e-31,2.3986994591
1.2818085919e-35,303.3107937717
7.7505978558e-22,5.7169110079
9.3770724455e-21,8.8485549308
3.8891440184e-23,4.5637502924
1.3547027081e-21,17.9510122088
9.1076359045e-23,4.8186453715
4.5200162988e-25,44.1622574775
1.1578734275e-24,3.8077393148
5.2393916870e-21,13.7962276601
7.6943503732e-33,2.2080310994
5.3163574829e-27,3.1075739249
3.4418558083e-23,4.5302488677
8.6205746489e-35,2.0246071477
3.5441635621e-40,1.6577276474
1.0768730564e-39,1.6845596973
5.8197510413e-36,1.9300457555
5.6695446962e-35,2.0092254538
1.2464020841e-27,2.9689446005
7.4958765631e-21,12.4031219870
5.2085759934e-22,5.5099274775
7.8642668352e-29,92.1398498578
2.8428757270e-33,2.1641616660
4.2382541896e-21,14.5155124853
9.2770654656e-21,11.2755461588
4.1142395175e-21,7.0552046787
6.3961367956e-22,5.6137384733
1.9479703165e-25,47.6845561470
1.6711195283e-22,23.9398148331
1.9720664362e-21,6.3333503898
5.4162985853e-25,3.6846781436
1.1255405500e-21,5.9371420145
1.4354638423e-21,17.7845978540
1.8432597508e-21,17.0605808409
2.8380587306e-41,784.3769955443
7.3605351921e-21,8.0320974313
3.0477163816e-22,5.2656613470
1.8522521940e-22,23.6395980326
1.0324258663e-20,9.8154652713
3.5115447003e-23,28.6513893199
3.6578766576e-34,2.0797667785
1.2737774197e-39,1.6886975830
2.0958756655e-27,3.0168554781
2.8138699577e-38,1.7692055680
1.3745587786e-24,3.8370383476
6.5055420583e-21,12.9938788197
2.8879497605e-31,2.3867004764
4.8468517579e-22,5.4749985532
6.7643428215e-21,12.8380494806
5.9944649345e-22,20.2718027596
7.2735958463e-21,8.0036049918
3.0957671761e-22,22.1556533482
2.0435667910e-25,47.4787715884
1.3878321387e-22,24.4845253162
9.4866920476e-35,2.0281587557
1.7616743885e-23,30.8519442364
3.5861104610e-24,36.2700221172
4.0231963965e-35,278.7086501535
8.5434655911e-21,8.4600370797
1.4718460990e-23,4.3150473968
1.0368925767e-30,2.4580179055
8.9773404354e-30,2.5905113312
1.4870227513e-24,3.8506693819
2.6008988576e-30,2.5124874313
2.1251089269e-21,6.3939213704
6.2646504852e-24,34.3130662643
2.0745078831e-25,3.5430723273
2.2573282822e-27,3.0238510887
9.9441581260e-21,10.7073010218
1.7459716013e-23,4.3560153607
1.5492434422e-25,48.6773975022
5.5846965721e-23,4.6672790122
7.6062009560e-26,3.4090225977
1.9119136154e-22,23.5473255309
1.0948950883e-40,711.3412061625
9.4089770409e-24,32.9267576515
9.4981844032e-39,1.7400049888
1.3262964230e-22,24.6180978917
5.3588058322e-22,5.5239267392
7.6654029502e-21,8.1344988312
5.0004909879e-21,13.9589763416
4.5030429497e-23,4.6048853657
1.9064861093e-26,3.2436280315
9.0349606219e-35,2.0263470935
1.0151239636e-35,1.9487441627
3.0079947808e-31,2.3888988125
2.2282582625e-32,2.2571899932
1.0162514695e-20,9.4618455394
9.3205117038e-21,8.8178879847
2.1786550611e-21,16.5699532576
7.0934538088e-22,5.6685433102
5.8728990278e-27,3.1176761941
2.1793849691e-35,1.9750966679
2.1881477129e-27,3.0209120697
6.3631326224e-40,1.6717387138
5.9735929420e-30,2.5642339076
1.0323733979e-20,9.8125202742
1.1610398430e-21,5.9568232807
1.6787904742e-22,23.9264311229
1.0210120204e-20,10.3575287223
8.2478610267e-21,8.3440613946
9.3804588797e-21,11.1989090800
1.8998931832e-27,71.0872576284
9.0334280054e-21,8.6739184694
7.9058553300e-34,223.3199553696
2.6031701774e-24,37.4242559617
1.2848378693e-22,4.9342125009
3.2176434235e-26,3.3037893382
8.8472984851e-40,1.6797451346
3.0042599930e-25,3.5960333210
4.4566277409e-22,21.1145339613
3.0905774350e-36,1.9092565422
5.5355788078e-23,4.6646706329
2.1285144398e-34,2.0587081527
4.9127433112e-32,2.2954047668
4.0667580496e-33,2.1797060174
6.6438475332e-25,3.7167427518
7.8356004516e-21,8.1936082664
1.3466557100e-26,3.2051459706
2.7421469833e-26,3.2851148091
1.5069411464e-21,17.6446280419
4.5890244301e-21,14.2514774975
1.0246488372e-23,4.2315872139
1.1860719362e-37,1.8096060841
5.4554633498e-32,2.3005817287
1.5999443854e-22,24.0671184838
7.4877804152e-28,2.9237217740
1.2340944624e-22,24.8307935881
3.5864912107e-21,6.8940085801
4.6926646864e-39,1.7216103377
9.3699283345e-23,4.8278791398
1.3889302838e-21,6.0750867522
2.6723910152e-21,6.5945773071
3.3592249037e-23,28.7904599913
5.8427037382e-25,3.6964891796
1.9021905220e-21,6.3048759324
2.0515789252e-32,2.2532809349
3.7357889635e-21,6.9402290393
5.9531015342e-25,43.0514617934
9.7667896998e-21,9.0913041858
2.3521746795e-30,2.5063967086
7.0143200929e-21,7.9202194962
2.9919599935e-22,5.2578441788
1.0574303998e-30,2.4591509220
1.6414556853e-37,1.8190167467
9.3813792230e-30,2.5933891581
3.6312457774e-28,2.8622738556
7.4288272361e-21,12.4428959598
4.0486682580e-26,54.8118568431
4.4119836531e-21,14.3828636254
6.9966731901e-27,3.1356394420
1.5169732178e-38,497.1570260020
1.0443261017e-29,108.1450016938
4.5144777717e-22,5.4412157458
4.1093362403e-22,21.3457337578
1.5999854568e-36,1.8881554320
2.8303764405e-30,2.5176376972
1.0228876976e-20,10.3231386066
2.2190205203e-21,6.4299894666
2.7863010669e-39,562.4299180929
7.7243843496e-31,132.4690767799
9.1567905295e-21,8.7336372595
9.6758825219e-21,10.9618201693
7.5757110725e-34,2.1088655224
1.2533956797e-24,3.8212050019
9.8292214867e-31,2.4549361950
4.3387892748e-33,2.1825444375
4.1381376447e-33,2.1804679432
2.6857365644e-37,1.8334860231
4.3904500782e-22,5.4281497324
1.3661300565e-30,2.4740599683
9.3507460408e-21,11.2212032422
1.2382601806e-29,2.6117087180
3.7460897293e-33,2.1761176061
7.1752307168e-32,2.3142476806
1.4780284750e-24,39.5208890255
5.7509086241e-27,64.7949563004
2.9871090124e-28,2.8462212086
6.5940558528e-32,2.3100152301
7.0385334413e-40,1.6741803239
7.3353386517e-26,3.4044165485
5.0859062893e-22,20.7387246892
1.8625203378e-24,3.8904115335
5.5953772726e-27,3.1127542539
9.2789478684e-21,8.7958947513
2.2258240419e-27,70.1578621225
2.5932583266e-29,2.6620228182
4.3184083408e-31,2.4086257174
3.4717298899e-24,4.0062463240
1.0286773281e-20,9.6816251620
9.3339157901e-33,185.5296693603
3.5036971033e-21,15.1266928667
2.7538025162e-21,15.8694881033
9.5313587120e-24,4.2154411223
9.3619877412e-21,11.2127953151
3.6010162006e-31,2.3986681091
8.0508172165e-31,2.4435086845
4.4289540835e-32,2.2903092394
2.9984389129e-21,15.6101228387
