tauint,rho,drho
0.000000,1.000000,0.000000
1.000000,0.872570,0.003134
2.000000,0.776088,0.005356
3.000000,0.694632,0.007144
4.000000,0.623025,0.008631
5.000000,0.561610,0.009832
6.000000,0.506699,0.010852
7.000000,0.456415,0.011742
8.000000,0.412508,0.012478
9.000000,0.369668,0.013168
10.000000,0.331095,0.013758
11.000000,0.297220,0.014257
12.000000,0.267210,0.014681
13.000000,0.239210,0.015063
14.000000,0.214998,0.015375
15.000000,0.191043,0.015660
16.000000,0.169450,0.015892
17.000000,0.152055,0.016056
18.000000,0.135332,0.016200
19.000000,0.119588,0.016325
20.000000,0.102191,0.016450
21.000000,0.089962,0.016511
22.000000,0.082235,0.016523
23.000000,0.071053,0.016549
24.000000,0.062546,0.016550
25.000000,0.057195,0.016535
26.000000,0.051846,0.016531
27.000000,0.048086,0.016530
28.000000,0.043024,0.016551
29.000000,0.039053,0.016584
30.000000,0.034482,0.016638
31.000000,0.030852,0.016704
32.000000,0.026481,0.016785
33.000000,0.020551,0.016876
34.000000,0.015865,0.016963
35.000000,0.012053,0.017042
36.000000,0.009179,0.017109
37.000000,0.007156,0.017157
38.000000,0.006988,0.017173
39.000000,0.006993,0.017163
40.000000,0.006300,0.017136
41.000000,0.004632,0.017101
42.000000,0.002070,0.017064
43.000000,0.001192,0.017030
44.000000,-0.001054,0.017003
45.000000,-0.003383,0.016985
46.000000,-0.006256,0.016979
47.000000,-0.009275,0.016987
48.000000,-0.013616,0.017008
49.000000,-0.016804,0.017044
50.000000,-0.019501,0.017089
51.000000,-0.019242,0.017140
52.000000,-0.020551,0.017180
53.000000,-0.021825,0.017205
54.000000,-0.022574,0.017220
55.000000,-0.024763,0.017228
56.000000,-0.026088,0.017233
57.000000,-0.026887,0.017236
58.000000,-0.026505,0.017240
59.000000,-0.025135,0.017242
60.000000,-0.025571,0.017238
61.000000,-0.023227,0.017238
62.000000,-0.021356,0.017238
63.000000,-0.018093,0.017240
64.000000,-0.017257,0.017241
65.000000,-0.014369,0.017244
66.000000,-0.010840,0.017248
67.000000,-0.008021,0.017252
68.000000,-0.005003,0.017256
69.000000,-0.003930,0.017258
70.000000,-0.000488,0.017262
71.000000,0.002390,0.017265
72.000000,0.005597,0.017266
73.000000,0.010480,0.017268
74.000000,0.014202,0.017267
75.000000,0.015422,0.017265
76.000000,0.012834,0.017261
77.000000,0.010385,0.017257
78.000000,0.008435,0.017254
79.000000,0.004579,0.017251
80.000000,0.001562,0.017249
81.000000,-0.000523,0.017249
82.000000,-0.004612,0.017248
83.000000,-0.005366,0.017248
84.000000,-0.008155,0.017247
85.000000,-0.009653,0.017246
86.000000,-0.011951,0.017244
87.000000,-0.011696,0.017244
88.000000,-0.012491,0.017244
89.000000,-0.014873,0.017243
90.000000,-0.015756,0.017242
91.000000,-0.016667,0.017241
92.000000,-0.017026,0.017241
93.000000,-0.016366,0.017242
94.000000,-0.016391,0.017242
95.000000,-0.016305,0.017242
96.000000,-0.015288,0.017243
97.000000,-0.014636,0.017244
98.000000,-0.011479,0.017246
99.000000,-0.009053,0.017248
100.000000,-0.006198,0.017249
101.000000,-0.002752,0.017250
102.000000,0.003140,0.017251
103.000000,0.007500,0.017252
104.000000,0.006996,0.017251
105.000000,0.006897,0.017251
106.000000,0.005122,0.017251
107.000000,0.004549,0.017251
108.000000,0.004036,0.017251
109.000000,0.001389,0.017251
110.000000,0.002337,0.017251
111.000000,0.001310,0.017251
112.000000,0.001795,0.017251
113.000000,0.000637,0.017251
114.000000,0.000418,0.017251
115.000000,0.001518,0.017251
116.000000,0.002487,0.017251
117.000000,0.002792,0.017251
118.000000,0.002137,0.017251
