likelihood_sigma,sigma
9.8525690779e-29,2.1416166941
1.2960898531e-37,1.4492196414
1.2591428365e-33,1.6889987369
1.4596292883e-25,2.6251808555
2.1316381873e-33,1.7054372478
1.0420413724e-31,1.8388225873
1.1310713316e-24,2.8116737599
4.6365650524e-27,2.3683528436
5.6030775173e-21,4.1681791492
1.5749037760e-24,2.8448507802
1.2437336264e-18,7.5864878679
2.7560869517e-21,38.4265575326
1.4832713503e-36,1.5053888983
1.5756315506e-20,4.4719793327
3.0228460485e-26,2.5002729456
2.8801851899e-24,2.9078372171
4.8017777286e-35,1.5942852839
2.3904598985e-28,2.1893288207
1.9554685629e-25,2.6500201544
1.2252840145e-37,1.4479785085
8.3238441008e-21,4.2776404104
1.7017755745e-26,2.4580619832
2.6531168817e-36,1.5194965527
5.7850713497e-31,1.9053044682
7.6250193164e-19,15.8778671324
1.8566077091e-18,11.4922719918
1.6290186885e-27,2.3014656208
1.0902903600e-18,7.3328396001
1.7422265557e-31,1.8582100683
2.8800156540e-19,19.5399380599
1.1222587996e-31,1.8415921799
3.2833769401e-26,2.5064865915
3.7619285078e-28,2.2146883388
4.7614533668e-19,6.2823916474
1.1420151088e-18,7.4174537236
5.1438726752e-25,2.7362835722
1.8267469643e-18,11.6257730837
5.7259892585e-19,16.9862338375
8.7978944160e-27,2.4115806462
4.1078324223e-22,48.1783189427
3.5609671668e-36,1.5267469656
4.1537466086e-22,3.5974685636
1.6879303124e-18,8.4383920447
7.1729622081e-26,2.5670526517
4.9036651959e-28,194.8669092451
7.1188645165e-28,2.2515172903
6.2303672420e-27,2.3880682784
1.6329411184e-36,1.5077015249
4.7664086114e-27,2.3701798941
2.1305840657e-30,1.9595898959
1.9862648051e-18,10.7581895146
2.3654255522e-23,3.1569315805
5.8309221215e-30,2.0039510566
5.6295670338e-24,2.9818335632
3.4215049923e-27,2.3484622068
1.1321698232e-20,4.3683429765
4.7973797397e-35,1.5942603430
1.0458784584e-31,432.3271374208
1.1615950770e-31,1.8428819082
1.7868532879e-21,40.5149549878
2.6082403440e-20,4.6441682779
1.6656732026e-18,8.3872759516
5.2371556914e-31,1.9012986947
6.2039911014e-35,1.6012924394
6.3064090423e-28,2.2444125296
6.4398586633e-21,34.5375235810
6.2845411238e-19,16.6307208863
1.8580753081e-18,11.4855250810
5.2294942661e-29,2.1089370118
5.2727732962e-24,2.9744037003
6.5689719124e-20,5.0161976728
2.0854164022e-22,52.0436969382
8.5327279130e-38,1.4400392817
1.5369896514e-24,2.8423765524
1.8496977974e-21,3.8977769981
6.2857007065e-35,1.6016521059
1.8545922112e-30,1.9536488184
3.0617995860e-19,19.3151778566
4.8049239448e-35,1.5943031125
5.7864074996e-33,1.7376092073
4.6591040171e-27,2.3686733992
4.1803301397e-26,2.5248468781
1.1794475425e-19,22.8264297161
2.4728035208e-35,1.5764429936
2.0355585392e-24,2.8712187209
9.0485534904e-29,228.9857948268
7.4800488930e-19,15.9536608302
6.6090536053e-19,16.4367355628
6.1118840942e-26,2.5543677154
8.1855853746e-30,2.0194106334
1.1109797665e-29,2.0335638275
1.6548802433e-29,2.0523675115
1.4128325614e-23,69.8376469815
1.8028040101e-38,1.4069757321
1.9601137036e-33,625.1072765548
3.3754358957e-19,5.9848655805
3.3504463128e-23,3.2032915374
2.5547609535e-22,3.5119663844
2.6243521456e-23,3.1705910282
5.6570551053e-33,1.7368660254
7.1868182062e-21,34.0528809461
1.9618500940e-18,10.9319466220
2.0167759564e-18,9.7242173589
1.8085050576e-18,8.7487916871
7.7589011498e-26,2.5733287941
3.5562473540e-30,1.9818849370
2.0954608031e-22,52.0155062949
1.9140961415e-18,9.1029403355
3.8224658346e-22,48.5783556508
7.5629239490e-37,1.4893987424
6.8697131130e-23,3.3044517177
9.3370698360e-25,2.7928733992
1.7627286365e-23,3.1190293234
1.7050832610e-36,1.5087440421
1.2185131768e-18,13.9027749195
1.9703128841e-18,9.3669534178
6.6128825364e-38,1.4345031786
1.9894766299e-18,10.7325626296
1.4994919661e-23,3.0986551908
6.2768551980e-26,2.5564680021
5.9593807745e-19,6.5084901738
2.6095855855e-20,28.6362651320
6.6789564461e-20,5.0237098943
1.2942263667e-25,2.6151237000
2.9243296346e-21,4.0037269406
1.9826447976e-37,1.4586859632
8.6456800586e-37,1.4925456442
2.2969891440e-30,1.9628273766
1.5110106294e-26,2.4495323803
5.6561915927e-35,866.7332936606
4.8057316819e-35,1.5943076879
6.5933092663e-19,16.4459544919
7.3684762993e-35,1.6060350291
1.8529341208e-32,1.7768411904
1.6502705012e-18,8.3527478058
1.7886905922e-31,1.8592151175
1.5845719118e-30,1.9469590171
9.6845370463e-19,14.9069154368
2.3424853538e-35,1.5750066227
2.5239976200e-34,1.6409006276
2.1530797986e-24,2.8770654020
1.6621557575e-26,2.4563665092
2.0199565662e-18,10.4169304966
7.7480244406e-34,1.6741426578
2.1297728080e-34,1.6359929560
