likelihood_theta2,theta2
4.6252463370e-19,0.9236535857
5.1521188675e-30,2.9586344795
6.5609696792e-21,1.8081590350
2.3438599201e-23,0.0266172844
5.0170499213e-21,1.8298536462
4.3504369968e-19,0.9030064762
2.7345163398e-20,0.4612653385
6.8797432013e-22,0.1810569192
1.1833565939e-20,1.7583254217
1.7985186951e-25,2.4551672927
1.2352656227e-40,4.1451961751
2.6045551565e-19,0.7766441904
7.9658977552e-20,1.5665808493
1.0044047402e-19,0.6183591599
1.5997030398e-20,0.4085790192
5.6685863624e-19,1.1580655210
6.8996695638e-34,3.3709420310
7.4823419672e-21,0.3426791831
7.8745572622e-33,3.2577815208
1.4762809633e-33,3.3354758247
3.8121438662e-19,0.8643776585
8.4058782699e-26,2.4939919104
1.5391775488e-21,0.2295768308
4.2311923523e-20,1.6371416521
1.5895488315e-19,0.6877834256
1.4418556031e-22,0.0998753148
6.6471513758e-21,0.3331989712
3.1677513522e-19,0.8185839682
1.4504941550e-21,0.2258220203
2.0631183315e-46,4.9637227840
2.9291894531e-19,0.8011709711
2.9752697970e-20,0.4701032474
5.0324431641e-19,0.9568132750
2.9544263705e-19,1.3707557729
5.0453331289e-20,0.5292817893
6.1515611566e-27,2.6238545503
5.3823811121e-20,0.5370256558
4.4783527886e-26,2.5257407419
1.5216451585e-19,0.6807365138
5.1988859738e-20,0.5328574696
3.9372529736e-19,0.8732412613
5.7432662244e-21,0.3217509283
1.5796999866e-20,0.4074093367
1.1253288044e-20,0.3769233825
7.4561928725e-23,0.0700823667
4.0468431527e-31,3.0760576527
5.3776234871e-19,1.1938052234
5.1827611370e-19,0.9703692193
1.3892001260e-35,3.5553499315
1.5726402067e-20,0.4069936686
5.8758051673e-19,1.0778983509
1.1734856887e-20,1.7590560285
6.8347387029e-29,2.8383593940
1.6646421056e-19,0.6953524221
1.6258712444e-22,0.1055729908
5.8562161713e-20,0.5473074406
2.4337422674e-19,1.4073420884
2.2990744447e-23,0.0260448248
3.6987171976e-22,0.1469200321
5.4567862694e-21,0.3178085092
1.6333550223e-23,0.0168467805
9.3524326491e-20,1.5470466718
7.3599635466e-20,0.5762297749
1.7827163872e-20,0.4187686804
5.8461265624e-19,1.0642603563
1.9099696360e-19,0.7186776710
3.3626463092e-21,0.2820651412
4.2779998546e-19,0.8977044044
1.7924474755e-21,0.2393561722
1.5454144151e-19,0.6832262545
7.7957269393e-22,0.1882601833
5.8739484914e-19,1.0767005595
1.1969874863e-19,1.5153285565
1.4314158203e-24,2.3461616483
2.9590643891e-24,2.3067089057
8.2761427736e-21,0.3509099136
1.1388596212e-23,0.0087421581
1.2906491884e-21,0.2185217963
1.6550547853e-19,0.6943984550
2.1083747508e-19,0.7362561631
7.2957782095e-46,4.8760461309
1.8646451531e-19,1.4516260200
8.3619863124e-20,1.5607555852
3.7323204233e-21,0.2895382460
2.6723071007e-22,0.1300639958
2.7819794540e-22,0.1321131117
5.0356164918e-23,0.0536845907
7.0448915612e-21,0.3378298179
1.1786991888e-21,0.2129270011
2.9942474739e-23,2.1751468385
4.5362323857e-25,2.4071634221
1.8194252653e-34,3.4334057376
5.3064848238e-28,2.7417222068
9.5882570145e-24,0.0046881064
1.3603775096e-19,0.6631190980
5.2078052190e-19,0.9727295317
2.1171085915e-20,1.7057032424
2.7483669284e-22,0.1314927316
2.4600669431e-19,1.4054233319
5.1414945945e-22,0.1647074018
5.0627435165e-19,1.2231381108
5.6693958518e-20,0.5433323026
3.5721320688e-20,1.6546165423
2.1732516877e-19,1.4268714066
5.8194784523e-19,1.0560884321
1.9038981416e-38,3.8800481598
7.2209381410e-20,0.5737539721
7.2844825485e-21,0.3405157101
5.8526074629e-19,1.0666251882
4.9370937852e-20,0.5267107201
5.2837061965e-19,1.2031870767
5.8712843496e-19,1.1098197848
2.6114079058e-22,2.0411455854
6.6875981572e-21,1.8065915900
1.8307185985e-38,3.8820455655
5.2625562217e-32,3.1700510807
4.9743017865e-19,0.9518058074
1.3380480282e-21,0.2207645950
2.3463997085e-42,4.3681116121
2.6425742679e-19,0.7795787148
2.8996338514e-21,0.2716518778
1.2209754325e-20,0.3840781548
4.1229471057e-22,0.1527039167
1.7104092098e-19,0.6998588652
5.4225600031e-23,0.0566819608
4.3822098749e-19,0.9053476571
3.9927491486e-20,0.5022030879
4.3471507911e-27,2.6407471098
2.2588791068e-22,2.0505448446
3.1765737378e-19,0.8192205606
2.8006100299e-22,0.1324541496
2.1452646705e-19,0.7394192255
1.2371149140e-22,0.0927320692
1.1323278589e-21,0.2104735556
1.4631030923e-32,3.2291312867
