likelihood_theta1,theta1
4.7490150062e-21,0.3372586070
6.2060754665e-22,0.1951698042
5.0671357276e-27,2.8209032759
1.8639763899e-27,2.8563642337
5.2206575230e-23,0.0726221155
2.0969061703e-19,1.7820943065
5.4636506450e-19,1.3554895519
1.2510646593e-20,2.0947262604
1.5815627426e-22,0.1208213227
3.2791855874e-26,2.7522372767
1.5527675355e-21,0.2541001012
2.5402872324e-21,0.2889924599
1.6457448057e-23,0.0337525662
8.4796632903e-20,0.7211336870
1.9079513869e-30,3.0814123380
5.0986501969e-22,0.1835040436
5.6680138582e-21,0.3518635657
5.5902073540e-19,1.4499691994
9.0970120584e-24,0.0041322737
2.2287078464e-22,0.1379891899
2.0207431941e-21,0.2724679634
1.2706073178e-21,0.2405630579
1.5088404755e-19,0.8709791643
2.4646888334e-22,0.1432160034
1.6322623117e-22,2.3757894040
3.2122163137e-20,0.5373245839
1.8466678293e-34,3.3476888415
5.1013848103e-21,2.1633010461
3.9467848103e-20,0.5687533047
1.4336971894e-20,0.4384902616
5.5884691555e-19,1.4508102452
3.2135828711e-19,1.0950349761
1.0249447399e-25,2.7085493732
9.4872988980e-24,0.0108730335
4.2488930385e-60,4.6560625905
3.0973916068e-21,0.3037721498
2.4750056860e-35,3.4017778197
3.1163640021e-22,0.1557308907
2.0388231980e-19,1.7868580391
5.6043570699e-19,1.4028521813
5.4428720284e-20,0.6252926870
7.9679965502e-20,0.7064212440
7.8548493185e-47,4.0361750103
2.3185823884e-20,2.0422458643
1.9744283804e-22,2.3654717366
1.9177102778e-24,2.5885921424
1.4328436653e-23,0.0292630220
1.1757438763e-19,0.8037272676
1.4076355081e-20,0.4365643825
6.2467998387e-46,3.9904880920
1.3962982560e-20,0.4357188908
3.9862182100e-23,0.0626863914
1.0574196323e-20,0.4078321779
6.8229651924e-33,3.2474582507
2.7784292541e-20,0.5170244447
5.4940280566e-19,1.3626406490
5.4009377444e-21,0.3478308860
1.4606432931e-19,0.8620785492
9.3788916979e-49,4.1319763735
2.3967599679e-20,2.0392728753
4.0093101519e-23,0.0628919522
5.5548059247e-21,0.3501733978
9.6195018136e-24,0.0120828109
1.8849138899e-20,2.0604368400
1.3742798215e-22,0.1140828418
9.2383167162e-21,0.3950196174
9.1654153593e-59,4.5976417890
7.1458846010e-22,0.2037445413
2.4421081320e-32,3.2109895924
1.5773671132e-21,0.2551771416
1.6946050402e-21,0.2601197382
6.9229386843e-22,0.2018020229
4.6866480484e-19,1.5832306445
2.2383716898e-19,0.9826339713
7.8087766656e-23,2.4146194836
5.3608337718e-19,1.3350982413
5.8692261416e-32,3.1855575957
5.3343064477e-19,1.5099445151
1.5932016610e-22,0.1211777486
2.8734271328e-19,1.0585640110
2.0225820042e-19,0.9532194353
4.2483114517e-20,0.5808363261
1.8037851146e-22,0.1272828647
3.8912583364e-20,0.5664820261
1.7282133460e-22,2.3727059871
1.1216496700e-29,3.0262228098
1.1295729878e-19,0.7932051983
3.4188707033e-19,1.1162079046
3.5012618923e-19,1.6768343586
1.6428109476e-23,0.0336957498
8.0192294288e-20,0.7079186618
8.5031283997e-21,0.3873609593
3.0228075713e-21,0.3019311726
6.9663799228e-20,0.6760193728
3.5035646946e-21,0.3131872539
9.1936205886e-21,0.3945674976
9.6994814557e-20,0.7541200687
1.8670061631e-19,0.9303899680
5.5796462887e-19,1.4547399544
9.1055549438e-20,0.7384165732
1.7885281117e-22,0.1268609048
1.1733648158e-32,3.2320250580
2.3741137797e-20,0.4964752300
8.9400282976e-21,0.3919702742
4.6781764218e-20,0.5974067193
3.6970760239e-20,0.5584160257
1.7132408704e-20,0.4577916298
4.6381471301e-19,1.2404416113
2.4050324037e-65,4.8787217349
8.9238565811e-56,4.4638644776
3.4653610564e-22,2.3341926176
6.7504976610e-20,0.6691756838
1.1233585253e-23,0.0204156503
6.2627839258e-20,0.6533123194
1.0166707405e-22,0.1002200881
1.0685217361e-19,0.7787693057
2.1364833456e-19,0.9690395209
5.5810237229e-19,1.3901283317
3.7568915478e-20,0.5609217041
4.6834598693e-19,1.5835213450
4.8858707168e-22,0.1810177406
1.5019577476e-28,2.9422040138
4.3257055298e-19,1.2075044623
5.1570546348e-21,0.3440044382
1.1529607389e-27,2.8731039229
1.6133253497e-50,4.2179020045
9.0719267632e-24,2.5193229364
3.5296571034e-22,0.1625624673
1.3867430101e-22,0.1145106727
7.7470165867e-20,1.9202111587
1.3433837016e-19,0.8393271037
1.9445976979e-20,0.4722493030
7.1776203545e-20,0.6826136162
5.0150783184e-19,1.2843542687
2.2482907610e-22,0.1384401312
5.0603874874e-19,1.2901805882
1.6333531968e-19,0.8928878037
8.6674021971e-20,0.7263988859
1.0641032426e-22,0.1022642423
4.7245813054e-20,1.9741686674
3.2208758041e-51,4.2514843145
1.3889616900e-19,0.8483639160
1.5699988458e-22,2.3778823445
7.6217589640e-23,0.0877583034
5.7268683326e-22,2.3051803256
9.9685793908e-20,0.7610200478
7.9264869569e-61,4.6876769734
5.5654356439e-19,1.4602115415
9.6925098190e-24,0.0126681283
5.4124710269e-19,1.4968992348
3.5166731859e-21,0.3134754878
5.6234648758e-20,0.6316193209
5.5304286626e-19,1.4711156365
4.4536651929e-22,0.1756691456
9.6820766776e-24,0.0125873316
