W,tauint,error
0.000000,0.500000,0.000000
1.000000,1.386893,0.024833
2.000000,2.184022,0.055305
3.000000,2.905457,0.090109
4.000000,3.564035,0.127633
5.000000,4.168145,0.166886
6.000000,4.722083,0.207110
7.000000,5.227091,0.247629
8.000000,5.685868,0.287961
9.000000,6.104056,0.327893
10.000000,6.483517,0.367116
11.000000,6.827012,0.405433
12.000000,7.138698,0.442794
13.000000,7.419763,0.479020
14.000000,7.675665,0.514248
15.000000,7.913178,0.548768
16.000000,8.134422,0.582611
17.000000,8.339077,0.615651
18.000000,8.527830,0.647839
19.000000,8.701737,0.679165
20.000000,8.862736,0.709701
21.000000,9.012078,0.739481
22.000000,9.146968,0.768212
23.000000,9.266549,0.795746
24.000000,9.372067,0.822116
25.000000,9.464471,0.847342
26.000000,9.543730,0.871359
27.000000,9.614607,0.894552
28.000000,9.678170,0.916990
29.000000,9.731573,0.938371
30.000000,9.773966,0.958570
31.000000,9.807127,0.977721
32.000000,9.835164,0.996205
33.000000,9.862645,1.014478
34.000000,9.888127,1.032395
35.000000,9.912052,1.050002
36.000000,9.931608,1.066997
37.000000,9.946390,1.083325
38.000000,9.956466,1.098979
39.000000,9.962477,1.114017
40.000000,9.965685,1.128573
41.000000,9.967372,1.142786
42.000000,9.964890,1.156350
43.000000,9.962531,1.169758
44.000000,9.958907,1.182852
45.000000,9.953004,1.195509
46.000000,9.943203,1.207529
47.000000,9.928525,1.218782
48.000000,9.909823,1.229359
49.000000,9.887903,1.239352
50.000000,9.862480,1.248715
51.000000,9.836258,1.257788
52.000000,9.810450,1.266727
53.000000,9.785272,1.275567
54.000000,9.760538,1.284290
55.000000,9.735996,1.292868
56.000000,9.714611,1.301702
57.000000,9.693713,1.310448
58.000000,9.675330,1.319387
59.000000,9.662039,1.328884
60.000000,9.651047,1.338574
61.000000,9.639928,1.348128
62.000000,9.629509,1.357664
63.000000,9.617301,1.366834
64.000000,9.604739,1.375840
65.000000,9.591269,1.384602
66.000000,9.575016,1.392848
67.000000,9.556340,1.400623
68.000000,9.533075,1.407602
69.000000,9.506600,1.413976
70.000000,9.473664,1.419251
71.000000,9.433646,1.423315
72.000000,9.388747,1.426482
73.000000,9.341561,1.429135
74.000000,9.294443,1.431633
75.000000,9.246942,1.433907
76.000000,9.197663,1.435743
77.000000,9.146424,1.437107
78.000000,9.092256,1.437842
79.000000,9.038388,1.438457
80.000000,8.987876,1.439443
81.000000,8.941432,1.440927
82.000000,8.897197,1.442622
83.000000,8.853858,1.444322
84.000000,8.813894,1.446438
85.000000,8.774150,1.448461
86.000000,8.736716,1.450741
87.000000,8.696216,1.452387
88.000000,8.657221,1.454160
89.000000,8.621742,1.456406
90.000000,8.591871,1.459491
91.000000,8.565198,1.463020
92.000000,8.538908,1.466522
93.000000,8.513109,1.470016
94.000000,8.487163,1.473394
95.000000,8.460044,1.476477
96.000000,8.430091,1.478973
97.000000,8.398367,1.481061
98.000000,8.366964,1.483110
99.000000,8.336175,1.485172
100.000000,8.306027,1.487256
101.000000,8.277148,1.489477
102.000000,8.247293,1.491433
103.000000,8.216554,1.493140
104.000000,8.187826,1.495125
105.000000,8.159268,1.497056
106.000000,8.130114,1.498794
107.000000,8.102320,1.500699
108.000000,8.075103,1.502631
109.000000,8.048884,1.504670
110.000000,8.024200,1.506921
111.000000,7.999883,1.509167
112.000000,7.976351,1.511491
113.000000,7.952691,1.513720
114.000000,7.932824,1.516605
115.000000,7.914130,1.519653
116.000000,7.891365,1.521856
117.000000,7.866558,1.523597
118.000000,7.842619,1.525438
