     -2.000000      -1.000000       1.707225
     -2.000000      -0.979798       1.744233
     -2.000000      -0.959596       1.775104
     -2.000000      -0.939394       1.800382
     -2.000000      -0.919192       1.820728
     -2.000000      -0.898990       1.836902
     -2.000000      -0.878788       1.849755
     -2.000000      -0.858586       1.860208
     -2.000000      -0.838384       1.869237
     -2.000000      -0.818182       1.877850
     -2.000000      -0.797980       1.887073
     -2.000000      -0.777778       1.897920
     -2.000000      -0.757576       1.911382
     -2.000000      -0.737374       1.928398
     -2.000000      -0.717172       1.949841
     -2.000000      -0.696970       1.976496
     -2.000000      -0.676768       2.009041
     -2.000000      -0.656566       2.048037
     -2.000000      -0.636364       2.093911
     -2.000000      -0.616162       2.146946
     -2.000000      -0.595960       2.207274
     -2.000000      -0.575758       2.274870
     -2.000000      -0.555556       2.349552
     -2.000000      -0.535354       2.430978
     -2.000000      -0.515152       2.518656
     -2.000000      -0.494949       2.611946
     -2.000000      -0.474747       2.710070
     -2.000000      -0.454545       2.812128
     -2.000000      -0.434343       2.917109
     -2.000000      -0.414141       3.023907
     -2.000000      -0.393939       3.131341
     -2.000000      -0.373737       3.238170
     -2.000000      -0.353535       3.343119
     -2.000000      -0.333333       3.444890
     -2.000000      -0.313131       3.542191
     -2.000000      -0.292929       3.633747
     -2.000000      -0.272727       3.718323
     -2.000000      -0.252525       3.794742
     -2.000000      -0.232323       3.861898
     -2.000000      -0.212121       3.918769
     -2.000000      -0.191919       3.964435
     -2.000000      -0.171717       3.998081
     -2.000000      -0.151515       4.019010
     -2.000000      -0.131313       4.026647
     -2.000000      -0.111111       4.020542
     -2.000000      -0.090909       4.000375
     -2.000000      -0.070707       3.965952
     -2.000000      -0.050505       3.917205
     -2.000000      -0.030303       3.854192
     -2.000000      -0.010101       3.777086
     -2.000000       0.010101       3.686174
     -2.000000       0.030303       3.581851
     -2.000000       0.050505       3.464611
     -2.000000       0.070707       3.335042
     -2.000000       0.090909       3.193815
     -2.000000       0.111111       3.041684
     -2.000000       0.131313       2.879470
     -2.000000       0.151515       2.708064
     -2.000000       0.171717       2.528413
     -2.000000       0.191919       2.341520
     -2.000000       0.212121       2.148438
     -2.000000       0.232323       1.950262
     -2.000000       0.252525       1.748131
     -2.000000       0.272727       1.543218
     -2.000000       0.292929       1.336733
     -2.000000       0.313131       1.129914
     -2.000000       0.333333       0.924028
     -2.000000       0.353535       0.720364
     -2.000000       0.373737       0.520231
     -2.000000       0.393939       0.324953
     -2.000000       0.414141       0.135863
     -2.000000       0.434343      -0.045703
     -2.000000       0.454545      -0.218411
     -2.000000       0.474747      -0.380940
     -2.000000       0.494949      -0.531988
     -2.000000       0.515152      -0.670284
     -2.000000       0.535354      -0.794596
     -2.000000       0.555556      -0.903745
     -2.000000       0.575758      -0.996616
     -2.000000       0.595960      -1.072168
     -2.000000       0.616162      -1.129450
     -2.000000       0.636364      -1.167614
     -2.000000       0.656566      -1.185924
     -2.000000       0.676768      -1.183771
     -2.000000       0.696970      -1.160681
     -2.000000       0.717172      -1.116329
     -2.000000       0.737374      -1.050547
     -2.000000       0.757576      -0.963329
     -2.000000       0.777778      -0.854840
     -2.000000       0.797980      -0.725417
     -2.000000       0.818182      -0.575574
     -2.000000       0.838384      -0.405997
     -2.000000       0.858586      -0.217548
     -2.000000       0.878788      -0.011254
     -2.000000       0.898990       0.211697
     -2.000000       0.919192       0.449966
     -2.000000       0.939394       0.702074
     -2.000000       0.959596       0.966415
     -2.000000       0.979798       1.241274
     -2.000000       1.000000       1.524840
     -1.959596      -1.000000       1.813562
     -1.959596      -0.979798       1.856572
     -1.959596      -0.959596       1.892985
     -1.959596      -0.939394       1.923299
     -1.959596      -0.919192       1.948130
     -1.959596      -0.898990       1.968203
     -1.959596      -0.878788       1.984337
     -1.959596      -0.858586       1.997426
     -1.959596      -0.838384       2.008426
     -1.959596      -0.818182       2.018335
     -1.959596      -0.797980       2.028171
     -1.959596      -0.777778       2.038950
     -1.959596      -0.757576       2.051673
     -1.959596      -0.737374       2.067293
     -1.959596      -0.717172       2.086707
     -1.959596      -0.696970       2.110727
     -1.959596      -0.676768       2.140070
     -1.959596      -0.656566       2.175337
     -1.959596      -0.636364       2.217003
     -1.959596      -0.616162       2.265402
     -1.959596      -0.595960       2.320724
     -1.959596      -0.575758       2.383004
     -1.959596      -0.555556       2.452121
     -1.959596      -0.535354       2.527800
     -1.959596      -0.515152       2.609615
     -1.959596      -0.494949       2.696993
     -1.959596      -0.474747       2.789223
     -1.959596      -0.454545       2.885472
     -1.959596      -0.434343       2.984792
     -1.959596      -0.414141       3.086140
     -1.959596      -0.393939       3.188394
     -1.959596      -0.373737       3.290369
     -1.959596      -0.353535       3.390839
     -1.959596      -0.333333       3.488556
     -1.959596      -0.313131       3.582266
     -1.959596      -0.292929       3.670734
     -1.959596      -0.272727       3.752753
     -1.959596      -0.252525       3.827172
     -1.959596      -0.232323       3.892902
     -1.959596      -0.212121       3.948936
     -1.959596      -0.191919       3.994358
     -1.959596      -0.171717       4.028355
     -1.959596      -0.151515       4.050223
     -1.959596      -0.131313       4.059376
     -1.959596      -0.111111       4.055348
     -1.959596      -0.090909       4.037796
     -1.959596      -0.070707       4.006498
     -1.959596      -0.050505       3.961358
     -1.959596      -0.030303       3.902393
     -1.959596      -0.010101       3.829739
     -1.959596       0.010101       3.743641
     -1.959596       0.030303       3.644445
     -1.959596       0.050505       3.532597
     -1.959596       0.070707       3.408634
     -1.959596       0.090909       3.273176
     -1.959596       0.111111       3.126920
     -1.959596       0.131313       2.970635
     -1.959596       0.151515       2.805155
     -1.959596       0.171717       2.631374
     -1.959596       0.191919       2.450239
     -1.959596       0.212121       2.262749
     -1.959596       0.232323       2.069947
     -1.959596       0.252525       1.872920
     -1.959596       0.272727       1.672795
     -1.959596       0.292929       1.470733
     -1.959596       0.313131       1.267930
     -1.959596       0.333333       1.065610
     -1.959596       0.353535       0.865027
     -1.959596       0.373737       0.667455
     -1.959596       0.393939       0.474187
     -1.959596       0.414141       0.286532
     -1.959596       0.434343       0.105802
     -1.959596       0.454545      -0.066684
     -1.959596       0.474747      -0.229620
     -1.959596       0.494949      -0.381711
     -1.959596       0.515152      -0.521689
     -1.959596       0.535354      -0.648322
     -1.959596       0.555556      -0.760425
     -1.959596       0.575758      -0.856871
     -1.959596       0.595960      -0.936606
     -1.959596       0.616162      -0.998659
     -1.959596       0.636364      -1.042156
     -1.959596       0.656566      -1.066335
     -1.959596       0.676768      -1.070553
     -1.959596       0.696970      -1.054303
     -1.959596       0.717172      -1.017221
     -1.959596       0.737374      -0.959095
     -1.959596       0.757576      -0.879877
     -1.959596       0.777778      -0.779685
     -1.959596       0.797980      -0.658807
     -1.959596       0.818182      -0.517707
     -1.959596       0.838384      -0.357023
     -1.959596       0.858586      -0.177564
     -1.959596       0.878788       0.019694
     -1.959596       0.898990       0.233613
     -1.959596       0.919192       0.462904
     -1.959596       0.939394       0.706137
     -1.959596       0.959596       0.961754
     -1.959596       0.979798       1.228083
     -1.959596       1.000000       1.503357
     -1.919192      -1.000000       1.908382
     -1.919192      -0.979798       1.957182
     -1.919192      -0.959596       1.998942
     -1.919192      -0.939394       2.034115
     -1.919192      -0.919192       2.063274
     -1.919192      -0.898990       2.087107
     -1.919192      -0.878788       2.106399
     -1.919192      -0.858586       2.122019
     -1.919192      -0.838384       2.134903
     -1.919192      -0.818182       2.146035
     -1.919192      -0.797980       2.156425
     -1.919192      -0.777778       2.167093
     -1.919192      -0.757576       2.179044
     -1.919192      -0.737374       2.193248
     -1.919192      -0.717172       2.210621
     -1.919192      -0.696970       2.232005
     -1.919192      -0.676768       2.258151
     -1.919192      -0.656566       2.289700
     -1.919192      -0.636364       2.327173
     -1.919192      -0.616162       2.370955
     -1.919192      -0.595960       2.421291
     -1.919192      -0.575758       2.478275
     -1.919192      -0.555556       2.541848
     -1.919192      -0.535354       2.611799
     -1.919192      -0.515152       2.687767
     -1.919192      -0.494949       2.769245
     -1.919192      -0.474747       2.855590
     -1.919192      -0.454545       2.946033
     -1.919192      -0.434343       3.039690
     -1.919192      -0.414141       3.135580
     -1.919192      -0.393939       3.232639
     -1.919192      -0.373737       3.329738
     -1.919192      -0.353535       3.425704
     -1.919192      -0.333333       3.519333
     -1.919192      -0.313131       3.609415
     -1.919192      -0.292929       3.694750
     -1.919192      -0.272727       3.774165
     -1.919192      -0.252525       3.846531
     -1.919192      -0.232323       3.910781
     -1.919192      -0.212121       3.965919
     -1.919192      -0.191919       4.011038
     -1.919192      -0.171717       4.045326
     -1.919192      -0.151515       4.068074
     -1.919192      -0.131313       4.078687
     -1.919192      -0.111111       4.076683
     -1.919192      -0.090909       4.061698
     -1.919192      -0.070707       4.033484
     -1.919192      -0.050505       3.991914
     -1.919192      -0.030303       3.936972
     -1.919192      -0.010101       3.868754
     -1.919192       0.010101       3.787462
     -1.919192       0.030303       3.693400
     -1.919192       0.050505       3.586965
     -1.919192       0.070707       3.468642
     -1.919192       0.090909       3.339002
     -1.919192       0.111111       3.198687
     -1.919192       0.131313       3.048413
     -1.919192       0.151515       2.888960
     -1.919192       0.171717       2.721165
     -1.919192       0.191919       2.545923
     -1.919192       0.212121       2.364178
     -1.919192       0.232323       2.176921
     -1.919192       0.252525       1.985189
     -1.919192       0.272727       1.790058
     -1.919192       0.292929       1.592643
     -1.919192       0.313131       1.394096
     -1.919192       0.333333       1.195599
     -1.919192       0.353535       0.998366
     -1.919192       0.373737       0.803638
     -1.919192       0.393939       0.612677
     -1.919192       0.414141       0.426762
     -1.919192       0.434343       0.247186
     -1.919192       0.454545       0.075244
     -1.919192       0.474747      -0.087769
     -1.919192       0.494949      -0.240570
     -1.919192       0.515152      -0.381895
     -1.919192       0.535354      -0.510513
     -1.919192       0.555556      -0.625235
     -1.919192       0.575758      -0.724924
     -1.919192       0.595960      -0.808514
     -1.919192       0.616162      -0.875016
     -1.919192       0.636364      -0.923534
     -1.919192       0.656566      -0.953278
     -1.919192       0.676768      -0.963575
     -1.919192       0.696970      -0.953885
     -1.919192       0.717172      -0.923805
     -1.919192       0.737374      -0.873084
     -1.919192       0.757576      -0.801629
     -1.919192       0.777778      -0.709512
     -1.919192       0.797980      -0.596975
     -1.919192       0.818182      -0.464432
     -1.919192       0.838384      -0.312470
     -1.919192       0.858586      -0.141847
     -1.919192       0.878788       0.046511
     -1.919192       0.898990       0.251518
