likelihood_beta,beta
3.4416313818e-21,1.2993052341
3.6876152674e-21,1.4195453181
3.5093402581e-21,1.3325264361
4.3339266326e-21,1.7346166284
3.9426446071e-21,1.5434735819
3.2681772385e-22,7.9726323305
3.7478335946e-21,1.4488371372
4.0521770031e-21,1.5967302257
5.7476804440e-21,2.5282379781
6.2900706648e-21,3.0676014896
5.5251791648e-21,2.3790225621
6.0241025632e-21,2.7496310774
5.3729521529e-21,2.2855574900
5.4289613356e-25,11.5288148339
8.5729787885e-27,13.1656762528
5.9546599215e-21,2.6884482733
2.0572808822e-21,0.5597363444
5.1265495288e-21,2.1442128923
5.3214262787e-21,2.2551061095
5.9884368215e-21,2.7175992308
2.1963220876e-21,0.6426627983
3.5371174337e-21,1.3461237516
3.3888760942e-21,1.2733355460
3.4722153259e-21,1.3143254335
4.3815411218e-21,1.7581312287
3.6523589230e-21,1.4023768855
5.7800799527e-21,2.5516426734
3.8167324589e-21,5.2954966090
5.1583304143e-21,2.1618895169
3.5851599672e-21,1.3696034965
3.4017117741e-21,1.2796616030
5.1913088244e-21,2.1803881802
6.0068657175e-21,4.0438351521
4.8516206062e-21,1.9964474085
4.5006062819e-21,1.8173216467
3.7476181641e-21,1.4487324052
3.5519839401e-21,1.3533943240
4.9234124956e-21,2.0342495824
4.7300163542e-21,1.9334341893
4.9155297619e-21,2.0300748431
3.8465453737e-21,1.4967977071
3.6650583143e-21,1.4085628304
5.8740195254e-21,2.6227236663
3.5847507735e-21,1.3694036986
6.3824938886e-21,3.3781974700
5.0373221275e-21,2.0953096425
1.8367126435e-22,8.3973467652
3.6493503157e-21,1.4009110521
3.5342247246e-21,1.3447085146
4.2139813872e-21,1.6756952636
3.8304432365e-21,1.4889769393
4.0814452242e-21,1.6109817905
3.9406141872e-21,1.5424871556
4.8277857810e-21,1.9840010051
4.8399456509e-21,1.9903446358
6.0910861399e-21,2.8140174141
5.7715377428e-21,4.2323919614
4.3618115469e-29,14.9179748349
4.3064727826e-21,1.7210932056
2.3208143969e-31,16.4249020044
3.2628266447e-21,1.2109229857
4.0090154969e-21,1.5757319917
2.9846051038e-21,1.0707808909
5.9315989917e-21,2.6691329642
3.6242812734e-21,1.3886919582
4.0319901394e-21,1.5869067771
6.0582734253e-21,2.7817123621
3.4025730468e-21,1.2800859037
3.7909085265e-21,1.4697715857
3.8676852022e-21,1.5070646837
4.4135623558e-21,1.7739918737
6.5861345976e-38,20.0175787426
7.3582711230e-22,7.2969562518
5.8663783777e-80,34.3893629858
4.6535565174e-21,1.8943787479
4.5225445748e-21,4.9495165509
3.4867852733e-21,1.3214725182
4.7452251980e-21,1.9412517103
5.1879800345e-21,2.1785134980
2.6437052819e-21,0.8926777898
5.6224112029e-21,2.4420507949
4.0501231980e-21,1.5957305758
1.8610787290e-21,6.3406505088
3.5593297721e-21,1.3569851942
4.8664006342e-21,2.0041906594
4.0454485356e-21,1.5934554611
6.3166367711e-21,3.1179063259
4.7668196662e-21,1.9523812146
3.4676419726e-21,1.3120809425
1.0670175907e-21,6.9449674816
3.1327130124e-21,5.6319650916
5.2413959819e-43,22.3499151678
8.4471628703e-45,23.1044567417
4.3275452181e-21,1.7314710547
3.8946938250e-21,1.5201818896
3.5424642230e-21,1.3487391651
3.5968829184e-21,1.3753262173
4.0758791520e-21,1.6082706273
3.6848963848e-21,1.4182218832
6.0244427547e-21,2.7499434016
1.9612277595e-21,6.2772001629
3.5806120365e-21,1.3673826961
3.7078160643e-21,1.4293755740
3.5305568068e-21,1.3429137553
4.3850319577e-21,1.7598583959
6.3387401740e-21,3.1681218067
5.1621928190e-21,2.1640476907
3.7395882906e-21,1.4448283991
4.4984320940e-21,1.8162351913
5.1927709532e-21,2.1812121499
2.8229777249e-21,0.9873837983
5.8508160925e-21,4.1731379866
5.7038833709e-21,2.4973757228
4.1349739085e-21,1.6370790413
4.5625771067e-21,1.8483878426
5.7404958536e-21,2.5231161677
4.0662395806e-21,1.6035763133
4.2361947141e-21,1.6865775032
4.2132845639e-21,1.6753540859
3.7521385525e-21,1.4509299251
2.0176798124e-22,8.3305794014
4.7389719454e-21,1.9380354062
3.6431146483e-21,1.3978725440
6.2366153955e-21,2.9844634845
4.2825221699e-21,1.7093145438
3.8923516507e-21,1.5190443464
3.3354188876e-21,1.2469334522
6.3019201726e-21,3.0890210058
3.4083440519e-21,1.2829283874
3.8411170393e-21,1.4941612383
3.9535835994e-21,1.5487883500
6.3825192639e-21,3.3796018201
5.1514595509e-21,4.6197580349
3.6348275933e-21,1.3938335638
5.1994246999e-21,2.1849659943
3.9626464304e-21,1.5531920608
3.9178617224e-21,1.5314346190
6.3403714836e-21,3.6055329457
3.5253772891e-21,1.3403788561
3.0180877789e-21,1.0878551866
4.4845621637e-21,4.9685041675
3.6977693819e-21,1.4244871497
3.8145699159e-21,1.4812666407
3.5548554967e-21,1.3547981583
3.7803855683e-21,1.4646584984
3.8186205938e-21,1.4832342921
5.4415286182e-21,2.3269658501
1.8058717685e-21,0.4013195072
3.7951169478e-21,1.4718162863
1.1067536039e-25,12.1923784164
5.5666427606e-21,2.4055400893
4.1731215259e-21,1.6557081397
6.1083934892e-21,3.9460769077
3.4447697184e-21,5.4769660753
3.8924565208e-21,1.5190952794
3.6968088351e-21,1.4240197180
2.5737448139e-21,0.8549841326
4.5452874270e-21,1.8397006394
6.0128810497e-21,2.7394032302
5.1582038874e-21,2.1618188551
3.6955169190e-21,1.4233910157
3.7425921157e-21,1.4462888764
3.6772351141e-21,1.4144922308
4.3650103505e-21,1.7499583586
3.5157079810e-21,1.3356450376
3.9970629654e-21,1.5699202786
5.5923422863e-21,2.4222389864
3.6369826241e-21,1.3948839896
5.3445080264e-21,2.2686811265
3.6713230455e-21,1.4116136295
4.6299581923e-21,4.8954114269
5.8205202557e-21,2.5816146835
6.3320187073e-21,3.1517433239
4.6014688967e-21,1.8679887813
3.4976280953e-21,1.3267879507
4.4673735069e-21,1.8007391551
6.0979541908e-21,2.8209888123
3.0103141511e-21,1.0838967748
3.4419146384e-22,7.9325136163
4.0158961301e-21,1.5790781650
5.5799345562e-21,4.3636630833
3.9250546032e-21,1.5349285205
3.7901141897e-21,1.4693856397
1.2807638532e-21,6.7585837497
2.6237776991e-21,0.8819862810
4.5494005573e-21,1.8417658481
4.2211701462e-21,1.6792156920
3.7782200509e-21,1.4636061996
5.6426494586e-21,4.3222526520
4.5285142040e-21,1.8312878533
3.5343978480e-21,1.3447932190
3.9005949543e-21,1.5230479790
3.9622770064e-21,1.5530125450
5.7652725353e-21,2.5408823092
4.5749057556e-21,1.8545921952
5.7672988942e-21,2.5423483846
3.8743497640e-21,1.5103014099
5.0872983637e-21,2.1225736118
1.3867832430e-22,8.5918848127
3.4051842121e-21,1.2813721437
3.9969359471e-21,1.5698585247
3.4176868953e-21,1.2875280994
3.9685390120e-21,1.5560555804
6.3388321837e-21,3.6094594065
3.5239861299e-21,1.3396979115
5.1378124405e-21,2.1504609733
6.3465556225e-21,3.1888199950
2.8651625679e-21,1.0093165942
5.1018347914e-21,2.1305635595
4.0096539503e-21,1.5760424643
3.3585857868e-21,1.2583867659
3.4925300117e-21,1.3242890891
6.3824652846e-21,3.3768083136
9.6861917769e-28,13.9245900832
4.1367884049e-21,1.6379645144
3.7518593593e-21,1.4507942040
2.5478544892e-21,0.8409192040
4.1541016133e-21,1.6464163993
5.2373309395e-21,2.2064858687
5.0518359788e-21,2.1031955864
5.0986065533e-21,2.1287867539
4.1323441982e-21,1.6357958489
4.4376633283e-21,1.7859563384
5.7936151922e-21,2.5615764539
4.5505404971e-21,1.8423383709
3.6539087094e-21,1.4031319128
3.9754416062e-21,1.5594102026
4.5987517789e-21,1.8666166127
1.6972299016e-21,0.3287887725
4.0525793590e-21,1.5969260706
3.7540433233e-21,1.4518558542
6.3779784277e-21,3.3173661050
4.5978302990e-21,1.8661513540
3.9253799778e-21,1.5350865734
3.3746972291e-21,1.2663416383
3.5743397696e-21,1.3643192589
4.7948103938e-21,1.9668610416
4.2737007387e-21,1.7049805108
5.0202636784e-21,2.0860733345
5.3250914452e-21,4.5205589991
4.3331618802e-21,1.7342395901
5.2740044475e-21,2.2275336235
4.9544786055e-21,2.0507634498
6.1244857062e-21,2.8486862539
3.5022491263e-21,1.3290524505
1.7748439618e-21,6.3969298350
6.2501992125e-21,3.0039485197
1.0511554983e-21,6.9598244654
4.4960233571e-21,1.8150317934
3.4678633470e-21,1.3121896000
4.2748690050e-21,1.7055543607
4.7001953879e-21,1.9181542058
4.5216134119e-21,1.8278308455
3.8087388771e-21,1.4784340576
3.5170684730e-21,1.3363112217
6.0913005824e-21,3.9635798080
6.3699756158e-21,3.2706090932
5.3255162539e-21,2.2575039343
5.1945728894e-21,2.1822280696
3.8436596938e-21,1.4953961778
4.6740562805e-21,1.9048113426
4.3980145538e-21,1.7662858535
2.0541618918e-21,6.2199724082
4.2976784597e-21,1.7167662451
5.9315315061e-21,2.6690770916
3.3965162087e-21,1.2771015700
4.5055962265e-21,1.8198160107
6.0001889741e-21,4.0498104119
6.2759043693e-21,3.7341273424
3.7904843881e-21,1.4695655091
3.7009336239e-21,1.4260268954
4.0253624714e-21,1.5836825602
4.2351098762e-21,1.6860457599
4.5678924702e-21,1.8510617653
4.5620484898e-22,7.7077640237
5.1144976939e-21,2.1375466066
3.3570511332e-21,1.2576286088
4.9224795608e-21,2.0337551732
3.6283568407e-21,1.3906791060
5.3313818979e-21,2.2609484501
4.0676345163e-21,1.6042555477
2.9321244620e-21,5.7339282765
1.5924961422e-36,19.3260415177
9.3948120534e-38,19.9419019528
4.5144026919e-21,1.8242211150
3.6699299943e-21,1.4109352850
5.9921025715e-21,2.7208292858
4.0846086927e-21,1.6125228700
4.8799160225e-21,4.7665249897
6.0953715423e-23,9.1232371720
5.2296148330e-21,2.2020864233
3.9098911490e-21,1.5275631404
3.6224774177e-21,1.3878123591
3.4476731350e-21,1.3022743818
3.7500717257e-21,1.4499251876
4.3558924015e-21,1.7454546197
4.4829370729e-21,1.8084987003
1.0436205831e-23,10.1238404410
3.5785727926e-21,1.3663867894
5.6172398339e-21,2.4386216803
1.5716378139e-28,14.5180306885
3.4483678242e-21,1.3026157156
3.6348578626e-21,1.3938483185
3.9117089366e-21,1.5284460636
4.4583194152e-21,4.9815836727
4.8193332584e-21,1.9795988974
3.9035898468e-21,1.5245025776
5.9296448915e-21,2.6675166265
4.6985604029e-21,1.9173182577
5.2485558123e-21,2.2129036282
4.2788938395e-21,5.0702820823
2.8491672493e-21,1.0010148648
4.7729994336e-21,1.9555727547
2.1206102316e-21,0.5978743613
4.7342957038e-21,1.9356321082
5.8817883352e-21,2.6288458588
1.5091255090e-21,6.5818327968
4.6950413707e-21,1.9155196423
6.1767392269e-21,2.9074751946
3.1495364110e-21,1.1543048809
3.0807646723e-21,1.1196501297
6.2960163125e-21,3.6996442868
6.3171939532e-21,3.6587544409
3.6567904878e-21,1.4045357738
4.0678652690e-21,1.6043679103
5.5940721155e-21,2.4233705741
2.6824673246e-21,0.9133752858
2.2770385132e-21,0.6895177727
6.3282508192e-21,3.1430316422
3.9002782133e-21,1.5228941411
3.8676533725e-21,1.5070492252
3.6439764453e-21,1.3982925125
4.4994518984e-21,1.8167447658
6.3020705919e-21,3.0893024823
4.0764305065e-21,1.6085391659
3.8774783290e-21,1.5118208378
4.6381658297e-21,1.8865638544
3.9890859828e-21,1.5660422758
1.2676218541e-22,8.6525698970
1.2578588051e-38,20.3658605217
4.4820973393e-21,1.8080797508
4.7580907068e-21,1.9478781612
4.8721197597e-21,2.0071922110
4.2595254066e-21,1.6980206643
5.4568948024e-21,2.3363941502
3.8901431426e-21,1.5179717289
3.3344365943e-21,1.2464474253
6.2706968891e-21,3.7425249127
4.7211895558e-21,1.9289048405
6.2996155615e-21,3.0847401717
4.4072686926e-21,1.7708713754
4.3342247039e-21,1.7347635887
3.6952804503e-21,1.4232759378
3.1075121204e-21,1.1331560741
5.6305710394e-21,2.4474804955
4.7225169968e-21,1.9295856404
4.1921963343e-21,1.6650342185
4.4470127932e-21,1.7906042111
7.5179241795e-46,23.5335170397
4.9002386176e-21,2.0219939426
3.1747744690e-103,39.9918407904
5.7689100132e-21,2.5435154789
4.9590252736e-21,2.0531886977
3.8226811834e-21,5.2926070283
6.1374901502e-21,3.9150654223
6.0123380118e-21,4.0389018497
5.6044665289e-21,2.4301909089
5.3721163965e-21,2.2850592273
5.4310633782e-21,4.4572365493
5.0428445926e-21,2.0983072077
6.3564964800e-21,3.2187013295
4.6614774608e-21,1.8984065956
5.1734697255e-21,2.1703614115
3.9609462780e-21,1.5523659054
4.1562437292e-21,1.6474625224
4.3797463390e-21,1.7572433974
5.1595934332e-21,2.1625950066
4.4060184495e-21,1.7702516714
6.2849906814e-21,3.0588325531
4.6835386482e-21,1.9096463574
4.8057130493e-21,1.9725180601
4.5238383874e-21,1.8289452040
1.3546238977e-24,11.1215566988
3.6107191030e-21,1.3820774747
4.5755370697e-21,1.8549101263
4.6978733430e-21,1.9169670272
3.5482343027e-21,1.3515609662
3.9988435157e-21,1.5707859625
4.5790268623e-21,1.8566679907
3.9466712256e-21,1.5454298664
4.8842032841e-21,2.0135438764
6.1107665648e-21,2.8342065274
5.8492301042e-21,2.6034547057
3.9683997046e-21,1.5559878810
4.0693973145e-21,1.6051139416
6.0002399238e-21,4.0497649946
5.6579354649e-21,2.4658638335
1.5154499322e-34,18.2813824668
3.8448991266e-21,1.4959981526
3.8162885008e-21,1.4821014651
4.5562384308e-21,1.8452011285
4.7401542717e-21,1.9386433032
6.3772881917e-21,3.4656089745
3.4145534043e-21,1.2859856867
3.4945818629e-21,1.3252948929
4.0891401602e-21,1.6147306188
4.4734195225e-21,1.8037522169
4.3009624259e-21,1.7183817373
3.6839788146e-21,1.4177752298
3.8319295504e-21,1.4896988627
3.7749952212e-21,1.4620390928
3.6138802086e-21,1.3836194614
4.9151518409e-21,2.0298748483
5.5366069521e-31,16.1869672945
3.6241594731e-22,7.8921952669
4.5188158191e-21,1.8264300474
3.6343042467e-21,1.3935784587
3.4649292982e-21,1.3107493757
4.9226645993e-21,2.0338532276
2.7950302441e-21,0.9727836280
4.8842708456e-21,2.0135794281
5.5300870826e-21,2.3821351758
4.2563377503e-21,1.6964563409
5.4835722093e-21,4.4249113895
4.6898250518e-21,1.9128550817
4.4755867474e-21,4.9729810642
3.6540102335e-21,1.4031813723
5.4715336449e-21,2.3454304199
4.7358771123e-21,1.9364446745
3.2445722641e-21,1.2018364133
6.8802965546e-22,7.3572404941
4.1746090698e-21,1.6564351542
3.9845755172e-21,1.5638497381
3.9122879397e-21,1.5287272948
3.5783737802e-21,1.3662895935
4.1651433939e-21,1.6518097245
4.6014064445e-21,1.8679572376
5.5962270155e-21,2.4247815943
5.9917222178e-21,2.7204935056
4.1688851334e-21,1.6536379175
4.4279223792e-21,1.7811177591
3.7327197451e-21,1.4414885842
2.2447189008e-28,14.4042293438
4.2359255645e-21,5.0913681563
6.0727282010e-32,16.7835116789
5.1855938454e-21,2.1771707082
3.5794824118e-21,1.3668310302
5.6112391240e-21,2.4346541427
3.6160506299e-21,1.3846780980
4.6477624169e-21,1.8914349440
6.1547974545e-21,2.8820193979
1.4242712817e-24,11.0986037103
1.1221980052e-21,6.8944883757
5.1946638101e-24,10.4805552957
3.6982787338e-21,1.4247350119
4.5320956431e-21,1.8330829514
6.2769785630e-21,3.7323704383
3.0655151227e-24,10.7387459671
3.9971089396e-21,1.5699426304
3.6946938043e-21,1.4229904427
5.1918795734e-21,2.1807097815
1.1925364874e-26,13.0456070961
4.6212399518e-21,1.8779863610
3.6188420882e-21,1.3860395372
5.9898552242e-21,2.7188474359
5.3206349738e-21,2.2546425648
4.1267070128e-21,1.6330455417
3.9609940597e-21,1.5523891237
4.1535511316e-21,1.6461475805
3.4315834484e-21,1.2943650911
3.6768015535e-21,1.4142811438
3.1633872511e-21,1.1612570630
3.5933635448e-21,1.3736084421
3.7438777131e-21,1.4469139185
3.4764540287e-21,1.3164052144
4.6005444471e-21,1.8675218781
3.5008062825e-21,1.3283454501
3.7523633844e-21,1.4510392197
4.1113622296e-21,1.6255617788
5.8692064035e-21,2.6189510912
3.6069797346e-21,1.3802531982
4.2358175949e-21,1.6863926514
2.4744211833e-21,0.8006652986
3.9406571400e-21,1.5425080229
4.3430883497e-53,26.2719582391
4.7848727370e-22,7.6685553536
3.7587443803e-21,1.4541409720
2.4135886618e-21,0.7668902595
2.7084357679e-21,5.8506431816
4.0089466395e-21,1.5756985073
3.8265861807e-21,1.4871034858
4.0436932121e-21,1.5926012274
4.7844647579e-21,1.9615019338
3.9078476312e-34,18.0548168442
4.6637518796e-21,1.8995638969
6.3537401165e-21,3.2099202617
4.2345993484e-21,1.6857955303
1.6691002933e-21,6.4682698003
5.9426177692e-21,2.6783058845
3.6276003290e-21,1.3903102687
4.3193649574e-21,1.7274407225
1.5782887163e-45,23.4029568881
1.4034116846e-26,12.9858204534
3.9287017329e-21,1.5367001612
2.6129933618e-27,13.5862017831
5.4919319457e-21,4.4197006541
3.6581245952e-21,1.4051856471
3.7726599399e-21,1.4609042222
3.6644020580e-21,1.4082432172
4.1857413891e-21,1.6618773840
5.9911398485e-21,4.0578340614
3.3814989229e-21,1.2696974403
4.6185215018e-21,1.8766103553
6.0070950424e-21,2.7341846598
3.9682542650e-21,1.5559172017
6.3545838166e-21,3.2125620324
5.0767635339e-21,2.1168003341
5.8086704696e-21,2.5727400835
3.2337204056e-21,1.1964283283
4.2080536989e-21,1.6727933221
1.2227726469e-21,6.8068448976
4.6756471602e-21,1.9056221081
5.1235713465e-21,2.1425637010
4.2308643235e-21,1.6839650487
3.4389561062e-21,1.2979901854
3.9421908455e-21,1.5432531320
5.7954207798e-21,2.5629088736
3.8625617251e-21,1.5045763982
3.1650013617e-21,1.1620666642
4.1973738619e-21,1.6675669881
3.6202273094e-21,1.3867150854
1.8898502972e-23,9.8046181058
4.0321892780e-21,1.5870036609
3.7771670485e-21,1.4630944997
5.7231861538e-21,2.5108730537
3.7396923825e-21,1.4448790105
5.3678139802e-21,4.4953171985
5.6740738598e-21,2.4768366921
4.2984568755e-21,1.7171491441
2.5292183954e-23,9.6419989040
5.3325146671e-21,2.2616144276
5.4871884204e-21,4.4226596064
3.3790953546e-21,1.2685117392
3.7162784835e-21,1.4334923232
4.7075831205e-21,1.9219337711
4.5090758485e-21,1.8215561094
6.1567336144e-21,2.8842175576
3.5878020411e-21,1.3708934753
4.3845076329e-21,1.7595989457
5.3251036596e-21,2.2572618964
3.5017644901e-21,1.3288149819
6.3532491954e-21,3.5694129940
4.5037469756e-21,1.8188914709
3.9812524377e-21,1.5622344866
4.1709294110e-21,1.6546368603
5.2864921359e-21,2.2347542890
5.5829611912e-21,2.4161190994
3.6610059581e-21,1.4065891408
5.9974044216e-21,2.7255252766
5.4212686014e-21,2.3146211591
4.2867807248e-21,1.7114076079
2.3717450259e-21,0.7434181453
3.3877535553e-21,5.5050316648
6.3188826459e-21,3.1225835184
6.3528094425e-21,3.2070502716
4.6166664692e-21,1.8756716419
4.1839311458e-21,1.6609922350
5.9747374192e-21,4.0721676772
5.9287267227e-21,2.6667582272
4.4267256726e-21,1.7805235955
4.1808172260e-21,1.6594697959
5.0633501837e-21,2.1094700522
9.0134630156e-31,16.0516489479
3.8756466845e-21,1.5109312758
3.7132747307e-21,1.4320311578
5.2948284129e-21,2.2395902063
5.3115841330e-21,2.2493491300
4.4882369731e-21,1.8111436152
5.9079252374e-21,2.6497540727
5.1107210805e-21,2.1354617083
5.9200576084e-21,4.1181829739
3.5564050792e-21,1.3555556428
3.8544931992e-21,1.5006577769
3.9705781459e-21,1.5570465554
5.4935236787e-21,2.3591073110
3.7997722186e-21,1.4740779922
3.7254313192e-21,1.4379441464
5.8684056340e-21,2.6183249326
5.3271808132e-21,2.2584807416
3.8455456619e-21,1.4963121645
2.0321892800e-24,10.9338713161
4.3189615633e-21,1.7272420300
5.1300058896e-21,2.1461284191
3.9929187624e-21,1.5679055142
5.3730650713e-21,4.4921889094
2.2005150929e-21,0.6451188597
2.7026209082e-21,0.9240863474
3.6689424043e-21,1.4104543643
4.3908451040e-21,1.7627355916
4.6938933416e-21,1.9149330557
3.5734691427e-21,1.3638939780
4.9059524806e-21,4.7528028447
6.3239788590e-21,3.1335077685
3.5824767160e-21,1.3682932837
5.3589990467e-21,2.2772580648
3.8274434962e-21,1.4875199056
6.1886444403e-21,2.9218273189
4.9016129382e-21,2.0227193021
4.8652338863e-21,2.0035786848
4.6115394763e-21,1.8730782629
3.6298586660e-21,1.3914112948
4.1055133242e-21,1.6227102447
3.1004801970e-21,1.1296088417
5.3873177911e-21,2.2941452785
3.5386641174e-21,1.3468803828
5.3959145305e-21,2.2993057463
4.3769103335e-21,1.7558407436
4.0672081723e-21,1.6040479458
3.9960362556e-21,1.5694211156
3.6419868359e-21,1.3973229252
3.5951417715e-21,1.3744764059
3.6989533347e-21,1.4250632835
5.1999039286e-21,2.1852366269
5.6572901323e-21,2.4654271220
5.6806904511e-21,4.2964490398
4.9626796544e-21,2.0551395702
6.3825739213e-21,3.3838036964
4.1928486233e-21,1.6653532758
3.5790530143e-21,1.3666213225
3.5050343554e-21,1.3304170888
5.9989127840e-21,4.0509471336
3.4056903475e-21,1.2816214388
4.4339520461e-21,1.7841123830
3.9127747246e-21,1.5289637348
5.8295016245e-21,4.1894193307
4.0086467265e-21,1.5755526645
6.3062744666e-21,3.0972761926
3.4764416209e-21,1.3163991269
3.5781524027e-21,1.3661814738
6.3621893003e-21,3.5393768921
6.0987349842e-21,3.9560274519
6.3291682987e-21,3.6326889988
5.3116527618e-21,2.2493892092
4.5401970115e-21,1.8371459567
6.3316211357e-21,3.1508093098
5.5286861493e-21,2.3812460018
3.4250390941e-21,1.2911460020
5.3585485565e-21,2.2769907832
5.4949263726e-21,2.3599840243
4.6453398936e-22,7.6929302335
2.3902043641e-21,0.7537977154
4.2629029648e-21,1.6996784829
3.3992170000e-21,1.2784324432
4.1443753185e-21,1.6416675720
4.7946567368e-21,1.9667813832
1.9493425847e-23,9.7875183945
1.4155898259e-21,0.1259140617
3.7728866915e-21,1.4610144176
3.7291879681e-21,1.4397711043
3.7348007180e-21,1.4425004958
1.9797014527e-23,9.7789753920
6.3769054947e-23,9.0953353276
3.3614429499e-21,1.2597980717
5.1881013318e-21,2.1785817794
3.7008672611e-21,1.4259946039
4.6737099345e-21,1.9046348553
4.5805771166e-21,1.8574490957
3.7281983397e-21,1.4392898343
3.6856948021e-21,1.4186105274
3.5000362837e-21,1.3279681271
3.9715858774e-21,1.5575363011
5.0938213043e-21,2.1261555123
1.9896594024e-30,15.8286443398
3.6657782387e-21,1.4089134451
2.5589141945e-21,0.8469352712
3.6967347702e-21,1.4239836753
4.7672727893e-21,1.9526151295
4.1858703840e-21,5.1158732697
6.3756725888e-21,3.3013029361
4.1260169482e-21,1.6327089065
3.6602164060e-21,1.4062045660
3.6132935818e-21,1.3833333174
9.6328267028e-22,7.0452196515
3.4911424263e-21,1.3236088468
5.7833806659e-29,14.8311552736
5.9615007351e-21,2.6942665637
6.3533234550e-21,3.2086297741
3.9964532847e-21,1.5696238647
5.9701914722e-24,10.4108548788
4.0396176251e-21,1.5906179660
3.3872691863e-21,1.2725432304
6.0252332075e-21,4.0271441054
8.4039907185e-80,34.3483473027
8.8056230157e-22,7.1310161395
4.7915359722e-21,1.9651639402
4.7655318769e-21,1.9517165082
4.2315938732e-21,1.6843225629
4.0516064661e-21,1.5964525228
3.4941783141e-21,1.3250970839
3.8823663968e-21,1.5141947997
6.3323101852e-21,3.6253833318
1.9739483385e-21,6.2692770115
4.1017857781e-21,1.6208932262
4.1579507978e-21,1.6482962499
3.3361887671e-21,1.2473143565
2.9731771757e-23,9.5499009223
3.8948022111e-21,1.5202345306
4.3006076690e-21,1.7182072048
6.3805641603e-21,3.3414462777
3.7900537318e-21,1.4693562648
4.1931971712e-21,1.6655237665
3.5604794555e-21,1.3575470980
1.3812208159e-22,8.5946146152
4.4062509508e-21,1.7703669099
4.0644554623e-22,7.8012777626
5.6692386874e-21,2.4735386342
4.0224448686e-21,1.5822633534
6.3765694272e-21,3.4706384923
3.8675956612e-21,1.5070211970
4.1705183936e-21,1.6544360085
5.4802198253e-21,2.3508178810
6.3322095679e-21,3.6256207297
4.4324830083e-21,1.7833826488
5.5180741340e-21,2.3745285827
6.3600752474e-21,3.5469915121
4.5028069910e-21,1.8184215853
5.2164761373e-21,2.1946176681
4.2673972499e-21,1.7018849154
5.2498528514e-21,2.2136465741
4.4781195467e-21,1.8060956408
4.5563328248e-21,4.9325651622
3.3879466414e-21,1.2728772718
6.2433230058e-21,2.9939702123
4.7010747430e-21,1.9186038857
4.2566895412e-21,1.6966289667
3.6390320135e-21,1.3958828586
3.5469359143e-21,1.3509260618
4.8282857920e-21,1.9842616031
1.2609998022e-21,6.7748584400
4.6638442326e-21,1.8996108963
3.9084274044e-21,1.5268521866
3.9608881386e-21,1.5523376540
2.5836546210e-21,0.8603507506
3.8160034832e-21,1.4819630149
6.3124196690e-21,3.6684828072
6.3602858769e-21,3.5462492629
3.4047515699e-21,1.2811590414
6.2132185980e-21,3.8249645789
3.3936346468e-21,1.2756813762
3.8094424211e-21,1.4787758300
6.1077276876e-21,2.8310457030
2.4227034048e-21,0.7719767398
3.4862042924e-21,1.3211876263
6.2778388335e-21,3.0468566020
4.8186429355e-21,1.9792396414
3.6646269357e-21,1.4083527389
3.7629704482e-21,1.4561950681
3.5984313171e-21,1.3760819086
3.6684170170e-21,1.4101985146
3.7013192228e-21,1.4262145235
4.1533719748e-21,1.6460600934
5.0044041160e-21,2.0775166061
