likelihood_theta1,theta1
1.8847918441e-23,0.4582164835
8.5941824329e-23,0.6611257386
7.9557663446e-21,1.6615406030
1.2140655454e-21,2.4367126987
7.1572847472e-21,1.9741252081
1.1183987927e-22,0.7018835207
7.5871909837e-21,1.6240020067
2.4624171335e-22,0.8285796643
8.5187045429e-22,1.0394650800
1.1362778501e-21,2.4479664186
5.6217894112e-24,3.0721491175
8.5310877725e-22,1.0397259016
6.9597860582e-28,3.7210240619
5.8030151716e-23,0.6027690624
8.4883958793e-21,1.7950224997
6.0215003749e-23,0.6081130237
6.4157711680e-21,2.0282213156
8.2376311591e-25,0.1925063505
3.9949961073e-24,0.3087371182
3.0986018114e-22,0.8663675068
5.4779701778e-21,2.0902363736
7.7569391268e-21,1.6402793938
5.1406228730e-21,1.4474322886
9.7896385344e-25,0.2038838337
2.2324734692e-21,2.3229681883
8.4897800363e-21,1.7687615493
1.4978438873e-23,0.4329510639
4.4607623964e-22,0.9271942750
1.4636615584e-22,2.7356174822
5.0669214929e-21,2.1167116015
1.8951183383e-25,0.1081081545
1.2363320658e-22,0.7176520209
5.2241070970e-23,0.5877618180
1.6110267328e-25,0.1002210442
2.4518576218e-24,3.1450962058
1.2210890195e-23,0.4115497902
5.2348326735e-21,2.1059033289
1.7519454661e-24,0.2445469890
1.0127783251e-24,3.2188303976
3.9364107950e-21,2.1910695917
9.9665835160e-27,0.0056307343
2.7290601664e-23,0.5018350273
4.0608802677e-26,0.0461769221
7.6791782414e-26,3.4150576573
2.7139960867e-21,1.2719596876
2.5106171996e-26,0.0319089307
2.5847509256e-21,1.2606769186
5.7806989774e-21,2.0705999466
2.2551237734e-26,3.5003016138
3.8004224445e-22,0.9002931647
4.2282728981e-21,2.1714069410
3.5969664365e-23,2.8924533913
2.1624526881e-21,1.2209836460
3.2095627510e-21,1.3124234918
4.3091153315e-23,0.5610297356
2.3501156850e-25,0.1190272813
8.6424366195e-27,0.0015456426
1.8270322987e-21,1.1853732008
4.9130988475e-23,0.5791306656
2.9814949842e-22,2.6460176698
1.1709440639e-25,0.0856504538
5.5409809651e-21,1.4737811367
5.8671449836e-25,0.1710269344
3.1578440829e-22,0.8694995709
4.9856523762e-22,2.5754240627
8.4836873685e-21,1.7988536869
1.8643094249e-25,0.1072981587
4.9052047196e-24,0.3260890367
3.7273797119e-22,2.6160483582
3.2376015061e-28,3.7660607330
1.9397843553e-21,1.1978386694
5.0126915336e-23,0.5819415616
1.5730073977e-23,0.4382251203
6.4445943330e-24,3.0597539711
5.0427189232e-23,2.8566764820
6.5596994655e-23,0.6206177792
5.6837068820e-33,4.3151511241
5.3295337634e-23,0.5905929593
2.9967219526e-21,1.2955296725
3.4814697401e-21,1.3331394303
1.4226908370e-27,3.6778950218
2.9177814411e-21,1.2890885486
1.1840135497e-26,0.0110139598
3.9824690113e-21,2.1879344912
8.4459934857e-21,1.7454530399
2.7383233640e-21,1.2740451950
8.0850192026e-21,1.6772935490
1.4117434809e-22,2.7399556335
8.0771437556e-21,1.8859242713
4.9573032150e-25,0.1607967133
8.9224733707e-25,3.2290933766
3.7726435583e-21,1.3544453014
2.9604225547e-21,2.2617066489
1.8030537085e-22,0.7779338252
2.4343229200e-22,2.6724122105
4.1235122904e-22,0.9139600350
4.6271821879e-23,0.5707979210
1.9027259259e-23,0.4592863851
2.1222577502e-23,0.4717931935
5.3826005901e-22,0.9591171138
1.0241414166e-23,3.0168269828
6.2083858747e-22,2.5434505669
5.0600448868e-22,0.9485655783
4.4571257328e-21,2.1562768728
1.9175273574e-22,0.7878816450
1.2545432935e-24,0.2207733987
4.8922222140e-21,1.4310432744
2.4144145013e-21,1.2452342597
3.1253888991e-24,0.2887422944
7.9847550516e-23,0.6499513635
9.0421626553e-25,0.1986104944
7.6541461019e-22,2.5117116389
8.4123155581e-25,0.1938731398
8.3387946546e-21,1.8448456628
3.3110551774e-21,1.3202603457
8.0599496806e-21,1.6740793354
8.4817343543e-22,2.4956628211
5.7716512002e-21,2.0711902364
2.5132350436e-25,0.1225388975
5.6302848043e-26,3.4370778822
9.4597155089e-27,0.0039359566
1.8179940303e-24,0.2472564484
7.5635313644e-25,3.2423692071
1.4871167958e-22,0.7469943386
2.4778693082e-24,0.2705393977
3.8721934906e-21,2.1954632792
7.6203360688e-22,1.0195941459
2.7483409987e-26,0.0344832113
1.6010158798e-22,0.7588103873
1.3840216104e-21,2.4138894809
1.6438012387e-23,0.4430166813
5.5413489137e-21,2.0861414330
2.1662087701e-21,1.2213591637
9.4286074277e-34,4.3924925742
3.5489025810e-25,0.1413674024
6.2496828113e-21,2.0395311650
4.6276815659e-21,2.1451250632
2.9276872469e-23,0.5105469337
3.6997993798e-23,0.5406021300
4.2242128489e-27,3.6101393217
1.3037875267e-21,1.1183073036
4.3359290025e-24,0.3155884252
3.1340481720e-21,2.2484032383
2.6186587960e-26,0.0331029822
1.2292897881e-23,0.4122361174
1.9927634431e-22,0.7941154206
9.2228964681e-22,1.0537995856
4.8759124443e-23,0.5780693252
1.8630484405e-24,0.2490571855
7.9538007975e-22,2.5057477859
4.3847942221e-21,1.3970890909
6.0921383657e-38,4.7665611539
3.1406570716e-23,2.9065150290
6.6812527122e-21,1.5515149584
1.1901059951e-24,0.2171289100
1.9098153621e-25,0.1084910053
2.6013314302e-22,0.8375685539
1.5347475928e-23,0.4355655807
6.7382970554e-21,1.5556518830
6.7515835290e-22,0.9982990247
1.7229092524e-21,1.1733407264
1.9273651085e-29,3.9231102847
8.4100491741e-21,1.8281513741
1.3209240769e-24,0.2243655214
7.5493254031e-22,1.0179368191
1.7376639710e-22,0.7719777066
3.4189361251e-24,0.2959622140
6.0264548204e-26,0.0593685895
9.5450619552e-24,0.3869524931
8.4646540136e-21,1.7529464140
2.4627874169e-27,3.6440611407
1.7276557267e-21,1.1739010152
5.9524696109e-23,0.6064422271
