likelihood_theta2,theta2
5.2506582304e-24,0.2294958143
1.6515418098e-24,0.1765805881
1.4257070278e-21,0.6299760448
6.2054285779e-21,0.9624056155
5.7931463306e-21,0.9029062223
2.1755022776e-23,0.3031074230
1.3883118393e-21,0.6267976278
3.2540747359e-21,1.1910874006
6.0695289476e-21,0.9334856425
2.7301154887e-25,0.1041626273
8.9660848124e-22,0.5781946866
1.1635145020e-22,0.4069899855
7.3643677367e-23,0.3763344371
5.4019670892e-21,0.8723006236
1.5613032291e-24,0.1741452817
1.8055589283e-25,1.7785571714
4.7545835266e-22,0.5171513130
1.6985454295e-21,1.2760873885
5.7208088421e-21,0.8965782237
6.1645417222e-21,1.0038905871
1.9928906568e-21,0.6728373399
1.6059727971e-24,0.1753664243
2.5436567855e-22,0.4647343792
1.7830271894e-22,0.4375756561
3.1199076778e-22,0.4811450423
3.8577970607e-22,0.4989019907
6.2516644897e-22,0.5423508767
4.4581398502e-24,0.2216689314
5.7387088397e-21,0.8981057784
9.7073808366e-23,0.3946058877
2.1232364516e-22,0.4507152548
2.2086263085e-23,0.3039508883
1.0119461812e-22,0.3974189132
4.7439886059e-21,1.1171794139
1.2821120750e-34,2.3417169195
6.3596530569e-26,1.8153580826
3.7584813633e-21,1.1665381714
2.2581147041e-21,0.6904258682
9.3281191852e-26,0.0663846500
8.2008082112e-25,0.1470624082
8.1477367188e-22,0.5683536655
6.7744005171e-23,0.3709483175
1.8127817740e-55,3.2531317656
8.0458225397e-78,4.2669145614
9.0819359786e-23,0.3901348248
1.1294058891e-34,2.3444750995
9.7564286827e-22,0.5870980690
1.6764674566e-23,0.2887834711
1.7454778388e-22,0.4360004063
1.2100139199e-24,0.1632447414
3.1477196639e-25,0.1094795012
6.2606181320e-24,0.2380472192
6.1553684869e-22,0.5408789525
4.6715604921e-21,0.8269440936
3.8031759393e-23,0.3352863271
3.1601729351e-21,1.1957099328
2.8753610355e-57,3.3286724662
5.4882737657e-21,1.0731254810
2.2158730176e-22,0.4539888464
5.7997528722e-22,0.5352858261
7.7910878601e-25,0.1449702509
1.2283175750e-24,0.1638802125
1.1478380518e-24,0.1610184256
6.6066330983e-23,0.3693427134
3.3507615500e-26,0.0355787537
2.4771598579e-28,1.9877168189
1.0157877343e-21,1.3277552192
8.4391760197e-22,0.5719379520
1.6858286129e-21,0.6507279058
4.2832050014e-21,0.8052289964
1.4792924362e-21,0.6344371689
8.6104537110e-81,4.4221363680
2.7995038569e-77,4.2393333854
4.6789655708e-28,1.9695169684
2.9074767391e-35,2.3737378138
6.7695424701e-57,3.3130270140
4.9625405251e-22,0.5209905477
5.2867102533e-21,0.8644673154
8.4254464919e-22,0.5717711541
3.0652609334e-21,0.7386040827
2.4449699354e-23,0.3096630025
6.7040678356e-27,0.0041616743
8.1149923313e-26,0.0618222047
3.6342363020e-24,0.2120599217
9.1186673139e-23,0.3904045759
2.4743769013e-25,0.1005293988
1.5747002542e-21,0.6421296055
5.1481278328e-21,1.0946325950
5.4878204324e-22,0.5301585900
1.9324535427e-23,0.2965439281
2.3187533140e-22,0.4574947073
6.0092361677e-22,0.5386113165
6.1170858039e-21,0.9409767083
6.6178603701e-22,0.5477955808
4.2106010155e-22,0.5064452950
1.3074579202e-24,0.1665318539
1.6532374859e-26,0.0193229213
2.3927216376e-25,1.7683082438
6.1264788631e-21,0.9426361365
4.8612993986e-22,0.5191375010
1.2554951834e-26,0.0142481523
2.8415511848e-25,0.1056500028
4.5914578333e-21,0.8223873759
4.3110127555e-25,0.1214742843
2.0499373209e-64,3.6352900036
4.3560212067e-80,4.3847243941
4.4699187699e-38,2.5080332275
1.6118120910e-25,0.0850906728
5.3073166690e-25,0.1295907877
6.4246299762e-23,0.3675604754
5.0468835360e-21,0.8491551972
1.6005023633e-22,0.4296396473
7.3389811783e-22,1.3563980102
2.8987398789e-22,0.4751636921
2.6006832137e-22,0.4664863179
2.7096802017e-21,0.7181356765
6.1644709394e-21,0.9503226507
7.0295396942e-51,3.0616342395
4.4660062482e-49,2.9863108080
4.0858555248e-37,2.4630508044
2.5722291244e-23,1.5692771966
5.7454076511e-21,1.0539222356
9.6335948409e-23,0.3940914635
5.2471112772e-21,1.0886866232
3.2337550404e-24,0.2066493515
7.3075282822e-23,0.3758320678
5.2756063148e-21,0.8637313244
2.3626263509e-21,0.6970574657
2.3145766096e-24,0.1914619625
7.7439313456e-23,0.3796060188
1.5518570705e-21,0.6403154513
4.4115038511e-69,3.8446382616
4.3739750190e-88,4.8354749343
5.5924019813e-69,3.8399151822
9.0607894974e-71,3.9227513997
3.2787571005e-21,1.1898766365
2.9366071313e-24,0.2022253234
3.5626183676e-21,0.7660770741
6.5865951716e-22,1.3654009693
1.6034225101e-22,0.4297724406
2.0644332343e-21,0.6777008132
1.2336667321e-21,0.6130135502
2.8786866977e-22,1.4276601720
1.4427656094e-41,2.6655878339
1.2137541543e-33,2.2921084749
1.5638051502e-23,0.2850277561
6.1869845106e-21,0.9982046716
1.6140024788e-21,0.6452124975
1.6536137253e-25,0.0859945422
2.2717611614e-22,1.4437464837
3.5187233129e-24,1.6619021320
4.0508842720e-32,2.2115806189
4.2307978871e-65,3.6654834521
6.2185709662e-23,0.3654891197
5.9592331764e-21,0.9195367205
1.7885979594e-22,0.4378069960
4.9402091205e-26,0.0464255306
1.0664046893e-22,0.4009902041
1.1724594413e-25,0.0740600591
5.2076839312e-21,0.8592921539
1.2543844406e-39,2.5790766346
5.5788984771e-25,0.1315611539
1.0878182683e-26,0.0118452769
9.0166415456e-25,0.1509582210
6.8398152877e-23,0.3715650602
6.7457098439e-35,2.3556420621
3.5685933024e-87,4.7810427422
9.1453475598e-31,2.1361114953
2.6672470925e-21,1.2206086686
5.6043405683e-22,0.5320994851
1.8259841472e-24,0.1809621239
7.8281679366e-22,1.3509094560
6.1031710503e-35,2.3578032856
3.2417354520e-23,0.3258672869
2.3140244304e-36,2.4271862707
1.4203473366e-21,0.6295238744
5.6424339317e-26,0.0504005047
7.9002659728e-23,0.3809134831
6.7153330101e-22,1.3638072919
1.5382794561e-24,0.1735033544
3.5975595652e-23,1.5519729322
3.8567525444e-22,0.4988788582
3.1872704370e-25,0.1099492619
3.5703403162e-21,0.7664973000
4.2706464164e-23,0.3422385869
1.9029941695e-25,0.0909952341
1.0881626485e-22,0.4023737200
3.3203570851e-21,0.7528141238
2.7662040752e-22,0.4713994769
6.0360822100e-21,1.0248748897
1.1838290792e-23,0.2702743888
4.2061312695e-21,0.8010061066
3.5467143861e-21,1.1768133496
4.0598302359e-25,0.1191584466
5.1157773645e-21,1.0965320464
1.1818154516e-23,0.2701854795
2.7672762943e-22,1.4303871243
5.4043713356e-21,0.8724681336
7.0800626589e-25,0.1410884363
6.1017101801e-23,0.3642878304
5.3880772900e-21,1.0798058176
8.7570662799e-24,0.2547681527
1.0206423709e-25,0.0693785915
7.2827710838e-27,0.0055748699
1.9393997658e-24,0.1836100297
6.9417400138e-22,1.3610597779
8.7128736229e-22,0.5752223969
2.8821283451e-23,0.3190477523
5.7110090324e-24,0.2335630854
4.2581686550e-32,2.2104038063
2.6547270566e-21,0.7148818477
4.5056716538e-23,0.3454853185
3.5124773128e-21,1.1784764550
3.7791258033e-22,1.4083187893
6.7954488530e-24,0.2420813156
1.7249736039e-25,0.0874911931
1.9058659097e-23,0.2957820014
1.7727810200e-22,0.4371485807
