likelihood_theta2,theta2
3.8617042875e-24,0.7567748674
5.9177966067e-27,0.3869728707
5.5001920071e-53,3.0067758777
5.6649697217e-30,0.1624300542
2.1721802306e-33,0.0192721979
2.8252850929e-25,0.5779626174
2.7144776072e-25,0.5756282470
1.0969130789e-41,2.5974772523
1.2438109107e-24,0.6718063430
6.6825190742e-26,0.4991156248
5.9061020360e-26,0.4928235572
1.0331146375e-32,0.0375767587
9.6523658756e-24,0.8404134101
2.8929873661e-23,0.9876996056
5.4775244492e-29,0.2237125426
6.6171382327e-24,0.8036646331
5.9936036792e-26,0.4935692374
2.0170976251e-27,0.3440112739
3.1109610410e-26,0.4612233466
3.4947662792e-25,0.5905262035
7.4959207370e-27,0.3969292880
8.2547922434e-28,1.8740959088
1.8906342968e-33,0.0179283317
7.3504685058e-25,0.6366989366
6.9969044174e-25,0.6335200187
2.2960340943e-32,0.0492265801
6.2424936981e-24,1.4509465233
1.0895939836e-25,0.5247034047
2.3446436414e-23,0.9508197209
6.3263302751e-24,0.7995307441
4.1375454818e-29,0.2156141839
4.4852062579e-24,0.7692728285
1.5579744997e-26,0.4290181761
1.2141067513e-25,1.6816181970
1.1646294480e-25,0.5282759292
3.1545541496e-23,1.0057682938
3.2935021294e-23,1.0157456987
1.7210653635e-26,0.4335391892
1.5150327261e-28,0.2544594854
4.2269644811e-31,2.0939539555
8.5326307335e-24,0.8279776242
4.7230685274e-33,0.0276458136
5.6763197989e-31,0.1090358649
5.7467245093e-28,0.2983610194
2.2141144780e-23,0.9419300336
3.3737134304e-29,0.2098209260
1.3606921974e-27,0.3292098096
1.5114425032e-23,0.8903715594
5.5966616163e-34,0.0080582028
2.6601534032e-23,0.9720187224
3.6881290317e-26,0.4694436334
2.4498337376e-25,0.5696846232
1.7958097189e-26,1.7626139218
4.1891299239e-29,0.2159685270
1.5521570766e-25,1.6702764469
1.0439797209e-28,1.9401211490
2.7935607856e-32,0.0523103973
3.3895936533e-23,1.2431413688
2.0860808179e-28,0.2645998263
5.8140483073e-29,1.9578351544
2.9756201338e-24,1.5060816928
4.7722504560e-26,0.4821214046
3.1423280075e-23,1.2603701213
1.7362488172e-31,0.0847909916
1.4712564012e-32,0.0425502849
1.4051199849e-26,0.4243687247
1.2491841726e-29,0.1827393497
6.7086738686e-27,0.3922316532
3.9683047737e-28,0.2857252080
4.1014794352e-26,0.4746356627
3.7860140682e-24,0.7551490656
1.3305923655e-31,2.1232211275
3.6699133303e-23,1.2213826997
2.6332852223e-23,0.9702183921
3.1390582172e-23,1.0046755774
1.0684662859e-27,0.3203462796
1.8035289214e-24,0.6980785572
1.8562905330e-34,2.2759690034
2.6568527584e-25,0.5743800742
5.6146885918e-31,0.1088020878
8.9128341857e-27,0.4043465165
1.1406754961e-30,0.1243658906
6.5486104538e-32,0.0666504972
5.0761489018e-28,0.2940873106
