likelihood_sigma,sigma
1.6775447187e-36,2.1260730029
1.7854583343e-41,1.7862199706
1.2196875498e-21,7.3476201306
3.8959207933e-26,3.7901510607
5.8402733735e-29,3.0790908023
1.5785384755e-35,2.2105332017
4.7462867032e-29,91.7984836328
4.5792668653e-27,3.5140277057
1.7984496346e-40,1.8448365723
2.4638849877e-25,45.0553187888
3.2905033677e-31,2.7023351621
4.2419947498e-22,19.9486586298
7.9896690226e-36,2.1840875756
8.8324311758e-23,24.6316088491
1.0939058835e-26,59.1193176319
3.9489211423e-21,11.5518392023
3.9479482726e-21,11.5547371671
1.2571724073e-21,7.3808559944
5.4965787553e-23,26.0736368360
4.0660929856e-42,1.7507726063
6.9676204452e-23,5.5311894177
2.1173261711e-21,14.7908060272
5.1038973034e-33,182.7607501066
1.2029776295e-21,7.3326782481
4.0594088339e-22,6.4292241540
1.0850522557e-27,3.3544961322
1.2945839019e-45,1.5818940714
1.8843094861e-21,15.2184878900
2.9105476424e-27,66.0162852571
5.6459215192e-28,75.4441405850
1.4394589164e-24,4.4129960785
1.1521599329e-42,1.7217549401
6.4919763416e-22,6.7665943242
1.6486121352e-23,29.8522174652
6.5122998141e-44,1.6594095602
2.0092835124e-38,1.9788433556
2.3168781961e-21,14.4457544413
1.9011890896e-22,5.9882269700
3.4516780025e-28,3.2396461994
3.0230621065e-45,1.5979985783
3.7258049251e-29,93.5491117933
6.2049722174e-43,1.7078957253
2.7171940906e-34,2.3293983526
3.0732233581e-21,8.8884094084
5.4679778325e-28,3.2846095175
2.0540784105e-27,3.4229559414
4.8740854436e-35,2.2559500652
3.3770433369e-40,1.8615714368
6.6274740316e-30,106.9060401971
1.4619919714e-25,3.9905958324
1.2092668049e-21,16.7224240975
1.5605883836e-21,15.8766631194
4.9747205043e-29,3.0655267034
7.0079582287e-35,2.2710315412
3.4366465677e-21,12.6252136087
1.0289738649e-34,2.2872357098
4.0460254512e-21,11.1898944832
5.6918617904e-22,6.6656901304
9.9154914005e-26,48.8801239893
3.8165348926e-21,11.8920234880
1.0599409239e-41,1.7735482144
3.7312912333e-24,4.6275592292
9.2529562139e-32,147.5687967831
1.8897848993e-29,98.6142009574
9.2876283172e-23,5.6507880866
1.5619685353e-22,5.8893054321
5.8968802091e-32,152.5919653767
4.8495003635e-27,3.5207726388
3.8945192441e-35,2.2467442501
7.5149736653e-32,2.6136734715
7.6879143721e-23,25.0513687961
4.0475601865e-21,11.1820149743
2.0921533230e-30,2.8238934100
1.9447346143e-27,3.4169532345
2.6636398206e-21,13.8764188255
2.6056433231e-30,114.8087322544
1.7609128457e-30,118.2787025847
8.8642139600e-33,2.4966021238
6.5621827812e-28,3.3028629310
3.5437238966e-22,20.4853889611
1.0159755251e-38,1.9581401771
1.4668826584e-25,3.9911369008
2.0646451494e-26,56.0173941297
4.0324640164e-22,6.4248563381
3.0294723626e-34,224.5074411962
3.7778308128e-33,2.4531777761
1.7155429868e-23,29.7241606072
5.9152884062e-24,4.7421392335
2.0635967343e-25,4.0474570750
1.2196906157e-36,2.1146482380
2.4283607088e-40,1.8527707363
6.9562352886e-24,4.7843593608
9.7682424277e-37,2.1067702312
7.8705146655e-33,2.4904424551
1.5204151046e-23,5.0039961497
1.2293025055e-33,2.3985822231
2.5047884210e-38,1.9856400566
2.2582044307e-27,3.4334143392
8.0501357267e-27,3.5818268967
6.7415947708e-41,1.8194256178
2.9055031527e-45,1.5972374470
1.4474690625e-28,3.1586484650
3.0566956663e-25,4.1149158483
5.1555752007e-22,6.5932635626
1.7400614446e-37,2.0477279731
3.1303156846e-25,44.0849932858
3.1729808638e-25,44.0305501903
1.0605098997e-37,2.0314574835
3.3448017445e-21,9.1605144307
3.9097008589e-22,6.4047136791
3.5896039718e-29,3.0383694111
7.3911263129e-32,2.6127141041
9.5962675595e-30,2.9341781411
2.1274641478e-31,2.6754288902
3.0433509839e-22,20.9384098579
1.1997167582e-28,3.1417880671
1.3394769768e-23,30.5243505341
4.7760477395e-23,26.5052100381
4.8981966534e-26,3.8230017831
6.2137404174e-23,25.6986906945
6.4200000016e-22,18.7003604104
7.2492516492e-22,18.3294881489
6.6423725426e-33,179.2637716757
3.3973296169e-37,2.0701813009
4.4370673645e-38,2.0035156940
4.0615792224e-21,10.4519954340
1.0912160763e-22,5.7214751787
2.0683613751e-39,1.9116367671
3.9684705410e-21,11.4916435210
3.9389327929e-36,2.1573638940
4.7381646165e-27,3.5180365447
4.5877750954e-27,3.5142455687
2.4830115432e-21,8.3773374375
1.2369511794e-28,3.1445182701
3.5745925284e-37,2.0719107292
1.9218909995e-30,2.8180333077
3.7698295991e-21,11.9953012329
1.7965102599e-42,1.7318555851
9.1761576315e-37,2.1045636510
3.1838651278e-37,2.0679794194
1.3480005506e-31,2.6479357126
9.6211583376e-24,31.6095527410
2.8500493088e-29,95.5205985637
7.2559981340e-30,106.1654724782
9.0877812228e-25,4.3186193173
1.8718736299e-26,56.4877041395
3.6305660612e-27,3.4870427039
1.1582131392e-40,1.8333442889
2.0626564144e-21,14.8884450302
2.2939096066e-28,3.2009436873
4.8427790645e-36,2.1650932897
6.9386187943e-39,1.9467713670
2.8813745320e-27,3.4606818839
1.7637822136e-27,3.4063001700
1.8312217385e-30,117.9278159650
1.4375751032e-25,3.9878700605
1.6798384375e-25,4.0132608728
2.0577703130e-32,2.5412590264
1.9248776578e-34,2.3142287438
1.0893672192e-41,1.7742087385
3.6099065570e-21,12.3146217426
2.2392375878e-21,14.5780787037
1.9477857615e-23,5.0797956672
2.5353010847e-22,6.1434226380
1.0717578325e-23,31.2536605895
6.9646423326e-37,2.0948936388
5.5328982673e-33,2.4723889385
4.1141553080e-30,110.8793502800
9.5573587117e-22,17.4724491021
2.3068235347e-43,991.2859156107
4.0619564268e-23,5.3260155182
3.3448802448e-21,9.1605987893
1.8097856082e-24,37.3878217996
3.7337441313e-23,5.2959959344
1.4057440768e-24,4.4079968885
3.6620439892e-26,3.7813904577
3.3267161038e-35,2.2403290427
2.8803569023e-22,21.1020612344
2.9234436514e-22,6.2253434932
2.9288276224e-43,1.6914072163
8.3191411853e-39,1.9521628688
6.8959233854e-24,4.7820645285
1.1596212396e-26,3.6274662671
8.2583954193e-45,1.6175502049
5.0735857035e-29,3.0671830087
8.4347319678e-42,1.7680589907
1.4930950727e-27,69.7294874517
7.9640844174e-22,6.9353160077
7.8446872398e-26,3.8929292567
1.9776137411e-42,1.7340566114
2.4291593914e-21,8.3336254279
6.8288591877e-34,2.3710860549
8.2126912132e-38,2.0231694930
2.4584507139e-21,14.2096670376
3.4638071687e-23,5.2696765022
9.6860309666e-37,2.1064716679
2.8699053063e-21,8.7035333829
1.2748040984e-24,38.6699637426
1.4529598432e-39,537.2729177973
1.2125482610e-43,1.6724773842
1.3453981280e-34,2.2987038289
3.8680119942e-22,20.2243314250
9.8129398399e-22,17.3894204775
3.5600522447e-23,5.2792437779
1.5881716665e-27,3.3949510677
1.6461592613e-21,7.7085153646
8.9312598348e-22,7.0372518522
9.7359554056e-29,3.1232843546
8.3273975778e-27,3.5860006846
4.0542364753e-21,11.1460027433
2.7470116800e-21,13.7430327242
4.9736509512e-32,2.5900838803
2.6694863303e-24,4.5489278135
1.9973539895e-44,1175.4883509855
1.5056858111e-32,168.7964548191
2.7362100375e-29,3.0162117356
2.3353044440e-26,3.7192367822
1.9869364921e-41,1.7888427868
5.2263822939e-26,3.8324401272
2.7872096070e-21,8.6315083245
1.2316385094e-39,1.8970136692
1.0073874132e-23,4.8849031656
4.3520362075e-23,26.7919759909
3.7819569360e-34,220.9267241314
3.4248130346e-24,35.1191479824
3.9695133522e-28,3.2531490672
1.2067578475e-21,7.3360655321
3.9685438004e-21,10.1088643000
2.5971707273e-21,8.4710887004
1.8254545152e-38,1.9759009621
2.7725617544e-21,13.7023034317
1.8632391402e-43,1.6816405961
2.3490860083e-37,375.0674727194
1.0496568448e-45,1.5779657113
4.8371314191e-27,3.5204715302
9.6245481114e-35,2.2843974910
1.8616086658e-21,15.2619254744
4.1926995660e-26,3.8006070613
1.5667073692e-27,69.4562185738
1.8617831631e-23,5.0657303962
8.9833078800e-22,7.0425754499
6.7364852574e-27,3.5600664309
6.7709308067e-30,2.9080342840
3.1933945593e-24,4.5905458730
1.2660166201e-33,2.3999778437
2.8435162575e-22,21.1403241158
5.6447742349e-23,25.9921644659
8.1779657428e-37,2.1005130677
1.9787643100e-28,3.1872196665
1.2865561986e-32,2.5161308185
1.1254166141e-21,7.2622088595
3.1612992976e-37,2.0677383972
3.4904250947e-35,2.2422802502
1.5227686101e-37,2.0433163955
4.5812646958e-27,3.5140788958
2.0216135392e-21,8.0087054986
7.0553424522e-40,1.8815713347
5.2861433947e-30,2.8898081941
3.3283858185e-21,9.1429600397
7.6783901183e-23,25.0551258151
3.3100289973e-26,53.7941172450
5.7119835886e-23,5.4528898776
6.5478575587e-39,1.9450560534
7.6613849849e-29,88.4191682845
3.3319655011e-21,9.1467734235
2.8155201502e-24,4.5611894272
8.0303032337e-29,3.1064504997
3.1122292649e-30,113.2657920173
1.0457969659e-25,3.9372632799
1.1960387190e-27,3.3647251021
1.6811739075e-23,5.0343573348
2.3519195743e-36,2.1383372493
2.6905373267e-31,2.6898376805
1.1883978290e-31,2.6404583856
3.9127676953e-22,20.1900001653
4.5033121725e-31,2.7220883922
1.2385254988e-37,2.0365250364
8.2720131639e-36,2.1854190713
4.0781488012e-21,10.5718108725
7.4662717460e-38,2.0200997390
9.0457232444e-41,1.8269580874
4.0223097043e-21,11.2982007779
1.0618073044e-34,2.2885724480
4.8154755231e-22,19.5687987130
4.0075573817e-31,2.7147066938
2.2297269506e-23,5.1225869638
3.4135224366e-31,2.7046285369
1.1365586371e-31,2.6378236738
6.5183065389e-24,4.7672975179
1.3557189930e-39,1.8997025042
1.0292248768e-21,7.1719001507
1.7129964114e-28,3.1739624316
3.6261109524e-22,20.4169083550
4.8313886101e-39,1.9361145225
4.2175116600e-37,2.0775570071
1.5559071245e-37,2.0440269671
2.0781884799e-21,8.0535201933
2.8366965489e-34,2.3313081883
1.7643731486e-21,7.8039578778
2.5353021742e-21,14.0838235422
1.8570645786e-21,7.8780586551
3.0682220407e-26,54.1468671052
1.2546501610e-27,70.7248315019
4.5932784097e-23,5.3707394781
7.4260032024e-25,40.6997622127
4.0571312882e-26,52.8562306605
4.4317548740e-36,2.1617671066
2.7730831393e-26,3.7426672494
1.1477077034e-28,3.1378393343
1.3949740614e-40,1.8381824913
3.9112188160e-21,9.9705491516
6.2474429608e-26,3.8587216588
3.6268271191e-21,12.2826976929
6.8255167948e-22,6.8065378331
2.0144872651e-26,56.1351170300
7.3962638927e-33,2.4872366843
1.5481569995e-33,2.4095690762
2.8414278828e-34,2.3313822083
1.6754877866e-22,5.9240104855
7.4841067074e-23,5.5602172878
9.8649736473e-24,31.5268525010
1.7977112449e-22,22.5033485068
4.5179639079e-43,1.7008844486
3.8212741967e-27,3.4929493862
2.4545231605e-29,3.0074519519
1.5932572589e-26,3.6683982779
5.7926712264e-40,1.8761721689
4.4431212128e-41,1.8088597154
1.5234555766e-33,2.4087990842
1.6587145979e-29,99.6143636075
6.3038198135e-31,127.8288958361
1.1275423974e-31,2.6373538275
7.5920161013e-32,2.6142627311
6.5444478049e-42,1.7620053807
7.2987471515e-30,106.1176161296
1.9149892019e-33,2.4198023578
5.9388970257e-22,18.9367548545
9.8529055855e-22,17.3766110688
3.9950514769e-21,10.1846191642
3.0056054162e-25,44.2487652767
1.9595456439e-24,4.4794839886
4.8231949867e-26,52.0687837435
3.1060651550e-22,20.8777490513
2.1937505614e-29,97.4812131881
2.8749985449e-21,8.7080218942
3.8506054791e-39,1.9294999124
2.7875477365e-24,35.8425255828
2.9090848153e-25,4.1062555633
3.9041618243e-36,2.1570335253
1.7118812194e-21,15.5579455858
8.6867122035e-31,2.7645639444
1.1426861672e-24,4.3649341815
6.7973080479e-23,25.4252174170
3.7559990607e-21,12.0248008761
8.0792920893e-22,17.9958289257
3.3737460620e-22,20.6317719142
3.1043629862e-29,3.0264670097
1.9459059346e-29,2.9889311263
5.8604889097e-30,2.8973693238
2.5407315241e-22,21.4748975318
1.2919234498e-21,16.5070291439
3.7318696072e-21,9.6473475985
3.2541212533e-23,27.6953729318
7.6555104557e-22,6.9014550257
2.7157050607e-21,8.5703988728
1.5749011219e-32,2.5268799610
1.4335122347e-25,47.3047684790
1.0857325892e-42,1.7204144131
1.8978949480e-21,7.9105557459
1.6336674843e-22,5.9114310178
1.7434174182e-25,4.0193796182
6.3498919228e-22,6.7492249643
1.4144389263e-42,1.7264024145
1.7817200343e-22,22.5299464796
3.5962674485e-21,9.4563737525
7.9561318251e-25,4.2923226206
7.5679017582e-24,32.4081977849
1.2764205099e-28,3.1473300079
1.1814027403e-21,7.3132650414
5.8541845621e-39,1.9417517547
8.5381875067e-35,2.2793309847
1.6265234472e-21,15.7350614787
1.2247840365e-24,38.8180994472
3.1238951140e-21,13.1427202366
5.7277387703e-43,1.7061213086
2.4722873013e-22,21.5560362453
1.4887169303e-40,1.8398809476
7.5489468246e-22,6.8895929957
3.0686356398e-21,8.8840919231
4.0108670801e-21,11.3439489371
7.2560849661e-23,25.2267235079
3.0789903105e-41,1.7996765611
4.0759667744e-21,10.9952291124
2.0446144982e-21,14.9210032673
6.8455896389e-45,1.6138604805
1.1151725824e-27,3.3573643672
6.5655669231e-22,6.7755053167
3.9063755427e-21,11.6716213208
1.0367894138e-32,2.5047734716
3.2796149063e-41,1.8012498086
1.9076472094e-23,5.0732961698
2.1307795703e-23,29.0307879512
7.4457736181e-26,3.8850188967
6.9806816985e-24,32.6791494850
1.0926869571e-23,4.9077801376
1.7331718779e-21,15.5147708599
3.1189371966e-21,13.1506882680
1.5989302743e-21,7.6699947416
9.8740666075e-41,648.9757734129
1.4221617825e-25,3.9861279840
4.2400341580e-24,4.6585716703
8.3815612678e-32,2.6199946093
3.0786832586e-21,13.2152306628
3.2273835664e-24,4.5930374558
4.0380527319e-21,10.3369775083
1.3702131307e-29,2.9614633069
7.9236196205e-22,6.9309156542
1.8379363970e-23,29.5029678741
6.3792779772e-30,2.9036225259
1.8127573321e-23,5.0574714651
8.1192170923e-29,3.1074070351
3.4819366872e-21,12.5464168556
6.5925075708e-45,1.6131218776
3.9663988595e-21,10.1031347494
1.1317403636e-21,7.2680273657
2.0738172531e-33,2.4236624661
4.7228424013e-41,1.8103984627
2.4264646102e-21,8.3314454768
7.8223756128e-36,2.1832771562
1.7373940004e-21,7.7822817979
5.7656030800e-30,2.8961696031
3.4794785228e-21,9.3118142069
1.0648392456e-41,1.7736593903
2.8428521643e-28,3.2211249147
1.4272876002e-36,2.1202649081
5.1397371195e-24,4.7063634675
1.1899544764e-32,2.5120100026
8.1105653020e-29,88.0243131736
5.3491467299e-22,6.6199078868
1.8885977380e-36,2.1303561063
1.3093013567e-21,7.4264712472
1.7188797485e-28,82.9586366121
6.6863271932e-22,6.7900061009
8.5547909110e-28,3.3298441173
5.6783598480e-22,6.6639181242
6.6547646917e-22,18.5910121099
4.0838944155e-21,10.9058617338
2.9226357650e-23,28.0319167807
8.9604865944e-24,4.8524626812
4.7059721572e-23,26.5507361491
1.2838184823e-30,121.1453620262
1.1048134887e-21,7.2431557591
1.6414326059e-22,22.7742037087
1.1020612295e-28,3.1342338148
3.5073303408e-21,12.5015865728
3.1567248184e-22,6.2710487933
3.3102555128e-23,27.6419353375
2.8063332724e-33,2.4384460960
9.7107692811e-30,2.9350771742
9.5500076934e-26,3.9231194432
1.5877523595e-22,5.8973460398
5.3494707367e-41,1.8135474061
7.3247929802e-34,2.3743272986
2.0672354923e-40,1.8485074125
1.4297453167e-44,1.6284497954
6.7362766918e-28,74.3787338323
3.2955287588e-21,12.8632492603
5.1161021101e-29,3.0678860399
2.3189041961e-38,1.9832565304
5.5627999318e-34,2.3616634474
9.5045346716e-26,3.9223797630
4.3664433853e-39,497.2061899541
3.4996005606e-21,9.3357083029
2.2662284216e-27,3.4338074111
9.6642907424e-24,4.8733362839
3.7035720101e-21,12.1329238809
5.8428622924e-22,18.9861069168
4.7614909983e-35,2.2549871181
5.1545327270e-22,6.5931184361
3.9701907535e-28,3.2531656342
5.3681240075e-23,5.4291052648
8.7035939260e-24,31.9418216039
2.9651616079e-21,8.7886094242
3.3199979415e-35,2.2402470174
4.7594439195e-35,2.2549694095
4.0988333865e-25,4.1672475204
3.6519299312e-23,27.3357376865
1.5526298115e-26,3.6650268094
2.6278316936e-35,2.2308056433
5.8724847663e-25,41.6020086447
3.4135247400e-21,9.2359819648
1.2629396258e-35,2.2017909819
2.7355829237e-37,2.0628508090
5.7004969633e-22,6.6668221085
3.1001796118e-24,35.4680085979
3.7871412326e-43,1.6970125294
2.6857727842e-38,1.9878020349
3.9310616497e-21,11.6037557738
2.1003029247e-23,5.1035303578
2.8410844457e-23,28.1208185782
1.2459643619e-21,16.6253231133
3.3380836450e-22,20.6634056772
9.0650079918e-45,1.6193896807
3.7111024527e-40,1.8641057215
1.0183190217e-22,24.2028276697
2.0620003082e-23,5.0977062217
1.0441641937e-34,2.2878591517
1.6125861910e-22,22.8270449322
7.0022225274e-31,2.7504566400
7.9351425773e-36,2.1838252382
1.6295081481e-25,46.7656127718
8.1328282490e-31,2.7602342185
8.4638605108e-43,1.7148174803
2.1370860418e-30,2.8253648880
4.6409829172e-25,4.1899395730
1.0780695194e-39,1.8932970515
3.7836438842e-31,2.7110850038
1.5670495718e-25,46.9295852976
1.5060852758e-21,7.5934481470
4.3816432767e-37,2.0788652565
2.3900262159e-22,6.1105245438
1.5820361466e-26,3.6674749897
1.7697614304e-21,7.8082805153
1.0309324827e-40,1.8303303453
3.7528303353e-21,12.0314974513
2.3594340864e-40,1.8520066734
1.1830450352e-21,7.3147477090
1.5393496179e-25,3.9989705291
4.5432685544e-27,3.5131018005
1.4563925894e-24,38.1796212544
1.9468429685e-21,15.1005899174
3.8301299998e-21,11.8607423550
2.1328107147e-27,3.4270985694
1.6165203501e-21,15.7562631453
1.8061728502e-33,2.4169771424
1.0787471179e-25,3.9421243722
1.8662230896e-21,7.8853543635
6.0805493433e-31,2.7413114741
3.1397841907e-22,20.8456337845
1.8455007449e-24,4.4663466934
4.6867040586e-41,1.8102047124
3.5240301834e-25,43.6100853325
3.8645587447e-21,11.7785463273
4.1466864177e-27,3.5024301349
3.2642213853e-24,4.5957125376
6.7140332837e-24,32.8102106425
5.1391701051e-38,417.7350193793
2.1591982467e-37,2.0549108815
4.6534780378e-30,2.8805277625
2.5326802712e-21,8.4179293130
3.2140894473e-21,12.9968649473
3.1285220581e-21,13.1352800992
3.0490777601e-21,8.8657705476
6.3269216884e-32,2.6037780124
1.8442650338e-21,7.8678556410
6.1225784859e-22,6.7209653296
4.4066416961e-28,3.2633304876
5.8885286521e-24,4.7409731904
2.3721608820e-21,8.2876514548
2.7835625557e-36,2.1445126605
1.5517941220e-30,119.4181582996
1.9459129025e-23,5.0794948621
1.1078864242e-21,7.2460069951
3.9447922244e-21,10.0481125882
3.3551069115e-45,1.6000021577
9.0028913608e-42,1.7696215899
4.4978430761e-26,3.8106818011
3.1042984604e-41,1.7998804110
8.5594948114e-25,4.3067238690
3.3860468460e-36,2.1517440664
3.7027315448e-21,9.6036115131
2.2193904479e-31,2.6780113859
2.2515908808e-27,3.4330893930
1.0842892676e-22,24.0141810110
7.3626784916e-43,1.7117023078
2.9313596166e-22,21.0498847902
9.9584239658e-31,2.7735932769
2.5035672140e-29,3.0090426246
4.4798167690e-32,155.7334479651
2.7650657089e-21,13.7142470285
9.9580010965e-22,17.3431451503
3.8328236545e-21,9.8149603385
3.4816205173e-23,27.4844541753
3.9550198955e-33,2.4554674242
1.9340537583e-22,22.2858246649
9.6490343853e-28,3.3422705668
5.2922397043e-32,2.5936008126
2.4777627596e-22,6.1305542653
1.4795347390e-21,7.5713287862
1.4216147251e-21,16.1908875958
4.0637793015e-21,11.0881567964
1.3173054540e-23,30.5786669436
3.6939970972e-21,9.5908264603
4.7253096295e-32,2.5871907724
3.9889567593e-21,11.4237909855
4.0836260512e-21,10.9097916722
2.7560947853e-36,2.1441481034
4.0485358670e-21,10.3837565511
3.2117630711e-31,2.7008242842
1.1257964161e-25,3.9488394477
3.5765980430e-23,27.4006092271
6.8162547553e-40,1.8806249223
1.2004245061e-27,3.3651110443
1.1961778031e-37,2.0353864130
1.0457432463e-42,1.7195684512
1.2543534353e-32,2.5147908363
2.9869277212e-21,8.8084092321
2.2140509385e-22,21.8838474728
9.9481565027e-44,1.6682922835
3.8500178547e-21,9.8467046979
1.9280268066e-21,15.1358020622
4.0346499299e-21,11.2446022643
4.5178871917e-31,131.0725445423
2.8022635816e-34,225.7787655130
1.0399934529e-36,2.1089867873
1.5478355286e-39,1.9034287953
1.8082385956e-22,22.4859687345
9.1172083830e-22,7.0562017180
8.9821416670e-31,2.7667678277
3.9845887303e-25,4.1621287875
7.5141925478e-25,4.2811524140
2.2816880567e-41,1.7922485343
4.0846918523e-21,10.6496070471
1.4987366639e-39,1.9025209381
2.0099657734e-37,2.0525209776
2.4698383322e-21,14.1909282746
2.9474573925e-21,8.7726081980
1.8761376619e-21,15.2340840364
4.9788144741e-38,2.0071606025
1.2114982413e-28,3.1426603770
1.3162270594e-22,23.4332936083
2.3593528819e-21,14.3742699395
3.6473953152e-36,308.5143249580
4.1742256261e-27,64.0777789655
3.3497151378e-21,9.1658022305
3.1281648672e-29,94.8314500232
4.9835058964e-24,4.6986055713
1.2195152300e-21,16.6950606064
2.6807284338e-27,3.4525500464
4.7974613209e-34,2.3549148472
2.1852733464e-21,8.1384296004
4.1099301166e-23,5.3302392792
8.3801536670e-23,24.7904004801
2.4294306473e-21,8.3338448983
1.8139890381e-27,3.4093533557
3.8522812877e-25,43.2553496067
3.8831464233e-21,9.9113807842
3.4396029841e-43,1.6949084691
1.0578323689e-38,467.1193803153
6.5673332846e-22,18.6313057421
4.0044432367e-21,11.3682973504
3.9556658507e-21,10.0752207955
3.5108814133e-21,12.4952768708
4.4335752119e-27,3.5102383217
6.4315368111e-36,296.2506310770
5.5482314668e-38,2.0106003589
1.3407624590e-21,16.3850714198
3.7416303781e-21,9.6623980453
2.2656329123e-28,3.1997863401
1.7316813257e-38,1.9742878859
3.1190215956e-44,1.6442185623
1.8327599087e-24,4.4648356036
5.6815448381e-30,2.8950911798
1.3622723034e-36,2.1185954212
1.2554254698e-23,4.9475699429
3.7339623901e-21,12.0709202994
1.5891447009e-34,235.2368931487
4.9339158016e-23,5.3972896702
3.9145972287e-23,5.3127872043
5.0857875257e-24,4.7037075047
2.0362733794e-28,3.1898689921
2.4136899272e-21,8.3211203523
4.0414555929e-35,2.2482579578
8.1378328399e-34,2.3792127431
1.4450742202e-25,3.9887116036
2.0592061831e-26,3.7023121718
3.1330144314e-21,13.1280525422
6.2806130473e-38,2.0145550352
2.1924887172e-21,8.1441603586
1.1404802755e-26,3.6253533204
9.4054049616e-24,4.8658112946
1.7699307693e-37,2.0482924025
3.3782847601e-21,12.7248683159
3.1073013184e-21,13.1693717948
1.3913594752e-44,1.6279055658
1.7405681184e-37,2.0477376251
2.5326485574e-26,3.7302530623
2.0611596402e-31,2.6734997451
4.7787910462e-22,6.5395871311
6.7267309854e-31,2.7478484749
1.7706335084e-26,3.6822574928
1.7040816549e-38,1.9737970328
4.2657967863e-28,77.1615594239
6.7419541682e-32,2.6074214387
2.7950904936e-34,2.3306521433
2.5561599967e-21,8.4372206662
1.9064839649e-38,1.9772316386
3.4507613599e-23,5.2683632765
2.9564436281e-24,35.6349935979
4.4951337464e-43,1.7007730135
1.2582270099e-32,2.5149537397
1.6123350960e-24,4.4371324600
6.2905203463e-37,2.0913488993
5.6593021135e-22,19.0826228323
3.7563426181e-37,2.0736001968
7.8668329789e-26,3.8933577127
3.4355225516e-29,3.0347620804
2.4137570195e-39,1.9160412187
1.4578862862e-21,7.5532090529
3.5281006502e-24,4.6141512320
1.4228666127e-34,237.1231218757
6.0695005034e-24,4.7487730131
8.4511980904e-23,5.6106412154
2.3439633738e-42,843.1915875861
2.2337335939e-25,4.0608274542
4.7098470175e-32,2.5870058958
1.6769085434e-21,7.7334651362
6.0055913507e-44,1.6577231010
5.8947685534e-24,33.2500858982
6.9625228027e-42,1.7634785481
3.3572499729e-21,12.7603369571
9.9092538607e-25,4.3359637446
3.5198916833e-21,9.3601984112
1.1899181588e-23,4.9321027106
1.3510450988e-23,4.9689819985
7.5314728020e-28,3.3168139271
6.7174250589e-31,2.7477586219
1.1196924563e-24,4.3607697566
1.2280601120e-36,333.4363380409
4.2892567580e-28,3.2606917402
3.7903319282e-45,1.6023540704
3.2619700886e-33,2.4458765394
3.6915647911e-25,4.1483797452
2.7647409291e-33,2.4377114761
1.2919946025e-21,16.5068487283
2.0840359793e-22,22.0637278281
1.0915855258e-32,172.8401005623
2.7619377734e-21,8.6097952201
5.9595075499e-22,18.9262619543
6.2569987333e-31,2.7431593141
3.0165234120e-23,5.2221800176
2.6322226880e-25,4.0889014145
3.2421432799e-21,12.9510778584
