likelihood_beta,beta
4.2404275324e-24,8.3181242600
3.1772446082e-23,4.0131016042
2.2810913417e-23,2.3294243574
1.5719303422e-23,1.5394305892
1.6117258963e-23,1.5845594115
1.6319831792e-23,1.6074166276
1.7269435303e-23,1.7137032345
1.3095607267e-23,1.2315720472
2.2253339917e-23,2.2660825528
1.6549088087e-23,1.6331995832
2.1797542427e-23,2.2147829747
3.1390303468e-23,3.7247190064
1.2913958024e-23,1.2093933257
1.6088515365e-23,1.5813101149
1.8010197624e-23,1.7958617968
3.1771792032e-23,4.1048276279
1.9998471877e-23,2.0150450713
2.8734952221e-23,3.1053478267
1.6590337505e-23,1.6378295790
1.7610716173e-23,1.7516199150
1.6153400954e-23,1.5886428883
2.1988023417e-23,2.2361746987
1.6448194279e-23,1.6218634130
1.6960640023e-23,1.6792798177
1.9126279403e-23,1.9189614515
9.6440119935e-26,11.2857577928
2.4098733215e-23,2.4790483356
1.7353454204e-23,1.7230494872
1.3657179040e-23,1.2993152438
1.9431689933e-23,1.9525938560
3.0407558442e-23,4.6885541821
1.8793180407e-23,1.8822700281
2.7078936801e-23,2.8569883329
1.4703216039e-24,9.3203744860
2.0915196156e-23,2.1164045030
2.2262557940e-23,2.2671241566
2.4977258780e-23,2.5847601468
2.0849218585e-23,6.0068203610
1.3391256872e-23,1.2673861999
2.8325018133e-23,3.0396554607
3.1084680181e-23,3.6116287977
1.7418409930e-30,16.3320744331
3.0095209426e-23,3.3574572788
1.5587755852e-23,1.5244417798
2.3640381304e-23,2.4251723463
1.5873173374e-23,1.5569169049
3.0490656494e-23,4.6687449377
2.2096450424e-24,8.9592333329
2.0575744730e-24,9.0243451481
1.8785757981e-23,1.8814521579
1.6384331782e-23,1.6146793646
1.9529737305e-23,1.9633920528
2.8356593995e-23,5.0713100947
1.5731545959e-23,1.5408236613
1.8509539967e-23,1.8510026742
3.1004867295e-23,3.5863907547
2.1186758357e-23,2.1465743089
1.7478259115e-23,1.7369183786
1.5039371646e-23,1.4615340664
1.1152757971e-25,11.1945806887
1.5043592257e-23,1.4620210126
1.6255648121e-23,1.6001823890
3.1164797765e-23,3.6384164189
1.6143538081e-23,1.5875287765
1.8244367669e-23,1.8217389204
1.9389869853e-23,1.9479884137
1.4225679021e-23,1.3667462299
1.0357699450e-25,11.2411179675
1.6616449338e-23,1.6407590976
3.1681358398e-23,4.2249309406
3.0045751584e-23,4.7689494139
2.1390794876e-23,2.1693008658
1.7722090541e-23,1.7639683232
3.1469513133e-23,4.3551678142
1.6272359363e-23,1.6020666311
3.1576025490e-23,3.8173502590
2.8446916745e-23,3.0588359957
1.4694707595e-23,6.6942956693
2.4548053086e-23,2.5326719812
1.4090013637e-23,1.3507517640
2.3540996746e-23,2.4135887478
1.6609137043e-25,10.9385621795
2.2791225997e-24,8.9306923265
2.8383883703e-23,3.0488826162
2.1762845014e-23,2.2108930406
8.3683941204e-29,14.8172995040
1.5458664273e-23,1.5096961167
1.9928724079e-23,2.0073545303
1.7450986162e-23,1.7338891059
3.1218456431e-23,3.6573161700
1.5313896910e-23,1.4931148912
2.1719471428e-23,2.2060332106
1.7292795293e-23,1.7163026048
3.0954567508e-23,3.5711254143
2.4400553672e-24,8.8671924580
2.7568423114e-27,13.2379781803
1.5749065264e-23,1.5428166301
2.1427194956e-23,2.1733611039
1.2112924884e-23,1.1098517601
1.8678785603e-23,1.8696630972
1.6614849508e-23,1.6405796412
2.6314314473e-23,5.3619523298
2.0615324856e-23,2.0831778397
6.6753419718e-32,17.4760121924
1.8607628912e-23,1.8618189929
1.5143730080e-23,6.6423459116
2.4327955056e-23,2.5062968313
2.5331671729e-23,2.6284990291
1.5853618806e-23,1.5546973303
1.7720121693e-23,1.7637501304
1.5936341869e-23,1.5640817512
1.4546199731e-23,1.4043092535
1.9984293125e-23,2.0134815260
2.6689330281e-23,2.8037988903
2.0426489037e-23,2.0622938669
1.6497316247e-23,1.6273846868
1.8648476600e-23,1.8663221500
1.6957429199e-23,1.6789212442
1.7372776390e-23,1.7251977619
1.5294507564e-23,1.4908903804
1.9282984704e-23,1.9362181100
2.4600034849e-23,2.5389330310
2.9699562726e-23,3.2769668251
1.7136419813e-23,1.6988897102
1.1051805336e-23,7.1429821259
3.0828526542e-23,4.5811804575
1.2828216989e-23,1.1988766353
1.4119185801e-23,1.3541960097
1.5483713142e-23,1.5125602665
1.5578360033e-23,1.5233697729
1.6744701401e-23,1.6551327595
1.9541634338e-23,1.9647023901
1.9740141321e-23,1.9865700253
9.4365703080e-24,0.7502187799
1.8433513853e-23,1.8426163058
1.4517263421e-23,6.7149763452
1.8245048812e-23,6.2940928564
2.4918510790e-23,2.5775760454
2.3230523661e-23,5.7383002420
2.5891084168e-23,2.6990875552
2.6361716995e-23,2.7601878632
8.4169213569e-25,9.7780464611
1.6823896086e-23,1.6639962415
1.4824474172e-23,1.4366795758
3.1677080454e-23,3.8873713432
2.2383196775e-23,2.2807722578
1.6128535713e-23,1.5858337646
3.1540297849e-23,3.7970106677
1.9536873056e-23,1.9641779806
1.6862313352e-23,1.6682926775
1.8865620405e-23,1.8902513428
3.1245870279e-23,3.6673115317
1.6776849450e-23,1.6587318685
1.4823376612e-23,1.4365523215
2.0956584195e-23,2.1209973241
2.4758701518e-23,2.5581228918
1.7004992544e-23,1.6842315437
1.5200604696e-23,1.4801043320
1.4448993636e-23,1.3929497797
1.4860298051e-23,1.4408313249
2.5461574900e-23,5.4711945429
2.4609452602e-23,5.5758382803
6.4317198415e-26,11.5340060533
1.7821344251e-23,1.7749634506
2.2216170170e-24,8.9542638582
2.2767561975e-23,2.3244732086
1.5757984160e-23,1.5438309844
3.1724014517e-23,4.1834822721
2.3224861751e-23,2.3769533162
1.9598329454e-23,1.9709471082
1.8537116773e-23,1.8540439938
2.3731222115e-23,2.4357895495
2.0435559368e-23,2.0632963706
3.1322980186e-27,13.1750996104
2.4765383643e-23,2.5589337290
1.6533768637e-23,1.6314793836
1.8626239823e-23,1.8638707874
1.7719901178e-23,1.7637256920
1.3265381736e-23,1.2521798849
1.7703791974e-23,1.7619402937
3.1507547042e-23,4.3362565510
2.5574896994e-23,2.6589413283
2.8239125065e-23,3.0263059530
1.4813445571e-23,1.4354007401
1.8610443556e-23,1.8621293071
1.5927943156e-23,1.5631295868
6.5290259373e-25,9.9747151130
1.1763191087e-23,1.0654129999
3.4391755185e-73,36.2555889174
2.7351264526e-23,2.8951333539
2.5263337155e-23,2.6200104398
1.2465420552e-23,6.9618865610
2.1645117509e-23,2.1977092085
1.6811150801e-23,1.6625703969
1.6349297614e-23,1.6107353766
1.8048722273e-23,1.8001215593
2.4442540697e-23,5.5959057440
1.8325837298e-23,1.8307336943
1.5984296652e-23,1.5695157599
1.7638613004e-23,1.7547140108
1.7447479547e-23,1.7334995610
1.7578036460e-23,1.7479943851
1.6153863822e-23,1.5886951695
1.6780391556e-23,1.6591283301
1.3572461522e-23,1.2891714462
3.6681544817e-24,8.4687800058
2.4424376085e-23,2.5178249375
1.8849518759e-23,1.8884774079
1.7039342261e-23,1.6880647286
2.7843870836e-23,2.9664828837
1.5921811750e-23,1.5624343802
1.7192513267e-23,1.7051392576
3.0671770425e-23,4.6233744974
2.5338539551e-23,2.6293536750
1.8265317251e-23,1.8240522574
1.9002567669e-23,1.9053366884
9.2871694994e-24,7.3873542402
1.4431685176e-51,28.3078355133
1.4050818363e-23,1.3461197976
2.0150277829e-23,2.0317911818
2.8680942947e-23,5.0194158153
3.1197982496e-23,4.4659016565
2.6386537594e-23,2.7634591301
1.6834726345e-23,1.6652076661
2.4566370605e-23,2.5348768461
2.5669460554e-23,2.6708777398
1.6668811120e-23,1.6466304664
2.3390862583e-23,2.3961514639
3.1494540305e-23,3.7730445463
2.2941580091e-23,2.3443769810
1.6793769003e-23,1.6606254804
2.2309277533e-23,2.2724060030
2.9333474667e-96,42.9851291311
1.8843111544e-26,12.2404751898
1.3533221899e-23,1.2844641955
1.6007859778e-23,1.5721841907
1.4712765124e-23,1.4237109051
1.7449401624e-23,1.7337130834
2.7170494799e-23,2.8697186537
1.7034747113e-23,1.6875520316
2.4307679719e-23,2.5038778091
2.9177455518e-23,3.1805969717
3.5750074443e-31,16.9001921072
1.5390420511e-23,6.6140212809
2.0068328801e-23,2.0227497835
2.8055849715e-23,2.9982516352
3.1271355671e-23,3.6768306566
3.0067750332e-23,3.3516106844
1.5200769632e-23,1.4801232958
3.1559302112e-23,4.3082802311
1.4675955071e-23,1.4194299780
2.5481956404e-42,23.9627734844
1.5697301606e-23,1.5369262225
2.1719460553e-23,2.2060319924
1.5318695843e-23,1.4936653286
3.1649493596e-23,3.8657324279
2.3545164738e-23,2.4140738796
6.3886685971e-25,9.9912399599
2.0534175241e-23,2.0741998533
1.6253395389e-23,1.5999283491
2.2613427680e-23,2.3069071814
1.6581056100e-23,1.6367880309
1.9521294042e-23,1.9624621261
1.7548617780e-23,1.7447297415
2.8358112757e-23,5.0710719489
9.5296832180e-24,0.7636199331
1.3644299156e-23,1.2977747138
2.2972911501e-23,2.3479690320
1.8272239101e-23,1.8248165389
3.0441916360e-23,3.4354732857
1.6429316213e-23,1.6197404794
1.9723706821e-23,1.9847592392
1.5113386150e-23,1.4700668430
2.2583592513e-23,2.3035135801
3.0889029648e-23,3.5518906670
1.4606658414e-23,1.4113606187
2.1584033290e-23,2.1908772344
3.0425536982e-23,3.4315900428
1.6571145485e-23,1.6356757246
4.0682900349e-24,8.3617276362
2.4765329332e-23,2.5589271378
1.4610422574e-23,1.4117992913
9.9029916574e-26,11.2692205933
1.9921921493e-23,2.0066045689
1.7215776310e-23,1.7077299472
2.2473666618e-23,2.2910278102
1.3344186608e-24,9.4027626455
2.1142814394e-23,2.1416865019
1.7425932674e-23,1.7311056627
2.4736914726e-23,2.5554807121
1.6807658294e-23,1.6621796417
2.1087859459e-23,2.1355772009
1.7784534379e-23,1.7708867248
3.0569511953e-23,4.6493861151
1.6965468648e-23,1.6798190354
1.8978436632e-23,1.9026788095
1.7475772114e-23,1.7366421736
3.1779524789e-23,4.0600460091
1.8276428823e-23,1.8252791368
1.5623419152e-23,1.5285090008
2.7719936389e-23,2.9482216083
1.9400580628e-23,1.9491679262
2.4384378649e-23,2.5130379368
2.0287556582e-23,2.0469452890
1.9305310119e-23,1.9386765794
1.6936537391e-23,1.6765877820
1.8157231034e-23,1.8121140605
1.7663363351e-23,1.7574585056
1.8387655194e-23,1.8375563256
3.0251763463e-23,3.3916630486
1.8892943896e-23,1.8932614584
2.0005640558e-23,2.0158356228
1.6006937738e-23,1.5720797935
1.5075614318e-23,1.4657140346
1.8080718171e-23,1.8036586177
2.7724478315e-23,2.9488869653
1.9504189141e-23,1.9605782532
2.6702308731e-23,2.8055465687
3.0522420586e-23,4.6610156836
2.3081798990e-23,2.3604734575
2.4781090586e-24,8.8526732651
1.0824047880e-24,9.5763796314
1.9846886018e-23,1.9983333271
1.0859392717e-23,7.1685259251
3.1749097721e-23,4.1508823662
1.6585559389e-23,1.6372934014
1.7328253917e-23,1.7202470502
1.6512715064e-23,1.6291146962
1.3566312308e-23,1.2884341481
3.0032823212e-23,3.3442355890
1.8977932684e-23,1.9026233017
3.1777243998e-23,4.0834700607
1.8680067454e-23,1.8698043878
1.0002933258e-23,7.2853225681
2.0692999517e-23,2.0917765126
2.0564788225e-23,2.0775860978
1.6069881655e-23,1.5792028596
2.6013093265e-23,2.7147654238
2.8377130907e-23,3.0478208136
1.3785961828e-23,6.8012206704
9.3865772775e-24,0.7429915193
1.5088107474e-23,1.4671541362
2.3310695604e-23,2.3868696155
2.0705460383e-23,2.0931564337
2.2523374372e-23,2.2966703733
1.3085453519e-23,1.2303358897
1.5093585804e-23,1.4677855064
1.5650069607e-23,1.5315465578
7.2596596647e-24,7.7054542712
1.1396291197e-23,7.0978259411
2.0156567076e-23,2.0324852152
1.6551132142e-23,1.6334290792
1.6922918751e-23,1.6750663614
1.0989919784e-26,12.5321479249
1.4291862725e-23,1.3745280524
2.7116995265e-23,2.8622687763
2.4065939505e-23,2.4751674316
2.0968030265e-23,2.1222678115
3.1738652619e-23,4.1656600222
2.4717349811e-23,2.5531099637
3.2735236521e-24,8.5835482579
2.4287060497e-23,5.6144874467
6.3684648687e-26,11.5399598921
2.0738589457e-23,2.0968258381
1.4964483435e-23,1.4528863753
2.8915073085e-23,3.1353748525
2.4933913029e-23,2.5794577940
1.6154945197e-23,1.5888173101
3.1695942719e-23,4.2120131695
1.6990221933e-23,1.6825827725
2.5539527423e-23,2.6544915832
3.1742724162e-23,3.9557534924
1.6328781765e-23,1.6084248247
3.1044005680e-23,3.5986017087
2.9411257836e-23,3.2225864252
1.6548737369e-23,1.6331602058
1.7790254538e-23,1.7715203135
1.7149587625e-23,1.7003571236
2.5473914481e-23,5.4696490694
3.1467572112e-23,3.7598056415
2.6625837098e-23,2.7952715839
1.9999013410e-23,6.1008022055
2.8504674130e-23,3.0680245510
3.0443238672e-23,3.4357877468
2.1032602307e-23,2.1294378193
4.0715507272e-24,8.3608888580
1.3539822832e-23,1.2852564489
2.9060041358e-23,3.1601294074
2.1227500365e-23,2.1511080798
1.9114245380e-23,1.9176361835
2.3700259952e-23,2.4321675725
1.3465221801e-23,1.2762933626
3.0698738158e-23,4.6163277629
3.1035021791e-23,3.5957716292
1.6890690528e-23,1.6714649413
3.0146543916e-23,4.7474011782
1.5216721688e-23,1.4819571038
3.0424129471e-23,3.4312573739
1.3310501355e-23,1.2576375699
2.0102094690e-23,2.0264747465
3.1397910001e-23,4.3878959152
2.3396599646e-23,2.3968164738
2.5828642725e-23,2.6911052752
1.6616910296e-23,1.6408108037
1.0047859060e-23,0.8368462139
1.7854811144e-23,1.7786689470
3.0092647292e-23,3.3569099128
1.4297503608e-23,1.3751906761
3.1742384952e-23,4.1606235153
3.1387858046e-23,3.7236673572
1.7339410502e-23,1.7214878233
2.9478255928e-23,3.2349496948
3.0036555423e-23,4.7708865583
1.5599431478e-23,1.5257736306
2.2650071162e-23,2.3110780736
2.1930351568e-23,2.2296911846
3.0155399051e-23,3.3704277077
1.4916320053e-23,1.4473170508
1.5177914504e-23,1.4774948474
1.6218382663e-23,1.5959788203
7.2458553726e-24,0.4081025169
1.6330919846e-23,1.6086656550
1.9498758688e-23,1.9599801710
1.9363069718e-23,1.9450371103
3.1699803916e-23,4.2084086802
2.4887980845e-23,2.5738497116
1.9319014643e-23,1.9401857222
1.3482344084e-60,31.9039914372
1.7940926600e-23,1.7881995717
2.6631082059e-23,2.7959745809
1.5116192958e-23,1.4703901557
1.6085942732e-23,1.5810192187
1.7055881109e-23,1.6899098002
3.1699290865e-23,3.9070144399
2.1601687957e-23,2.1928512351
3.0108226624e-23,3.3602441415
1.8277168480e-23,6.2905461924
2.1739590915e-23,2.2082871332
2.7340453229e-23,2.8936025545
1.7971045587e-23,1.7915315461
3.1777169132e-23,4.0838827086
1.6043144618e-23,1.5761780729
1.8735706694e-23,1.8759366285
2.1445525588e-23,2.1754064890
1.6600742805e-23,1.6389970894
1.5041821125e-23,1.4618166765
3.1195055122e-23,3.6489703234
1.4443527023e-23,1.3923101284
2.5128226525e-23,2.6033058397
1.9902657899e-23,2.0044809224
1.4855334429e-23,1.4402562793
1.7596025487e-23,1.7499902397
2.1028498739e-23,2.1289820271
1.8942951879e-23,1.8987702045
2.6661477938e-23,2.8000536295
2.0735144189e-23,2.0964441909
4.5875475622e-24,8.2340852851
2.6992379334e-23,2.8450371096
1.8968911904e-23,1.9016296943
3.0454889110e-23,3.4385646636
5.3356261121e-25,10.1264705484
2.7232725397e-23,2.8784249129
1.6552467831e-23,1.6335790398
2.0311976579e-23,2.0496421741
1.0355898447e-23,0.8793629555
3.1055989641e-23,3.6024029413
7.9512377049e-24,0.5246359440
2.6328054880e-23,2.7557595442
3.0291791276e-23,3.4006649549
2.4037325857e-25,10.6921009549
2.3307086619e-23,2.3864522261
2.8824816141e-23,4.9956751569
1.7494289192e-23,1.7386985162
3.1444413124e-23,3.7488804309
2.0831735157e-23,2.1071481996
2.4021223450e-23,5.6460246019
1.5686780833e-23,1.5357283299
1.7769135074e-23,1.7691808927
2.4805841473e-23,2.5638477663
2.8721823019e-23,3.1031888279
1.5156102741e-23,1.4749851969
1.7769978076e-23,1.7692742801
1.3290469994e-23,1.2552155450
1.6271818020e-23,1.6020056008
6.3765561514e-25,9.9926808001
2.3659473270e-23,2.4274013963
1.6959824795e-23,1.6791887772
1.8431135758e-23,1.8423539359
1.9167822219e-23,1.9235363353
2.4117807307e-23,2.4813075788
1.1746133949e-37,21.3622951590
3.1085318232e-23,3.6118360431
2.2262210464e-23,2.2670848899
1.7734449519e-23,1.7653378975
2.1079962702e-23,2.1346996135
2.6428670639e-23,5.3468829492
1.4288176538e-23,1.3740949901
2.9706877217e-23,3.2783887047
2.1611379952e-23,2.1939351171
1.7770320475e-23,1.7693122108
3.1416349110e-23,4.3797792258
2.9518615885e-23,3.2424740644
1.6349957765e-23,1.6108097127
1.7231293733e-23,1.7094576863
2.4807430456e-23,2.5640409314
3.1676356348e-23,4.2291383399
1.9973812451e-23,2.0123258374
1.8026418640e-23,1.7976555241
2.5424397501e-23,2.6400618297
3.1525705361e-23,3.7891393456
1.5288455858e-23,1.4901958947
1.7894867411e-23,1.7831028169
2.6590557828e-23,2.7905495479
2.0426084822e-23,6.0536578033
1.3861049388e-23,1.3236218691
1.7397717846e-23,1.7279701897
2.6076203762e-23,2.7229180370
2.1192485058e-23,2.1472114524
3.1227592394e-23,4.4552867278
3.0611273408e-23,4.6388934615
2.4709311975e-23,5.5637704656
1.5463809098e-23,1.5102845044
1.6021467386e-23,1.5737247135
2.1508808759e-23,5.9334355129
1.7739439651e-23,1.7658908460
1.5846125789e-23,1.5538466190
2.2673178633e-23,5.8021970963
1.8963338240e-23,1.9010157673
1.9096068823e-23,1.9156344320
6.6602170171e-24,7.8103947306
1.6664139169e-23,1.6461067667
1.7021078519e-23,1.6860268163
1.5225460253e-23,1.4829614053
2.5764611092e-23,2.6829479470
1.7031198172e-23,1.6871560451
1.4246100306e-23,1.3691487976
6.3850250618e-24,7.8607206738
2.8751084601e-23,3.1080060389
1.7899645751e-23,1.7836316498
1.9925984588e-23,2.0070525087
1.5096707254e-23,1.4681452157
1.9641480624e-23,1.9757004307
1.5540844609e-23,1.5190875569
2.0496261309e-23,2.0700070285
1.5150300083e-23,1.4743173489
3.0454585120e-23,3.4384920620
2.2221719974e-23,2.2625109297
1.6012354952e-23,1.5726931304
9.0546631169e-24,7.4214883919
3.0626370755e-23,4.6350568510
3.1482563101e-23,3.7670918517
1.7108221321e-23,1.6957465624
2.6541174889e-23,2.7839587102
1.6393080574e-23,1.6156639402
1.7999178244e-23,1.7946431586
1.4502304387e-23,1.3991830789
1.5035821345e-23,1.4611244211
3.0328278723e-23,4.7069381150
2.5248298255e-23,2.6181459421
1.5204055672e-23,1.4805011013
5.8299982669e-24,7.9669767871
1.7672018843e-23,1.7584181529
2.3332938172e-23,2.3894429083
2.5052626368e-23,2.5940033098
2.3017033107e-23,5.7628750541
1.5330065331e-44,25.0883288614
1.6876205296e-23,1.6698457877
2.1922846599e-23,2.2288479095
1.9709533954e-23,1.9831977029
2.8435717340e-23,3.0570619140
3.1392072004e-23,3.7254815834
3.1435085446e-23,3.7445854962
1.5122898002e-23,1.4711624220
2.4728903895e-23,2.5545097868
2.8729547654e-23,3.1044586136
2.0457283557e-23,2.0656976899
1.9955343749e-23,2.0102894336
2.4823717786e-23,2.5660216316
1.5046992446e-23,1.4624132708
6.8696433417e-27,12.7783785459
1.8055115459e-23,1.8008283661
1.9482714505e-23,1.9582131695
2.2200949237e-23,2.2601658771
1.5278668961e-23,1.4890725791
1.4997503141e-23,1.4567010921
1.9302443616e-23,1.9383609204
1.6514883644e-23,1.6293582988
1.7475654317e-23,1.7366290910
1.9542425411e-23,1.9647895196
3.1386915162e-23,3.7232627326
1.6526966386e-23,1.6307154484
2.2648113588e-23,2.3108551746
3.1544709468e-23,4.3164702176
1.5244755246e-23,1.4851782773
2.4110857697e-23,5.6354227354
1.6776337966e-23,1.6586746175
1.7546969994e-23,1.7445468583
1.7542930941e-28,14.5027549267
3.1635521132e-23,4.2602597866
2.7860302878e-23,2.9689209045
2.0988389005e-23,2.1245279322
2.2255407366e-23,5.8495908434
1.5146922767e-23,1.4739286034
3.1744755847e-23,3.9586150369
1.5898446772e-23,1.5597844728
1.7656521680e-23,1.7566999099
2.3322352725e-23,2.3882180655
1.4828913109e-23,1.4371942059
1.5579529021e-23,1.5235031579
1.7482271855e-23,1.7373640177
1.4695454977e-23,6.6942087520
2.4309836202e-23,2.5041350129
1.8673796915e-23,1.8691132189
3.1678587076e-23,4.2272748308
2.2215133858e-23,2.2617672516
1.9158751524e-23,1.9225374400
3.1082840388e-23,3.6110317288
1.7690373777e-23,1.7604529620
2.5126475588e-23,2.6030900334
8.5010489632e-24,0.6109464855
1.8228456601e-23,1.8199817809
2.2212846694e-23,2.2615090147
1.8584707969e-23,1.8592918448
1.3549178509e-23,1.2863790569
1.8549619149e-23,1.8554227149
2.8398492508e-23,3.0511826544
2.3249178270e-23,5.7361466538
1.4805642204e-23,1.4344956922
3.1737694637e-23,3.9489916939
1.6111142573e-23,1.5838681175
2.0818102652e-23,2.1056369346
9.5152075812e-28,13.7460024853
3.1758423419e-33,18.4623241503
1.7617972397e-23,1.7524247896
1.7069309511e-23,1.6914076121
9.7947262300e-24,0.8013532075
3.0067558604e-23,3.3515700130
1.5165940730e-23,1.4761172958
2.4507008093e-23,2.5277370079
1.8267145011e-23,1.8242540737
1.5966309981e-23,1.5674781195
3.1775223159e-23,4.0929412277
1.4114775563e-23,1.3536754854
1.8972265503e-23,1.9019990832
1.5015460202e-23,1.4587744649
1.9777424573e-23,1.9906782526
2.9868619074e-23,4.8054791087
1.4221983913e-23,1.3663113607
2.2897094396e-23,2.3392813253
2.5292667825e-23,2.6236505791
2.0811215214e-23,2.1048734794
1.0058374063e-29,15.6706211534
1.1192903640e-24,9.5489534284
2.7223010254e-23,2.8770628198
4.0279103463e-26,11.8109100523
2.6200418844e-23,2.7390529836
1.1993032574e-23,1.0946891832
1.8032927124e-23,1.7983751816
1.9688627081e-23,1.9808943233
3.1059708537e-23,3.6035887155
2.3266019958e-23,2.3817055268
2.8671229057e-23,3.0949051431
2.9719486707e-23,3.2808451737
2.3640303200e-23,2.4251632300
3.0647581250e-23,4.6296264762
1.4959406237e-23,1.4522995639
1.7079884654e-23,1.6925870076
2.8479238085e-48,26.8546147616
2.9594495532e-23,4.8591237046
3.1770629133e-23,4.0076842457
2.6246048258e-23,2.7450104147
2.7784587987e-23,2.9577201289
1.7293982124e-23,1.7164346521
3.5034443464e-35,19.8090568714
1.6376844947e-23,1.6138367053
2.8959678135e-23,4.9729736602
1.3640245077e-23,1.2972896928
2.3175593758e-23,2.3712713059
1.4790179468e-23,1.4327018105
1.6645005711e-23,1.6439616666
2.6290101267e-23,2.7507779043
2.2065961248e-23,2.2449462228
1.4257685660e-23,1.3705112393
1.7402555594e-23,1.7285078628
2.1021875393e-23,2.1282463973
2.9531558181e-33,18.4850447266
1.7751260976e-23,1.7672006599
2.5861545437e-23,2.6953080091
2.3613177425e-23,2.4219983471
2.2926453884e-23,2.3426437469
2.2887904836e-23,2.3382293492
1.8672450086e-23,1.8689647631
1.7990775613e-23,1.7937138475
1.6747008753e-23,1.6553911275
1.7798289189e-23,1.7724102176
3.1778943784e-23,4.0709580215
1.7010592295e-23,1.6848565415
2.8997964100e-23,3.1494617945
2.0685691181e-23,2.0909672488
2.6337759077e-23,2.7570351846
1.7745034733e-23,1.7665108018
1.6689704037e-23,1.6489720427
2.6484400735e-23,2.7764082555
1.4795437289e-23,1.4333118601
1.4533790553e-23,1.4028606554
2.1314541674e-23,2.1608010699
1.6979912403e-23,1.6814317989
1.6270473408e-23,1.6018540086
1.8780880786e-23,1.8809147357
1.6360302111e-23,1.6119744374
1.6025127340e-23,1.5741389981
3.6128951335e-24,8.4842574479
1.4349124138e-23,1.3812499170
1.3828497295e-23,1.3197504954
2.6215952752e-23,2.7410792467
1.3101578532e-23,1.2322988173
2.7347879882e-23,2.8946539620
2.6481765900e-23,2.7760585343
1.4128489701e-23,1.3552939106
2.0575831874e-23,2.0788078703
1.6237107229e-23,1.5980912719
1.4903434377e-23,1.4458259977
1.0476216446e-23,0.8957783268
1.4909196315e-23,1.4464927886
1.7393999676e-23,1.7275569306
1.9644830144e-23,1.9760694140
1.5518307531e-23,1.5165135568
2.0236353250e-23,2.0412917085
1.7150622663e-23,1.7004724585
9.2831876469e-34,18.8420218801
1.7374357295e-23,1.7253735114
1.8327145374e-23,1.8308780837
4.0566320424e-73,36.2324754327
2.5026130450e-23,2.5907503606
1.8678190143e-23,1.8695974630
2.5705478684e-23,2.6754396300
1.6028977268e-23,1.5745747590
1.3279408804e-23,6.8620295441
1.7059114656e-23,1.6902704931
3.1325750474e-23,4.4179459331
1.6797612488e-23,1.6610555802
3.0764744090e-23,3.5171869467
2.4751597746e-23,2.5572611308
2.5027301199e-23,2.5908940157
1.6720723100e-23,1.6524473006
1.9193895377e-23,1.9264075715
1.9885515075e-23,2.0025911911
2.1142141066e-39,22.3784396625
2.2670856366e-23,2.3134453464
1.5270378876e-23,1.4881208852
1.5501227227e-23,1.5145620316
1.6566321448e-23,1.6351342487
2.0523609564e-23,2.0730313053
3.1774970736e-23,4.0219573429
2.3571075847e-23,5.6988159131
1.8746886943e-29,15.4264962751
3.1247125884e-23,3.6677752572
2.8912532307e-23,4.9809611728
1.6533477616e-23,1.6314467016
2.3311202857e-23,2.3869282839
1.6341712911e-23,1.6098812503
2.1443833174e-23,2.1752176246
8.7940744549e-25,9.7434162525
