likelihood_theta1,theta1
1.0746217728e-28,0.3789285760
4.1133621697e-23,1.4937266703
7.6696590031e-26,0.8340865375
3.3012034041e-40,3.7925746567
3.8153819392e-28,3.0171039242
1.4490524976e-22,1.9374635866
2.5342154308e-27,0.5640775724
5.8012142488e-27,0.6240996804
3.1180555691e-23,1.4503021389
7.8360550072e-29,3.0790840714
1.1061860785e-28,0.3803640972
7.5132834571e-25,1.0346020919
3.1336767611e-27,0.5789844275
1.9897199279e-24,1.1271948532
8.3538554416e-26,0.8413525371
3.7627984840e-26,0.7740767662
7.4715646270e-30,0.2611813585
3.9420488645e-39,3.7396600209
9.2314805550e-34,0.0123673841
5.6408083860e-40,3.7813074860
1.8121096650e-24,1.1180181281
1.0412189009e-30,0.1888310399
1.2275080540e-22,2.0387738232
6.2238668518e-25,1.0173517741
3.4028583537e-25,2.6845014978
1.8167837918e-24,1.1182700261
5.1357898983e-27,0.6149612764
2.5924313565e-23,1.4232744568
1.4749080374e-23,2.3921895492
7.4538223874e-27,0.6432087555
8.0615022457e-32,3.3115445639
2.0894925208e-24,2.5621871668
2.9010945804e-34,0.0016389230
2.7498225758e-29,0.3154065160
1.5944910178e-25,0.8967871601
6.0058303691e-27,0.6267179773
1.3980502141e-33,0.0183907108
4.7627258185e-25,0.9931251140
5.5839605614e-24,1.2339722012
1.7714279135e-29,0.2964556493
1.4678060971e-22,1.8769194608
2.0921169161e-23,1.3934285777
1.4974024778e-28,0.3956174152
1.8911357997e-29,3.1315626304
3.1914175377e-29,0.3219850219
1.4296475325e-22,1.8362487653
9.3465036499e-28,2.9801081682
6.7302926572e-26,0.8230032412
4.6493330165e-47,4.0914799094
7.9543320331e-26,0.8371837873
3.5088800350e-28,0.4410283646
1.7755913919e-25,0.9061019115
1.3448001172e-25,0.8820964807
2.0581452256e-30,0.2127049022
1.1441538863e-31,3.3008463216
1.0004871992e-69,4.8193228297
7.7516429558e-60,4.5361977582
1.0946970603e-24,1.0696602171
2.2992790066e-41,3.8473515215
1.4469315125e-23,1.3452550597
4.2055529342e-26,0.7833840394
1.5774810199e-24,1.1045341206
2.1380415041e-31,0.1372516298
1.2451006993e-24,1.0818464879
5.3414877022e-23,1.5388109634
5.2723986051e-29,0.3447904963
6.5825175522e-60,4.5383858033
1.3198150086e-22,2.0067097402
1.1540879219e-28,0.3824732481
9.1476114149e-31,3.2351305276
1.4627756307e-22,1.9217278636
4.7290898193e-34,0.0044630909
4.9793221495e-31,0.1641554947
1.4498977821e-29,0.2880504349
3.8036847320e-23,1.4810606398
3.3828096288e-24,1.1807263876
3.2521931146e-23,1.4566656099
1.3691343899e-31,0.1236563509
2.5455380166e-29,0.3120291643
8.5959460120e-26,0.8437847271
1.9394999278e-23,2.3627642682
1.6744720990e-23,2.3788003486
6.9950755008e-23,2.1825978780
5.6350800508e-25,1.0083159479
2.7121599068e-23,1.4297617415
2.9112253090e-25,0.9493127657
1.4012710557e-25,0.8856386752
4.0658687079e-59,4.5138718899
1.4025774724e-28,0.3922847077
9.1535019159e-26,0.8491407562
2.9556576376e-28,0.4315598934
1.7101785515e-27,0.5373682964
6.9542758603e-23,1.5901997656
2.7037722840e-29,0.3146657438
1.8769649313e-28,0.4072905562
1.5497131682e-27,0.5308600313
1.3809697419e-22,1.9805808023
3.8790928528e-33,0.0355199922
5.0498593695e-25,0.9983984228
1.6088486582e-26,0.7040868032
1.2210601206e-22,1.7450405337
2.4382624222e-23,1.4145829301
8.0670490030e-29,3.0779818842
6.2100869909e-26,0.8161950440
1.1524578769e-28,0.3824027911
4.8309827485e-25,0.9944055934
5.1956425850e-25,2.6579992255
1.0201233752e-26,2.8730956038
9.4966032205e-23,2.1169307863
2.7872979254e-26,0.7491146101
3.5799273013e-42,3.8844235733
1.3916024896e-24,2.5917446550
3.0983222377e-30,0.2275872857
7.7659381047e-26,0.8351464590
3.6585590217e-23,2.2851149590
1.7440383245e-28,0.4034670786
7.4316290163e-41,3.8234830949
2.4644636263e-30,0.2192063601
3.9639417544e-25,2.6750643661
2.9948064294e-31,0.1478030894
3.8556294467e-23,1.4832314279
4.7734048008e-23,1.5188251903
3.0695885395e-31,0.1485843539
1.1267401688e-32,3.3698796258
5.0605121618e-25,0.9985885219
2.7930067135e-32,0.0790938862
8.6013986467e-28,2.9836024830
2.0744106077e-31,0.1363169239
8.1758774840e-23,2.1513376919
5.6636533776e-25,1.0087747074
7.6383723596e-24,1.2689045052
1.3961247105e-23,1.3407663336
7.3716225097e-25,1.0328499709
3.7211475514e-23,1.4775703106
4.9801055732e-26,0.7975775024
1.5749042272e-26,0.7023614353
6.8092499049e-26,2.7769325419
9.7271365083e-28,0.5010656876
6.9130886330e-32,0.1036751991
8.4864082322e-23,1.6349084264
1.7669318011e-35,3.5435854319
1.9314042386e-31,3.2846575553
3.6211095800e-24,1.1877904070
8.5501153741e-23,2.1415869586
3.4059380755e-25,2.6844459482
9.0897335079e-33,0.0525133278
5.0193400881e-26,0.7982377925
8.0888714013e-23,1.6235197591
1.6995046731e-26,0.7085305375
3.3976955452e-31,3.2669259259
6.0735734344e-25,1.0151249605
1.0839147805e-23,2.4231246353
1.5406857095e-26,0.7005860277
5.3860791827e-35,3.5152788982
9.5849876460e-23,2.1146144619
3.4059222898e-31,0.1518912690
6.6178811285e-28,0.4775893123
5.2157243134e-68,4.7729862777
1.2856363400e-26,0.6860383958
1.9356455853e-31,0.1341820587
1.3351322400e-25,0.8814755561
9.9603577150e-29,0.3751812342
1.6019290204e-30,3.2167221823
1.4057955064e-23,1.3416309235
2.3325626517e-23,1.4083812180
6.2141738411e-23,1.5673990143
1.0413376541e-24,1.0649581003
1.7377099312e-24,1.1139259102
3.0334866908e-28,0.4329833938
1.8001208809e-24,2.5731987420
3.5891787738e-32,0.0856477087
1.6346188546e-24,1.1079802565
2.1432777925e-26,0.7274615997
7.4929133716e-27,0.6436117497
3.4411259848e-24,1.1824954461
1.4355285900e-22,1.8405647396
1.7380022909e-30,0.2066780598
1.2499401980e-28,0.3864657210
2.9624989341e-29,0.3186868035
8.9455733709e-23,1.6479718974
7.4769459636e-27,0.6434473739
4.3450251107e-24,1.2069519877
4.3177113158e-24,1.2062826723
9.4326126935e-25,1.0556948107
3.2498450696e-31,3.2683328639
3.3030642208e-34,0.0021655926
4.4005651290e-31,3.2587112549
1.6585086176e-28,3.0502287092
6.0047873219e-32,0.0996996911
1.3666713266e-22,1.9872584917
4.2650962504e-23,1.4997075252
2.3920507804e-28,0.4201130160
1.6946163263e-56,4.4302614725
2.2475463769e-29,0.3066279847
1.7831899959e-23,1.3721114602
2.9165616797e-23,1.4403651498
1.8582678179e-25,0.9100511424
9.4017210883e-23,2.1194130451
1.3090718921e-27,0.5198812885
1.8236567855e-27,0.5416513790
4.1904599225e-45,4.0118819495
7.6221704227e-24,1.2686628450
8.3936478966e-32,0.1092358525
1.3500720702e-25,0.8824332442
4.3465758460e-28,0.4530857769
1.8742906549e-30,0.2093604921
4.0286684671e-26,0.7797857019
7.2072249301e-27,0.6406207964
1.4961974451e-30,0.2013959582
1.4391938587e-22,1.8434246738
3.5292983635e-24,1.1851196932
1.6485306708e-30,0.2048084014
9.8167568625e-28,0.5016372653
3.3654331271e-24,1.1801939575
1.0892120329e-27,0.5081574905
1.2295676179e-28,0.3856409431
5.3974032303e-26,0.8043538384
9.8463019707e-29,0.3746152252
1.7000662526e-32,0.0667582965
1.5775900852e-25,0.8958660126
3.9379824407e-44,3.9707285253
6.7185581457e-27,2.8927890331
6.5148299450e-23,2.1957065943
1.8040322264e-23,1.3736377643
8.0514748527e-24,1.2749217674
1.0111357935e-30,0.1878279883
1.3154493091e-22,2.0083794693
1.8840745462e-25,0.9112489812
3.6642900405e-26,0.7718613049
2.7400003949e-27,0.5695194224
9.3545085668e-25,1.0549188015
7.2454416596e-23,1.5989038892
4.4779854244e-23,2.2565295190
3.5327795389e-24,1.1852220891
4.8412106209e-24,2.4957798542
5.5879458660e-29,0.3474960824
1.8716400411e-29,0.2987892973
1.6644884232e-33,0.0210838743
6.7728269883e-30,3.1678375158
1.4717943903e-22,1.8927405562
4.4734135370e-23,1.5077034846
2.9590101802e-23,1.4424987690
3.2874856115e-48,4.1365659917
4.4007385180e-25,0.9860272141
5.1287804358e-31,0.1651228124
2.7483283010e-31,3.2736174566
9.5219939326e-43,3.9102757318
3.8209750345e-60,4.5456470276
3.0621625968e-26,0.7569134429
2.5892443415e-23,2.3293099053
4.2023575724e-23,2.2657737649
1.2519637496e-22,2.0308251214
2.5332890835e-23,2.3319385751
3.6750110764e-23,2.2845051263
6.9968092135e-24,1.2589779001
9.3342365988e-23,1.6590021305
3.5764297504e-30,0.2329134281
8.1542761972e-27,0.6501514701
5.2418819609e-25,1.0017679253
4.4021329587e-32,0.0911295382
1.2422330116e-22,2.0340253429
3.9841912731e-29,0.3319419020
2.3058607290e-43,3.9374817118
6.5353639119e-33,0.0456132649
1.0219824294e-26,2.8730087127
1.0950816783e-22,2.0779032776
2.7355267976e-29,0.3151777753
2.0961622264e-26,0.7256395968
5.2559112489e-27,0.6166876362
1.4718227460e-22,1.8933507031
3.0277671808e-24,1.1693227086
5.8846096761e-23,1.5568560776
7.1976843692e-23,1.5974848528
1.1837286286e-24,1.0770490577
6.9892261879e-48,4.1238548246
1.1405989722e-22,2.0650225021
6.9937612744e-35,3.5085536620
4.1840293079e-32,0.0897533414
5.0514050579e-26,0.7987736921
1.1604454634e-22,2.0592483122
1.0417167646e-22,2.0925125555
8.2626474916e-27,0.6511760865
1.1651626110e-22,2.0578594334
6.6830035102e-23,2.1910808331
1.4028025482e-22,1.9693663917
1.3582081052e-22,1.9910182246
5.2070169184e-27,0.6159893029
1.3959054669e-22,1.8156078415
2.3448660149e-28,0.4190477593
1.0911881152e-22,1.7045021372
1.2803077786e-22,1.7656808430
6.4000311190e-41,3.8265451202
5.2951538148e-24,1.2281859845
1.1054773332e-33,0.0149166660
1.6169581652e-32,0.0655627891
5.6804608623e-30,0.2504789306
3.7869781971e-30,0.2350522806
3.7492136491e-27,0.5918389043
1.9479741988e-29,0.3004912090
7.8318646350e-23,1.6160961276
5.9626278622e-27,0.6261720016
4.2475146161e-32,3.3308656231
9.3624607631e-25,1.0549980884
6.6846599394e-23,1.5820167137
1.2388565663e-22,1.7510416579
1.1669839432e-22,1.7275841956
1.0365150101e-22,1.6884851933
2.4409784068e-27,0.5614812367
1.3716367178e-22,1.8033177452
1.4292110784e-31,0.1249478260
5.3510505752e-23,2.2291260335
5.2963553055e-29,0.3450010173
6.6916945972e-28,0.4782513236
1.6826241606e-31,0.1298930667
6.1254796383e-23,2.2065874552
1.0621735080e-23,1.3073426920
3.6207211442e-23,1.4732525019
1.1698759820e-28,0.3831510438
3.6737279328e-26,2.8095071030
1.3817042292e-23,1.3394679489
1.4605342226e-22,1.9248615414
1.0726611405e-22,2.0840959953
3.5345269504e-23,1.4694812719
9.9161887146e-23,2.1058908421
6.1002114821e-55,4.3787229609
2.9198904782e-33,0.0304166511
1.8346587276e-26,0.7147531034
2.9446118019e-23,1.4417775515
1.1243262892e-24,1.0721795244
8.7487968771e-24,1.2845024359
3.4066633232e-27,0.5849415936
3.0330609393e-27,0.5766710865
1.1851508126e-23,1.3205520685
1.4692853736e-23,1.3471893006
2.4351234164e-30,0.2187715982
3.0806812441e-27,0.5777743814
1.2243578806e-22,1.7461415494
2.1692377353e-41,3.8485260763
9.2371021141e-24,2.4384145142
1.9952456750e-27,0.5476986774
2.4690027573e-30,0.2192731910
2.2315500983e-23,2.3468654725
3.0136194485e-30,0.2265649319
1.2195025166e-31,0.1201959559
1.2595694189e-24,1.0829453878
3.8414450907e-33,3.4005917777
1.1161371015e-22,1.7119635260
9.3883884091e-24,2.4368835122
2.4328792083e-27,0.5612515537
4.6184872187e-30,0.2425454370
3.2602242717e-27,0.5818014498
1.2887543374e-29,0.2831702171
5.6145355163e-23,2.2213033347
3.0618760376e-30,0.2271506003
3.7609863266e-26,0.7740365226
1.0120197653e-23,1.3015839420
1.3754575928e-24,1.0913463906
3.3746578769e-25,0.9623679082
1.8424040174e-26,0.7150963144
2.0344448247e-23,2.3574150195
6.9329042663e-28,0.4803703261
3.7754413051e-30,3.1879273794
5.5418954289e-24,1.2331460471
5.5241591963e-23,2.2239668587
1.2314792781e-22,1.7485359216
2.3228066886e-29,0.3080513818
7.2360469360e-28,2.9908297227
8.5149685775e-27,0.6535143716
3.3464190668e-25,0.9616232584
1.0988586471e-22,1.7067842048
2.4700231708e-34,3.4755522133
7.1836776995e-25,1.0304756920
7.0676152645e-27,0.6391193189
1.2072243033e-28,0.3847220307
1.4613397747e-22,1.9237742285
6.6550820161e-28,0.4779237717
3.3065410866e-27,0.5828080659
1.2036936599e-23,1.3224433171
5.4073414531e-28,0.4656732699
2.9453644443e-23,1.4418153147
1.4353094571e-24,2.5895465180
5.5886066257e-23,2.2220654724
2.1854309603e-23,2.3492715869
4.6895732057e-37,3.6317188030
1.9864270034e-23,1.3864318591
3.2035744788e-30,0.2288221617
1.1088622446e-22,2.0740508480
4.9525228901e-33,0.0401267273
1.4548678358e-22,1.9316180952
1.2557282375e-40,3.8126843139
1.2801206541e-22,1.7656123072
1.1405933161e-30,0.1919620848
6.2850111353e-25,1.0182431626
2.1523449024e-25,0.9228363865
1.4520007207e-26,0.6958045756
7.9062447857e-31,0.1794858255
3.6252090086e-27,0.5894099399
6.0030631656e-25,1.0140621881
1.3515280118e-23,1.3367145543
1.2133905450e-53,4.3345538696
8.4763440129e-29,0.3673069507
3.3589652385e-24,1.1799951444
4.5622991479e-28,0.4558522687
2.3128000882e-23,1.4071980836
9.3007355425e-34,0.0124709963
2.2769106432e-31,0.1392044865
3.0227780584e-31,0.1480974316
6.8445108678e-25,1.0260385895
3.0453202902e-45,4.0176588215
4.0260666263e-24,1.1988906416
1.3889808554e-22,1.8119422964
5.1441734915e-29,0.3436486579
1.1926742575e-22,2.0496172355
6.9058806059e-33,0.0467379323
2.6955888419e-27,0.5683765869
3.4063081920e-28,0.4393789644
6.2355617710e-29,0.3526383116
3.8343841061e-26,0.7756516081
4.1634974021e-27,0.5994610619
7.2821858268e-23,2.1748927868
2.4874155389e-23,1.4173977712
6.6673313354e-25,2.6418682139
7.2127548083e-29,0.3595434349
1.3963037060e-28,0.3920570923
1.5525992425e-35,3.5468296648
1.3977866999e-26,0.6927435528
1.2185947671e-23,1.3239456447
1.1688769559e-22,2.0567610713
5.1656606127e-24,2.4903011046
5.6272170052e-24,1.2348160702
2.8630727479e-26,2.8222862161
6.5498522725e-31,3.2459583945
2.1763467613e-24,2.5591423150
5.3574516200e-27,2.9032729341
1.2162956319e-22,2.0423201303
1.2907944770e-22,1.7695629593
1.3932751316e-22,1.8141984583
1.4717728729e-22,1.8974109232
1.8733703928e-23,2.3666050183
2.8309306714e-27,0.5718086708
1.1439030765e-24,1.0738103165
7.2706832361e-23,1.5996526180
3.3672568835e-26,0.7648123429
2.6003337541e-26,0.7433724918
8.7919556680e-23,1.6436083446
7.5957231834e-33,0.0487066463
1.1811091815e-22,1.7320464438
2.4565780750e-56,4.4249886738
1.3890272886e-22,1.9766050357
9.5637201856e-23,2.1151722119
5.8917565766e-33,0.0435294397
6.5668179385e-26,0.8209208960
4.4523455961e-26,0.7881654507
3.4957587957e-31,0.1527227243
6.7497216093e-26,0.8232474313
1.0222241219e-32,0.0550697076
6.5075558097e-24,1.2508627540
1.6203751589e-34,0.0003614723
2.3729322782e-26,0.7358256298
1.3735882562e-22,1.9840833574
6.1568440229e-43,3.9186923719
3.4696138430e-25,2.6833075331
1.8457853972e-26,0.7152457190
1.7721391006e-50,4.2220329067
3.1165115095e-26,0.7583748715
1.4451291679e-24,1.0960859955
1.3663524020e-33,3.4293711516
7.3993595181e-25,1.0331955202
4.4661457300e-27,2.9116061914
5.4703061200e-26,0.8054849142
8.5667046906e-27,0.6539858838
3.4747890316e-23,1.4668304801
3.3409120338e-28,0.4383040035
4.9582872622e-24,1.2210745434
2.7848500068e-28,0.4283140818
8.9766737620e-23,2.1304934366
3.6439102519e-32,0.0860496489
5.2193656685e-28,0.4636134050
2.8038894684e-24,2.5398301129
2.7204622948e-71,4.8606682357
1.7272597319e-23,2.3754623238
2.5930788107e-43,3.9352478756
3.7572383171e-29,0.3292913633
5.4575821402e-26,0.8052885689
1.0896644025e-27,0.5081836911
1.1144500757e-30,0.1911638660
3.5482259523e-25,2.6819279975
1.0251434889e-22,2.0969680117
9.5639304154e-26,0.8528833880
4.9369953062e-32,0.0942629726
2.9645448077e-32,3.3415682579
3.4250913631e-26,2.8131204346
1.9101305268e-25,0.9124423456
2.2258609635e-27,0.5551368105
3.3705464380e-24,1.1803508898
1.0199680667e-22,2.0983528430
1.2741006413e-24,1.0840372787
3.1354898269e-24,1.1729048012
1.1982784520e-29,0.2801783454
1.3694532931e-22,1.8022802806
2.6977977557e-29,0.3145687915
3.6672955394e-27,2.9205402164
4.2855379346e-59,4.5131586765
2.0342856780e-30,0.2122869621
2.0134918004e-31,0.1353966359
1.0217498670e-24,1.0631752827
2.2640000989e-32,0.0737691484
1.6149771420e-27,0.5335760050
2.5591190023e-23,1.4214299163
6.2706280607e-30,3.1705082480
1.0931680958e-26,0.6731312291
4.6846526471e-28,0.4573699052
2.5395838763e-25,0.9373059612
2.5878485354e-24,1.1533821778
2.7189194934e-25,0.9432974283
4.9055629265e-31,3.2552424247
5.0379990113e-27,0.6135285749
2.7568403359e-25,0.9445153820
3.0371605920e-25,0.9530479696
6.2393191958e-24,1.2461854093
1.2054387021e-22,1.7398875206
8.8875337505e-31,0.1834367575
7.1288620253e-29,0.3589851805
1.7687505909e-53,4.3289086372
1.4716562666e-22,1.8909409194
1.1689722757e-62,4.6212634247
1.1150824918e-23,1.3131749705
1.0623171982e-26,0.6708664502
3.3444125574e-24,1.1795465546
6.5207091977e-28,0.4767077275
4.7320023999e-23,2.2482870494
1.3940281395e-23,2.3980128883
2.6593133220e-26,0.7452258205
3.3883003871e-23,2.2953884865
3.7661080163e-23,2.2811585131
6.3566742421e-24,2.4723820772
9.8585653008e-30,0.2722440345
2.0954209359e-24,1.1323053181
1.7413165260e-25,0.9044120804
4.7388819151e-28,0.4580312701
2.4835866203e-23,1.4171800143
1.8989532862e-33,0.0231823474
2.1158419781e-27,0.5516782918
2.8815933787e-24,2.5377067928
4.9889653731e-28,0.4609965319
7.2218900498e-23,2.1765039097
7.3504467686e-28,0.4838882571
2.7539630169e-24,1.1596709658
7.8535940184e-24,1.2720734409
1.5459167327e-54,4.3651045799
5.4236976440e-26,0.8047635034
1.4627776232e-27,0.5270802304
3.3559418570e-30,0.2305447858
1.1356474698e-29,0.2779830830
5.4895326489e-23,1.5438217929
2.6366673289e-26,2.8264632732
4.1028455666e-24,1.2008818433
9.1565898345e-28,0.4973133928
5.8465951360e-31,0.1694288976
4.5469959888e-26,0.7899309504
1.2240876217e-26,0.6821204576
1.5431016467e-30,0.2024799140
2.2003503124e-23,1.4003146855
7.9270878004e-24,1.2731384507
3.7204726207e-26,0.7731318509
1.0440260839e-28,0.3775001440
4.1817019283e-29,0.3341386200
2.2036084849e-42,3.8939473582
2.1913710566e-23,1.3997534812
1.7566879050e-31,0.1312075246
6.5528176545e-29,0.3549820351
3.8996408845e-27,0.5946903520
4.2184716459e-24,2.5072255265
2.0239608293e-32,0.0709906401
2.9034747836e-29,0.3177986081
2.1278144865e-27,0.5520623045
2.0269309304e-28,0.4113215257
1.2091360273e-25,2.7452936919
1.4517041064e-22,1.9349025240
6.7452680357e-23,1.5838674582
2.0426064097e-28,0.4117272210
2.5373420701e-25,0.9372285089
3.8623862182e-24,1.1945299256
1.4897327203e-31,0.1261989003
4.8230290556e-23,1.5206240525
1.0976115792e-22,1.7064125017
3.8669564120e-23,1.4837022032
4.2406729475e-25,0.9827090951
1.9691648251e-23,2.3610726775
1.4534066792e-22,1.9331695017
1.2587346305e-26,0.6843481429
3.1991859440e-32,0.0826164922
5.5957368273e-25,1.0076806435
1.9778448620e-29,0.3011405851
3.7013566679e-33,0.0346589231
3.3847026871e-24,1.1807842438
1.1178817116e-22,1.7124896800
1.7927624382e-24,1.1169690673
5.3365577508e-29,0.3453523554
5.3836376562e-33,0.0417486593
6.9082574885e-31,0.1749655404
1.1056831429e-26,0.6740329625
1.5415944195e-27,2.9587678715
2.3116109955e-31,0.1396750645
6.5870615153e-25,1.0225295281
7.0055652162e-23,1.5917424658
2.9340498812e-32,0.0803649466
1.1852964556e-23,1.3205670189
1.2141510296e-22,1.7427490486
1.4685101783e-22,1.9111765231
1.5921462855e-23,2.3841683576
2.6409120362e-26,2.8263819224
7.3514089837e-23,1.6020413486
1.0938334311e-22,2.0782504115
1.5633493384e-29,3.1383849742
2.1641407005e-32,0.0726454110
4.9461046604e-23,2.2415224644
1.3178646570e-23,1.3335826579
6.9825896418e-28,0.4807986552
2.3151439957e-23,1.4073388094
3.2704123858e-55,4.3877954025
3.4104512135e-24,1.1815683004
5.0509964244e-27,0.6137204415
5.2653731500e-24,2.4886753865
2.3196797669e-29,3.1241903396
6.2249798994e-24,1.2459304619
8.2463070587e-27,0.6510223909
1.7915631279e-29,0.2969340964
5.3402931138e-27,0.6178790604
1.0931009713e-22,2.0784539708
8.3245790910e-25,1.0440737832
5.3307867468e-32,0.0963811270
6.3510062985e-23,2.2002539365
4.8892257994e-23,1.5230067483
5.1006518170e-23,1.5304937159
7.2684733884e-29,0.3599109517
1.3559002714e-27,0.5221505362
1.1085718122e-31,0.1173669796
8.6284436678e-26,2.7640498242
5.6873490237e-30,0.2505257555
3.5010876459e-31,0.1527714126
2.2934886457e-28,0.4178657059
2.2244603670e-30,0.2154989308
2.0606416270e-31,0.1361111461
1.4717314100e-22,1.8917879325
8.9542068784e-30,0.2683770669
2.9869691860e-30,0.2262377517
3.4839466260e-26,0.7676509827
7.1935388513e-23,1.5973615224
1.4379987213e-22,1.8424760428
7.4147799044e-24,1.2655297033
1.3033614698e-24,2.5963749695
3.4184497667e-28,0.4395765077
2.0531317284e-23,1.3908805225
1.4127999184e-22,1.9636776236
1.3860851470e-22,1.8104503633
9.9752818859e-28,2.9773601700
1.4314067818e-22,1.8375081564
4.0514045033e-27,0.5974685873
7.1812550707e-29,0.3593345197
4.9068795964e-25,0.9958093047
8.3592832950e-32,0.1091173241
2.5864465057e-26,0.7429302098
5.6272900354e-32,0.0978850672
1.1007894081e-29,0.2767125770
7.3651507075e-28,0.4840088767
2.0589807329e-28,3.0417402672
1.7820126167e-35,3.5433719286
5.4156749780e-29,3.0929923970
1.1531483083e-23,1.3172292172
9.7676826154e-28,0.5013248569
2.6498797308e-23,1.4264143424
9.0827374905e-24,1.2888610726
1.1575412107e-25,2.7477449447
1.9038128136e-25,0.9121544512
1.3927757681e-22,1.8139333028
8.6606959579e-23,1.6398751124
8.1953357215e-25,1.0426247660
1.3634433798e-59,4.5286204934
1.7721070235e-26,0.7119295051
1.0194351080e-23,1.3024503400
6.4425741559e-28,0.4759903428
8.3359897494e-33,0.0506627706
2.1422373644e-23,1.3966508125
6.4178095047e-27,0.6317515083
1.5951458655e-23,1.3576538197
2.1401417702e-31,0.1372820368
4.1077957376e-24,1.2010090782
6.0531532767e-34,3.4515679210
6.3525493512e-30,0.2548181250
2.0445255571e-24,2.5638071839
6.4502036297e-23,2.1974953977
4.1135359020e-24,1.2011564471
6.7124260045e-25,1.0242541581
6.6947918960e-52,4.2735260147
1.0736328960e-23,1.3086262575
3.2893031103e-32,0.0833446531
