W,tauint,error
0.000000,0.500000,0.000000
1.000000,1.389519,0.028052
2.000000,2.197238,0.062733
3.000000,2.935785,0.102658
4.000000,3.611713,0.145831
5.000000,4.233499,0.191114
6.000000,4.807172,0.237724
7.000000,5.339137,0.285185
8.000000,5.833566,0.333109
9.000000,6.296190,0.381334
10.000000,6.730930,0.429717
11.000000,7.139565,0.478052
12.000000,7.526772,0.526388
13.000000,7.893118,0.574549
14.000000,8.242157,0.622604
15.000000,8.574649,0.670454
16.000000,8.890872,0.717978
17.000000,9.191621,0.765109
18.000000,9.478790,0.811888
19.000000,9.753203,0.858284
20.000000,10.018633,0.904546
21.000000,10.275038,0.950605
22.000000,10.523377,0.996491
23.000000,10.762440,1.042033
24.000000,10.992477,1.087197
25.000000,11.205833,1.131152
26.000000,11.405836,1.174142
27.000000,11.595880,1.216445
28.000000,11.776029,1.258012
29.000000,11.949252,1.299112
30.000000,12.114441,1.339587
31.000000,12.270402,1.379261
32.000000,12.416508,1.418017
33.000000,12.554602,1.456018
34.000000,12.685886,1.493369
35.000000,12.812494,1.530293
36.000000,12.936019,1.566963
37.000000,13.056198,1.603336
38.000000,13.173836,1.639498
39.000000,13.290904,1.675690
40.000000,13.407675,1.711947
41.000000,13.522819,1.748099
42.000000,13.640215,1.784649
43.000000,13.764174,1.822180
44.000000,13.890639,1.860182
45.000000,14.022385,1.899044
46.000000,14.156740,1.938426
47.000000,14.292989,1.978240
48.000000,14.430787,2.018448
49.000000,14.569349,2.058947
50.000000,14.707067,2.099510
51.000000,14.845753,2.140397
52.000000,14.982659,2.181210
53.000000,15.115876,2.221663
54.000000,15.248975,2.262270
55.000000,15.385980,2.303634
56.000000,15.524622,2.345428
57.000000,15.663744,2.387481
58.000000,15.802755,2.429706
59.000000,15.945217,2.472654
60.000000,16.087147,2.515716
61.000000,16.226775,2.558610
62.000000,16.364938,2.601460
63.000000,16.500841,2.644133
64.000000,16.632741,2.686339
65.000000,16.763651,2.728552
66.000000,16.890087,2.770198
67.000000,17.014029,2.811587
68.000000,17.134973,2.852626
69.000000,17.250408,2.892883
70.000000,17.359280,2.932160
71.000000,17.463920,2.970830
72.000000,17.564699,3.008943
73.000000,17.663274,3.046770
74.000000,17.761279,3.084587
75.000000,17.861057,3.122804
76.000000,17.959791,3.160931
77.000000,18.058936,3.199223
78.000000,18.156968,3.237409
79.000000,18.256492,3.275954
80.000000,18.355899,3.314573
81.000000,18.453652,3.352987
82.000000,18.550225,3.391276
83.000000,18.644773,3.429281
84.000000,18.731239,3.465877
85.000000,18.813576,3.501771
86.000000,18.890297,3.536674
87.000000,18.960467,3.570390
88.000000,19.024610,3.602998
89.000000,19.084576,3.634833
90.000000,19.141701,3.666138
91.000000,19.200115,3.697699
92.000000,19.259756,3.729509
93.000000,19.320486,3.761547
94.000000,19.380035,3.793372
95.000000,19.437687,3.824841
96.000000,19.497153,3.856682
97.000000,19.557897,3.888794
98.000000,19.620075,3.921215
99.000000,19.685705,3.954354
100.000000,19.752291,3.987718
101.000000,19.820895,4.021526
102.000000,19.894011,4.056294
103.000000,19.968930,4.091480
104.000000,20.042611,4.126463
105.000000,20.111577,4.160521
106.000000,20.173627,4.193184
107.000000,20.228887,4.224456
108.000000,20.278656,4.254593
109.000000,20.322589,4.283505
110.000000,20.361613,4.311372
111.000000,20.398271,4.338722
112.000000,20.432294,4.365491
113.000000,20.462760,4.391475
114.000000,20.490932,4.416936
115.000000,20.518618,4.442260
116.000000,20.547334,4.467777
117.000000,20.577119,4.493497
118.000000,20.608910,4.519631
119.000000,20.643587,4.546379
120.000000,20.682027,4.573942
121.000000,20.725011,4.602507
122.000000,20.771412,4.631833
123.000000,20.820667,4.661806
124.000000,20.867805,4.691315
125.000000,20.912405,4.720260
126.000000,20.957405,4.749302
127.000000,21.002356,4.778338
128.000000,21.043822,4.806584
129.000000,21.082578,4.834210
130.000000,21.117584,4.860969
131.000000,21.148938,4.886874
132.000000,21.176958,4.911990
133.000000,21.202051,4.936404
134.000000,21.222066,4.959604
135.000000,21.239718,4.982216
136.000000,21.256354,5.004552
137.000000,21.272187,5.026659
138.000000,21.291504,5.049552
139.000000,21.311464,5.072565
140.000000,21.331358,5.095531
141.000000,21.351546,5.118537
142.000000,21.370383,5.141188
143.000000,21.389404,5.163851
144.000000,21.407865,5.186347
145.000000,21.427149,5.209012
146.000000,21.444232,5.231111
147.000000,21.458930,5.252592
148.000000,21.469573,5.273042
149.000000,21.477727,5.292836
150.000000,21.482245,5.311685
151.000000,21.483994,5.329795
152.000000,21.481687,5.346840
153.000000,21.476642,5.363139
154.000000,21.468631,5.378630
