     -2.000000      -1.000000       7.334358
     -2.000000      -0.979798       7.169879
     -2.000000      -0.959596       7.012771
     -2.000000      -0.939394       6.862779
     -2.000000      -0.919192       6.719648
     -2.000000      -0.898990       6.583124
     -2.000000      -0.878788       6.452953
     -2.000000      -0.858586       6.328884
     -2.000000      -0.838384       6.210664
     -2.000000      -0.818182       6.098046
     -2.000000      -0.797980       5.990782
     -2.000000      -0.777778       5.888626
     -2.000000      -0.757576       5.791335
     -2.000000      -0.737374       5.698669
     -2.000000      -0.717172       5.610390
     -2.000000      -0.696970       5.526263
     -2.000000      -0.676768       5.446057
     -2.000000      -0.656566       5.369544
     -2.000000      -0.636364       5.296500
     -2.000000      -0.616162       5.226703
     -2.000000      -0.595960       5.159938
     -2.000000      -0.575758       5.095992
     -2.000000      -0.555556       5.034658
     -2.000000      -0.535354       4.975731
     -2.000000      -0.515152       4.919015
     -2.000000      -0.494949       4.864316
     -2.000000      -0.474747       4.811445
     -2.000000      -0.454545       4.760221
     -2.000000      -0.434343       4.710466
     -2.000000      -0.414141       4.662008
     -2.000000      -0.393939       4.614683
     -2.000000      -0.373737       4.568330
     -2.000000      -0.353535       4.522796
     -2.000000      -0.333333       4.477935
     -2.000000      -0.313131       4.433605
     -2.000000      -0.292929       4.389674
     -2.000000      -0.272727       4.346012
     -2.000000      -0.252525       4.302501
     -2.000000      -0.232323       4.259025
     -2.000000      -0.212121       4.215479
     -2.000000      -0.191919       4.171763
     -2.000000      -0.171717       4.127785
     -2.000000      -0.151515       4.083460
     -2.000000      -0.131313       4.038710
     -2.000000      -0.111111       3.993464
     -2.000000      -0.090909       3.947660
     -2.000000      -0.070707       3.901243
     -2.000000      -0.050505       3.854165
     -2.000000      -0.030303       3.806386
     -2.000000      -0.010101       3.757873
     -2.000000       0.010101       3.708601
     -2.000000       0.030303       3.658554
     -2.000000       0.050505       3.607723
     -2.000000       0.070707       3.556105
     -2.000000       0.090909       3.503706
     -2.000000       0.111111       3.450540
     -2.000000       0.131313       3.396629
     -2.000000       0.151515       3.342001
     -2.000000       0.171717       3.286693
     -2.000000       0.191919       3.230749
     -2.000000       0.212121       3.174221
     -2.000000       0.232323       3.117168
     -2.000000       0.252525       3.059656
     -2.000000       0.272727       3.001759
     -2.000000       0.292929       2.943559
     -2.000000       0.313131       2.885143
     -2.000000       0.333333       2.826607
     -2.000000       0.353535       2.768053
     -2.000000       0.373737       2.709591
     -2.000000       0.393939       2.651336
     -2.000000       0.414141       2.593410
     -2.000000       0.434343       2.535944
     -2.000000       0.454545       2.479072
     -2.000000       0.474747       2.422937
     -2.000000       0.494949       2.367686
     -2.000000       0.515152       2.313473
     -2.000000       0.535354       2.260459
     -2.000000       0.555556       2.208808
     -2.000000       0.575758       2.158691
     -2.000000       0.595960       2.110286
     -2.000000       0.616162       2.063773
     -2.000000       0.636364       2.019338
     -2.000000       0.656566       1.977174
     -2.000000       0.676768       1.937476
     -2.000000       0.696970       1.900445
     -2.000000       0.717172       1.866285
     -2.000000       0.737374       1.835204
     -2.000000       0.757576       1.807417
     -2.000000       0.777778       1.783137
     -2.000000       0.797980       1.762586
     -2.000000       0.818182       1.745986
     -2.000000       0.838384       1.733563
     -2.000000       0.858586       1.725546
     -2.000000       0.878788       1.722165
     -2.000000       0.898990       1.723654
     -2.000000       0.919192       1.730248
     -2.000000       0.939394       1.742186
     -2.000000       0.959596       1.759707
     -2.000000       0.979798       1.783050
     -2.000000       1.000000       1.812457

     -1.959596      -1.000000       6.350292
     -1.959596      -0.979798       6.188615
     -1.959596      -0.959596       6.034410
     -1.959596      -0.939394       5.887414
     -1.959596      -0.919192       5.747365
     -1.959596      -0.898990       5.614000
     -1.959596      -0.878788       5.487057
     -1.959596      -0.858586       5.366277
     -1.959596      -0.838384       5.251400
     -1.959596      -0.818182       5.142170
     -1.959596      -0.797980       5.038331
     -1.959596      -0.777778       4.939629
     -1.959596      -0.757576       4.845813
     -1.959596      -0.737374       4.756636
     -1.959596      -0.717172       4.671851
     -1.959596      -0.696970       4.591216
     -1.959596      -0.676768       4.514492
     -1.959596      -0.656566       4.441443
     -1.959596      -0.636364       4.371836
     -1.959596      -0.616162       4.305444
     -1.959596      -0.595960       4.242042
     -1.959596      -0.575758       4.181411
     -1.959596      -0.555556       4.123335
     -1.959596      -0.535354       4.067605
     -1.959596      -0.515152       4.014014
     -1.959596      -0.494949       3.962362
     -1.959596      -0.474747       3.912455
     -1.959596      -0.454545       3.864102
     -1.959596      -0.434343       3.817119
     -1.959596      -0.414141       3.771330
     -1.959596      -0.393939       3.726561
     -1.959596      -0.373737       3.682646
     -1.959596      -0.353535       3.639426
     -1.959596      -0.333333       3.596748
     -1.959596      -0.313131       3.554465
     -1.959596      -0.292929       3.512437
     -1.959596      -0.272727       3.470531
     -1.959596      -0.252525       3.428621
     -1.959596      -0.232323       3.386588
     -1.959596      -0.212121       3.344321
     -1.959596      -0.191919       3.301713
     -1.959596      -0.171717       3.258669
     -1.959596      -0.151515       3.215099
     -1.959596      -0.131313       3.170920
     -1.959596      -0.111111       3.126057
     -1.959596      -0.090909       3.080444
     -1.959596      -0.070707       3.034022
     -1.959596      -0.050505       2.986739
     -1.959596      -0.030303       2.938550
     -1.959596      -0.010101       2.889422
     -1.959596       0.010101       2.839325
     -1.959596       0.030303       2.788239
     -1.959596       0.050505       2.736152
     -1.959596       0.070707       2.683061
     -1.959596       0.090909       2.628968
     -1.959596       0.111111       2.573886
     -1.959596       0.131313       2.517833
     -1.959596       0.151515       2.460837
     -1.959596       0.171717       2.402933
     -1.959596       0.191919       2.344164
     -1.959596       0.212121       2.284580
     -1.959596       0.232323       2.224240
     -1.959596       0.252525       2.163210
     -1.959596       0.272727       2.101563
     -1.959596       0.292929       2.039381
     -1.959596       0.313131       1.976750
     -1.959596       0.333333       1.913768
     -1.959596       0.353535       1.850537
     -1.959596       0.373737       1.787166
     -1.959596       0.393939       1.723773
     -1.959596       0.414141       1.660482
     -1.959596       0.434343       1.597423
     -1.959596       0.454545       1.534733
     -1.959596       0.474747       1.472556
     -1.959596       0.494949       1.411042
     -1.959596       0.515152       1.350347
     -1.959596       0.535354       1.290634
     -1.959596       0.555556       1.232070
     -1.959596       0.575758       1.174830
     -1.959596       0.595960       1.119093
     -1.959596       0.616162       1.065043
     -1.959596       0.636364       1.012872
     -1.959596       0.656566       0.962774
     -1.959596       0.676768       0.914948
     -1.959596       0.696970       0.869600
     -1.959596       0.717172       0.826938
     -1.959596       0.737374       0.787175
     -1.959596       0.757576       0.750530
     -1.959596       0.777778       0.717222
     -1.959596       0.797980       0.687476
     -1.959596       0.818182       0.661521
     -1.959596       0.838384       0.639588
     -1.959596       0.858586       0.621911
     -1.959596       0.878788       0.608726
     -1.959596       0.898990       0.600274
     -1.959596       0.919192       0.596795
     -1.959596       0.939394       0.598534
     -1.959596       0.959596       0.605735
     -1.959596       0.979798       0.618647
     -1.959596       1.000000       0.637516

     -1.919192      -1.000000       5.539740
     -1.919192      -0.979798       5.381609
     -1.919192      -0.959596       5.231057
     -1.919192      -0.939394       5.087813
     -1.919192      -0.919192       4.951606
     -1.919192      -0.898990       4.822167
     -1.919192      -0.878788       4.699226
     -1.919192      -0.858586       4.582515
     -1.919192      -0.838384       4.471768
     -1.919192      -0.818182       4.366720
     -1.919192      -0.797980       4.267106
     -1.919192      -0.777778       4.172667
     -1.919192      -0.757576       4.083144
     -1.919192      -0.737374       3.998280
     -1.919192      -0.717172       3.917821
     -1.919192      -0.696970       3.841519
     -1.919192      -0.676768       3.769126
     -1.919192      -0.656566       3.700398
     -1.919192      -0.636364       3.635096
     -1.919192      -0.616162       3.572985
