likelihood_theta1,theta1
3.4136134817e-23,1.4042640585
2.7727121566e-26,0.7682345571
4.2790971521e-26,0.8015436352
1.6176441201e-22,1.6554463641
6.6923024931e-38,3.6257674078
1.8933721439e-29,0.3319902742
9.1000115543e-31,3.2061308320
2.6633418762e-22,1.8382709345
1.3523805342e-24,2.6109480342
9.6556621370e-27,0.6888562124
8.2712397725e-27,0.6774873531
3.6754649967e-32,0.1157135767
2.3856742621e-30,0.2499929205
6.5237160081e-33,0.0707330339
7.6081621430e-31,0.2097181256
4.5177097603e-29,0.3705049214
2.3155040024e-22,1.7612341467
8.1026917193e-24,1.2447775002
1.0887248039e-28,0.4123814913
3.5415856380e-24,1.1652491319
6.2793668084e-34,0.0259427356
9.3958270000e-31,0.2169256756
2.7162421399e-30,0.2547700694
1.2054882162e-27,0.5460546755
7.1029108371e-28,0.5138405779
3.0777687407e-23,1.3914583230
8.1573873798e-23,1.5260085437
2.9922335738e-29,0.3519244493
1.0390807282e-22,1.5664975307
1.3934315007e-61,4.5015726491
1.6052522353e-29,3.1137857860
7.9033298864e-29,0.3967645604
5.7774169475e-24,1.2114869396
2.0855952084e-29,0.3361422359
1.2188465087e-22,2.1880930881
4.3111721893e-31,0.1907893722
3.5091175537e-33,0.0569237663
2.8032497111e-25,0.9490560984
1.5855809110e-22,1.6507969051
1.7911596142e-26,0.7350216682
2.8101602803e-27,0.6012216569
1.7568617972e-28,0.4365627214
1.9567223791e-23,1.3382924589
2.5897944867e-27,0.5957074591
5.6237745450e-25,1.0056232127
2.7546771616e-22,1.8883763829
2.2073675728e-22,1.7431809231
3.1957331944e-23,1.3960777399
5.8663073554e-25,1.0091039942
3.8566018344e-30,0.2678992265
1.6598249422e-27,0.5663790908
2.2149111346e-23,2.3978007334
2.8507187328e-33,3.3707161943
8.1535094496e-32,0.1388097720
8.5754697244e-27,0.6801327863
2.3087474781e-25,0.9335268315
7.7251453879e-31,0.2102359711
4.0117808538e-23,2.3373511178
1.0716919305e-27,0.5387398966
1.5106047871e-24,1.0890386878
9.7780776491e-40,3.7145656590
2.9305835700e-31,0.1782924986
5.7343785587e-23,1.4731474739
1.8097887536e-24,2.5921900961
9.1333682034e-29,0.4037628562
9.9682751106e-23,2.2207647563
1.9934767605e-30,0.2434532115
9.9364748815e-28,0.5340843082
1.6633714142e-29,3.1125873211
3.0577730168e-23,1.3906613067
6.2699430940e-25,2.6578947454
5.3962756588e-26,2.7890100848
6.5540507771e-33,3.3483774293
2.1497129504e-22,1.7340004053
6.9151549898e-23,1.5004687128
3.5662384569e-31,0.1846123399
4.1516624261e-26,0.7992138156
1.2861001807e-29,0.3156925553
1.3849026579e-30,0.2304384244
6.4312834143e-23,1.4896961803
6.7204436765e-23,2.2761341154
3.4893289951e-23,1.4070119879
2.3944602100e-26,0.7570449204
4.6720489816e-24,1.1911650544
2.8692601686e-23,1.3829336234
1.1147164123e-26,2.8625009465
5.0025535148e-27,0.6412378868
4.7136024287e-25,0.9911360157
7.5000332091e-31,0.2092328030
3.7272245749e-28,0.4768403052
2.6562230722e-22,1.8359458099
2.3688815324e-22,1.7706848418
5.3266482311e-32,0.1263180088
1.1736298889e-29,0.3119067010
9.2617535224e-23,1.5467356978
2.0949582960e-27,0.5815765191
4.0989348887e-27,2.9058604761
1.7439147384e-27,0.5695768291
1.9852993344e-22,1.7089307406
1.6009273397e-33,0.0415046313
3.4457911412e-23,2.3536795706
7.7401479315e-23,2.2573637604
1.1684844552e-41,3.8019246382
3.3972777734e-24,1.1614111752
1.2547251841e-22,1.6014114033
7.0380299827e-33,0.0725187991
1.4753360978e-40,3.7525415229
1.3030505320e-31,3.2643659285
1.0000098737e-22,2.2202747423
1.8384389678e-27,0.5730090596
2.5926800903e-25,2.7079751934
1.3097654320e-24,2.6129749389
2.0606092508e-29,0.3356229942
5.2808814411e-35,0.0011849893
6.3364359705e-23,2.2836579646
8.4092021735e-31,0.2131246532
1.3970124032e-50,4.1519153517
8.5818235129e-23,1.5341636493
1.6886214915e-28,0.4345202201
9.2730821503e-31,0.2164736984
1.9362335714e-31,3.2527497829
1.7500682932e-24,2.5943802404
2.0708986467e-26,0.7460091466
5.9837462726e-23,2.2908298114
2.3816930171e-24,1.1291646859
6.9972544580e-23,1.5022454429
2.2554699245e-23,2.3960747197
3.9254640398e-33,0.0593148464
2.7179391346e-27,0.5989637735
2.1898960534e-24,1.1216692077
1.1754750298e-24,1.0674343727
2.9988033466e-29,0.3520217327
1.8505549587e-25,2.7261721486
3.4241437020e-24,2.5489529432
4.7970066006e-26,0.8103592724
1.2770604718e-24,1.0745373270
1.3083506128e-23,1.2942191581
9.7021671337e-29,0.4067120452
1.1656397971e-27,2.9573828956
8.0316880942e-23,2.2522711794
1.7630381752e-23,1.3266240155
3.6200811016e-33,0.0575829317
7.7184396378e-27,0.6724357127
1.7125991883e-26,0.7316355075
8.4727068833e-23,2.2447641569
1.4883276487e-22,2.1511377866
5.4758437084e-27,0.6476692952
1.5811557763e-31,0.1588877411
8.2307196883e-33,0.0762654980
5.7797842212e-25,1.0078782920
7.6628649939e-23,2.2587323796
4.9959257459e-25,0.9958975501
1.0442686388e-26,0.6946455629
2.5000119735e-27,0.5933373024
1.3469797929e-30,0.2294596321
1.6031644682e-22,2.1358116302
4.0837910587e-23,1.4271059052
6.1270300091e-34,0.0255730615
3.5520879727e-27,0.6172575869
1.4522149636e-27,2.9485940541
9.1106285774e-23,1.5439896457
1.2783420281e-25,0.8867206452
4.1907920010e-33,0.0607315356
2.6135736427e-33,0.0508662604
1.0763431919e-27,0.5390076296
3.0488982247e-32,0.1104794427
1.3602242416e-22,2.1684611974
1.2575558215e-27,0.5487050023
2.5696988778e-24,1.1359880425
4.5655042750e-28,0.4882219869
3.2133267173e-26,0.7795233281
2.7355143674e-22,1.8700643710
1.9551296118e-26,0.7416481173
1.6357610902e-24,1.0959650405
1.6660628467e-32,0.0941083340
6.8390528034e-27,0.6636490330
2.0694456681e-24,1.1166441268
7.9591504018e-23,2.2535281394
1.2290570476e-76,4.8936591615
2.1521245199e-24,1.1201216269
2.5239734388e-22,1.9963231478
1.0944871938e-24,2.6242211424
1.0867995546e-25,0.8739781947
5.7882373381e-27,0.6516360992
1.6191096949e-24,1.0950727140
1.2764153457e-22,1.6047695637
7.9465594924e-23,1.5218595353
1.5338516914e-22,2.1450475922
2.2923527651e-24,2.5765313351
2.3205413148e-22,2.0340947183
1.3715382919e-29,0.3183693325
3.7466262545e-29,0.3619873650
2.0216187597e-23,1.3419848417
5.1411234977e-29,3.0737865242
4.1262613844e-36,3.5331219179
9.1428110482e-24,2.4750528220
1.0907393073e-33,0.0347710251
7.1963077927e-25,2.6497281324
2.7595536357e-25,0.9477955804
2.3375334114e-23,2.3926556971
1.0385039170e-28,0.4100511792
2.6756439889e-27,0.5979047723
1.6128728912e-24,1.0947362815
2.2790497316e-24,1.1252260231
2.0333192720e-27,0.5796083736
1.7909600258e-22,1.6804920857
3.8924775144e-27,0.6236050092
1.4109251707e-40,3.7534257168
2.4861628448e-22,2.0041503303
2.7376578646e-22,1.8715235777
2.9553072512e-24,1.1486488728
2.7363147434e-22,1.9287206656
1.8934156250e-28,0.4404425895
1.9152437797e-24,1.1097983881
2.7563131948e-22,1.9078062059
2.0562006616e-31,0.1670655885
7.8120431007e-29,3.0589978086
1.6615469367e-30,0.2369047588
2.6676670026e-22,1.9591179220
8.8537101748e-29,0.4022508652
1.1647370087e-29,3.1245309262
8.7621027047e-23,1.5375530759
2.4403600389e-24,1.1313458394
8.1632055606e-26,0.8516109230
1.6344387537e-31,0.1599127508
1.1777500984e-33,0.0360775848
2.9415350541e-31,3.2403487692
9.7701958164e-25,1.0517088402
1.3987892707e-22,1.6233360320
1.7898958571e-30,0.2395700826
8.7913930106e-24,1.2529932798
6.9915420280e-33,0.0723620422
2.6975402515e-32,0.1070920715
3.7569433865e-48,4.0640322629
5.9593643994e-24,1.2144898489
4.0596429155e-23,1.4263354356
1.0432928713e-48,4.0845801960
7.1425118280e-26,0.8412111206
1.4297655743e-27,0.5568177435
4.5116293967e-70,4.7321800486
1.1180205438e-23,2.4585399775
1.5649282619e-22,2.1409025355
8.3094700894e-23,2.2475165568
2.4038638766e-31,0.1719869851
3.1282468878e-23,1.3934520493
1.1083484520e-23,1.2767653240
8.8378809137e-23,2.2387107742
4.2193671541e-29,0.3673803918
9.0824596170e-25,1.0455454623
2.7491866588e-34,0.0145843671
8.6975320279e-25,1.0418999467
1.4296371153e-22,2.1590338355
5.8821983779e-26,2.7847835171
5.0433619260e-23,1.4552532786
3.7752006096e-79,4.9522482193
1.9229690718e-22,1.6997175602
1.6127845513e-22,2.1345318066
2.6092953596e-29,3.0972892179
1.0312565761e-22,1.5651669583
1.0724407166e-22,2.2093139505
5.5162523086e-25,2.6653942361
1.6845088071e-23,1.3215819471
2.9609657130e-26,0.7732582967
1.6822532855e-22,2.1252922467
2.0960645334e-23,2.4030060709
1.1381329539e-22,2.1996555147
4.3336384241e-25,0.9842760463
4.4668842129e-80,4.9734547535
3.7700808684e-28,0.4774756154
6.2663567665e-32,0.1310457922
7.7653244617e-41,3.7652014830
6.9395359040e-30,0.2906716672
1.7091185548e-31,3.2564225790
4.4090458470e-41,3.7762743719
2.7486504522e-22,1.8806470788
6.6736852423e-23,1.4951592647
1.0047993002e-26,0.6917962203
6.2655596828e-26,0.8310352700
2.7578414333e-22,1.9021677139
1.8516805233e-22,1.6892996406
2.1922542212e-30,0.2469038994
9.7462031648e-25,1.0515008345
1.3813136426e-30,0.2303468692
9.5336440581e-23,2.2275356147
2.8750856296e-28,0.4626067728
6.1327136287e-25,1.0127722981
4.4272014912e-26,0.8041672185
1.1271243879e-24,1.0638481015
2.5432257225e-23,1.3685389398
2.1971204271e-23,1.3514957856
9.7423623660e-23,1.5553020875
2.5142213815e-29,0.3442579070
2.3978488667e-27,2.9282062152
8.4456795403e-29,0.3999647043
2.3385229049e-24,2.5751912412
7.0102346679e-24,1.2303759741
9.1357121723e-27,0.6847796387
5.1654583242e-31,0.1967420698
1.2580757462e-26,0.7084894742
4.8204103633e-24,2.5243447684
1.8259393504e-23,1.3305272223
1.9562845043e-22,2.0883315773
7.4910877053e-29,0.3941949714
8.5874215288e-23,2.2428474600
3.3024341331e-30,0.2620479948
2.1389635670e-27,0.5829497392
2.2512239070e-22,1.7503534835
4.2828094890e-30,0.2718906723
3.8940240294e-30,0.2682656545
1.1173945948e-24,1.0631089247
8.9278773715e-23,2.2372398449
1.6405810968e-32,0.0937028486
2.2265829316e-22,1.7463013490
1.2105678155e-24,2.6179326861
1.3741257432e-25,0.8924064459
4.7552703887e-34,0.0218719407
4.3855994311e-28,0.4859480222
8.3462527983e-37,3.5698244390
7.1644449435e-29,0.3920654565
4.8642222669e-29,0.3739045955
8.6434397083e-42,3.8076856138
2.2563151556e-33,0.0479662721
6.5533924308e-26,0.8345216953
2.6365705923e-29,3.0969330722
7.8952765813e-24,1.2421818179
1.4665625590e-24,1.0864729202
4.3441864308e-24,1.1842958653
2.0831434615e-24,2.5829208683
6.0352765192e-35,3.4690391202
1.2832738384e-27,0.5499778405
