likelihood_theta2,theta2
8.2702799956e-32,0.0769934900
4.7172980740e-24,0.7481468851
2.5768109989e-27,0.3467898254
8.1038218840e-24,0.7942386218
1.2735806739e-31,2.0822914404
2.4681543624e-24,1.5003409187
3.7867923977e-31,0.1048862002
3.1893880551e-24,0.7177576530
8.9132816228e-29,1.9089350056
6.4869262269e-24,0.7746142436
1.3260194684e-50,2.8600065250
4.8723972474e-28,1.8573417824
2.0355367684e-55,3.0156820937
3.8736496473e-66,3.3365880687
3.1884905308e-80,3.7243286483
3.5652774367e-23,1.2482104694
3.9297097996e-25,0.5809737591
2.4788385431e-28,0.2667012542
5.6541482537e-24,0.7629834393
3.9431657843e-25,0.5811713558
1.2202424425e-23,0.8334637459
1.1219969005e-23,0.8250316932
9.6710429781e-28,1.8354471230
1.2577684402e-26,0.4101694518
1.0058833752e-23,0.8143775874
1.6591884015e-23,0.8665168313
7.2657820846e-30,0.1694768446
3.7952539591e-25,0.5789651493
2.5243867777e-24,0.7005354605
3.9646688563e-33,0.0340794545
1.0454964538e-23,0.8181053133
5.8700554072e-28,0.2945179543
1.2650733470e-31,0.0843992948
2.5966676314e-23,0.9237392097
3.3543308394e-29,0.2086092388
7.4962155412e-25,0.6195734458
4.3262055000e-23,1.2043718053
1.2840425173e-27,0.3214181664
3.9810637907e-23,1.0007462567
5.7614426330e-44,2.6271692183
1.3120022627e-27,1.8254829123
1.1415134644e-28,0.2431674543
2.3556103501e-30,0.1432293348
6.1947219685e-30,1.9836797950
1.2207644816e-25,0.5170448229
1.9686154249e-26,0.4296380491
1.7636555562e-23,0.8735740706
3.1098273469e-25,0.5676050930
4.3430067577e-46,2.7044366810
2.8423772343e-81,3.7521830482
4.7999086733e-23,1.0608392949
4.9688214345e-23,1.0822880433
6.2874382053e-25,1.5775915211
1.0195704650e-23,1.3973018897
4.8599948268e-26,0.4712179657
4.3403514132e-23,1.0235425820
3.4394344870e-23,1.2548210004
1.2522565179e-30,0.1293908421
4.6767634614e-24,0.7474532352
4.0963074669e-26,0.4631060004
6.6158457282e-26,0.4861576954
1.7760176367e-31,0.0905296063
4.6370027377e-23,1.0457658058
8.6620949275e-31,0.1216040724
2.3539218595e-25,0.5520848210
1.4549034216e-25,0.5262044329
5.7909239060e-28,1.8518889900
7.9262535094e-28,0.3046460320
2.4732198749e-24,0.6990568786
2.4524629751e-24,0.6984496477
8.9564260001e-27,0.3958902455
6.6385498689e-26,0.4863258791
8.0411206715e-28,0.3051371865
3.2239346531e-32,0.0617322870
4.7164018288e-27,0.3699900868
5.0241313709e-31,0.1104794461
3.3940872289e-24,0.7224497477
2.5484767410e-24,1.4983346168
7.1273026757e-52,2.9019621755
9.8603555928e-24,1.4001838666
1.9576130956e-24,1.5145435263
2.0516178629e-29,0.1955684764
2.0260221190e-27,0.3378706314
1.6832978105e-32,0.0521946159
2.3353792900e-27,0.3431202280
1.1989761073e-23,1.3828742020
3.8086260682e-77,3.6419712888
2.0321756578e-29,0.1953203698
1.5916636255e-29,0.1890107490
1.1036267998e-23,1.3903491615
3.2483636513e-33,0.0319229020
4.3436863409e-27,0.3667631085
