likelihood_sigma,sigma
2.0101476083e-27,62.5287231127
1.1584621596e-26,3.4760054162
1.1086154241e-27,65.5507091102
1.4180498244e-22,21.9844575365
3.8746339701e-24,4.4222397763
2.6196663721e-24,4.3363699565
9.2155518281e-22,6.6448073046
2.5345576987e-32,2.4585327956
3.7698161038e-21,12.0372886238
1.8115770324e-40,1.7834314253
2.9324053459e-26,3.5918506446
6.6261246299e-43,1.6534967569
3.6478326168e-25,40.4352297272
7.2002737237e-26,3.7137331330
4.0752347134e-31,2.6136235832
5.8703142017e-24,4.5187281745
3.3674699667e-28,3.1078446168
1.9432097707e-21,7.4123206003
2.5173275917e-21,13.7235831855
2.6443734089e-21,13.5455806705
2.2250137878e-21,7.6006643465
1.6594058454e-22,5.6082326902
1.0670520759e-34,2.2073141741
1.2133584234e-23,28.9663183458
5.2588261350e-28,3.1489322339
5.3348949843e-22,6.2434017913
4.0769640650e-24,4.4337545418
3.7850893000e-22,6.0316972418
1.1229096594e-37,1.9634968530
2.4254118223e-25,3.8967357998
1.0786248715e-38,1.8933559139
1.2294567378e-27,3.2310277897
2.0390844753e-32,2.4472796454
2.8963187086e-33,2.3513834880
3.2096015578e-44,1.5916189353
4.2034403083e-32,2.4851745777
1.5594732692e-37,1.9737977731
2.8130833538e-33,2.3500160614
3.4018965071e-23,25.9618548925
2.0552043446e-29,2.8768845766
1.0429749233e-25,3.7671827054
1.2716207198e-23,28.8266305030
1.7101846011e-41,1.7261210811
5.6875914781e-43,1.6502488294
4.8834457156e-26,48.1426782299
7.1704467561e-22,17.5471370494
1.0429362048e-28,3.0057538258
2.3521258445e-21,13.9620606022
7.3146867857e-35,2.1921009982
2.1040502331e-27,3.2857589306
2.4862126552e-21,7.7742125988
5.6469144202e-22,6.2810787706
5.0141071312e-32,2.4946203588
2.8018807280e-21,7.9868723142
6.3856307845e-37,2.0194259536
3.9759035678e-34,2.2622433652
2.8546524575e-21,8.0230832694
7.1295901704e-31,2.6476848862
1.2922656098e-30,2.6850683502
1.0138901299e-23,4.6550866102
3.5481182872e-25,3.9590521491
4.3581770034e-21,9.4284532548
1.2116641673e-26,54.0735615609
1.8682797181e-21,7.3615829363
1.6370329844e-30,2.7002820698
1.7289248116e-22,5.6270492968
1.6903973808e-36,2.0523472060
3.0953812270e-22,19.8569236326
1.6238684300e-24,4.2374067001
1.5613350735e-26,52.9558450444
3.3582959246e-25,40.7341601690
1.7225938920e-39,1.8422015231
8.1604879666e-24,4.5995470513
7.2634544112e-35,2.1918200780
2.9890517140e-23,4.9634744670
2.0609258514e-21,7.4913619742
1.7749163344e-42,1.6747919667
1.9031232468e-32,148.6137301295
3.8647979648e-21,8.8175785925
4.5094424209e-21,10.6648270789
3.8775219881e-21,8.8299190177
1.7834931483e-34,2.2284000748
4.4559358319e-21,10.8342135122
9.0631501886e-27,55.3757250480
1.0213410776e-25,45.2046699874
1.1105183013e-32,2.4164638282
5.1521338064e-25,39.2027815020
5.2067419594e-24,4.4902704199
4.4183763228e-34,2.2667856930
2.4376825125e-23,4.9007794444
1.2848385223e-26,3.4884533957
1.5528482166e-40,1.7795611426
4.0735242200e-32,2.4835017069
3.5025032503e-22,5.9871869841
1.9792925365e-35,2.1412252845
8.9608793898e-33,2.4057968864
5.1067748460e-40,1.8099512155
6.1779134286e-25,38.5646006240
1.6200104220e-21,7.1899348844
3.6792906271e-21,12.1625809613
2.9792861622e-30,2.7397311170
1.1175659289e-40,1.7713618980
6.3665638962e-24,4.5382686476
2.2031579592e-33,2.3386268695
5.9465930680e-22,6.3160761539
2.0710667985e-22,20.9508815754
4.1806519449e-21,11.4109347188
1.6318015088e-21,15.1517558858
3.4008053412e-31,120.6938281367
6.1457017952e-22,6.3387385260
4.1092644126e-25,3.9838137021
7.4956738666e-26,46.4203684931
1.6751855257e-43,1.6247497993
7.0652870676e-35,2.1907152914
1.8635287212e-24,4.2652605908
6.8321711850e-24,4.5554579400
4.4095104469e-25,3.9958525877
1.9627810559e-22,21.0971634252
2.2099487554e-29,88.6218737341
2.1339135065e-23,27.3044854906
1.6597384518e-33,2.3255850124
1.3135187261e-23,4.7238876962
1.3398015951e-24,35.9173447816
2.5828782995e-31,2.5866025496
1.4162653700e-23,4.7444520369
3.3288678641e-21,12.6311553096
1.2471176623e-34,2.2136670335
1.0881291675e-37,1.9625163274
7.5452572223e-23,5.2815938334
6.0903422118e-32,2.5051326799
5.4316966315e-36,2.0934550022
2.0925248059e-29,2.8782401091
3.1347349156e-26,3.6005534125
7.2711831981e-30,96.3217371717
4.0292736510e-21,11.6573987852
3.2091184303e-30,2.7447223029
5.7740580015e-24,31.2207732413
2.1744263028e-27,62.1383592295
5.2466026537e-33,2.3796501243
4.5686900557e-21,10.0769618600
1.2501230452e-22,5.4836476919
7.9895064124e-23,5.3033346122
2.2171837761e-25,42.2573482654
2.3340527928e-35,238.4436426833
1.4590691078e-26,3.5038964789
4.7616057560e-35,226.8795722705
6.9535855984e-24,30.6486732918
2.1002949993e-27,3.2855731582
1.4807637240e-21,15.4493459065
7.4104055191e-37,2.0243821613
4.2557961422e-25,3.9897832500
1.2289874654e-26,3.4830966087
3.8737900798e-21,11.8895306993
1.5651309200e-23,4.7721430026
1.5828832222e-38,1.9044548938
2.4838221547e-21,13.7712580099
3.2047567336e-27,3.3302552039
5.2175168353e-36,264.6063172908
5.2242573741e-23,24.7481173978
7.8017229959e-36,2.1065876468
3.7920349218e-27,3.3484718970
1.8426883299e-21,7.3441606846
4.5742853452e-21,10.2082519698
4.3374138665e-22,6.1126792494
4.2634686765e-22,18.9830601579
2.4728378653e-22,5.8003442874
1.2886634796e-37,1.9678005244
2.4968719273e-45,1.5432156039
2.4869960924e-23,4.9068346912
3.7448390713e-21,8.7058896540
4.4353753496e-21,10.8896949360
1.7474258638e-23,27.8878463866
3.9531939322e-27,3.3530161666
4.0405478913e-22,6.0700601631
3.4135040656e-21,12.5194196379
1.9925325048e-21,14.5183688272
4.5333395984e-21,10.5679650331
3.4410439838e-23,25.9292303083
9.4725134626e-33,2.4085471540
5.3634505255e-23,5.1573187844
6.0536175471e-31,2.6376147730
4.5563414672e-21,10.4435219752
1.1905159089e-23,4.6974206840
2.7971838710e-25,3.9197939692
1.1418125538e-23,29.1477896897
2.2707913787e-21,7.6310638803
3.4937214374e-35,2.1630089491
3.7478039520e-22,19.3354390752
1.3004789609e-22,22.2214053055
2.0944358931e-25,3.8733808159
1.0447417512e-25,3.7674314242
1.1938087271e-36,2.0404471298
9.0897327792e-29,2.9943069129
4.1720301209e-41,1.7472925640
1.0163185681e-40,1.7690102344
4.7002344120e-30,99.5008974588
3.5946138820e-33,2.3615698937
4.3940883844e-21,9.4941868735
7.5751405860e-23,5.2830871356
1.0761588738e-22,5.4211800031
3.1754498826e-35,233.3832628399
1.9744264877e-41,621.8590019574
9.6384163869e-26,3.7556348193
3.8065769270e-21,11.9855825828
2.7896564164e-23,26.5299424502
5.2984253326e-27,3.3854341694
3.2925830873e-23,26.0550612945
8.2665863935e-27,55.7932977950
3.8721925755e-21,11.8918388569
1.2094402993e-22,5.4696603456
6.3919008475e-41,1.7576248997
2.6990588959e-24,4.3427590864
1.3967007305e-36,2.0457981918
4.1616760072e-21,11.4433729377
4.1957860274e-38,1.9333280873
4.5154703023e-27,3.3676393263
4.5373110536e-21,9.8777431463
1.7166580420e-25,3.8422946919
2.7297340144e-30,2.7338830213
9.7472346462e-22,16.6789160607
2.0130246300e-39,1.8464268287
1.9275551348e-24,4.2721719494
1.7563094335e-30,2.7048458136
1.9127854126e-39,1.8450392879
5.3825348713e-25,39.0483965592
1.7779360277e-28,3.0511895821
4.6142272373e-31,2.6210989794
7.0598019147e-25,4.0787448729
8.6576830763e-31,112.7289805288
2.5025232027e-38,1.9179010645
2.4222430506e-45,1.5426596940
6.0962983039e-34,2.2807727181
2.1253527288e-44,1.5835824501
1.1924922016e-23,4.6978636619
9.2437649589e-24,29.7826800897
3.2657713292e-35,232.9273574392
1.6269013638e-25,3.8340127004
8.3904458281e-22,6.5689769766
3.6363297983e-22,19.4178560331
3.7903305944e-22,19.3046314652
4.6132384773e-40,1.8073117978
3.5356268931e-38,1.9281870856
1.2970444535e-29,2.8427249445
4.3032372115e-29,2.9338380285
1.3372773851e-36,2.0443128538
3.7441199996e-38,1.9299043370
7.3575134039e-40,1.8195047333
4.7112698744e-35,2.1746743864
1.0367919956e-39,1.8285809328
1.8944168422e-25,3.8576122126
5.2666478144e-30,2.7785547770
7.5044644859e-45,1.5636751709
3.3869174421e-29,2.9150894926
5.6115855895e-25,4.0377456401
1.0004707675e-29,94.0534034771
1.4655454937e-36,2.0474448016
1.5059839815e-33,2.3211470380
3.9864001605e-26,3.6323531720
2.3873312198e-21,7.7084362765
6.4726791275e-24,30.8686121914
3.8230915490e-28,3.1194080341
1.0398015511e-22,5.4071646422
1.4047393836e-40,1.7770536651
3.7880674532e-21,12.0116838878
4.2480480192e-37,2.0059915849
4.2295175028e-21,11.3247396401
6.2238561361e-42,1.7027970084
8.6982240204e-32,2.5246713754
7.2623697465e-34,2.2884607929
4.0248819338e-30,100.6533274083
4.5571809068e-21,9.9815006121
1.8922759215e-26,52.1201908818
3.5777988236e-39,1.8622113668
4.4790087755e-26,3.6480287691
1.3233199643e-22,22.1737096828
1.4878977145e-26,53.1668550445
2.2111973954e-21,7.5914846190
1.6743190186e-28,3.0459917315
8.2040501204e-42,1.7091020604
8.0178509697e-29,2.9839509735
3.0788864289e-28,3.0997431772
9.4778341550e-23,23.0910339995
4.7197230099e-22,18.7044180891
4.0033001228e-31,2.6125559032
1.9524639234e-21,7.4185613432
2.2586343173e-24,4.3050139535
6.7839763437e-46,1244.0964381161
2.4614911889e-29,2.8905418904
7.2729643270e-22,6.4594742960
4.5086096266e-21,10.6678718159
2.3647206287e-29,88.1708979350
1.3608479105e-26,53.5594810596
1.4418310280e-32,151.5940450265
2.4687471593e-32,2.4571653810
4.3687293059e-22,6.1170623089
5.6030484760e-22,6.2758610965
7.6591299385e-26,3.7225087642
4.4938611321e-33,2.3722069652
9.8254893888e-39,1.8906780971
3.5385098090e-42,1.6900661011
4.4107792403e-21,10.9515887835
2.1138287303e-27,3.2862412453
8.8154480073e-39,1.8875750811
2.3789022061e-35,2.1482206923
1.8597535175e-22,21.2441003940
1.7635973548e-39,1.8428381018
8.0134519999e-36,2.1075662142
3.5294682612e-35,2.1634037887
3.8019655964e-22,6.0342838614
2.0605029287e-30,2.7152792104
1.3509308088e-21,6.9944373362
2.6646329845e-29,2.8965948287
9.8975220246e-23,5.3872441372
8.6866008673e-42,1.7104129995
4.9419249686e-37,2.0109548696
4.5527221460e-21,10.4667891734
5.2092664041e-32,2.4966765551
2.2229921637e-44,1.5844538415
4.3595817299e-24,4.4490437508
3.6845457719e-24,4.4109410248
4.4293509585e-21,10.9052625829
2.8576262684e-36,2.0706096677
4.3932431242e-21,10.9933209845
4.2525942688e-42,1.6941874051
4.5521756600e-22,18.8035680780
3.1355626504e-21,8.2210274657
3.9043281654e-29,2.9261860949
5.4677452489e-29,2.9528831323
3.9385481787e-21,11.7947775660
3.7279354236e-36,2.0799979562
4.5814302232e-39,1.8690904441
9.3799345582e-29,2.9969143386
6.0962042451e-36,2.0976208308
3.5144656883e-31,2.6047793799
2.0464152948e-34,2.2341231690
3.4784749355e-39,1.8614316716
4.1404146104e-21,9.1148317856
1.0134994939e-23,4.6549863263
4.4902983599e-21,10.7308644066
4.0671898127e-24,32.3142033801
4.3751085695e-22,18.9122866504
4.4211150562e-25,3.9963031365
4.5738749388e-21,10.2416958155
2.4448627374e-43,1.6325437926
4.5019672521e-25,3.9994134395
8.3760277824e-41,1.7642423455
3.2012397257e-35,2.1596245650
3.9969919306e-21,8.9514393232
8.9381760240e-26,3.7446813076
4.5457464235e-21,10.5068616258
6.9734835462e-38,1.9487668404
9.8535361804e-42,1.7133120253
4.4742368412e-41,1.7489770482
1.0287236393e-32,2.4126473973
1.0383947261e-28,3.0053888402
6.6570814933e-24,4.5491142629
1.1873763148e-22,5.4619249019
1.5115436577e-21,7.1126003962
6.3829553395e-30,2.7919518425
5.8990944165e-34,2.2793349004
1.4094797205e-25,43.9630935223
3.5048942628e-22,5.9875735653
5.1033860514e-41,583.0734817852
4.2323323283e-22,6.0978187331
3.2236215493e-29,86.1319456744
1.2246448624e-24,36.2187235403
8.6559954730e-31,112.7305914474
7.3349386658e-33,159.0840551651
1.5078844868e-29,2.8537959662
1.5280282991e-27,3.2529010207
2.4056333045e-31,2.5824488760
2.6663970181e-39,445.4897893171
5.0298033480e-42,682.2053225457
1.2792612341e-28,3.0229565007
3.6824968109e-40,1.8014902972
5.0231559078e-25,4.0183513710
3.8388655618e-22,6.0399129158
3.8445817335e-21,11.9315307421
2.6564671178e-23,4.9269213217
1.3991341535e-24,4.2078156731
1.2319322824e-21,6.9033196701
3.0770420508e-39,1.8580441180
1.5820187275e-44,1.5778807115
6.4515380598e-32,2.5082672483
6.7790658456e-22,6.4080343011
1.9385464414e-22,21.1310146464
6.8526996793e-23,5.2456166626
4.2715489118e-24,32.1600332659
3.3425649890e-23,4.9988612828
1.1742557815e-39,1.8319003965
7.6216514649e-31,2.6518189739
9.0821509633e-30,2.8169342166
5.4086350668e-35,2.1801085099
6.2989097781e-23,5.2147350131
5.4827985600e-33,2.3817763305
1.9385670075e-38,1.9103791996
3.8593454773e-21,8.8123220519
7.7751893927e-36,2.1064632191
1.3945718028e-23,4.7402163650
5.5125452991e-22,6.2650158445
3.2941737145e-21,8.3380522732
2.1345739393e-33,2.3371623315
3.7242557286e-25,3.9671779974
7.6839497696e-23,23.6714739765
1.4306239393e-29,2.8499182346
1.5587129359e-30,2.6971115124
1.2803900728e-33,2.3137817005
2.9974137190e-28,3.0973281597
1.2832557446e-30,109.5188725070
4.8549503125e-31,2.6241739236
2.9054670616e-40,1.7954122424
2.1689641863e-35,239.6648570702
1.9139524364e-21,14.6487021779
2.4286383797e-23,4.8996580302
3.3705419803e-21,8.3962103188
9.6681913678e-34,2.3011581465
1.2211793060e-25,3.7905459061
2.1119216804e-22,20.8976834430
8.5626844937e-22,6.5851236736
8.1347074310e-22,17.1928472720
2.3916500414e-24,4.3170404818
6.1306634777e-31,2.6383900359
2.3825138255e-21,7.7052362044
2.2422746481e-21,7.6121291514
3.6064052163e-26,3.6190120894
3.7404998180e-34,196.3730706132
6.3357598110e-41,574.5769376627
1.3842704640e-21,15.6526180422
7.6734714004e-26,3.7227753284
4.4220324058e-21,9.5502001485
7.7837344557e-32,2.5185438497
4.5599368955e-21,10.4180382783
3.3186785673e-27,3.3340165351
4.3208872127e-38,1.9342134789
6.7555829164e-22,6.4055350985
4.8321089162e-31,2.6238884200
3.4526727265e-41,1.7427518780
2.1067670497e-23,27.3417125326
1.8911274305e-21,14.6872704046
4.1221087388e-21,11.5094160212
4.2101770863e-21,11.3593471221
4.1606261248e-23,5.0703897567
2.0502779466e-25,42.5487170489
5.1114844663e-24,4.4859341664
3.8575353970e-32,2.4806049333
1.9817843349e-21,14.5359804060
2.7020757444e-21,7.9190035878
3.5310557172e-21,8.5232729978
3.8795765335e-23,5.0472088681
1.3857069779e-30,2.6895385180
1.7138365568e-25,3.8420403158
4.2530502695e-37,2.0060300856
3.1372474839e-22,19.8203280788
2.7824228868e-29,2.8999093898
3.9545765201e-42,1.6925558337
2.7204535525e-40,1.7937328809
4.5740240395e-21,10.2345470061
1.2547462250e-22,22.3195220953
4.9160906724e-29,2.9443892891
3.2086574248e-21,12.7893640744
6.6839862548e-40,1.8169820748
2.9808716323e-41,1.7392444912
5.3591313708e-41,581.1420387133
4.5836856085e-25,4.0025071510
4.5597811329e-24,31.9552975254
3.6282555809e-24,4.4074990025
1.6619603764e-26,3.5198879017
7.9675315377e-25,4.1007961485
5.7174435359e-28,3.1567881656
2.2228298479e-27,3.2914827302
5.1084012671e-33,163.2333952816
4.6434330353e-22,6.1546647229
4.0724660449e-25,3.9822849321
9.2448164599e-33,2.4073411028
6.6031666927e-32,2.5095337264
6.9138733875e-30,96.6842566121
3.0288249005e-37,322.1093370609
9.4653294075e-26,3.7529956485
2.3544414829e-38,1.9160983031
4.4188878124e-21,9.5436443366
2.5160849930e-22,5.8091927931
3.5157240972e-21,8.5108155410
3.7066678813e-22,6.0195753647
4.5759948823e-22,6.1455697450
2.8994882530e-38,378.4263664317
1.4961195298e-22,21.8379113298
2.7748122537e-32,2.4632535056
8.4437126785e-22,17.0875381590
2.7006216544e-23,4.9319821441
1.9833307262e-22,21.0687878883
4.9571190877e-38,1.9383651005
2.8647223012e-43,1.6358354053
9.1891180231e-29,2.9952085128
4.5159377646e-21,9.7953843603
6.7728506256e-23,5.2412878697
2.1217186443e-38,1.9130309731
1.4592852819e-30,2.6928625407
3.6167904145e-29,2.9202024795
2.5700063449e-23,26.7660761902
7.9248669096e-28,3.1879286339
1.0049407781e-23,29.5307693496
1.4002965045e-40,1.7769745502
3.2409079563e-21,8.2982269579
1.2637734775e-26,3.4864584413
4.4292652315e-21,9.5655508930
6.0857879717e-42,1.7022872175
3.8235615726e-21,11.9615055349
2.5214290132e-22,5.8102787044
1.7177671852e-27,63.3157261333
4.5704350693e-21,10.3151896288
1.1716031899e-40,1.7725337890
3.2273306851e-39,1.8593598441
1.1911058368e-39,1.8322811135
1.5478973302e-32,2.4331914941
5.3184984661e-30,2.7792338384
5.5890307275e-27,57.5974385643
6.0023009061e-25,4.0496520489
5.4132601047e-23,5.1605683833
3.0290635192e-21,8.1447963330
3.1800818638e-21,8.2534149617
3.8090416067e-23,25.6401520330
1.3307299867e-21,15.7705332616
6.6855570819e-30,96.9265162677
1.1890048899e-28,3.0167666440
2.5566101532e-41,1.7355961328
1.1818064922e-33,181.0788313247
5.0674560618e-26,47.9921993064
5.1345141456e-27,3.3819185228
2.7517587875e-21,7.9526961263
8.8879467434e-29,2.9924477019
4.6776041415e-33,2.3741278112
1.4430483793e-33,2.3192043548
5.7574113460e-27,3.3947727690
4.4331755440e-22,6.1260185654
3.1063989441e-21,12.9240325732
3.0695685989e-40,516.1666880799
1.3388704445e-27,3.2395618776
2.2805230739e-32,2.4530539779
1.2119047313e-29,2.8377678727
6.7167142934e-28,68.1867117081
6.5595166448e-37,2.0203185966
6.0852119010e-24,4.5273562761
3.9553454973e-21,8.9078263764
1.9959143494e-24,34.5988039029
4.3772988226e-40,1.8059518159
1.8520560236e-38,1.9090413343
1.3641209191e-24,4.2028365394
1.8289658104e-35,2.1382364230
3.4022877893e-34,197.6859205734
2.2766402743e-27,61.9110035290
1.1222819665e-35,2.1199639724
2.4848448751e-25,41.8354673852
2.5672757616e-22,20.3661974778
2.0199329308e-23,27.4642419431
4.3932070908e-27,3.3646079207
1.4090465599e-34,2.2186696861
4.1302039426e-21,11.4960676959
6.7045008817e-22,17.7346342456
1.1225486822e-38,1.8945041927
3.0166386013e-29,2.9061269038
2.2386615675e-22,20.7390038991
5.5100709314e-30,98.3320166747
1.8111061743e-33,2.3295860291
5.7298133963e-29,2.9566408679
1.5447124396e-39,1.8392584857
2.0211477682e-31,2.5723394566
5.2317786613e-24,4.4913988731
1.1407780400e-41,1.7166942372
1.0964809313e-31,2.5375576912
4.5709396548e-21,10.1060887496
8.8980250448e-26,3.7440300884
3.5862743807e-25,40.4966292844
2.8121041524e-45,1.5453979369
2.8864285349e-43,1.6359925476
1.3476315609e-29,2.8455274933
4.1467200735e-23,5.0692728761
2.7129743202e-21,7.9263798866
4.2781627980e-21,11.2343579631
6.3708049487e-33,2.3890573607
6.3807187023e-22,6.3649261755
2.9995607078e-39,1.8573413135
5.7982639788e-23,5.1849171206
3.4350648461e-27,3.3377385516
2.0734148212e-21,14.3878859032
1.7082455189e-35,2.1356602307
1.8424423991e-26,3.5326817537
5.3748374301e-35,2.1798610750
2.6203369536e-42,1.6833783206
3.4856354028e-24,4.3985679067
4.2246438006e-21,11.3335255962
1.7240094107e-23,4.7993773386
6.6195606322e-43,1.6534756353
4.4986638033e-34,2.2675629724
7.2326033853e-26,3.7143677198
3.9054715881e-21,8.8574018177
4.8869747237e-32,2.4932395953
2.5333404534e-45,1.5434813963
2.9938221428e-26,50.1661306461
6.1508266919e-41,1.7566882842
2.6692664295e-21,7.8968436921
1.0603930667e-29,2.8280768800
1.4445930932e-41,1.7221777906
1.1078942458e-23,4.6783252607
3.8321905433e-24,4.4197589503
1.1485799790e-21,6.8372403479
5.9376594364e-22,6.3150486300
4.9340841206e-25,4.0152421013
1.4432705514e-27,64.1968221956
1.0408915624e-28,3.0055896876
1.0858194439e-42,1.6640964161
1.1469553486e-22,5.4474661877
6.0350996816e-26,3.6889481404
1.2946090097e-22,5.4985545253
6.4568822709e-40,1.8160756758
6.6332544791e-24,4.5482400596
1.9760573433e-30,2.7125367539
3.8064198005e-38,1.9303995754
2.5577329068e-36,2.0667227312
3.6817315760e-21,12.1592357627
1.6948951806e-41,1.7259107580
1.5194695428e-24,4.2241367962
6.6751658858e-38,1.9474273639
3.3128782974e-25,3.9476213540
1.1987757542e-21,6.8772782049
6.6927968172e-39,1.8797455952
7.5359557728e-30,2.8036485218
