likelihood_beta,beta
1.9169180828e-23,1.5450314517
3.6674957907e-23,3.0870180425
2.2783035107e-23,1.8467434985
2.0424953706e-23,1.6514386249
3.3957202366e-23,2.7990596839
2.1341082559e-23,1.7278834761
2.8102612428e-23,2.2818121213
3.9139057443e-23,4.6436516497
4.0790498665e-23,4.2127215084
2.3691056987e-23,1.9209777640
2.0387239562e-23,1.6482723103
2.0656158743e-23,1.6708142384
1.9329957435e-23,6.5134495688
2.5063348365e-23,2.0327662210
1.9651106351e-23,1.5861188767
3.0655921074e-23,2.4977588612
3.7692231319e-23,3.2132649053
2.3175683532e-23,1.8788863318
2.0650145125e-23,1.6703110342
1.6655086105e-23,1.3241065921
2.1766944143e-23,1.7631475603
2.5449607685e-23,2.0642225863
2.0077259046e-23,1.6221834989
1.9235537541e-23,1.5507090532
2.4335551504e-23,1.9735079423
1.7570733120e-23,1.4060195882
1.8606258977e-23,1.4965877536
1.7886150017e-23,1.4338220434
2.6774743083e-23,2.1724248864
2.9145878443e-23,2.3689185244
1.9362469928e-23,1.5615512525
2.0548257293e-23,1.6617792672
2.1129560991e-23,1.7103084040
1.4751593518e-23,1.1469449825
4.0757567406e-23,3.8417057228
2.0645267311e-23,1.6699028422
4.0283611525e-23,3.6708312224
1.9516829842e-23,1.5747044934
2.7353134562e-23,2.2199113184
3.9965754314e-23,3.5909145734
2.7608970324e-23,2.2409889254
2.3401578833e-23,1.8973475392
4.0162936456e-23,3.6386702122
1.7325787445e-23,1.3842880718
2.4344495130e-23,1.9742363596
3.3066456551e-23,2.7141295820
1.9696175848e-23,1.5899444741
2.3836577557e-23,1.9328468856
2.4431262835e-23,1.9813026849
2.7222743610e-23,2.2091872366
3.6165354711e-23,3.0285472680
2.3300475831e-23,6.1831385197
3.8333051161e-23,3.3017840352
2.0715563028e-23,1.6757829272
2.0190335800e-23,1.6317138588
2.0282102364e-23,1.6394366492
4.0724176151e-23,4.2470525233
2.3133828313e-23,1.8754634155
3.5222069168e-24,8.5147187717
8.7452482734e-24,7.5888857925
2.1156144139e-23,1.7125194771
2.4245163936e-23,1.9661456720
2.3930831839e-23,1.9405315835
2.1525256152e-23,1.7431531749
2.2359009184e-23,1.8119399461
2.0157246553e-23,1.6289266584
1.3245345310e-27,13.2303745733
2.0293912909e-23,1.6404298524
4.0236705144e-23,3.6580166630
4.0451814088e-23,3.7208955531
2.5098088737e-23,2.0355948245
4.0872869296e-23,3.9148845433
1.6950170644e-24,9.1388589071
4.4326337079e-24,8.2996945193
2.1018551644e-23,1.7010677175
1.4068332664e-23,6.9916249282
2.1814839542e-23,1.7671042432
1.8092680503e-23,1.4519210977
2.8189826385e-23,2.2890479071
3.0731763107e-23,2.5043393693
2.1720671594e-23,1.7593232168
2.5594088447e-23,2.0759943488
3.6865705999e-23,3.1096324922
1.9749145564e-23,1.5944371177
2.1289037881e-23,1.7235629994
2.1233917890e-23,1.7189845118
3.4361951367e-23,5.2333684323
2.6651150327e-23,2.1623033139
3.4185683867e-23,2.8214234095
2.5938303037e-23,2.1040583898
1.8919917352e-23,1.5236433253
2.1473172393e-23,1.7388379644
2.5696348808e-23,2.0843286723
2.3325150824e-23,1.8911037553
2.9027336849e-23,5.7132712039
3.9420040975e-23,3.4787851032
2.9062653413e-23,2.3619212667
7.5957685251e-28,13.4743818335
2.3291218180e-23,1.8883309047
3.0333139886e-23,2.4698820119
3.9888812745e-24,8.3996653593
1.9730970349e-23,1.5928960097
2.1185534256e-23,1.7149632370
3.3394872724e-23,2.7450538552
2.2719280229e-23,1.8415171300
2.0482777413e-23,1.6562900650
2.9774346419e-23,5.6501473645
8.7840341882e-26,11.1240799309
3.2751629082e-23,5.3873568876
1.6597321765e-23,1.3188743884
2.8893678261e-23,2.3477424566
3.7802496122e-23,3.2279082234
2.4012335043e-23,1.9471749731
2.5188106864e-23,2.0429246298
1.5474656859e-23,1.2154685586
1.7395941477e-23,1.3905250611
1.8858974414e-23,1.5183991446
2.1275694022e-23,1.7224548627
2.4533961216e-23,1.9896653816
1.8949892895e-23,1.5262205539
2.6995906110e-23,2.1905579558
2.1470513324e-23,1.7386175940
5.8830801441e-24,8.0190172564
3.3316356668e-23,2.7376215715
2.4642811523e-23,1.9985281232
2.3871924875e-23,6.1364969048
1.9685979198e-23,1.5890792037
2.3756697654e-23,1.9263323570
4.0847949284e-23,3.8958171848
2.3424943983e-23,1.8992559167
3.4168406134e-23,2.8197231702
1.4385656528e-23,6.9606088699
9.2097814427e-32,16.7958965997
2.4746759037e-23,2.0069911082
1.9601186317e-31,16.5515562784
1.5610252447e-23,6.8440842776
1.9652465089e-23,1.5862342501
3.5148474937e-23,2.9188037589
2.1064876974e-23,1.7049254145
2.2284815352e-23,1.8058389613
2.8341992903e-23,2.3016908833
2.9532319469e-23,2.4015361757
2.9724635711e-23,2.4178517606
2.0828811325e-23,1.6852447778
3.9962179774e-23,3.5900939860
2.2461444791e-23,1.8203575096
3.4384075254e-37,20.3149643120
3.6881264518e-23,4.9607297536
2.0513343569e-23,1.6588530400
2.8850367382e-23,2.3441140776
3.9608793199e-23,3.5150009206
3.9944398870e-23,3.5860332720
3.3146194002e-23,2.7215989035
3.2725757873e-23,2.6824803650
3.7193004864e-23,3.1494923816
2.3294557035e-23,1.8886037638
1.8960424526e-23,1.5271256993
2.3868815170e-23,1.9354755168
3.8776707915e-23,3.3689158342
2.6195175514e-23,2.1250238641
3.8435154194e-23,3.3167453817
1.6642219386e-23,1.3229418448
3.6516636712e-23,3.0685626319
3.9999430005e-23,4.4735087592
4.0887463138e-23,4.1446370418
4.0597614860e-23,3.7716416161
2.1467909149e-23,6.3338242038
1.8030263202e-23,1.4464598007
3.5283142437e-23,2.9328844651
2.0215815671e-23,1.6338591881
4.0904389655e-23,4.1277282715
2.5265351194e-23,2.0492149165
3.1401033932e-23,2.5629600499
2.0004931547e-23,6.4561467743
2.5648215352e-23,2.0804054624
2.3839557288e-23,1.9330898619
3.1449276137e-23,5.5049995535
2.8876239106e-23,5.7259447656
2.9330016465e-23,2.3844339705
3.1217172430e-23,2.5467524753
1.8648174286e-23,1.5002127649
2.0551086141e-23,1.6620163017
1.6885882944e-23,1.3449322162
1.6139586118e-23,1.2771192002
3.0331607923e-26,11.7129213871
1.9500203886e-23,1.5732894140
2.6325146507e-23,2.1356409169
2.1834561608e-23,1.7687329796
3.3999928403e-23,2.8032222146
1.4600575370e-34,18.7168614343
1.6000253821e-63,31.6177772412
2.0939001588e-23,1.6944382840
2.2253446151e-23,1.8032583785
2.7508990213e-23,2.2327458848
2.0789088550e-23,1.6819274996
3.0698884330e-23,5.5707408285
1.5824758703e-24,9.1936071190
2.7084742049e-23,2.1978497757
3.3399607400e-23,2.7455028444
1.7880322526e-23,1.4333101685
2.0478485434e-23,1.6559300972
1.7965038615e-23,1.4407449829
2.8086249758e-23,2.2804554054
1.7033323402e-23,1.3581712822
2.6667537183e-23,2.1636448524
2.5538684218e-23,2.0714797572
2.2249253283e-23,1.8029134034
1.8587146484e-23,1.4949338338
3.5729609130e-23,5.0917174548
1.7452669735e-23,1.3955607931
3.0097963114e-23,2.4496961374
1.8914852011e-23,1.5232076770
1.7851374051e-23,1.4307664113
4.0584217856e-23,3.7665880549
2.9093495262e-23,2.3645132540
2.0536768959e-23,1.6608165457
3.1971165991e-23,2.6137704289
6.7817301365e-27,12.4730049034
2.0416700842e-23,1.6507458915
1.9582218065e-23,1.5802660701
1.9845649917e-23,1.6026124658
1.9610584087e-23,1.5826768693
2.2125238555e-23,1.7927045055
3.2250515954e-23,5.4332270553
7.4905781401e-35,18.9015548352
1.9361375299e-23,1.5614578542
2.4251144488e-23,1.9666328382
3.4160766539e-23,2.8189718688
3.7269278218e-23,4.9132365551
1.8903116466e-23,1.5221981948
1.9862413763e-23,1.6040313505
1.9196304474e-23,1.5473530060
2.6511252552e-23,2.1508557235
1.7099506982e-23,1.3640980125
1.6042461649e-23,1.2681898409
1.8500681587e-23,1.4874436704
2.4310325103e-23,1.9714533110
1.6355571121e-23,1.2968878155
2.0382436709e-23,1.6478689650
2.5134460576e-23,2.0385563545
2.0013953917e-23,1.6168410289
2.0505697299e-23,1.6582119989
2.1208668519e-23,1.7168862533
4.0004209766e-25,10.1878282994
2.2103738181e-23,1.7909335145
2.5470957294e-23,2.0659618381
2.1626853484e-23,1.7515640041
3.3293231644e-23,2.7354373424
1.7845426046e-23,6.6419824247
2.9202289318e-23,2.3736666839
3.6321981238e-23,3.0462368118
1.6636616729e-23,1.3224345446
3.3298472726e-23,2.7359321899
1.6938043496e-23,1.3496215496
4.0931228690e-23,3.9810646857
2.1590631316e-23,1.7485663145
2.4705242602e-23,2.0036110552
2.3628291679e-23,1.9158565312
1.3523254248e-26,12.1316696263
4.0946376348e-23,4.0383542182
3.7738663968e-23,4.8528215405
2.0915265306e-23,1.6924589464
1.9917393608e-23,1.6086822328
2.7208720491e-23,5.8641913741
8.2093552523e-24,7.6609208652
3.9814973684e-23,3.5574616805
2.9019851406e-23,2.3583262196
2.1485291505e-23,1.7398422587
2.4675900747e-23,2.0012221589
2.8478808637e-23,2.3130792073
3.4893847254e-23,2.8925101466
4.0683279082e-23,4.2657009396
2.6073495679e-23,2.1150898072
3.7357311170e-23,3.1700555597
2.8948348074e-23,2.3523258092
1.4306134525e-110,44.6133843204
1.6515197919e-23,1.3114217176
2.2966950374e-23,1.8618083127
2.6208559818e-23,2.1261168983
5.5078520508e-26,11.3883680740
2.4588510744e-24,8.8315712694
2.0045118904e-29,14.9356517149
2.5898761540e-23,2.1008329572
2.9390796337e-23,2.3895658255
2.2755309705e-23,1.8444709498
2.5704032362e-23,2.0849549842
2.5200588641e-23,2.0439410252
1.8106390715e-23,1.4531197126
1.9220970924e-23,1.5494632771
4.0805995710e-23,4.2036982952
2.9757812728e-23,2.4206723216
2.0525133056e-23,1.6598413068
1.6904754606e-23,1.3466295406
3.0273409914e-23,5.6074804017
1.8349611637e-23,1.4743256955
1.5788854567e-23,1.2447538041
1.7274695572e-23,1.3797391368
3.5460209761e-23,2.9515931500
2.0728856964e-23,1.6768943365
2.7824538639e-23,2.2587895740
2.3788665268e-23,1.9289396521
1.9578425129e-23,1.5799436271
1.6876809691e-23,1.3441158704
1.7030627420e-23,1.3579296481
3.3924226380e-23,2.7958530244
2.0328011452e-23,1.6432964246
2.0201400085e-23,1.6326455358
2.5401244377e-23,2.0602829291
3.2774643014e-23,2.6869959509
1.6587275208e-23,1.3179635589
2.0813987263e-23,1.6840070029
4.0765669425e-23,4.2262945136
2.0097359126e-23,1.6238787379
4.0137668790e-23,3.6322487444
2.5201638089e-23,2.0440264828
2.7857798094e-23,2.2615395208
2.4541625536e-23,1.9902894478
1.9770309979e-23,1.5962311235
1.8895650924e-23,1.5215558997
1.6881031662e-23,1.3444957567
2.0688506240e-23,1.6735203191
2.4000163139e-23,1.9461829256
2.7056047649e-23,2.1954939474
1.8291564500e-23,1.4692744593
1.9833869068e-23,1.6016151179
3.7602039198e-23,3.2014471060
2.4291639131e-23,1.9699313262
3.8196573525e-23,3.2821891557
1.4794566817e-23,6.9211619883
1.2587950687e-23,0.9306108308
3.0908900440e-23,2.5197562812
2.7241242431e-23,2.2107079643
2.0737241867e-23,1.6775952398
3.1750961113e-23,2.5940421303
1.6106756842e-23,1.2741037654
2.0037840641e-23,1.6188574811
3.9189989807e-23,3.4373891962
2.2949735385e-23,1.8603989198
4.0042389840e-23,3.6088679324
2.0576288904e-23,1.6641276939
1.7452674641e-23,1.3955612284
2.1490382380e-23,1.7402640945
2.0237252526e-23,1.6356634967
2.6525757009e-23,2.1520421626
2.0198247477e-23,1.6323800832
2.5658091157e-23,2.0812103665
3.9296704702e-23,3.4562541687
2.7976266461e-23,2.2713427240
1.8189519151e-23,1.4603797207
2.8503688254e-23,5.7570736324
1.9540749507e-23,1.5767396726
1.7354724013e-59,30.2043622400
2.2553184518e-23,1.8278906899
5.0416401932e-26,11.4373827193
2.4862631963e-23,6.0558012422
1.8349017397e-27,13.0842921027
4.1217992193e-30,15.5135851925
2.5075438337e-23,2.0337505925
2.1624717005e-23,1.7513872228
2.3148283078e-23,1.8766456110
5.1417284819e-46,24.8002815795
1.3774771473e-65,32.3137719576
2.1936183391e-23,1.7771206298
1.9865635716e-23,1.6043040128
3.0452270246e-23,2.4801468066
3.2082953270e-23,2.6238383145
4.0839339390e-23,3.8898034265
2.2325130432e-23,1.8091545267
3.2982573937e-23,2.7062979519
3.8190118787e-23,3.2812733009
2.0948631120e-23,1.6952411151
1.9138378178e-23,1.5423936460
1.9927106432e-23,1.6095034551
3.5564128572e-23,2.9626806183
3.0369180496e-23,5.5992414117
1.9744062062e-23,1.5940061237
2.3461991770e-23,1.9022814332
2.7973411079e-23,2.2711062920
1.5895542867e-23,1.2546344086
1.8103972117e-23,1.4529082923
2.4650908755e-23,1.9991873828
1.8749376216e-23,1.5089529482
3.5106204496e-23,2.9144094363
2.1752342283e-23,1.7619409271
2.2547779090e-23,1.8274469640
4.0555294681e-23,3.7559830601
1.7958819925e-23,1.4401996920
2.9255287365e-23,2.3781315875
3.0719757095e-23,2.5032968580
1.8221886584e-23,1.4632030729
2.0118479424e-23,1.6256594789
3.2415053564e-23,2.6539699294
3.2221972848e-23,2.6364104058
2.0866312275e-23,1.6883749988
2.2896015087e-23,1.8559999010
1.9869764779e-23,1.6046534206
1.9213274610e-23,1.5488049386
5.1569341523e-26,11.4248829159
1.9025043732e-23,1.5326755798
2.0534801914e-23,1.6606516927
1.6509954141e-35,19.3117837821
3.6801986130e-23,3.1020302725
2.5090309642e-23,2.0349614342
3.9335101787e-23,3.4631810296
2.0689375447e-23,1.6735930183
3.1889848160e-23,2.6064693051
3.1182675482e-23,5.5285053786
3.6571519936e-23,3.0749292273
3.1541911556e-23,2.5754352513
2.0868322425e-23,1.6885427458
2.2437763450e-23,1.8184120951
3.1271292416e-23,2.5515147003
2.3186797663e-23,1.8797951175
2.0002171616e-23,1.6158461320
3.2699616182e-29,14.7505259347
2.1079432744e-58,29.8113121879
3.1123392242e-23,2.5385168097
1.9937394185e-23,1.6103731543
4.0807944584e-23,3.8696967929
1.9408084320e-23,1.5654417062
2.3379934868e-23,1.8955795611
2.9612157702e-23,2.4083024311
1.6877551526e-23,1.3441826226
2.9727741588e-23,2.4181157332
2.7168152841e-23,2.2047008545
2.0903351104e-23,1.6914652204
2.0637212576e-23,6.4029972330
2.2271736718e-23,1.8047631285
4.0915718305e-23,4.1144022650
3.6618592996e-23,3.0804159360
2.4066128657e-23,1.9515589440
7.4116385787e-24,7.7744330656
2.4837330435e-23,2.0143648485
2.2675176148e-23,1.8379003611
1.8496155446e-23,1.4870512302
3.9323605638e-23,3.4610990758
4.0568708998e-23,3.7608516941
3.5363369405e-23,2.9413331172
2.6007743493e-23,2.1097238486
3.2030435393e-23,2.6191038709
1.7919706172e-23,1.4367682640
1.5268153303e-23,1.1960638204
2.7199433701e-23,2.2072713356
2.0138335017e-23,1.6273330819
1.5952581100e-23,1.2599039823
4.0945201957e-23,4.0206361432
3.6362241334e-23,5.0214033292
2.1820029143e-23,1.7675328529
1.5555043978e-23,1.2229882104
1.7485923748e-23,1.3985095809
1.9083189673e-23,1.5376638965
2.7940459694e-58,29.7665811486
3.1469707623e-23,2.5690350666
1.8518050007e-23,6.5832766969
2.2987625892e-23,1.8635008305
2.0476312476e-23,1.6557478435
2.6574808946e-23,2.1560552593
2.9031870854e-23,2.3593355195
2.0452515694e-23,1.6537515690
4.9405396890e-27,12.6251205963
2.3133403610e-23,1.8754286795
2.2256296952e-23,1.8034929262
2.0181056463e-23,1.6309323696
2.0595005333e-23,1.6656952278
2.0885998020e-26,11.9091085022
1.8643697564e-32,17.2978035811
2.6527910074e-23,2.1522182879
1.9912504759e-23,1.6082688328
3.7700668682e-23,3.2143776803
2.3709356302e-23,1.9224706437
4.0237185989e-23,3.6581458977
3.0867867604e-23,2.5161790254
2.3180455022e-23,1.8792764958
1.3131144356e-38,21.1152873016
3.3918662741e-23,2.7953125137
1.8310381945e-23,1.4709126086
3.7828902539e-23,4.8407778144
2.1878431863e-23,1.7723549041
3.5262450070e-23,5.1415132290
2.2637956631e-23,1.8348473211
1.7678432787e-23,1.4155352497
2.3923689694e-23,1.9399493491
4.0942004412e-23,4.0064807070
3.5794552601e-23,2.9875650684
2.0761655923e-23,1.6796356107
1.8261711975e-23,1.4666743396
2.0362835398e-23,1.6462225607
3.3426176967e-23,5.3242018134
2.0469014420e-23,1.6551356899
3.1624163081e-23,5.4894835275
1.6796131886e-23,1.3368486157
3.4696448998e-23,2.8724064054
2.7653553846e-23,2.2446672614
3.3176468894e-23,2.7244412837
1.6750175852e-23,1.3327021683
3.8032515623e-23,3.2591993687
1.9363557251e-23,1.5616440257
9.1150958364e-25,9.6137605314
2.7970830174e-23,2.2708925937
1.9236542221e-23,1.5507949643
2.2366574427e-23,1.8125618395
1.8663889300e-23,1.5015710992
2.1277299829e-23,1.7225882252
2.7502360147e-23,2.2321995327
1.8440782136e-23,6.5899787897
2.5150848957e-23,2.0398907909
3.4623720810e-23,2.8650580912
3.3679405097e-23,2.7722044790
3.7924233288e-23,3.2443385790
3.9541199142e-23,4.5704564180
1.4019726571e-23,1.0758175805
1.9039050735e-26,11.9570394564
1.6882562952e-23,1.3446335295
1.6984784577e-23,1.3538183451
1.3926404800e-31,16.6627122480
3.8664005786e-23,3.3513133344
3.0337254220e-23,2.4702360687
3.9230982362e-23,3.4445707047
2.6861975580e-23,2.1795736993
2.3934731594e-23,1.9408494900
1.9859085411e-23,1.6037496697
2.3470495320e-23,1.9029758084
3.3082413262e-23,2.7156223666
3.9838825018e-23,4.5096216848
1.4364927390e-51,27.1815261686
2.0718087465e-23,1.6759939916
2.2447853310e-23,1.8192410160
2.7625615581e-23,2.2423620439
4.3358233733e-25,10.1340889974
1.8853504307e-23,1.5179281448
3.0906665289e-23,2.5195613252
2.9469434787e-23,2.3962135589
3.3710537315e-23,5.2970294291
1.7332785199e-23,1.3849106746
2.0299659225e-23,1.6409130264
3.2023050891e-23,2.6184388109
2.1149372526e-23,1.7119563073
5.4192225165e-25,9.9826802483
4.9468462024e-24,8.1931223265
1.7200373589e-23,1.3731117986
1.0958398251e-23,7.3190471286
3.0087277213e-23,5.6234446531
2.0034153789e-23,6.4536796764
3.0386151528e-23,2.4744463633
1.9728618921e-23,1.5926965954
3.1010945113e-23,2.5286686796
3.4715778855e-23,5.1978612993
1.8044436886e-23,1.4477005940
2.2858133332e-23,1.8528969946
2.9915626857e-23,5.6381123173
8.2145031486e-25,9.6894958851
2.3635741887e-23,1.9164644820
2.1187460231e-23,1.7151233513
1.6303507847e-23,1.2921335832
2.2212331618e-23,1.7998751044
2.4480501101e-23,1.9853122633
1.7504820149e-23,1.4001841817
2.6359834374e-23,2.1384756377
1.7418890364e-23,1.3925630388
2.3727397142e-23,1.9239423409
1.3889285594e-23,7.0092894260
1.8517993897e-23,1.4889444105
1.7976582298e-23,1.4417570036
2.0384928764e-23,1.6480782520
3.2953666554e-23,2.7036051103
2.3944089075e-23,1.9416122939
4.0945957049e-23,4.0266922328
1.9573135269e-23,1.5794938950
1.9501708805e-23,1.5734175178
1.6752985916e-23,1.3329558538
2.8896867156e-23,2.3480097000
2.0438844787e-23,1.6526044445
1.4795126154e-23,1.1511175548
2.3913783986e-23,1.9391418066
2.1552837729e-23,1.7454374033
1.9741393976e-23,1.5937799017
2.0786095156e-23,1.6816774518
3.3626982100e-23,2.7671759162
4.0881469960e-23,4.1500253187
2.6929453355e-23,2.1851065418
1.7739144910e-23,1.4208890323
2.0925903723e-23,1.6933461409
2.3367299946e-23,1.8945474014
2.7204366784e-23,2.2076767677
2.6245245214e-23,2.1291131723
1.9431193965e-23,1.5674115750
3.8734137446e-23,4.7100070490
1.9313512323e-23,1.5573722645
3.4736493430e-23,2.8764656777
2.6736682088e-23,2.1693070431
1.6504617876e-23,1.3104603803
3.1859389281e-23,2.6037393617
2.0976165419e-23,1.6975361821
2.3327793344e-23,1.8913196733
3.8183516792e-23,3.2803375401
2.5757445315e-23,2.0893092391
6.9441220003e-24,7.8450199366
2.0155362346e-23,1.6287679060
2.0542356629e-23,1.6612848105
2.4031588614e-23,1.9487441336
2.5572889756e-23,2.0742669105
3.6250489741e-23,3.0381330882
1.5925516023e-23,1.2574046366
2.3234467854e-23,1.8836924448
2.0189851592e-23,1.6316730823
1.5798581761e-23,1.2456559663
2.0052372374e-23,1.6200838571
4.0894921636e-23,4.1375335171
2.0315749383e-23,1.6422657446
2.6902961475e-23,2.1829340250
2.1139077848e-23,1.7111000535
3.2083771696e-23,2.6239121591
3.5700528543e-23,2.9773598238
2.0643252554e-23,1.6697342329
2.4685263678e-23,2.0019844548
1.7071817414e-23,1.3616196139
