W,tauint,error
0.000000,0.500000,0.000000
1.000000,1.403818,0.017288
2.000000,2.234146,0.038910
3.000000,3.002557,0.064045
4.000000,3.714924,0.091498
5.000000,4.379227,0.120591
6.000000,5.000284,0.150836
7.000000,5.583445,0.181922
8.000000,6.130486,0.213537
9.000000,6.645464,0.245516
10.000000,7.131177,0.277712
11.000000,7.590629,0.310033
12.000000,8.023697,0.342294
13.000000,8.431854,0.374394
14.000000,8.816898,0.406269
15.000000,9.180857,0.437888
16.000000,9.528039,0.469350
17.000000,9.858197,0.500560
18.000000,10.171459,0.531439
19.000000,10.468192,0.561930
20.000000,10.749777,0.592036
21.000000,11.016558,0.621712
22.000000,11.268070,0.650871
23.000000,11.506209,0.679563
24.000000,11.731153,0.707750
25.000000,11.942850,0.735380
26.000000,12.141126,0.762394
27.000000,12.326322,0.788768
28.000000,12.499229,0.814509
29.000000,12.660982,0.839654
30.000000,12.814186,0.864342
31.000000,12.958809,0.888546
32.000000,13.095433,0.912281
33.000000,13.224855,0.935582
34.000000,13.345019,0.958280
35.000000,13.457656,0.980477
36.000000,13.563201,1.002183
37.000000,13.662018,1.023410
38.000000,13.756358,1.044309
39.000000,13.845992,1.064854
40.000000,13.932451,1.085154
41.000000,14.015290,1.105167
42.000000,14.095535,1.124967
43.000000,14.173095,1.144545
44.000000,14.248649,1.163949
45.000000,14.323036,1.183246
46.000000,14.395421,1.202367
47.000000,14.466160,1.221338
48.000000,14.536931,1.240301
49.000000,14.606048,1.259112
50.000000,14.672989,1.277725
51.000000,14.736548,1.296029
52.000000,14.796646,1.314010
53.000000,14.852888,1.331627
54.000000,14.907150,1.349041
55.000000,14.960503,1.366348
56.000000,15.014242,1.383666
57.000000,15.067649,1.400931
58.000000,15.121994,1.418263
59.000000,15.176900,1.435631
60.000000,15.231224,1.452928
61.000000,15.285830,1.470238
62.000000,15.340101,1.487503
63.000000,15.392964,1.504618
64.000000,15.441128,1.521258
65.000000,15.485200,1.537472
66.000000,15.527307,1.553466
67.000000,15.566788,1.569171
68.000000,15.603543,1.584570
69.000000,15.636581,1.599558
70.000000,15.667932,1.614338
71.000000,15.699204,1.629073
72.000000,15.728736,1.643591
73.000000,15.757435,1.657985
74.000000,15.784839,1.672206
75.000000,15.810447,1.686198
76.000000,15.833769,1.699906
77.000000,15.856151,1.713472
78.000000,15.875885,1.726708
79.000000,15.893454,1.739665
80.000000,15.908387,1.752286
81.000000,15.922401,1.764757
82.000000,15.936591,1.777199
83.000000,15.952202,1.789754
84.000000,15.968117,1.802300
85.000000,15.983962,1.814795
86.000000,15.999884,1.827258
87.000000,16.014779,1.839562
88.000000,16.028916,1.851737
89.000000,16.039529,1.863461
90.000000,16.047420,1.874823
91.000000,16.053736,1.885952
92.000000,16.059036,1.896912
93.000000,16.063909,1.907772
94.000000,16.066757,1.918341
95.000000,16.067422,1.928598
96.000000,16.066855,1.938654
97.000000,16.063375,1.948303
98.000000,16.056808,1.957519
99.000000,16.048380,1.966448
100.000000,16.038481,1.975136
101.000000,16.028491,1.983751
102.000000,16.018098,1.992254
103.000000,16.006868,2.000593
104.000000,15.993346,2.008583
105.000000,15.977992,2.016279
106.000000,15.961594,2.023778
107.000000,15.945715,2.031279
108.000000,15.928087,2.038493
109.000000,15.908682,2.045414
110.000000,15.888150,2.052123
111.000000,15.866399,2.058608
112.000000,15.842358,2.064727
113.000000,15.817338,2.070648
114.000000,15.791552,2.076400
115.000000,15.763686,2.081807
116.000000,15.736454,2.087227
117.000000,15.709123,2.092563
118.000000,15.681769,2.097828
119.000000,15.652401,2.102753
120.000000,15.622377,2.107519
121.000000,15.592296,2.112207
122.000000,15.560752,2.116627
123.000000,15.526379,2.120589
124.000000,15.489461,2.124129
125.000000,15.449933,2.127234
126.000000,15.408533,2.130004
127.000000,15.365813,2.132510
128.000000,15.322349,2.134834
129.000000,15.279397,2.137149
130.000000,15.237194,2.139491
131.000000,15.195229,2.141789
132.000000,15.153436,2.144035
133.000000,15.112481,2.146324
134.000000,15.072654,2.148701
135.000000,15.032955,2.151023
136.000000,14.992247,2.153128
137.000000,14.950690,2.155040
138.000000,14.908755,2.156824
139.000000,14.865470,2.158340
140.000000,14.823005,2.159902
141.000000,14.780638,2.161407
142.000000,14.737627,2.162746
143.000000,14.693398,2.163834
144.000000,14.648054,2.164686
145.000000,14.601472,2.165282
146.000000,14.555367,2.165875
147.000000,14.511763,2.166769
148.000000,14.469238,2.167755
149.000000,14.427893,2.168851
150.000000,14.390103,2.170418
151.000000,14.354595,2.172267
152.000000,14.321441,2.174414
153.000000,14.290443,2.176833
154.000000,14.260659,2.179384
155.000000,14.231846,2.182031
156.000000,14.204820,2.184901
157.000000,14.180481,2.188137
158.000000,14.158348,2.191669
159.000000,14.135529,2.195050
160.000000,14.115987,2.198898
161.000000,14.099651,2.203206
162.000000,14.086957,2.208048
163.000000,14.078067,2.213454
164.000000,14.072362,2.219334
165.000000,14.069113,2.225576
166.000000,14.067409,2.232040
167.000000,14.065808,2.238498
168.000000,14.065643,2.245164
169.000000,14.066175,2.251921
170.000000,14.067356,2.258763
171.000000,14.066805,2.265308
172.000000,14.066056,2.271801
173.000000,14.065140,2.278247
174.000000,14.064460,2.284712
175.000000,14.065669,2.291465
176.000000,14.069583,2.298642
177.000000,14.076839,2.306352
178.000000,14.086397,2.314428
179.000000,14.098032,2.322837
180.000000,14.109927,2.331282
181.000000,14.123583,2.340011
182.000000,14.138483,2.348942
183.000000,14.153558,2.357898
184.000000,14.168266,2.366788
185.000000,14.182598,2.375612
186.000000,14.196826,2.384413
187.000000,14.212833,2.393510
188.000000,14.229479,2.402712
189.000000,14.246399,2.411958
190.000000,14.261670,2.420923
191.000000,14.273853,2.429359
192.000000,14.284726,2.437566
193.000000,14.294969,2.445658
194.000000,14.304274,2.453581
195.000000,14.315352,2.461802
196.000000,14.326366,2.470005
197.000000,14.338681,2.478427
198.000000,14.352392,2.487085
199.000000,14.366753,2.495853
200.000000,14.380858,2.504572
201.000000,14.395798,2.513434
202.000000,14.410618,2.522273
