likelihood_beta,beta
6.2498190447e-19,1.4878547785
9.4701755799e-20,-0.1252044319
5.2173552916e-19,1.2664565591
6.4272223211e-19,1.5251902383
5.2705149967e-19,1.2781229818
5.1912922563e-19,1.2607225011
5.9109899910e-19,1.4161593011
5.3508818614e-19,1.2956891775
7.5133983166e-19,1.7541789853
1.0661323399e-18,2.6246448005
5.5511470978e-19,1.3391222501
4.9952435991e-19,1.2172675690
1.0068722287e-18,3.5708115747
5.0261587382e-19,1.2241596930
9.5828163806e-19,2.2410885853
1.0935426364e-18,2.8182133607
9.3185559906e-19,3.7879477044
5.6657541746e-19,1.3637836938
5.7649026201e-19,1.3850189515
6.6787036782e-19,1.5780034683
1.0662328531e-18,2.6251677158
9.7637692205e-19,2.2926849807
6.4612361903e-19,1.5323387490
6.1222275448e-19,1.4609288721
9.9183386871e-19,2.3392123007
5.0137784259e-19,1.2214015253
1.0943894251e-18,2.8279640364
1.0448304691e-18,2.5263974773
6.1534470543e-19,1.4675241352
9.6675564247e-19,2.2649067964
7.6359627546e-19,1.7804078546
9.3609128825e-19,2.1811614966
5.2887132820e-19,1.2821080282
5.1914854109e-19,1.2607650317
2.9942011122e-19,5.2404842781
7.5798032482e-19,1.7683718515
1.0566452739e-18,3.3798696631
5.4562183488e-19,1.3185916344
5.6185576106e-19,1.3536435425
4.9542830982e-19,1.2081117563
5.5937154794e-19,1.3482975047
1.0619047561e-18,2.6032673048
6.0105336158e-19,1.4372903630
9.5660954277e-19,2.2364546898
5.8316764589e-19,1.3992731437
2.9162064456e-19,5.2632928402
8.4024954164e-19,1.9490244319
1.1006866544e-18,2.9956318306
6.3573449402e-19,1.5104956954
9.5378759442e-19,2.2286809440
1.0818460604e-18,2.7180528371
5.4490960586e-19,1.3170472224
5.2444007825e-19,1.2723967724
5.1398986397e-19,1.2493870848
5.8540455524e-19,1.4040403666
7.3247601375e-19,1.7140606469
5.3126165943e-19,1.2873357477
6.1649979198e-19,1.4699631041
5.4091466663e-19,1.3083735989
8.0357026174e-19,1.8671621344
6.6017670434e-19,1.5618528415
2.2343405256e-19,5.4818471784
4.6710715806e-19,1.1439857438
4.8443312723e-19,1.1833920739
5.9356297841e-19,1.4213959686
1.0678783097e-18,3.3241881446
6.3153095192e-19,1.5016493046
9.6947027442e-19,2.2726613977
5.5583554158e-19,1.3406772568
9.3090013334e-19,2.1675869828
5.3709171375e-19,1.3000556022
7.0285836404e-21,7.4346353023
5.4028491890e-19,1.3070046034
4.9285558790e-19,1.2023465716
9.9920527670e-19,2.3623627739
9.6132677135e-19,2.2495821758
9.9948360948e-38,16.1029388800
5.8200343379e-19,1.3967904810
8.8526780631e-19,2.0538889195
4.9592496837e-19,1.2092234197
5.9112058044e-19,1.4162051860
7.3056807934e-19,1.7100173039
5.1046617747e-19,1.2415927718
6.9220728030e-19,1.6291132263
6.0430866649e-19,1.4441870949
6.9101351849e-19,1.6266040955
5.5345358391e-19,1.3355367244
1.8942390606e-22,8.8141103145
5.3502836566e-19,1.2955587298
1.5235994798e-30,13.3358990859
5.0508785290e-19,1.2296595943
9.7804671326e-19,2.2975925901
4.9097867270e-19,1.1981334448
5.1740400558e-19,1.2569215976
1.0510393580e-18,2.5528837915
9.0476617042e-19,2.1013617124
5.1451068581e-19,1.2505375641
5.2555545582e-19,1.2748436488
4.8782030240e-19,1.1910299344
9.5480024156e-19,3.7265578375
6.5319616841e-19,1.5471957518
5.1755893731e-19,1.2572631083
4.6432524440e-19,4.8204185698
7.9899218513e-19,1.8571144279
1.0067969010e-18,3.5710598317
1.1275007277e-19,-0.0127947771
9.4873589799e-19,2.2149060280
1.0946714987e-18,2.8313532120
6.2303149811e-19,1.4837434129
7.6235999784e-19,1.7777555726
1.1007137347e-18,2.9656089686
1.1388898499e-21,8.1753335743
5.5264901337e-19,1.3337990129
5.1340806268e-19,1.2481014302
5.0900378401e-19,1.2383524938
5.7735694436e-19,1.3868711149
5.1338123779e-19,1.2480421410
1.0976561486e-18,2.8736219265
5.5482785739e-19,1.3385032895
1.0549710371e-18,2.5704560822
5.3795922302e-19,1.3019446882
7.5163083424e-28,12.0842438234
4.9836567446e-19,1.2146804110
1.0333280047e-18,2.4806688849
6.0183471566e-19,1.4389463300
8.4019340513e-19,1.9488970334
5.8543196466e-19,1.4040987569
1.0439813701e-18,2.5228830856
6.9222762051e-19,1.6291559816
5.6451490392e-19,1.3593593186
5.2558014001e-19,1.2748977810
8.7667893403e-19,2.0334164538
9.9031523725e-19,2.3345253934
9.6987334358e-19,2.2738182083
6.8045523850e-19,1.6044240209
5.1413550002e-19,1.2497088306
7.4014254776e-19,1.7303327220
5.4077887919e-19,1.3080784534
5.2795109007e-19,1.2800934464
8.3701414179e-19,1.9416935849
6.0206060664e-19,1.4394250042
4.9334047902e-19,1.2034340229
5.1984279384e-19,1.2622933540
1.0717176277e-18,2.6548974856
6.6113217589e-19,1.5638587170
6.0958452531e-19,1.4553516299
1.0183327066e-18,2.4260478577
5.0397599791e-19,1.2271870326
4.9772694142e-19,1.2132532746
1.4743215412e-20,7.0951420186
1.0583365776e-18,3.3719549781
7.3491054452e-19,1.7192234571
5.0534564813e-19,1.2302326048
6.2598134415e-19,1.4899609665
1.0563501126e-18,2.5767854740
6.4696088357e-19,1.5340980136
3.3999741988e-31,13.6165442810
5.0863633586e-19,1.2375378121
9.1235673905e-19,2.1202622696
6.0601194400e-19,1.4477932013
5.0435359081e-19,1.2280269495
7.4802141922e-19,1.7471012126
6.1301220720e-19,1.4625970853
6.6513257551e-19,1.5722564706
3.0569040543e-23,9.3987887386
5.6501275760e-19,1.3604286885
8.9569689330e-19,2.0790979456
4.3455305464e-19,1.0682262235
5.1067944436e-19,1.2420650433
7.7311277180e-19,1.8008789712
7.8981253118e-19,1.8370629977
7.4675745538e-19,1.7444077824
9.0113000835e-19,2.0923953026
7.7025181601e-19,4.1633074868
1.0092699287e-18,2.3951575401
