likelihood_theta1,theta1
5.5650177189e-19,0.8795629152
9.1264260197e-19,1.2786484511
5.6758271301e-20,0.3603782761
9.1621140747e-19,1.2251558584
3.8625730105e-25,2.4313629609
4.3875044349e-32,2.9102293458
5.8685720022e-21,1.9824245985
9.0345022428e-19,1.2976914489
3.0333411944e-19,0.6173402181
2.9565587222e-19,0.6096718944
4.3476656035e-19,0.7583464132
2.6365850599e-19,0.5785626264
1.3491152110e-19,1.7247714380
6.7912531343e-21,0.2016829397
4.0539330136e-19,0.7262310987
5.4511319260e-27,2.5770053993
1.1435489065e-22,0.0312371204
9.0226848069e-19,1.1896986224
6.3415406082e-21,0.1975319535
5.7852193992e-19,0.8990882333
3.5437020513e-19,0.6704591213
2.4824162545e-22,2.1597965622
1.5733393764e-19,0.4792098006
7.2704568980e-19,1.0197240679
3.2515576250e-19,0.6396030807
4.6030239228e-19,0.7856269205
3.1694425555e-20,1.8610519032
6.6856213617e-21,0.2007288752
1.4071197687e-19,0.4629256140
3.1508278481e-29,2.7329396484
4.3407140092e-19,0.7575935177
4.6897163928e-41,3.3740308116
2.3465142279e-19,0.5512910610
6.2334653716e-19,0.9370683369
2.3776596520e-19,0.5541892019
5.4271805575e-21,0.1882776624
1.2818603905e-20,0.2425856403
9.1018127998e-19,1.2060993349
6.5647112599e-21,0.1996213552
1.2219260814e-19,0.4439358663
5.5612369648e-23,0.0129346902
4.4947115000e-21,0.1773991046
6.6962857293e-19,0.9744809081
6.6275569966e-19,1.4599157420
8.6357406422e-19,1.3435075727
2.5423634876e-19,0.5696263964
2.3650429026e-20,0.2866373796
8.0250623151e-21,0.2120027673
8.2545032341e-53,3.8626307699
1.9258562503e-20,1.8998908964
4.6508392092e-22,2.1280471447
6.1187174664e-23,0.0154966416
2.2429745419e-19,0.5416909951
1.4611736350e-19,0.4682862616
1.8544139923e-20,1.9027199133
4.1091623690e-19,0.7323037999
3.6292041720e-19,1.5914547562
6.2453098801e-19,0.9380450095
6.8271687510e-20,0.3782956984
7.0356503335e-19,1.4407267666
2.3634287345e-19,0.5528642946
1.4977579656e-20,0.2533164625
2.1582978498e-19,0.5338670006
1.3897259929e-22,0.0362347268
2.1862757609e-21,0.1389611083
8.8327110952e-19,1.3243725531
7.3370396704e-19,1.4257775273
1.7185313823e-19,0.4930384161
1.4996588499e-20,0.2534051301
1.3675058567e-21,0.1165144132
3.6789684884e-47,3.6401249098
9.0340340403e-19,1.1917780562
4.2059572787e-19,0.7429178672
4.1287032736e-19,0.7344500534
1.2100676720e-19,1.7367158126
1.5844508993e-24,2.3784863598
3.5039098834e-19,0.6661922353
5.5424362971e-30,2.7818117967
9.1559115052e-19,1.2692923805
1.8575114226e-19,0.5060495809
2.6147040922e-20,0.2943605434
6.4272081135e-19,1.4690118379
6.0828493006e-19,0.9245384921
7.4628827562e-19,1.0349211861
7.0989407716e-28,2.6408910145
1.9298029654e-23,2.2771557533
8.8067761206e-19,1.3271532351
3.9682986363e-19,0.7168050212
1.2620581050e-74,4.5804799616
1.5404317852e-20,0.2552851622
1.5789273553e-19,0.4797478539
1.1320402946e-20,0.2342259993
3.5050121143e-21,0.1635795156
7.3440913824e-20,0.3856890751
7.1315790320e-20,0.3826915548
8.7658562869e-19,1.1530034157
6.6186717609e-19,0.9682974247
3.1656788172e-19,0.6307580925
8.7935543192e-22,0.0972322927
2.9314119900e-20,1.8673426929
3.7186862864e-21,0.1668136633
6.4650860651e-19,0.9559664228
2.3218084207e-19,1.6584417945
2.7557349244e-22,2.1546074916
7.8938088439e-20,0.3931968702
8.1478117721e-24,2.3133704831
1.9278674934e-19,0.5125817064
5.4912297339e-19,0.8728710033
5.0133533361e-19,0.8275091662
2.2846182101e-19,0.5455465883
9.3683282723e-20,0.4118896705
6.4171331817e-19,0.9520864050
2.8934271482e-21,0.1533277234
4.0192342499e-37,3.1840162592
5.9405383397e-19,1.4905076324
3.6688898533e-43,3.4693490726
7.1225744300e-19,1.0080995082
6.7602010371e-19,0.9795530779
7.3134653520e-19,1.0231110093
2.5111262642e-20,0.2912309478
1.3609469556e-20,0.2466778526
1.6780754657e-43,3.4843517817
3.6054244215e-19,0.6771119793
2.3632870107e-19,1.6560457436
2.8026671457e-20,0.2997971956
2.1680832681e-20,0.2800699010
2.2510449628e-22,0.0494236275
5.5244830907e-19,0.8758964750
4.0812272276e-19,1.5709067667
7.4170012638e-19,1.0312858088
8.3124328353e-19,1.1062032538
4.6968020896e-20,0.3430287047
1.1443013523e-22,2.1972113476
7.8336869404e-32,2.8953756309
4.6751194240e-25,2.4243673619
2.3485391983e-19,0.5514793214
8.7934548723e-19,1.1563603407
5.5702419378e-19,0.8800337600
2.2797012014e-19,0.5450909985
1.8470513786e-20,0.2682517595
1.5878508090e-20,0.2574210239
1.6421612851e-27,2.6149928162
5.1775084484e-24,2.3318525134
1.9286057545e-22,2.1721925219
3.3281795620e-19,0.6475847069
7.7139301692e-21,0.2095316204
3.6672905441e-19,0.6838182348
6.4433896113e-19,0.9542128163
1.9760289248e-21,2.0489699260
3.6339719609e-25,2.4335885854
8.5067845589e-23,2.2110776326
7.4930848388e-19,1.4176904240
8.0358788001e-19,1.0817439783
2.0125108555e-19,0.5204111106
2.0430057800e-30,2.8091717292
2.4314139449e-20,0.2887516934
3.1128642583e-29,2.7332862822
3.1414367342e-20,0.3089102546
1.4146835020e-27,2.6196353146
8.5678426738e-19,1.1310454249
1.9393527683e-32,2.9309279173
2.7736299845e-20,1.8717523228
6.8554032220e-20,1.7938653051
6.5178030386e-60,4.1175973883
7.8109997557e-39,3.2688197527
3.8835175725e-19,0.7074763223
4.5778595371e-23,0.0067924961
1.4340903333e-30,2.8187571539
3.3801557737e-21,2.0170459303
1.8106822214e-21,0.1297029571
7.5776371507e-32,2.8962307810
6.1958120714e-40,3.3215872930
2.8911077241e-81,4.7672230655
5.4224780028e-20,0.3561063849
6.4971413833e-27,2.5713494626
4.4534647227e-21,0.1768761251
4.8563326804e-39,3.2788160114
1.6008664663e-20,0.2579981342
7.5574520535e-19,1.4142718055
2.1241295890e-36,3.1470911094
3.5077644608e-20,1.8527554066
9.6040295517e-36,3.1130155995
8.4673189928e-19,1.1209178995
6.9184847923e-24,2.3200795647
1.7376062536e-21,0.1277226730
4.2282067020e-23,0.0011613445
8.0836644989e-19,1.0858447484
2.5239273368e-19,0.5678876754
1.4874009022e-21,0.1203876713
3.4611271909e-48,3.6820658217
4.3674321866e-22,2.1312891704
8.6191519089e-19,1.3449501112
9.3512248109e-70,4.4355075052
2.3132868079e-21,2.0397641595
3.7325091016e-20,1.8476034923
5.5394395383e-19,0.8772520451
5.5983515419e-19,0.8825606346
8.9888381288e-19,1.1838565529
6.7219131337e-21,1.9735870902
2.5799586653e-20,0.2933218735
3.6741058602e-21,0.1661518014
1.7349842063e-22,0.0421277920
3.8234567363e-20,0.3251593810
3.0715070223e-20,0.3070944180
7.1458248010e-19,1.0099259750
3.1302832128e-20,0.3086227605
5.2215494104e-19,0.8477184119
1.8434980132e-23,2.2791147631
1.5624833421e-39,3.3024788556
1.0798916939e-21,0.1059780814
5.7319579477e-19,0.8944239802
3.3680401125e-19,1.6037674133
3.5307477731e-19,0.6690680550
4.5803833022e-63,4.2234583874
2.0211076648e-27,2.6085000181
2.5185305491e-19,0.5673792683
8.9143747578e-71,4.4665069942
2.2370432312e-20,0.2824218951
4.7829545974e-19,0.8043184146
9.1791935827e-19,1.2570741182
5.0298850070e-19,0.8291398140
2.6716432136e-83,4.8221666374
1.1538052008e-21,0.1088804394
2.5939263983e-19,0.5745059570
6.2990058129e-19,1.4747464446
1.2514922684e-19,1.7330593634
6.0239059420e-20,1.8058470463
5.1556514546e-19,1.5242588371
1.7019857448e-22,0.0416072335
1.6518881005e-20,0.2602240411
3.5229072044e-22,2.1422624047
3.8753718473e-72,4.5073468957
1.1404972381e-19,0.4351994955
7.7123009031e-19,1.0548988488
5.2992329729e-23,2.2327311193
4.6114192524e-22,0.0723831172
8.3191421845e-19,1.3682002658
6.6753009534e-20,1.7963595095
2.5514868146e-19,0.5704879510
5.4117142475e-21,0.1881103356
9.9427936743e-20,1.7573936762
2.2814419829e-19,1.6607978074
7.1695348759e-20,1.7896348389
1.3620857206e-33,2.9965866477
5.7659477538e-19,0.8974046968
7.1305540400e-19,1.0087263433
1.2942091423e-19,0.4514772966
3.5906241481e-22,0.0638401085
2.7109845519e-19,0.5856842250
8.3367411339e-20,0.3990145998
8.3686203385e-19,1.3646669585
3.9273024714e-25,2.4307558551
8.3597090664e-19,1.1105982123
4.1927913418e-19,0.7414770189
7.9778618101e-35,3.0641574197
8.3034200036e-21,0.2141471847
6.7290362786e-19,1.4552355562
8.5208590297e-19,1.3531056534
1.2596385440e-22,2.1926683248
5.9534159890e-19,1.4899470911
4.9634383297e-25,2.4221649575
5.1524130398e-19,0.8410858514
