likelihood_sigma,sigma
8.9080733874e-19,11.4467487810
5.6083928277e-20,4.3419818451
1.9247788925e-19,4.9420755562
6.3889892911e-22,3.2025593513
2.5656473988e-25,79.8969497412
9.0624020264e-35,1.4007197140
2.6815589277e-29,188.4461055136
3.4447520236e-20,4.1602808259
1.6830671517e-19,4.8633147474
5.3361893992e-19,5.7434323784
2.9530004447e-24,2.5291705377
2.5261518889e-20,22.3999864981
4.1015526349e-21,3.5655816824
5.8541716883e-31,1.6555515625
3.0278317124e-34,1.4305425625
1.0078649181e-31,1.5964198078
1.2875171255e-20,24.5516830214
1.0889250760e-18,10.6171389415
1.5068027996e-34,1.4131214582
1.8035232803e-24,65.9396954625
7.5864624259e-19,6.1759981833
5.4443879051e-19,13.1450628189
4.1915187406e-20,20.8354936997
1.2835682512e-18,7.3932946567
1.3715341877e-18,9.2461149898
1.4388946284e-31,1.6080031671
2.5269140936e-25,2.3214069879
1.4293992726e-18,8.6373205124
3.7695166607e-25,76.9560307750
7.1521774469e-35,1.3950269928
1.2402156262e-31,1.6031462179
4.9646467657e-33,1.5054126909
1.9512147024e-33,1.4794673055
9.6111858441e-20,4.5741242674
1.2690374675e-18,9.8221140598
4.4811709049e-28,1.9322067183
4.2355672173e-19,13.9340267091
6.1957996661e-20,4.3821643510
1.1408473408e-28,165.1000938177
7.0428319608e-31,1.6620516365
1.1352613712e-18,6.9663137912
1.3778330252e-24,2.4600750266
2.4206199111e-19,5.0873525678
1.4322074555e-18,8.3932374692
3.6052863584e-19,14.4269012094
3.4933794663e-27,2.0409140543
5.0766387906e-23,46.8085288670
2.8467999524e-23,2.7660443250
4.4239995411e-21,3.5827758878
1.1449458561e-19,4.6584099684
1.1529678652e-20,24.9125508313
1.4321558030e-18,8.3901583899
1.8853042965e-34,1.4186647089
1.4904911170e-21,3.3551925344
3.2415856662e-28,1.9162629285
2.3275848013e-25,2.3151580957
1.8092227364e-19,4.9052055023
1.7202344315e-25,2.2925023943
1.1796243201e-30,1.6804946150
5.4321208312e-24,2.5879170901
1.1130118137e-18,10.5161355292
1.5897620064e-20,3.9131364711
5.2621750627e-23,2.8401852282
2.7625746054e-19,5.1782278428
1.1476054724e-20,3.8209553082
9.4765540212e-29,1.8583546132
8.1330720295e-28,137.7699939506
8.0428723701e-19,11.8260379081
4.0693773008e-21,3.5638052576
2.3272584920e-26,2.1548245313
1.9747495158e-22,3.0182584125
1.1347990668e-18,6.9651663320
9.3937007383e-22,3.2697013520
3.2564270675e-29,185.1415505252
1.1071262165e-31,1.5994576928
4.9807110829e-21,3.6101671335
4.6804372982e-21,3.5957262113
7.1169542131e-27,2.0819839187
1.7399302457e-20,3.9398071327
5.8710937793e-29,1.8368733376
3.4898451827e-25,2.3463545525
6.8525683597e-26,90.7595267219
8.4475421873e-32,1.5907449475
8.3467405401e-19,11.6907173821
7.1010407627e-19,6.0834371284
7.9696916739e-26,2.2371483220
7.1268236304e-22,3.2212279686
3.3810782321e-22,3.0991844950
6.6019019856e-19,5.9883379369
5.3503206055e-20,4.3233663768
1.4310937736e-20,24.2083689677
2.8640675287e-20,22.0082761984
