tauint,rho,drho
127.000000,-0.042720,0.023118
128.000000,-0.043464,0.023113
129.000000,-0.042952,0.023110
130.000000,-0.042202,0.023109
131.000000,-0.041966,0.023106
132.000000,-0.041793,0.023104
133.000000,-0.040955,0.023103
134.000000,-0.039827,0.023104
135.000000,-0.039700,0.023102
136.000000,-0.040708,0.023098
137.000000,-0.041557,0.023094
138.000000,-0.041935,0.023091
139.000000,-0.043285,0.023086
140.000000,-0.042465,0.023087
141.000000,-0.042367,0.023086
142.000000,-0.043011,0.023084
143.000000,-0.044229,0.023080
144.000000,-0.045345,0.023077
145.000000,-0.046582,0.023074
146.000000,-0.046104,0.023076
147.000000,-0.043604,0.023084
148.000000,-0.042525,0.023088
149.000000,-0.041345,0.023093
150.000000,-0.037790,0.023104
151.000000,-0.035508,0.023112
152.000000,-0.033154,0.023120
153.000000,-0.030998,0.023127
154.000000,-0.029784,0.023132
155.000000,-0.028813,0.023137
156.000000,-0.027026,0.023143
157.000000,-0.024340,0.023150
158.000000,-0.022133,0.023156
159.000000,-0.022819,0.023157
160.000000,-0.019542,0.023165
161.000000,-0.016336,0.023171
162.000000,-0.012693,0.023178
163.000000,-0.008891,0.023184
164.000000,-0.005704,0.023189
165.000000,-0.003249,0.023192
166.000000,-0.001704,0.023194
167.000000,-0.001601,0.023195
168.000000,-0.000165,0.023196
169.000000,0.000531,0.023197
170.000000,0.001181,0.023197
171.000000,-0.000551,0.023196
172.000000,-0.000748,0.023196
173.000000,-0.000917,0.023196
174.000000,-0.000679,0.023196
175.000000,0.001208,0.023197
176.000000,0.003914,0.023197
177.000000,0.007256,0.023198
178.000000,0.009557,0.023198
179.000000,0.011636,0.023197
180.000000,0.011895,0.023197
181.000000,0.013655,0.023196
182.000000,0.014901,0.023195
183.000000,0.015075,0.023194
184.000000,0.014709,0.023194
185.000000,0.014332,0.023193
186.000000,0.014228,0.023193
187.000000,0.016007,0.023192
188.000000,0.016646,0.023192
189.000000,0.016920,0.023191
190.000000,0.015272,0.023191
191.000000,0.012182,0.023192
192.000000,0.010874,0.023193
193.000000,0.010243,0.023193
194.000000,0.009305,0.023193
195.000000,0.011078,0.023192
196.000000,0.011014,0.023192
197.000000,0.012315,0.023192
198.000000,0.013711,0.023192
199.000000,0.014362,0.023191
200.000000,0.014104,0.023192
201.000000,0.014940,0.023192
202.000000,0.014820,0.023192
