likelihood_theta2,theta2
1.6037801198e-58,4.5653852478
1.2445969080e-21,0.1132271330
6.5281268235e-20,0.3571013126
1.9083206944e-19,1.3152590262
4.5511860324e-20,0.3277993339
6.8270928823e-19,0.6360903715
7.2361774918e-20,0.3658818662
1.4109838242e-21,1.6421107339
2.6170176247e-22,0.0461158276
1.1891664023e-18,0.7626076135
2.7558222983e-57,4.4495994732
7.4691457715e-29,2.2988639124
2.3873148060e-21,0.1448399346
1.1058915881e-18,1.0753045684
1.5016179631e-19,0.4345415064
9.0662335583e-19,1.1182882297
7.1379469823e-19,0.6442277811
1.5851683113e-19,1.3323132503
1.5267789575e-34,2.7094729472
1.5069109628e-18,0.9442781918
7.0731129960e-20,1.3993616416
8.3425935414e-20,0.3783473852
1.7093369707e-20,0.2576410151
1.2908679467e-18,1.0306210672
1.2918926754e-51,3.9574905683
3.8919092813e-19,0.5477739548
6.9169029861e-20,1.4010828981
5.8206980700e-25,1.9834641769
5.6826408466e-56,4.3300034071
2.2854483507e-22,0.0410421263
8.0468569894e-19,0.6673296349
7.4453056037e-23,0.0081007637
1.0644280152e-18,1.0844688091
8.2751491153e-31,2.4439572388
3.6007051686e-19,0.5371356313
9.5464358001e-22,0.1009784379
7.5558323028e-21,0.2071526174
4.3603360208e-21,0.1762840745
1.4939488987e-18,0.9544086440
7.7075697579e-41,3.1486464256
5.0947087300e-48,3.6732743911
3.1540805685e-20,0.3000769657
9.4262009482e-22,0.1004014267
3.7033815348e-19,0.5409462154
1.4754054285e-18,0.8597838609
5.9137233523e-22,0.0796790435
1.9207097357e-53,4.1095883940
5.3327238692e-20,1.4206941222
9.0904599665e-23,0.0128459902
4.7807930171e-19,0.5775232214
4.4894254788e-19,0.5681629734
1.4837719841e-18,0.8647126072
5.1884654175e-19,1.2055848264
8.4724865300e-38,2.9360943561
1.6551390242e-20,0.2555269441
1.0886645556e-18,1.0791347284
1.1667802917e-19,0.4094174028
6.4534996628e-19,1.1751772526
1.0636461622e-18,0.7307857337
8.6843578769e-21,0.2153400861
1.1536865038e-19,1.3599523718
5.0038009240e-24,1.8986617080
2.4773507996e-19,0.4898462088
8.2548318160e-20,0.3774070578
1.2899749179e-18,1.0308611159
4.9167941258e-20,0.3338955994
1.0061559721e-21,0.1033789104
2.1242393842e-40,3.1176785308
2.6312176129e-20,1.4704660049
1.4203672402e-21,1.6417647283
1.0807009726e-21,0.1066643195
