     -2.000000      -1.000000       1.879654
     -2.000000      -0.979798       1.909447
     -2.000000      -0.959596       1.940618
     -2.000000      -0.939394       1.973216
     -2.000000      -0.919192       2.007289
     -2.000000      -0.898990       2.042886
     -2.000000      -0.878788       2.080054
     -2.000000      -0.858586       2.118838
     -2.000000      -0.838384       2.159281
     -2.000000      -0.818182       2.201420
     -2.000000      -0.797980       2.245288
     -2.000000      -0.777778       2.290907
     -2.000000      -0.757576       2.338294
     -2.000000      -0.737374       2.387451
     -2.000000      -0.717172       2.438371
     -2.000000      -0.696970       2.491030
     -2.000000      -0.676768       2.545386
     -2.000000      -0.656566       2.601380
     -2.000000      -0.636364       2.658933
     -2.000000      -0.616162       2.717942
     -2.000000      -0.595960       2.778281
     -2.000000      -0.575758       2.839799
     -2.000000      -0.555556       2.902317
     -2.000000      -0.535354       2.965630
     -2.000000      -0.515152       3.029506
     -2.000000      -0.494949       3.093683
     -2.000000      -0.474747       3.157874
     -2.000000      -0.454545       3.221762
     -2.000000      -0.434343       3.285007
     -2.000000      -0.414141       3.347245
     -2.000000      -0.393939       3.408088
     -2.000000      -0.373737       3.467130
     -2.000000      -0.353535       3.523952
     -2.000000      -0.333333       3.578117
     -2.000000      -0.313131       3.629186
     -2.000000      -0.292929       3.676712
     -2.000000      -0.272727       3.720250
     -2.000000      -0.252525       3.759362
     -2.000000      -0.232323       3.793621
     -2.000000      -0.212121       3.822617
     -2.000000      -0.191919       3.845963
     -2.000000      -0.171717       3.863297
     -2.000000      -0.151515       3.874292
     -2.000000      -0.131313       3.878661
     -2.000000      -0.111111       3.876156
     -2.000000      -0.090909       3.866580
     -2.000000      -0.070707       3.849784
     -2.000000      -0.050505       3.825677
     -2.000000      -0.030303       3.794222
     -2.000000      -0.010101       3.755444
     -2.000000       0.010101       3.709428
     -2.000000       0.030303       3.656321
     -2.000000       0.050505       3.596329
     -2.000000       0.070707       3.529721
     -2.000000       0.090909       3.456822
     -2.000000       0.111111       3.378014
     -2.000000       0.131313       3.293730
     -2.000000       0.151515       3.204454
     -2.000000       0.171717       3.110709
     -2.000000       0.191919       3.013059
     -2.000000       0.212121       2.912100
     -2.000000       0.232323       2.808453
     -2.000000       0.252525       2.702757
     -2.000000       0.272727       2.595666
     -2.000000       0.292929       2.487838
     -2.000000       0.313131       2.379929
     -2.000000       0.333333       2.272587
     -2.000000       0.353535       2.166444
     -2.000000       0.373737       2.062111
     -2.000000       0.393939       1.960170
     -2.000000       0.414141       1.861171
     -2.000000       0.434343       1.765625
     -2.000000       0.454545       1.673998
     -2.000000       0.474747       1.586712
     -2.000000       0.494949       1.504136
     -2.000000       0.515152       1.426589
     -2.000000       0.535354       1.354335
     -2.000000       0.555556       1.287582
     -2.000000       0.575758       1.226483
     -2.000000       0.595960       1.171136
     -2.000000       0.616162       1.121586
     -2.000000       0.636364       1.077825
