likelihood_sigma,sigma
7.7092076277e-24,8.0729458736
5.2667155791e-34,2.9553193599
2.3401064805e-34,2.9042467632
5.3861518172e-29,4.0223913769
3.6711301305e-24,20.3266982914
7.6864921336e-48,1.7984586893
6.1657565113e-28,4.3916792179
8.6899340119e-25,24.7105966383
1.2490132086e-45,1.9129320794
9.5479341459e-37,2.6050607412
2.5293025763e-23,12.5988447310
5.3633482037e-33,3.1138426984
1.4944275162e-23,9.0545736865
5.3189116506e-24,7.6868177866
4.0818167540e-32,105.5596351196
5.8830504591e-54,1.5471231748
8.9928748082e-36,190.9887085642
2.0607389376e-31,3.4089165222
9.1483295777e-25,6.4777674861
4.1014982162e-39,2.3701278578
7.5702101528e-34,2.9788484287
8.7445811137e-24,8.2238454905
4.7662022328e-45,1.9457617057
7.1588686473e-29,59.9018002926
1.3210898074e-43,2.0328331240
6.2546491775e-24,7.8460912508
4.6092370049e-49,1.7413477495
8.7138920091e-48,1.8011002026
3.1409840727e-31,3.4474319752
8.6599174563e-38,2.4953535823
3.3401549348e-46,1.8817646871
3.5616150520e-30,3.6918384359
8.2740954703e-25,6.4266058101
5.5361225287e-48,1.7915886447
1.4391371300e-26,38.0080962501
1.1737988666e-25,5.6290433049
1.0842767966e-50,1851.0537451771
1.8432776992e-24,22.4335010374
3.7883942243e-29,3.9754045344
5.5770931983e-30,73.1767291233
9.9271481618e-26,5.5736582569
1.8059108001e-48,1.7685619332
4.2343098188e-36,2.6788904233
3.7978303014e-31,3.4651313370
2.1795730432e-31,93.3838170634
6.0438264483e-25,6.2745805754
7.7352040855e-43,2.0827698221
7.4709774736e-24,8.0371421529
1.4262475441e-36,2.6244910602
3.3126404356e-31,3.4523693807
1.4249167104e-28,4.1599574519
2.4908752105e-33,3.0592779608
1.8154134773e-47,1.8167259281
5.7553381824e-44,2.0102568962
5.5485336845e-34,2.9586731174
2.1048793902e-48,1.7716727678
3.6880271929e-27,4.7256834494
6.9807868542e-30,3.7673611556
3.6059397719e-29,63.2667819100
7.4647617756e-28,4.4244340600
9.5519143926e-26,5.5611446759
9.2999760353e-52,1.6282926796
1.1195550994e-33,3.0047217397
2.3364534043e-23,10.3875203589
1.7999963088e-24,6.8613815357
3.6357297363e-27,4.7227460209
8.5361965762e-41,2.2300491414
1.5041105926e-26,37.8516885417
1.3242085122e-26,38.3038654273
6.6019834681e-46,1.8977254751
3.9465136052e-32,3.2673205179
1.6342135101e-31,3.3881628063
3.1055727040e-24,7.2345876809
5.0649476483e-27,4.7922231750
2.8479277975e-36,2.6587650737
3.9458286385e-36,202.0943330986
3.0958189386e-24,20.8526319416
6.9970285244e-24,18.2765363379
2.6107164639e-23,11.3694203787
4.5613943031e-43,2.0675639992
4.6313612983e-25,6.1542464812
5.2782539934e-48,1.7905948544
1.2452767257e-38,2.4140536468
6.0095156344e-24,18.7719826952
2.4162253695e-23,10.5791288938
2.8020524177e-54,1.5359566035
1.7454145678e-26,37.3272789563
4.7690019925e-37,2.5722137593
2.1196734287e-25,29.0557376922
1.5717409355e-48,1.7657519861
2.0731525769e-37,2.5340189933
5.4954270269e-25,6.2307380954
1.9008266091e-49,1.7241767311
3.4933448342e-34,2.9292123515
8.5135598656e-43,2.0855568353
2.4822372925e-23,10.7673738662
2.3657191445e-41,2.1876075909
3.9891611366e-45,1.9413276715
3.7475225189e-53,1.5757774161
2.0889265949e-29,66.0483196070
3.0739383462e-27,43.7133070462
2.8288768968e-29,64.4918647157
4.0942799827e-30,3.7071730937
4.8099471385e-37,2.5726125316
1.5559467471e-48,1.7655480209
1.0996386940e-33,3.0035233369
4.0574240529e-31,89.1852510420
4.7803740441e-26,33.8767349104
1.2741996406e-36,2.6189995940
6.2410374692e-52,1.6215654115
9.8899073002e-52,1.6293353610
5.3420187541e-40,2.2940090297
9.3611314506e-25,6.4896665371
2.4747718406e-50,1.6860172047
3.6928746276e-27,43.0099214752
6.8592073745e-39,2.3902408684
6.4017369070e-45,1.9531612974
5.2161634485e-36,2.6896131062
2.6299712369e-23,11.7617934454
6.2151858875e-41,2.2193837360
8.8388157287e-25,24.6590667853
2.4013825868e-43,613.7356921092
4.7998360281e-24,7.5921863172
1.9921077201e-23,14.2568260609
4.5101733930e-42,2.1353802972
1.5821972369e-23,15.3208636725
8.3894761417e-32,3.3301458923
1.1099431421e-26,38.9353704196
2.3675627207e-23,10.4587292735
4.9066312140e-37,2.5735413897
9.4505447658e-42,2.1583449853
4.9363700902e-31,3.4899351601
2.2158142745e-49,1.7271227363
2.6061305901e-32,3.2339397590
1.9796927631e-51,1.6412020442
6.4735217123e-35,2.8274035798
5.5559555426e-28,4.3741004752
5.3979008927e-24,19.1162491354
1.6647760943e-40,2.2528788811
3.0352942923e-43,2.0560037679
4.9376170479e-43,2.0698300872
7.6398314911e-45,1.9576256473
1.4999936746e-49,1.7196478576
4.0342298704e-52,1.6142746632
9.0544149863e-28,4.4581643342
5.2766615566e-30,3.7354932441
4.3117613246e-41,2.2072342660
1.1991889103e-36,2.6160548411
4.6143117676e-29,62.0406146783
3.9621865936e-38,2.4618383883
1.7772280661e-23,14.8110738572
2.8358470306e-37,2.5482295523
2.6437501507e-45,1.9311627074
8.0544978687e-24,8.1240682449
4.4212349775e-31,3.4794570847
2.4090994757e-23,13.0668360396
6.6421234248e-35,166.3539459874
3.6527454355e-39,2.3656483167
4.0744189305e-29,3.9850100037
2.9766401790e-43,2.0554535484
7.3705703252e-25,6.3692817424
7.2211503222e-39,2.3922733140
5.5423185161e-25,6.2346152295
5.5209072612e-44,2.0091415263
4.5738163627e-49,1.7411965981
6.4229111993e-24,7.8734642113
7.3932505806e-43,2.0814583816
3.8761599157e-28,4.3147062134
3.7484010643e-36,2.6726684152
8.0508227122e-26,5.5065871758
9.0931680389e-30,3.7980884445
6.2640237957e-29,60.5460407914
8.4657601971e-29,59.1001611050
4.0534517782e-48,1.7851156230
5.4173744116e-34,143.6803563768
3.2144675152e-25,6.0002168724
3.8187396798e-26,5.2853586411
5.3621330287e-30,3.7373048944
2.1053902116e-25,29.0769892061
5.6632453802e-25,6.2444985476
1.2708538854e-29,3.8379023994
9.3971813473e-26,5.5558652965
2.4277542182e-23,13.0022710245
7.8098980024e-38,2.4908659407
4.6811684099e-25,26.5969064688
2.1095997569e-26,5.1262614848
8.7300476754e-32,3.3335415051
7.3010488553e-32,3.3183527976
1.9047865830e-23,14.4826400831
9.6461565464e-24,17.1914203642
6.9593660716e-37,2.5899792359
2.9328342300e-27,43.8946424205
1.3254661221e-38,2.4165766158
2.3961715186e-24,21.6363557647
5.9639088010e-46,1.8953256309
6.0307761186e-24,18.7605870980
1.4718609941e-26,37.9284139011
6.5956967201e-34,2.9698601948
4.9634469606e-29,4.0113535880
5.1599096988e-26,5.3715468903
2.5669948564e-27,44.4113915758
2.6666736717e-24,7.1231636426
2.2775114740e-39,2.3475815196
6.3852598769e-26,32.9155885675
1.6891360300e-34,2.8842970733
2.3433393703e-26,36.3006378974
1.8143328930e-23,9.4927703277
1.5222414806e-51,1.6366873126
1.1060310019e-52,1.5930623772
2.6192323017e-24,21.3647954509
1.8982430915e-25,5.7973615904
2.3408089969e-23,10.3972589100
2.3620878075e-30,3.6475471498
1.4762177600e-24,6.7412040204
1.0303070344e-54,1.5211658236
2.4432352003e-50,1.6857829431
1.2979838789e-48,1.7618958972
4.3541278151e-40,2.2866741567
1.3202203279e-40,2.2448941704
3.4044360040e-28,4.2938048052
2.3798013298e-23,13.1644890774
3.3962516277e-41,2.1993835260
6.5173119637e-26,5.4412422324
4.2959535678e-38,274.7035622051
5.1444623922e-31,3.4938804976
1.1192838446e-23,16.6628191788
1.2706664381e-30,3.5830843752
4.0630387792e-24,20.0114337097
3.9164391442e-48,1.7844047141
3.6544052084e-29,3.9706739550
2.3590349785e-28,4.2361027519
3.6690714666e-26,5.2742021700
4.8847398371e-30,73.9249955974
8.4020601671e-47,1.8503186759
5.5573222725e-43,2.0732209285
1.3902475882e-52,1.5967675203
1.5483865736e-38,2.4228871142
3.5641842461e-24,20.4182431794
8.3982670208e-24,17.6674782104
2.3727158186e-23,10.4709194209
6.9719622746e-26,5.4618525692
4.0186534463e-25,6.0929599649
1.5791088796e-50,1.6778524409
5.7545733289e-29,4.0313831318
4.6233675262e-47,1.8370613312
2.5370711554e-54,1.5344741684
3.3638802272e-27,4.7068471034
6.2944836707e-27,4.8392854654
9.2281980839e-38,2.4981235247
2.2591007069e-37,2.5378974485
3.8504973245e-30,3.7003996542
1.9371184401e-25,29.3392285330
6.3902474208e-24,7.8681770561
4.3010327905e-29,3.9921910307
1.9122134957e-23,14.4635031482
1.2999340987e-25,5.6635795253
3.0907946538e-30,3.6763978270
2.4430687643e-50,1.6857816989
1.1064163705e-27,47.7673038708
2.9785399924e-29,3.9440738467
3.3374625726e-46,944.5230489439
2.1875596139e-29,65.8096311102
9.6306134640e-43,560.1074303848
1.9412921706e-26,36.9548417826
2.4061233831e-23,13.0769532086
9.6692060602e-44,2.0242879746
4.5160964870e-35,2.8067085349
1.0737430283e-24,6.5621535014
3.5209769417e-25,6.0375212679
1.2115236424e-27,47.3976120922
3.6473715203e-30,3.6944451267
6.0877591599e-45,1.9518955827
3.1224252722e-38,2.4518305021
1.2107331381e-25,30.8340982765
4.9856180597e-24,7.6266566075
1.5398832507e-37,2.5206957003
2.9275930000e-49,1.7325029055
4.2965060034e-42,2.1338925671
1.9775889721e-25,29.2740619236
1.0728320619e-24,6.5616968212
4.5431859674e-26,5.3346154164
1.5595493462e-37,2.5212610310
9.9354379034e-43,2.0900637871
4.2569995371e-34,2.9417170478
2.0912526166e-23,9.9195628797
5.1124490022e-29,4.0153393050
2.9979344506e-24,20.9513142002
3.0715209230e-44,702.5053714140
2.4846362953e-23,10.7749546811
1.5584550174e-49,1.7203772600
1.0985187526e-25,31.1469182798
4.4925421907e-31,88.5125379723
9.2758589924e-24,8.2988222750
5.8036567086e-41,2.2170960716
5.0741101596e-24,7.6428325503
2.3839707826e-33,129.4114925517
2.3588816054e-25,28.7203149314
2.3853010004e-35,2.7708686454
2.5953241616e-23,12.2251270723
1.0214645478e-28,58.2119669242
4.8013975882e-24,7.5924790385
2.0029484206e-27,4.6043088298
4.4566647923e-37,2.5690591530
8.2216400602e-30,71.0209618100
9.3769529525e-34,2.9929358448
5.1695255999e-45,1.9477929635
9.3094913544e-53,1.5902827768
2.3121542898e-23,13.3765423422
3.6376802975e-36,2.6711429829
7.4607609604e-25,25.1737224876
3.2151478471e-26,5.2378167454
3.0978417598e-28,4.2787670196
1.4878120695e-28,4.1663445369
8.5196376712e-24,17.6187884820
9.7516009943e-52,1.6290964745
3.0892964475e-42,518.6644531607
2.3907494802e-38,2.4407206975
2.6301665106e-23,11.7307982620
7.0218120197e-28,4.4138845288
1.5262997440e-38,2.4223023153
1.2615395103e-23,16.2203131892
6.2371906597e-41,2.2195018974
1.7887633387e-46,1.8673918468
2.8681812981e-41,2.1938623279
8.8661032914e-25,6.4616652133
5.1837435871e-30,73.5888494240
9.8255960205e-32,3.3436786679
2.6217998930e-23,11.9660148991
3.0273541179e-27,4.6855097715
2.4261714831e-25,28.6322846263
6.3316976713e-44,2.0128218890
7.3900450213e-24,8.0248727104
3.2799556308e-43,2.0581928906
1.3148220781e-52,1.5958621288
1.2244258572e-23,16.3324491524
6.6444110013e-29,4.0510994091
2.8141877558e-39,2.3556352611
7.5371131537e-24,8.0471277218
8.1955467719e-24,8.1447082071
1.2567759054e-52,1.5951300672
4.4325956518e-44,2.0032753389
8.4810204381e-34,2.9863066896
2.7998435211e-31,3.4368214654
1.0083690430e-26,39.2812106168
7.8015957941e-51,1.6652098045
1.9497923016e-25,29.3186702839
1.2253345901e-24,6.6345074548
1.7798983258e-26,37.2586217806
1.7749042999e-25,5.7729398468
9.3550632346e-27,4.9284053753
3.4705537058e-55,3620.3180548711
5.7346189113e-36,196.9812336240
6.0879431507e-28,4.3895255575
2.4711666579e-30,3.6523522608
4.1395276418e-32,3.2712144226
8.2318453011e-41,2.2288230865
1.5096229704e-23,15.5158603691
5.2355303260e-37,2.5765748637
2.5937334773e-23,11.2412516269
2.9715953481e-24,7.2016968279
2.3975681376e-23,10.5314932964
8.1903155645e-26,5.5119990588
4.1567803194e-31,3.4736263374
1.9455814898e-33,3.0421752355
3.1063037515e-52,1.6099409766
6.2515129306e-24,18.6443241181
1.6601665872e-54,1.5281800668
3.2369352904e-38,2.4533379146
8.2964587472e-46,1.9031438524
1.7128712640e-29,3.8742903393
2.0684952111e-27,4.6105049670
9.4949824649e-31,83.7008207687
1.3231786237e-32,3.1811213675
1.6502583126e-24,22.7686748258
6.8665757848e-28,49.7428686755
1.6195558741e-23,15.2218494564
1.0344515445e-28,4.1133684085
1.4921026267e-29,3.8573622955
8.9112757914e-25,6.4642678838
2.2182259327e-39,2.3465819266
2.9043082661e-33,3.0700222153
1.6548170713e-54,1.5281323794
9.0628054799e-24,8.2689267061
2.8340383529e-24,7.1669383105
2.3238297048e-23,10.3596874406
4.2848070554e-51,1.6546262586
1.6620996825e-40,2.2528232609
1.6524068021e-37,250.8147856783
3.2601332633e-46,1.8812020653
1.7976566517e-27,4.5836613439
2.2407668590e-23,13.5859709773
1.4372460162e-23,8.9790126815
2.9132755035e-38,2.4489346563
1.5708872192e-31,3.3846562124
2.2826870654e-51,1.6436602508
8.2036063423e-41,2.2287071168
6.7602853691e-27,4.8550193616
4.3720037023e-53,1.5782142584
2.8175313011e-28,4.2637900477
4.1443735413e-24,7.4642805299
4.7208661173e-24,7.5773146255
2.7765983740e-52,1.6080882922
8.5680236372e-27,4.9082559734
2.2519978690e-23,10.2108820321
9.9197962458e-47,1.8540412889
4.3460317531e-25,26.8250781006
2.7262626071e-35,2.7782825316
5.1614790373e-30,3.7330083895
2.3092408143e-29,3.9115844838
3.2087739783e-45,1.9359340512
3.7930813615e-28,4.3111981681
8.4111910214e-24,17.6622664727
3.4865381741e-25,27.5045492049
1.8999093789e-39,2.3407306856
2.1104823416e-54,1.5317351339
6.2718840338e-41,2.2196873783
3.1748018158e-25,27.7946516826
2.3200182947e-23,10.3513943738
8.3300950713e-33,3.1462202758
1.1633670133e-23,16.5218527576
3.9314256054e-25,27.1337318205
1.5841837027e-47,1.8138030889
5.1901470068e-30,3.7336316108
2.5209507475e-49,1.7296100570
2.2258331445e-23,13.6284093473
1.6215215675e-34,2.8818193939
7.9379134286e-40,2.3083668785
1.7106126768e-36,213.9794786065
9.2419401460e-24,8.2940773468
2.4246524172e-23,13.0131506678
3.4271577523e-43,2.0594349069
1.4044627974e-49,1.7183940285
5.8852779111e-30,3.7478436240
2.3744581222e-25,5.8810126155
1.7991622558e-23,9.4710568725
1.9340311662e-25,5.8042060299
2.5839737142e-23,11.1817182267
1.5297402341e-38,2.4223939433
2.0290269368e-28,55.0500952818
1.0593610250e-23,16.8608414968
2.8521446390e-24,21.1041865430
6.7905974517e-25,25.4600652135
2.2909461553e-27,4.6303065390
1.3008098057e-42,2.0979789736
7.7478331675e-32,3.3233812168
2.9163887342e-24,7.1878721404
2.4231496791e-23,10.5973374167
6.9872764852e-24,7.9629483757
1.2046568648e-24,6.6250354193
2.0948142967e-50,1.6829780897
5.2437038178e-43,2.0715534676
4.1566412452e-49,1.7393250364
1.9807012820e-38,2.4329598115
4.1984730519e-42,2.1331858498
4.0225608703e-49,1.7386844121
2.6161624871e-24,7.1096060241
7.1485840257e-54,1.5500854964
4.3252884696e-25,6.1244805542
5.2918708103e-44,2.0080065116
2.3366278788e-36,2.6488532939
4.2001897733e-29,3.9890393715
1.5835174368e-26,5.0539982304
5.1584083299e-26,5.3714616276
2.8145266593e-36,2.6581717610
2.1031974324e-23,13.9645418642
3.9193217978e-36,2.6749406533
1.1388512114e-28,4.1272163682
2.2839496606e-49,1.7277059317
2.1322749539e-30,3.6367096475
2.3162836405e-23,13.3640347176
1.3839567808e-23,8.9089007097
5.1955362387e-30,3.7337484130
1.8859346133e-30,3.6238146923
5.6289797992e-26,5.3972136980
1.7830355258e-23,9.4481112656
7.6391168260e-25,6.3868475146
7.3422101047e-25,6.3673986335
6.0227513009e-25,25.8258241813
6.6135037041e-31,85.9978866584
9.1531542017e-25,6.4780395236
5.9077718987e-45,1.9511410971
1.9561414869e-23,14.3500930867
1.5247791077e-35,2.7463669963
2.0633869272e-30,3.6332491628
2.9130720830e-43,2.0548452326
1.2911229394e-48,1.7617893672
5.0908592695e-25,6.1961800886
1.2872966139e-24,23.5204450837
1.5587559666e-28,4.1732607459
5.5507802672e-29,4.0264767302
9.1498248050e-54,1.5538557202
6.8506791544e-24,18.3459626109
2.3876432850e-33,129.3973609065
1.5399892502e-47,1.8131973889
3.9348768823e-30,3.7027879822
2.1031944198e-30,78.8291969784
3.5331308794e-31,3.4583717244
3.5483319533e-28,4.3004444443
9.8552372316e-28,4.4731850056
1.0244158603e-27,4.4800889490
1.4428556954e-39,344.9246991586
1.0035730633e-23,17.0526686859
1.2599670545e-28,4.1419010021
2.3384367973e-38,2.4398052317
2.5067470055e-45,1.9298563983
1.3176507996e-34,2.8693096932
7.9023474903e-37,2.5960153261
3.0297241228e-33,3.0729957956
2.1591441731e-23,13.8135469919
6.5360880956e-41,423.8145294750
2.0362628096e-23,14.1415674445
8.2845020494e-24,8.1576569888
2.5939727863e-23,12.2350768355
5.3998283639e-24,19.1151103379
1.0300943758e-24,6.5399449689
5.2604418414e-25,6.2109151684
8.4679693122e-33,3.1474428815
2.2217956348e-46,1.8723540308
1.8392624051e-23,9.5287373421
4.4904763084e-26,5.3312655694
8.2520384496e-25,24.8675040051
5.6713226821e-39,2.3827582182
6.7784384479e-47,1.8455290443
3.1346097886e-24,7.2415983934
3.1182532676e-40,2.2748108823
2.7669810358e-34,2.9146270148
3.9751710468e-46,1.8858138115
8.4647188298e-24,17.6407498588
1.5699492984e-44,1.9760466204
6.6487598008e-44,2.0141378658
4.2070211312e-54,1.5420533948
2.1137962209e-25,5.8371091571
4.9803481472e-24,7.6256884628
2.0985662501e-32,3.2168351102
8.5738357392e-34,2.9870235268
2.6283717542e-23,11.8358464830
3.3775899556e-31,3.4541753666
1.3148588029e-23,8.8181846632
3.7571373685e-24,7.3831960302
1.3974448486e-29,3.8493860272
1.2371596700e-24,6.6398724762
2.4775462583e-28,54.1541904704
7.4333300806e-49,1.7507676609
1.1844864784e-27,47.4893711300
7.7732714322e-43,2.0829123246
1.2719501942e-33,135.2964310199
1.0891494115e-41,2.1628135038
7.5078961539e-26,5.4847477393
4.9403569692e-24,7.6183236093
3.2874200121e-38,2.4539862778
1.6304835627e-29,3.8682216474
6.9038549835e-47,1.8459369138
5.9373766517e-32,102.7226450108
7.3815933895e-44,2.0169603021
8.0213937519e-46,1.9023420589
1.4571369878e-37,2.5182385164
1.0650416965e-37,258.3769784060
2.0237753522e-26,5.1156210996
3.0510441788e-33,127.1641560767
2.2448035884e-36,2.6468554865
7.7906282534e-24,17.9202807314
9.1466776780e-29,4.0958147840
1.2447579178e-27,4.5152685644
2.1125157537e-49,1.7262043108
8.5935065887e-30,70.7785197766
6.1391926893e-54,1.5477700930
5.9439263427e-29,4.0358014662
8.7573501802e-28,4.4522880390
1.8621655575e-48,1.7691838866
2.2547544374e-24,21.8215819135
3.5301022429e-25,6.0385918222
3.4460405062e-34,2.9283545920
3.0682765242e-24,20.8800928284
6.4336910500e-27,4.8440917608
5.7873780954e-41,2.2170023889
1.0869269603e-24,6.5687312757
6.5326025156e-27,4.8474516596
6.3291792615e-26,5.4323589802
9.4079134982e-26,31.6480151413
3.9841714979e-33,3.0924237285
1.8063357548e-49,1.7231994878
4.1483325937e-38,2.4637780629
3.0716423066e-41,2.1960976749
1.2385541298e-24,23.6372436116
1.5371310986e-23,15.4414995812
8.1143390231e-34,139.6546882737
2.5181212317e-24,7.0827980179
2.2229138154e-41,455.2226465713
1.6637754429e-28,55.9510746236
1.5867606580e-48,1338.6426316897
4.6593674841e-25,6.1568927422
6.7811392330e-29,4.0539122969
3.3663527632e-24,7.2961591452
7.7817683127e-44,2.0183887286
1.3188866581e-30,3.5868784275
2.6762234052e-25,28.3259228956
1.4988322879e-38,294.8735978657
3.4151429010e-25,27.5685627628
2.6031387060e-42,2.1186660086
1.5983943119e-23,15.2778331769
9.7926904834e-30,3.8068146595
1.1088786377e-40,2.2389289589
4.7655260977e-28,4.3485259852
2.3828942141e-43,2.0492031738
3.1386769984e-34,2.9224925839
2.5172572574e-27,44.4876047494
5.6990395012e-44,2.0099931178
1.0780375885e-33,136.8856379506
2.5078331907e-34,151.6490495538
7.1135981138e-37,227.1631506467
2.6243472690e-23,11.9255192972
1.4795029963e-24,6.7425121815
1.6916189338e-23,15.0329332036
2.3476583006e-28,54.3947112303
2.6125160888e-23,12.0775142160
2.3119263958e-23,10.3339501624
2.0166339112e-38,2.4336989713
1.5664170833e-23,9.1504661789
2.0409585773e-30,3.6320993218
9.3032831121e-24,8.3026547324
1.2010755081e-25,30.8598093205
2.5611182228e-23,11.0639860086
6.2876361896e-26,5.4303675387
3.6615072531e-39,2.3657407436
2.8368601837e-49,1.7318930177
6.1951461748e-30,3.7536839987
1.7497569339e-43,2.0405959307
2.5507871032e-31,92.3055989052
3.2257414808e-25,27.7452936797
2.9770448086e-31,3.4424750821
2.5031376725e-54,1.5342734681
8.2019800836e-40,2.3095622923
6.1169365873e-41,2.2188511753
3.2016565773e-52,1.6104409821
3.1966150956e-26,5.2362401306
5.2524381811e-48,1.7904927709
2.2993607863e-27,4.6310214787
4.6589995982e-27,4.7744576398
6.6235713480e-29,4.0506660405
6.6906193275e-24,18.4233728685
4.3184809527e-44,2.0025809916
6.3986853078e-25,25.6411624994
2.2485803602e-23,10.2041543107
3.3459457667e-44,1.9958161427
3.1453101814e-25,5.9914121044
3.1833106189e-27,43.5786968038
3.1741455288e-27,43.5897879126
2.1183384712e-37,246.6317003640
4.0505583466e-54,1.5414826227
1.5546359937e-23,15.3944744259
1.1702106244e-28,57.5752481104
4.1030794602e-24,19.9808484247
2.4476283957e-40,2.2662919429
2.4166329055e-23,10.5801922654
1.3437055633e-32,3.1822982279
4.7902629069e-27,42.0244913924
4.3623759108e-42,2.1343587062
2.9562193882e-25,28.0161405944
1.1371881820e-26,4.9739862491
2.0300403347e-24,22.1406782605
3.1285953526e-50,1.6903118391
5.6915253502e-28,4.3781535857
2.2993644010e-50,1.6846753414
4.5435241730e-48,1.7874797101
3.8757070221e-31,3.4670362819
1.8094715611e-24,6.8646630051
1.9043928827e-26,5.1001543909
4.2651382521e-40,2.2859363530
5.2050968641e-49,1.7437336148
2.3933137839e-31,3.4224694843
3.9026652701e-35,2.7984173914
7.9116705224e-39,2.3958925104
1.7168247652e-23,14.9673776412
2.4711500231e-40,387.9739953741
2.0171833306e-36,211.5844809011
1.8588707229e-23,9.5572924582
1.5042765612e-36,2.6270950007
8.4187081353e-24,17.6592381122
5.3280403714e-24,7.6884372580
7.0452475349e-42,491.1768849422
3.0071824755e-46,1.8793308435
9.2711058517e-54,1.5540574175
2.0202258313e-36,2.6416191824
8.6817282542e-32,99.9141201899
3.6647484437e-29,3.9710447482
5.3137781782e-31,3.4969822106
1.2815156236e-51,1.6337441054
1.1113266533e-26,38.9308930904
3.7206325537e-25,6.0604604552
4.1228108352e-43,592.2935663308
1.6642025788e-25,5.7498138986
1.6763904624e-39,2.3360266903
6.9169806117e-24,7.9519840805
2.7442717578e-53,1.5708758201
2.4113759246e-36,2.6504248664
3.0542504128e-27,4.6872903879
1.2531829315e-32,114.9547085907
2.6487378068e-30,77.4612368993
1.5583220623e-23,15.3845999089
1.2246942888e-45,1.9124591125
4.2723566048e-25,26.8776557182
2.0057867757e-31,3.4064819191
4.4674053700e-31,3.4804415152
1.8680953640e-35,2.7574239307
1.9608051276e-25,5.8092596263
2.7785815277e-38,2.4469619161
2.8147002915e-28,4.2636320236
1.2506944238e-23,16.2528616713
4.2862618003e-26,5.3179640227
8.3758549161e-24,8.1709017036
2.6285302169e-23,11.6203564144
2.3188524869e-23,10.3488676588
2.9564313381e-46,1.8789370139
1.9480215867e-23,9.6904943356
5.2398926952e-49,1.7438645725
5.0567187011e-28,4.3583639170
1.4857499622e-38,2.4212071526
2.8963353257e-33,3.0698290950
1.3044717062e-23,8.8045494632
1.7037066681e-39,2.3366329588
2.5903368591e-23,12.2610296218
2.1654482630e-30,3.6383391623
2.6152464941e-25,5.9182447542
1.0366486344e-35,2.7256364830
1.3693872744e-23,15.9054878854
1.5178332834e-32,3.1916502177
1.6830818985e-29,3.8721276987
4.8306177229e-48,1.7887516564
4.1731177990e-25,6.1090649960
2.7380841942e-32,108.6577835397
2.1813507027e-23,10.0770722524
7.1831824537e-39,309.7964992933
2.0679522503e-23,14.0581636016
1.1606111295e-36,219.7162462777
1.9525237674e-26,36.9346985255
1.9764482069e-27,4.6017524408
2.3337601292e-30,3.6462655777
