likelihood_theta2,theta2
3.9968419767e-28,0.6083602470
1.6209427912e-26,0.8898359545
2.2608002515e-32,0.1975580454
7.6801920986e-29,0.5165472042
1.1844683303e-28,2.0637820001
7.3835466174e-26,1.1138255422
1.2507260712e-30,2.3216497170
4.2131663628e-46,3.8214161857
1.1673592177e-27,0.6758639173
3.6131384822e-32,2.4972498701
7.9396186828e-26,1.1333092263
4.9989853373e-30,0.3876520512
2.9569933072e-30,0.3656474650
2.6605436873e-26,0.9456248984
4.1426203172e-31,0.2904082321
1.1239650744e-26,0.8533914467
2.0488435060e-31,0.2660285228
3.4851631880e-34,0.0963634815
9.2186885176e-28,1.9251984861
1.9777321652e-32,2.5257074407
1.7063335453e-31,0.2599024637
5.8468907859e-32,2.4742657739
7.6721543045e-29,0.5164927086
3.0256796026e-35,0.0532149868
3.0118786812e-27,1.8333012833
4.4514294221e-26,1.0162198963
2.5709297168e-36,0.0235312747
5.6446707055e-26,1.0564691704
2.3872408380e-28,0.5782947860
2.8842650681e-27,0.7395568488
8.7066807890e-26,1.1628713148
8.8294178061e-26,1.1680742380
5.4555960327e-41,3.3549569738
1.0810057088e-27,0.6707667795
2.9600435419e-30,2.2762967503
2.1754766502e-36,2.9260021970
1.8148232033e-29,0.4453341285
4.0400599844e-28,0.6090027046
7.0273658893e-30,0.4023763132
2.5988315188e-36,2.9185763064
2.9849972927e-52,4.3994065043
6.9982048497e-54,4.5588257245
1.1177128535e-28,2.0674275882
2.1763178493e-29,0.4538955703
8.9571644440e-26,1.3783993587
1.0159759955e-25,1.2817099542
3.8273280633e-26,0.9936322609
9.7370172273e-26,1.2161426913
7.9990152387e-26,1.4173465158
2.9709605431e-26,0.9594104565
4.7753967125e-27,1.7939119020
9.6160816506e-32,0.2412346177
5.6822733151e-26,1.4973205229
2.5728979301e-28,2.0137555091
4.5614566007e-38,0.0000057190
1.6499140201e-27,1.8814541062
8.0292085875e-28,1.9352340802
2.2437262608e-26,0.9254201389
4.6847357110e-26,1.5319718172
2.9551587941e-32,0.2052801724
3.4305388492e-35,0.0551146667
1.9516916059e-26,0.9097276811
1.4477888790e-32,0.1850552126
3.2343927575e-28,0.5958444860
9.2730136970e-26,1.1887402240
2.7487083894e-31,0.2760475292
2.5069980803e-26,0.9384362887
3.1050985020e-29,0.4709734196
3.0788912190e-37,0.0082229331
8.7436830407e-26,1.1644216075
6.4854319107e-26,1.4702207003
4.5696930797e-27,0.7751175893
7.4191389250e-26,1.1150419602
6.0655920629e-26,1.0702333426
6.9676378251e-26,1.4538682860
6.6564776508e-33,2.5763074485
4.0262541830e-32,0.2143960361
4.7101630646e-34,0.1025226144
4.7429587220e-26,1.5298899456
6.5986028316e-28,0.6390207151
8.1921951142e-30,2.2209500515
5.2543462135e-26,1.0435770119
1.5988253776e-28,0.5558181990
3.3420222880e-26,0.9748196710
1.0018978838e-28,0.5305250469
1.8507576000e-27,0.7074066830
2.3317293330e-28,2.0202424324
9.4442100787e-26,1.1978599526
7.5451815367e-27,0.8170521374
6.5220326448e-30,0.3991191828
3.9794768330e-31,0.2889820176
1.4036991845e-26,1.6895080796
1.2969414680e-29,0.4297883748
6.4365756354e-26,1.0823425584
6.3834292802e-32,0.2283832722
6.4196819326e-26,1.0817902506
3.9798065924e-33,0.1511906876
1.9704741152e-26,1.6514306143
4.8500072705e-30,2.2497058429
6.6751247413e-31,0.3076745947
6.3150024881e-26,1.0783707696
2.1027430113e-28,0.5710977355
4.3246072268e-27,1.8025974908
6.3769059327e-37,0.0126007554
1.0026905401e-25,1.2421222737
1.3325048920e-27,0.6847447263
6.7478171867e-37,0.0129751206
1.5115078483e-30,2.3117860383
4.0596154328e-34,0.0994613623
4.1878374369e-28,0.6111533695
1.4382834494e-33,0.1268749412
2.1626762823e-28,0.5726849866
4.8305317789e-26,1.5267760818
2.6294331218e-26,0.9441899169
5.0573795238e-31,0.2975546055
6.7998050535e-26,1.4595857450
1.7606823054e-32,0.1904913701
7.1325609253e-35,0.0669042315
3.1041786013e-29,0.4709589990
4.9379362873e-26,1.0329639776
5.7704092671e-44,3.6261478548
6.6529303271e-31,0.3075519061
4.8916800871e-32,0.2202455517
1.1491706034e-26,1.7105517731
7.9576713757e-26,1.4188814353
2.3592935101e-28,0.5776236047
2.3936122201e-29,0.4584258130
7.1834843342e-26,1.1070472897
3.1900026599e-38,3.0996100810
5.8594151440e-34,0.1070965668
1.0278930762e-26,0.8449730645
7.7514814735e-32,0.2344241896
8.5209152003e-26,1.1552988318
6.9894783230e-29,0.5116600027
1.5556089626e-36,0.0191651174
4.2012642743e-27,0.7684325044
2.1226122360e-29,0.4527112624
2.6614738899e-26,0.9456676425
6.9699124338e-26,1.4537905409
1.2848928378e-34,0.0772338610
9.9477491797e-27,0.8419290677
2.1908549447e-27,0.7194083568
3.2140773721e-26,1.5892094207
1.0222282006e-31,0.2431863666
2.8600248821e-31,0.2774181181
4.9630476719e-30,0.3873440005
4.1959112270e-27,1.8052195106
6.8801804892e-32,2.4664412641
5.3599863680e-26,1.0470843819
3.1815045613e-28,0.5948796401
1.3539300117e-27,0.6858245275
1.0056913976e-25,1.3053332570
6.1355019097e-48,3.9909291849
1.1299676693e-26,0.8538986708
3.4375203740e-28,0.5994214205
1.4960546768e-28,0.5521646594
2.6445646275e-28,2.0119369930
4.8975123893e-36,0.0299146894
9.8250176380e-26,1.2227300620
4.9987928180e-44,3.6318281760
1.5443104569e-39,3.2216691617
1.6912621853e-36,2.9364985096
1.0025582393e-25,1.2419603007
4.6198127959e-37,0.0105654769
1.2318707458e-30,0.3307720431
4.0640357102e-33,0.1517126271
1.0117696238e-31,0.2428574116
3.0025536665e-26,0.9607640686
1.1728603000e-31,0.2476079653
4.4211321696e-33,0.1538204204
7.4839069600e-26,1.4359724412
1.0416225306e-33,0.1195889774
6.0720194468e-27,1.7723302950
4.0661374664e-33,0.1517255234
9.2110102405e-27,1.7328094994
2.4136783799e-28,2.0179707431
5.6647291590e-29,0.5008861929
8.9879182805e-35,0.0708743909
1.8815064057e-28,0.5648557558
1.0114429486e-25,1.2958376434
3.8840177532e-31,0.2881222162
9.3774626535e-37,0.0152631459
8.0819115118e-34,0.1140007867
3.8699941890e-26,1.5623466263
7.1128178956e-28,1.9439382605
2.0748568607e-29,0.4516345657
4.9893372562e-28,0.6217416545
3.2481107911e-31,0.2818387502
5.8670647919e-31,0.3029434946
6.3237908683e-33,0.1629386623
2.5947345626e-27,0.7317157909
7.1209107421e-26,1.4486112308
9.3569945866e-26,1.3587070697
2.4912638060e-34,0.0897066343
6.5640992147e-31,0.3070570343
4.1038882598e-30,0.3792854670
1.5746345714e-26,0.8868242948
5.5193580579e-30,0.3918962800
1.4221741276e-26,0.8764260059
2.2440035987e-33,2.6258836044
1.0013877849e-36,0.0157425705
5.7130359343e-34,0.1065618435
9.0226702217e-28,0.6589490716
1.9975774280e-26,0.9122950725
9.9389495870e-26,1.2326303328
1.2924494673e-52,4.4346926068
6.1403552174e-27,1.7713050260
5.0471977961e-32,0.2211939315
1.2192161710e-35,0.0405863477
1.2723476425e-26,0.8653653256
9.4283173737e-26,1.1969757865
1.1559254727e-39,3.2332692468
4.6888280364e-33,2.5923819711
4.0901499464e-30,0.3791442968
7.3011728364e-28,0.6453943525
1.0552035995e-30,0.3248370883
2.4352185014e-29,0.4592494470
9.3130517175e-26,1.1907991080
9.1410700716e-31,0.3193943475
4.4141692525e-28,0.6143174701
1.1123638124e-26,0.8524051815
6.7699466222e-31,0.3081945453
4.3053390172e-27,0.7703692892
3.3974589099e-26,0.9770380760
1.1692282743e-35,0.0400527880
3.3880973381e-27,0.7517192593
2.2722591364e-29,0.4559452938
4.7537459258e-31,0.2953254843
8.2331223827e-26,1.1441410916
7.5450694062e-27,1.7520894657
8.4979242148e-27,0.8275811790
2.4465189852e-26,0.9355279415
3.5221358382e-29,0.4771349833
1.2758995601e-26,0.8656386033
1.6350368851e-26,0.8907401505
9.8430385264e-26,1.2241755894
4.2275130599e-29,0.4861610563
2.8938858973e-36,2.9140800079
1.7414493479e-33,2.6373196228
6.3214621870e-35,2.7832264242
9.7740908626e-28,1.9209109416
5.4709496485e-27,0.7897472789
4.3753348993e-27,1.8015823649
1.8900421831e-27,0.7088868973
1.0764902739e-26,1.7172288829
3.7569234878e-32,0.2123366810
9.6678782185e-26,1.2114054165
1.8438951856e-32,0.1917863870
1.5324222274e-33,0.1283302323
1.6039930015e-26,0.8887409704
3.9687427084e-28,0.6079391473
8.1462924259e-26,1.1408862984
2.4052068156e-32,2.5165040978
6.2797798542e-27,0.8012635448
3.2518220583e-26,0.9711666273
8.7038504783e-27,1.7383544710
5.0868761037e-27,1.7883111446
3.6943886273e-30,0.3748761957
9.6246981935e-29,2.0767687344
1.0232226961e-26,0.8445484778
9.7404389816e-26,1.2163861250
2.5176158265e-29,0.4608427358
1.3971345705e-29,0.4331994961
7.4854405319e-27,0.8163570202
1.1089539051e-30,0.3267345103
2.8413648093e-26,0.9537666388
3.6339165917e-26,0.9862906886
2.1978158605e-28,0.5735969875
4.4272152034e-36,2.8962632094
5.4007871735e-31,2.3647238746
3.2898663017e-33,0.1464862934
3.7204503644e-28,1.9890485307
7.1614485220e-53,4.4596724421
1.9005491455e-52,4.4184189015
3.6117041922e-31,0.2855574771
3.7027144868e-28,0.6038124840
5.9753589882e-28,1.9562984521
6.4007048741e-29,0.5071278164
1.2501104112e-27,0.6804438102
1.3943525066e-29,0.4331078908
2.4664665203e-26,0.9364922453
8.0783407415e-26,1.1383700061
9.7711854697e-26,1.3329254919
3.8301503686e-30,2.2624765340
3.4009172406e-30,0.3714279016
7.4806007259e-38,3.0649365681
6.5365008022e-27,0.8046636940
7.1955199313e-26,1.4460372756
1.2860103547e-34,0.0772496551
4.6628183595e-26,1.0235698723
7.0488077611e-26,1.4510890649
1.2752650996e-33,0.1241350638
6.3611055993e-34,0.1088414335
6.1140549011e-26,1.4827305782
5.3795262523e-35,0.0622184224
7.6833213113e-26,1.1241900195
1.2539702186e-26,1.7014868614
1.2908435277e-27,0.6826003807
8.7790855235e-33,0.1715266170
1.1788065652e-34,0.0756760527
8.5777340213e-35,0.0700630556
5.8720881142e-36,0.0318810734
5.7542727412e-35,0.0633211539
3.1177189823e-35,0.0536649308
9.4175655711e-30,0.4153233983
7.0813680796e-38,0.0005310645
1.7066244063e-34,0.0824727316
2.5051254078e-27,0.7291360451
1.2738673902e-32,0.1815438233
6.8668533994e-34,0.1104780072
1.1794701913e-26,0.8580045662
1.1092928035e-29,0.4226829330
3.9313937004e-29,0.4825559083
9.5047556180e-36,0.0374753295
1.4119403664e-29,2.1904600250
2.1017625499e-31,0.2668892288
8.4850059515e-28,0.6549841074
2.1668539745e-29,0.4536888580
7.9101883175e-31,0.3139689100
1.8601119055e-30,0.3469066342
9.4076222846e-37,0.0152864099
4.6088368344e-27,1.7970359483
5.4367368002e-38,3.0779386859
6.7334707410e-29,2.0987692251
3.1276876254e-33,0.1452493107
3.0229370896e-32,0.2059412671
1.3692712516e-31,0.2526435223
8.0974959449e-26,1.1390767176
6.7728406015e-36,0.0334813768
5.1286431813e-33,0.1575705145
1.1824843704e-30,0.3291967122
2.3184544917e-32,2.5182344953
3.0771926952e-29,2.1455790612
1.5084596177e-26,1.6816982655
3.0857643544e-27,0.7446237913
2.1123473149e-26,1.6431834374
1.5595591595e-29,0.4382741537
2.4762306123e-27,0.7282871988
4.1024941551e-28,0.6099198973
6.5390393810e-30,0.3992325529
1.9532868907e-26,1.6524580813
1.0239047386e-33,0.1192072248
8.3923699537e-27,1.7418917098
4.5336713149e-36,0.0291012776
1.1453700904e-26,1.7108925214
5.7519177599e-35,2.7872936662
1.8297007803e-54,4.6165876398
2.9977521778e-51,4.3029175246
6.6115981529e-30,2.2327774066
3.9532745210e-33,0.1510241730
7.5522257354e-26,1.4335560989
1.9691114081e-26,0.9107072196
3.5477114454e-29,2.1372081258
9.7373936682e-26,1.3353942729
1.2162679974e-32,0.1802828711
3.4160645883e-37,0.0088015358
5.1091234258e-29,2.1154832041
1.5931604538e-55,4.7227987042
4.2857622031e-32,0.2162632223
1.1136146072e-27,0.6727326637
1.0880624286e-32,0.1772658913
5.2988746697e-33,0.1584014144
1.0645184663e-32,0.1766764498
4.9423482713e-29,0.4939823038
5.1318158560e-26,1.5162054838
1.5852370215e-27,1.8845411304
7.5340808006e-27,0.8169233111
1.5931110194e-29,0.4392609105
1.8271723478e-33,0.1324093500
4.4739555940e-26,1.0170092791
2.3475453498e-26,1.6303251759
2.3561813512e-28,2.0195569082
7.4466650519e-42,3.4339114830
5.1499345719e-29,0.4960571378
1.0732885113e-26,0.8490236524
1.1625696821e-28,2.0649561134
1.2650390756e-32,0.1813540117
9.7794214848e-38,0.0022800601
4.0316322107e-26,1.0011952428
3.6208818525e-30,2.2655002886
3.5912401263e-29,0.4780899990
8.6363024452e-26,1.1599628523
7.6612081559e-26,1.1234154123
4.6035124346e-27,0.7757083184
4.1151506019e-31,0.2901717690
2.1706435171e-29,0.4537717305
9.2424688331e-26,1.1871961735
6.6987002637e-26,1.0909370633
3.9180262087e-29,0.4823872913
1.2680238402e-36,0.0175314626
3.5447769299e-31,0.2848997845
6.6392947914e-26,1.0889843608
3.4976580597e-33,0.1479917697
2.2945025734e-29,0.4564090226
3.8921953360e-27,0.7624324200
2.1738990701e-27,0.7188498279
6.4033554850e-29,2.1018307748
3.9718461458e-27,0.7640161408
2.2744780774e-31,0.2695652724
4.1596328052e-26,1.0058443477
8.6477679721e-26,1.1604332209
3.1180156389e-45,3.7417920484
1.4746643712e-26,1.6841713131
9.1194908585e-30,0.4138877901
9.7049272985e-26,1.3376820514
2.0716582315e-30,0.3512050144
1.9726268654e-29,0.4492501267
3.9356315885e-37,0.0096128033
2.7281674151e-29,0.4647042038
4.1767623059e-32,2.4903524181
1.1323325437e-36,0.0166609473
9.9856475951e-28,0.6655510135
9.0992227256e-30,0.4137885979
8.7167966990e-37,2.9640324087
3.1185839125e-28,0.5937125635
7.5413509094e-27,0.8170076995
8.3050207283e-27,0.8255285520
4.6944162381e-33,0.1553302402
6.4832899576e-26,1.4702929387
1.6491653369e-26,1.6718294182
2.6246344941e-26,1.6162516690
8.9056470933e-26,1.3807282870
7.6690793978e-26,1.1236909338
2.0644394402e-30,0.3510651848
5.2962130620e-27,0.7870762358
3.9531681756e-36,0.0276908583
1.1275135795e-28,0.5368289507
4.6814389252e-27,1.7956625341
1.8571925448e-34,0.0840648037
9.3783429016e-26,1.3575512859
4.2251107459e-40,3.2734884178
9.1760260713e-55,4.6464700158
9.0139855721e-52,4.3530443954
2.0245365970e-47,3.9428727402
2.9721580090e-57,4.8992154846
6.0414175721e-27,1.7727925712
3.7477872876e-32,0.2122644578
5.1195085152e-31,0.2979954175
7.4566621873e-32,0.2332107686
2.8203517259e-26,1.6068872620
3.7813652922e-26,0.9919045178
7.9121363492e-27,0.8212272502
5.5380160296e-34,0.1059059043
7.3840835882e-29,0.5145039382
1.8418988999e-32,0.1917559565
3.9311790074e-27,0.7632109315
6.8002540262e-34,0.1102688939
2.4087308776e-33,0.1389389687
5.7520877815e-30,0.3936753689
7.5097729941e-26,1.1181556772
1.2905046977e-32,0.1818982565
2.3995074150e-28,0.5785871139
1.1920654901e-27,0.6772606432
1.1214363341e-29,0.4231753707
9.8753484159e-42,3.4227332706
1.0152055634e-32,2.5568139043
2.2312357955e-49,4.1253723511
8.6685224654e-41,3.3365607396
1.4155262621e-26,1.6886045643
9.6777119506e-27,0.8393877916
1.0796220348e-34,0.0741030510
1.3920462161e-32,0.1839742511
6.8529126505e-29,0.5106411097
1.6643106360e-29,0.4412924998
4.9653258652e-35,0.0609196390
4.0046452422e-33,0.1513456520
2.9165525878e-28,0.5898144709
2.5514704241e-26,0.9405463663
5.6507800212e-26,1.0566696941
4.4050593579e-31,0.2925969801
9.7207820216e-27,0.8397968152
6.4961232942e-27,1.7661168548
9.3278863334e-27,0.8360114421
4.9683862271e-30,2.2483952321
1.9001853933e-31,0.2634957968
2.9330298823e-30,0.3653129939
1.4084315433e-30,0.3359624753
1.8356864852e-28,0.5634793158
2.1800964256e-30,0.3532528739
3.3908342724e-33,0.1472284038
7.2612696778e-36,2.8754460399
1.3346861351e-32,0.1828194124
6.3512031652e-26,1.4747443959
8.7812773938e-27,0.8305299720
2.0959687621e-33,0.1356337129
4.7698166015e-30,0.3856513040
1.6970405131e-29,0.4421994567
7.0659128730e-42,3.4359894968
4.8725741372e-35,0.0606160675
3.3394940863e-43,3.5567102839
4.9923458613e-28,1.9688647422
9.7417114323e-26,1.2164768859
9.0222521100e-26,1.1766448876
1.1506759152e-36,0.0167830925
1.8645903142e-28,0.5643512079
8.8322059965e-44,3.6093072230
1.0007038603e-29,0.4180423249
1.5241522549e-26,0.8834666310
3.6180111536e-31,0.2856188729
4.9153756745e-28,0.6208317433
2.0950538490e-27,1.8627375231
8.6807271473e-53,4.4515240833
5.3367729533e-40,3.2641652596
5.8937660220e-43,3.5342494231
1.6650946653e-28,2.0421198169
2.6712406992e-33,0.1414219557
8.4092269386e-26,1.4015970563
4.3917713254e-30,0.3821470561
1.8882193733e-30,0.3475030957
1.7677835456e-34,2.7386397003
7.2869969156e-30,0.4039660675
1.1114078292e-30,2.3277716804
2.1398878636e-30,2.2935260258
2.2728292510e-47,3.9382253832
1.1688001310e-37,0.0032511109
3.7300383471e-29,0.4799577713
4.1172947927e-28,0.6101354696
7.3479461765e-29,0.5142494128
1.0161975257e-25,1.2713248094
3.7715658310e-26,0.9915348327
1.3246398407e-32,0.1826124508
3.0731269331e-26,1.5953785365
3.3998777702e-27,1.8231797263
9.6237774160e-26,1.3430946888
1.1807727121e-27,0.6766254413
1.0826999175e-27,0.6708702068
2.1342145646e-35,0.0481306217
3.4783003547e-26,1.5780556778
4.1905959120e-34,0.1001117893
2.1129255356e-30,2.2941956253
2.4668265593e-26,0.9365096041
1.3800390907e-33,0.1259302461
1.7589756444e-27,1.8764857492
2.6392812787e-33,0.1411319537
2.4999974017e-30,0.3587865707
4.8003768581e-32,0.2196756998
1.0075072638e-25,1.3026913620
1.1618241861e-28,0.5384381058
2.5600386882e-30,0.3597513718
5.0200154075e-26,1.0357345647
8.0806869817e-32,0.2357297124
1.1620693097e-33,0.1220371875
8.4475691330e-26,1.1523952471
2.2647898843e-32,2.5193369788
3.7756861691e-27,0.7600657385
8.0855548605e-26,1.1386359273
7.1514960537e-31,0.3102208378
4.6466015478e-26,1.5333406470
1.1013150116e-29,0.4223566896
9.9543252690e-26,1.2341377715
9.8411182300e-29,0.5295741802
7.4383169749e-29,0.5148837668
9.3818134012e-26,1.3573621190
2.7853557945e-28,2.0084943133
6.9712278659e-34,0.1108020443
6.1963354626e-35,0.0645447672
5.2144004168e-33,0.1579922155
1.0861628920e-28,2.0692224823
5.3666372032e-26,1.0473046874
9.7788764432e-26,1.3323499315
9.6588083145e-32,0.2413758576
2.0741175113e-27,1.8635344465
8.6218671301e-42,3.4281090609
7.6435345580e-33,0.1678734371
8.4289568087e-36,0.0360281254
4.6409909017e-29,2.1212458140
2.8095779794e-32,0.2038115136
4.7611340442e-30,0.3855737599
4.9033630603e-33,0.1564310190
2.6295833888e-35,0.0511363347
1.1513589516e-30,0.3281722690
5.3334828409e-28,0.6258214772
9.2635957529e-35,0.0714016008
4.6239815206e-27,1.7967479368
5.6708679476e-31,0.3017039889
1.1812716354e-45,3.7803651012
8.7373130305e-27,0.8300774509
1.7325398433e-31,0.2604096700
5.3409476723e-27,1.7839546926
1.0045158566e-25,1.2444406342
9.4042653688e-26,1.1956536353
1.5390306020e-26,0.8844645709
7.6097713575e-36,0.0348236249
2.8012040341e-28,0.5874770263
5.3934587442e-44,3.6288210609
3.1890776162e-57,4.8960594014
3.2845817601e-33,0.1464468785
4.6353809526e-29,0.4907612279
3.6867451685e-28,0.6035562845
3.8390472374e-27,0.7613603513
2.4572939018e-31,2.4042153309
6.3292017070e-26,1.0788343613
5.5608937956e-32,0.2241453015
9.9787653248e-44,3.6044791513
1.2356324165e-46,3.8703818055
2.6760482700e-27,1.8430290018
1.3924351812e-42,3.5002536850
6.1489999506e-47,3.8983072932
2.0391073960e-38,3.1177539143
1.1394087912e-57,4.9422977868
1.6773408689e-30,2.3063392718
4.8125680709e-27,0.7792814215
7.3901963892e-33,0.1669904795
1.5680512206e-28,2.0459719424
9.8240258076e-26,1.2226515783
3.5460642130e-29,0.4774676225
2.6774717171e-28,0.5848699955
1.1785675002e-30,2.3247329367
4.9777262346e-31,0.2969820693
9.1752994757e-30,0.4141598632
2.5382367576e-27,0.7300984255
3.4432092086e-29,0.4760227341
6.8927660128e-32,0.2307609140
1.1383682232e-29,0.4238537801
1.3448553555e-32,0.1830274481
8.7303602489e-29,0.5232503066
3.6724907027e-33,0.1491960848
3.5631961343e-32,0.2107692624
5.4729081268e-29,0.4991361818
3.7044720410e-28,0.6038406195
2.9587283713e-26,1.6005118445
1.1026410237e-36,2.9542844038
1.5712001926e-27,0.6959982520
1.3297574309e-28,0.5457328695
1.9052087022e-28,0.5655557623
5.8601544110e-26,1.0635260105
4.5257058738e-31,0.2935629655
1.7887760412e-32,2.5304167171
2.6688187287e-35,0.0513535512
5.6562522067e-32,2.4758562047
2.8427607757e-27,0.7384756145
4.1535992188e-26,1.0056266342
2.6294397675e-34,0.0907620737
2.1214427372e-26,1.6426682062
3.7594335065e-26,1.5666924378
2.0028656024e-31,0.2652638543
5.8624298308e-27,0.7954845776
2.5458780122e-31,0.2734125870
1.0187789015e-28,0.5314132401
3.9292402398e-30,0.3774572593
2.8129868672e-26,0.9525102782
9.2028095532e-57,4.8487306964
3.4760497071e-40,3.2812730384
5.9266500599e-28,1.9568746648
6.3961126268e-26,1.0810199308
6.9850814213e-26,1.4532718768
9.6943676860e-28,0.6636162160
2.1827417926e-30,0.3533016422
2.6150161786e-27,0.7322889883
4.7960948425e-31,0.2956441609
4.7901451527e-26,1.5282095857
7.8160667884e-27,0.8201494950
5.2417840227e-35,0.0617963803
1.0159600297e-25,1.2818164093
2.6079700844e-55,4.7012371376
7.8626443779e-28,0.6501037393
4.3131823168e-26,1.5455067530
3.5350342120e-29,0.4773145488
2.6465698383e-26,1.6151802545
1.8290592821e-33,0.1324334616
3.6039494853e-27,0.7564618219
4.3093872977e-27,0.7704438271
9.9357016699e-42,3.4224919499
4.1386027712e-52,4.3856724578
2.3881210234e-29,0.4583161188
9.0688123666e-28,0.6592794327
1.1208385062e-29,0.4231512440
5.6320808597e-28,0.6291731104
5.4641931147e-29,0.4990553323
7.9182189952e-26,1.4203386255
1.8767392439e-26,0.9054421853
2.1403752820e-27,1.8610363320
2.3926956395e-27,0.7257840935
5.3587448193e-28,1.9639346727
3.4359821975e-28,0.5993950650
1.3599861823e-31,0.2524209996
2.9825234750e-30,2.2758927462
8.2670298538e-35,0.0694255260
3.3904361076e-28,1.9953324360
7.7724541915e-29,2.0899841295
1.0155359875e-25,1.2841710719
6.1129713880e-27,0.7989927501
1.0276925930e-36,0.0159340391
7.7620787672e-35,2.7743677740
7.8051694747e-33,0.1684228004
9.0059466843e-28,1.9269032633
2.6843306761e-32,0.2024906096
1.4647698200e-29,0.4353759572
8.4902615621e-26,1.3983509105
1.8509789592e-27,1.8725040504
1.2595171269e-30,0.3316285559
8.4355856072e-34,2.6697736497
1.7266208942e-43,3.5827941669
9.5834483191e-26,1.3456460958
1.4801180653e-26,0.8804705338
1.0568706767e-38,3.1443279812
1.1933958881e-36,2.9510001821
2.3313907034e-28,2.0202519730
9.6237201045e-26,1.2085392550
1.2827866350e-26,0.8661668452
2.0089597803e-32,0.1942029943
1.0653983709e-35,2.8592515950
2.0381554444e-39,3.2105470065
2.0797751039e-48,4.0346393942
3.3934185688e-30,0.3713362241
9.6926259054e-26,1.2130634535
8.3135367738e-26,1.4053664926
2.0183901861e-26,0.9134461675
3.7366351825e-35,0.0564285510
1.3292044299e-29,0.4309127319
4.0309480868e-37,0.0097526694
2.1492042016e-36,2.9265092204
9.5755302425e-26,1.3461375130
2.0726802921e-28,0.5702859050
1.6018959717e-32,0.1878552230
2.8306649756e-29,0.4664848754
1.4782460143e-33,0.1275030682
8.3781623318e-33,0.1702893256
1.1140623936e-32,0.1779033108
7.7654717869e-29,0.5171221706
4.4387581849e-29,0.4885925369
3.3571198680e-29,0.4747822599
9.3537017073e-31,0.3202623526
9.4593806496e-27,1.7301837714
5.7797250258e-36,0.0317062407
6.5386450625e-26,1.0856830406
8.0410768252e-32,0.2355752612
1.4028885260e-27,0.6882364532
2.1312372579e-43,3.5744686924
9.7689583350e-26,1.3330911765
7.8041022412e-26,1.1284534883
3.3564485702e-30,2.2695720401
3.4987064976e-31,0.2844403434
8.9570257505e-33,0.1720591532
4.3552559879e-48,4.0047586147
1.9014622801e-47,3.9453929465
7.0871921205e-38,0.0005340196
7.2811629950e-26,1.1103448059
8.3546908866e-26,1.4037533992
5.5947730427e-26,1.0548302077
1.0227725556e-29,0.4190220975
9.0279814657e-33,2.5622481794
3.7322976784e-39,3.1862573173
3.8180439789e-51,4.2928624956
6.9488873473e-33,0.1653835762
4.9101720594e-33,0.1564661593
2.2833647301e-29,0.4561773462
1.0097009506e-34,0.0729155554
2.0615044558e-27,0.7150487287
4.4998202199e-29,0.4892754040
