likelihood_theta1,theta1
1.2563480002e-32,0.2241127412
6.6700192042e-25,1.4151320578
1.1292317890e-33,0.1557715457
2.6561478164e-30,0.4194684369
2.8429598520e-29,0.5356077077
1.3547887041e-33,0.1606412822
1.8331638312e-31,0.3126916684
2.3637776883e-30,0.4143434190
3.5301072678e-27,2.1398909826
7.5376417541e-31,0.3665037741
3.2594086349e-31,0.3339316766
5.4118840588e-35,0.0820007261
4.4202417133e-30,0.4424299367
6.3547887578e-34,0.1406988256
1.1993409235e-34,0.0997758784
1.6055231717e-27,0.8013525357
5.3849176319e-26,1.0919341122
4.0658353188e-25,1.3246525330
4.8803583414e-28,0.7140147303
8.9584449927e-29,0.6019227801
5.6241669799e-46,3.0734701841
6.3787089744e-33,0.2039792565
8.2921020301e-25,1.4740754567
4.3202419646e-30,0.4413774469
1.1732602860e-32,0.2220444918
7.8531741094e-25,1.4569065685
3.3510561051e-33,2.5645624501
6.8808723586e-27,0.9147861528
8.8095443510e-27,2.0959456079
4.0134322355e-28,0.7002669565
3.6613323410e-35,0.0737792482
6.4522935705e-32,0.2762885678
2.6225743014e-36,0.0282210484
1.0416081653e-26,0.9484752493
2.1654474807e-36,0.0255689928
2.9865587448e-31,2.4548670032
3.1831511249e-29,2.3190620114
1.2142430858e-35,2.6837870758
5.6387051353e-25,1.7664716469
1.0014137560e-29,2.3554692194
5.3135129665e-36,0.0387485831
2.1411752778e-33,0.1730836517
3.5245977391e-27,0.8617887298
6.7919636794e-28,0.7376663978
5.7216617869e-33,0.2008212271
9.2318036375e-25,1.5199503839
8.0172917286e-28,2.2032578345
3.6677032424e-30,0.4339043471
1.3229766367e-30,0.3895262605
1.1060377096e-26,0.9534143323
7.4562134414e-29,0.5908024395
6.0954776763e-25,1.3957735969
1.0249382919e-25,1.1554102224
1.0664866831e-30,0.3805905165
1.4452769311e-30,0.3932350613
1.5617444737e-25,1.9121053412
1.2455220163e-25,1.1759547182
4.1660323120e-26,1.0680826646
8.3308900767e-31,0.3705277260
5.1978515713e-33,0.1980474925
1.1293893438e-86,4.0071271489
1.2806809797e-31,0.2998882094
8.5071445000e-25,1.6744597473
2.7521707925e-25,1.2693390525
2.8282222364e-29,2.3228858561
4.3148962810e-25,1.3339728818
7.7467288815e-31,0.3676011245
2.4977780848e-28,0.6677638875
1.8023086291e-25,1.2171751396
5.0413227380e-26,1.0857385681
1.7435623547e-29,0.5095586545
4.6631884910e-25,1.3466139659
6.1400460079e-33,0.2028692924
2.4245489778e-26,2.0412437281
4.4751022752e-28,0.7078972717
3.5489983976e-25,1.3043427987
3.0284838560e-37,2.7543400823
7.0117663348e-25,1.7257431135
4.8686980054e-26,1.0824841310
1.6090357944e-28,0.6387588602
6.2593152059e-28,0.7317756251
1.5559559928e-37,0.0013970839
1.5141274452e-29,0.5022649761
2.7697971672e-30,0.4213214720
9.6751575924e-25,1.5604596051
1.5334086411e-29,0.5029151675
4.4513412801e-35,0.0778452828
1.5762498751e-30,0.3968984958
1.9870300997e-25,1.8906883282
2.8978685885e-30,0.4233276809
8.8604938045e-25,1.4994385143
2.9892188721e-26,1.0381822639
6.2974466094e-30,0.4589721675
6.5344919530e-33,0.2046827913
2.3270765019e-41,2.9158262996
1.9596519118e-31,0.3151096781
1.2047878204e-44,3.0300588707
2.3178333041e-29,0.5245776702
2.5676249010e-26,2.0379065639
3.9507500559e-33,0.1902007452
5.5184572443e-60,3.4624094102
4.0193445894e-27,0.8720754552
3.3083978675e-30,0.4292505897
2.0687708110e-26,2.0503314210
1.4232514230e-32,0.2279048220
6.5775146465e-25,1.4120002053
5.1929577480e-34,0.1355154738
1.4918765325e-25,1.1956764249
2.8720108027e-26,1.0346431919
7.6902007061e-25,1.4508527133
5.5913343108e-36,0.0395539811
3.9854313735e-37,0.0064131833
9.8814774477e-33,0.2168904641
2.2231240355e-32,0.2416995176
2.1434649807e-28,0.6575462896
6.2255998380e-32,0.2750875313
1.1909507421e-28,2.2745944645
3.9735820631e-28,0.6995706771
6.2547401865e-47,3.1037061473
1.3820416678e-28,0.6289948443
1.6974571820e-99,4.2161540123
9.0371686044e-50,3.1898622347
9.7298849323e-25,1.5846718928
1.9203613278e-27,2.1669401704
7.0265943492e-30,0.4641953045
2.6539845060e-35,0.0672846836
1.8819682304e-27,0.8134040092
6.4164225137e-31,0.3600898395
5.7117088891e-26,1.0975125831
1.5527356635e-40,2.8853387262
4.2102727375e-34,0.1301923921
3.8013405008e-29,2.3132749119
2.3911155140e-33,0.1761288386
1.3251630474e-26,0.9683944252
9.9013107001e-124,4.5536770772
8.2034583916e-30,0.4716639096
4.9601146336e-31,0.3499946566
1.3272153484e-35,0.0541855673
9.1158961850e-34,0.1501047219
3.7080236332e-28,0.6947585384
4.4380398290e-28,0.7073123609
3.7848413250e-28,0.6961824874
3.7126382779e-27,2.1375784217
9.4196757106e-25,1.6272258696
6.0186498917e-25,1.7553710203
1.3793947742e-34,0.1030302973
1.3395968896e-34,0.1023461297
1.0145676794e-29,0.4820811504
7.0445001965e-28,0.7403091500
6.8663812816e-26,1.1152207458
2.0675295430e-31,0.3170599792
9.2669764401e-26,1.9537081942
5.3859593527e-28,0.7210154580
4.1765947139e-37,0.0068069264
1.1697983959e-27,0.7775902105
5.4388193187e-27,0.8959776399
3.3246708669e-30,0.4294711723
5.8467245481e-108,4.3414200394
1.1924535849e-33,0.1572234781
3.9869769481e-25,1.3216444574
1.0476678317e-28,0.6115676839
8.9990860164e-29,0.6021995635
6.1063830357e-27,0.9052110457
1.3178127544e-25,1.1820426430
7.5552869907e-25,1.7085562439
6.9271298142e-28,0.7390921561
2.0638495203e-26,1.0058663940
7.0394302164e-25,1.7248915418
2.1382215253e-33,2.5747338608
1.1729057957e-30,0.3845161055
3.3491731634e-25,1.8371308595
5.9440822869e-25,1.3906846905
5.2445867431e-26,1.0894469745
4.9400030343e-28,0.7148748789
1.7009240077e-35,0.0587336384
8.7891245710e-31,0.3726934361
7.5409210091e-36,0.0444073130
2.0375964164e-25,1.8883536782
7.6497175490e-31,0.3670954335
1.7098361457e-27,0.8061176989
