likelihood_beta,beta
5.1535769814e-26,2.3615044991
6.5069222464e-26,2.9711866620
8.2987107898e-26,4.6605042980
4.6146104657e-26,2.1265110474
7.3458718415e-26,3.4151420553
3.7751787790e-26,1.7501560227
3.8346045573e-26,1.7775724411
3.4262417515e-26,1.5856613680
4.5387752235e-26,2.0932306491
4.7180189661e-26,2.1717615376
4.5356373708e-26,2.0918516034
7.8806729821e-26,5.2316750734
2.9304041578e-26,1.3384288498
8.0749039647e-26,3.9748628896
3.2486431743e-26,1.4992009376
7.1861892900e-26,3.3223087326
4.7555509393e-26,6.8316208270
3.7444829608e-26,1.7359326596
4.1527718020e-26,1.9220124616
3.8532696066e-26,1.7861522749
4.4432895701e-26,2.0511865243
3.9953721174e-26,1.8510150454
3.7464828459e-26,1.7368606511
3.6031914339e-26,7.3498940907
3.6401578826e-26,1.6872584697
4.6000813446e-26,6.8996332987
6.9613382191e-26,3.1996162020
3.4461801481e-26,1.5952418246
3.1803482901e-26,1.4653736905
6.7434853201e-26,5.9323262187
4.1940267549e-26,1.9404912390
8.2506124229e-26,4.2293101076
3.5848126664e-26,1.6612147353
7.2852887057e-26,3.3792657852
3.3761196514e-26,1.5614690649
3.2918947478e-26,1.5204513889
3.0685427459e-26,1.4092293210
3.5324579890e-26,1.6364276515
3.5545437720e-26,1.6469023697
4.0207210435e-26,1.8625056719
6.8597229884e-26,3.1465927698
3.1033313587e-26,1.4268047884
3.8045415435e-26,1.7637220087
2.9395414678e-26,7.6766108587
4.0736907765e-26,1.8864445405
3.7959149299e-26,1.7597403600
4.9950579992e-26,2.2925149882
7.0110584398e-26,3.2260653609
3.6386570132e-26,1.6865542992
4.1318645931e-26,1.9126282664
3.6205136971e-26,1.6780327799
4.8309614915e-26,2.2210514815
6.2738880337e-26,6.1588858969
3.8740382948e-26,1.7956820125
4.2852176072e-26,1.9811668977
3.5105677932e-26,1.6260187653
3.5275171641e-26,1.6340806281
8.2747254288e-26,4.7348085822
5.5926689940e-26,2.5535436953
5.5065849125e-26,2.5156894480
3.6054504519e-26,1.6709449585
4.0745610749e-26,1.8868370662
3.7911094406e-26,1.7575209447
4.5632058916e-26,2.1039619981
3.1444774570e-26,1.4474673086
3.3784284377e-26,1.5625869166
5.3556851402e-26,2.4496207265
3.7068114686e-26,1.7184172631
2.9336011514e-26,1.3400865479
3.1752279805e-26,1.4628236615
5.5737932513e-26,2.5452313126
4.4895804671e-26,6.9481847027
6.6896720200e-26,3.0605522713
5.9540013246e-26,2.7144170278
8.2175207648e-26,4.1671514383
6.0235117401e-26,2.7458533737
3.6243137616e-26,1.6798189898
3.0186843909e-26,1.3838660570
1.0832917333e-26,8.9429278938
4.1780681358e-26,1.9333490567
1.1160754286e-62,33.1193666044
3.3419866992e-26,7.4748723547
3.2486732796e-45,25.2663649465
6.3774791872e-26,2.9094766161
6.0143422451e-26,2.7416954029
3.7822856774e-26,1.7534430213
3.3446685136e-26,1.5462070754
7.3830152433e-26,3.4375796645
4.1001639919e-26,1.8983734760
1.8960891524e-26,8.2854869016
4.0539135205e-26,1.8775176960
3.1343567741e-26,1.4423972782
2.8534937899e-26,1.2982596987
5.6257587965e-26,2.5681333226
4.0197136942e-26,1.8620494774
4.3302104506e-26,2.0011559917
3.7039216321e-26,1.7170708513
3.8466475493e-26,1.7831099672
2.0686063472e-26,0.8471519705
6.7162393944e-26,3.0737949596
4.5741903495e-26,2.1087838419
3.1152523369e-26,1.4328049382
3.3324597842e-26,1.5402652725
5.1304125349e-26,2.3514204536
3.2830794276e-26,1.5161307814
4.8893886593e-26,2.2465109383
7.7081772427e-26,5.3668230601
1.5650507494e-55,30.1975283814
4.3549334127e-26,2.0121188534
3.3894681013e-26,1.5679273345
6.3224092046e-26,6.1362096993
2.0286635322e-28,12.1256705874
3.5171800094e-26,1.6291657603
3.1728095018e-26,1.4616185177
7.6978307365e-26,3.6454296025
2.0461492778e-30,14.6249238904
7.8475885867e-26,3.7605309738
3.5526458752e-26,1.6460033050
8.3046207122e-26,4.6356743118
3.9529610019e-26,7.1880371534
5.0654945762e-26,2.3231671100
5.9593706300e-26,2.7168386236
3.3501911889e-26,1.5488916595
8.3843830307e-27,9.2132846757
5.2353939654e-26,2.3971404734
3.2401889393e-26,1.4950318079
3.6337011703e-26,1.6842283252
8.2393824402e-26,4.8129626477
3.8641740363e-26,1.7911580078
7.5434660348e-26,3.5390245078
6.8306118449e-26,3.1316378505
6.2336605771e-26,2.8421918298
3.6174498405e-26,1.6765920779
8.2321840686e-26,4.8265588885
3.7242191814e-26,1.7265193087
2.4054247275e-31,15.5982917032
3.2690845337e-26,1.5092605006
4.3907473999e-26,2.0279748463
3.9147869265e-26,1.8143286359
4.7160267352e-26,2.1708909821
7.9078326444e-26,5.2083210702
4.4655589470e-26,2.0610074727
3.9221793051e-26,1.8177043299
3.3430811669e-26,1.5454350931
6.5650936995e-26,2.9993256764
5.2886707117e-27,9.6639504986
3.8812971639e-26,1.7990085737
8.1406299103e-26,4.0537087093
5.8359927706e-26,2.6614530159
7.4921417422e-26,3.5057003602
3.7815254911e-26,1.7530915370
7.8239027160e-26,3.7413325133
3.2431585162e-26,1.4964968086
3.4945815221e-26,1.6183999882
8.2200771081e-26,4.8482208961
3.7705519920e-26,1.7480148756
3.0526497937e-26,1.4011670965
6.4719643777e-26,2.9544026534
7.5283805800e-26,3.5291359820
3.1429732105e-26,1.4467142483
3.2145002069e-26,1.4823321249
3.8244921221e-26,1.7729178511
5.6048834117e-26,2.5589264682
2.2592865828e-26,8.0546841280
3.1335879681e-26,1.4420118135
4.5880349434e-26,6.9049165723
3.9316616272e-26,1.8220312698
6.1052446393e-26,2.7830745324
3.8679618825e-26,1.7928956855
3.7610993817e-26,1.7436374617
5.5117833929e-271,78.2834933235
4.8604830134e-32,16.2729518636
4.2966176460e-26,1.9862363918
4.9405275395e-26,2.2687795803
4.4507201179e-26,2.0544645377
2.8297980791e-26,1.2857684212
8.1311444039e-26,4.9782238880
3.9868991309e-26,1.8471691078
3.7055132032e-26,1.7178124342
6.9554298445e-26,3.1964961978
3.3431595673e-26,1.5454732258
6.9688224743e-26,3.2035752558
3.6597633940e-26,1.6964464100
3.8073215864e-26,1.7650044538
3.2749246422e-26,1.5121291422
7.5050062079e-26,5.5058055059
3.4279408359e-26,1.5864787264
4.5410729564e-26,2.0942403675
3.2912204402e-26,1.5201210826
5.5692368634e-26,2.5432258583
3.6890600940e-26,1.7101403081
2.0601776927e-27,10.4809232432
2.8267962205e-26,1.2841819914
6.0177246800e-26,2.7432287894
9.8282296174e-27,9.0475268842
8.2821061440e-26,4.7148126471
3.7651837215e-26,1.7455293782
4.0739334278e-26,1.8865539847
6.7527140422e-26,3.0920908996
4.6622397877e-26,2.1473700315
3.7043273241e-26,1.7172598926
3.3216245394e-26,1.5349836533
7.4411059926e-26,3.4734092026
7.6165707599e-26,3.5881518811
8.2759225527e-26,4.2880884131
3.7700625587e-26,1.7477883231
3.5442165721e-26,1.6420078089
3.7756984096e-34,18.1187443894
2.8226738991e-26,1.2820019423
3.6860667635e-26,1.7087430986
4.0965172719e-26,1.8967316049
6.0753066542e-26,2.7694067087
4.6017228326e-26,2.1208615250
5.5993756733e-26,2.5564988800
2.9685097737e-26,1.3581266725
3.8189279261e-26,1.7703548723
3.6995312932e-26,1.7150245678
3.0944100618e-26,1.4223070260
4.0832372229e-26,1.8907488513
7.7100098228e-26,3.6542902231
3.3930596699e-26,1.5696630858
3.2040817476e-26,1.4771678902
6.0247204837e-26,2.7464017452
4.2913134435e-26,1.9838780708
2.9998175679e-26,1.3742132561
6.2462324502e-26,2.8480254242
3.2601342767e-26,1.5048595379
4.1750401154e-26,1.9319930453
4.3845887076e-26,2.0252502415
3.0924665550e-26,1.4213263379
6.1292608867e-26,2.7940686967
5.1182239805e-26,2.3461151406
6.7690008864e-26,3.1003049020
3.5694858596e-26,1.6539738005
3.3354615565e-26,1.5417271013
4.0457424012e-26,1.8738256484
6.8287971204e-26,5.8890662065
4.2765508552e-26,1.9773106520
3.2351828793e-26,1.4925607071
5.0300428405e-26,2.3077397780
7.9276742497e-26,5.1908063435
3.6513469239e-26,1.6925044847
3.8901032834e-26,1.8030413303
3.7998841313e-26,1.7615727673
5.7586646587e-26,2.6269898221
3.1610112832e-26,1.4557330315
4.6062389195e-26,2.1228415081
2.6441953207e-34,18.2443384331
4.5843068650e-26,2.1132230056
4.4733380202e-26,2.0644358148
3.1364499811e-26,1.4434465389
3.4547897636e-26,1.5993713426
5.8832338119e-26,2.6825982996
6.5949483889e-26,3.0138741512
7.6075491048e-26,3.5819745857
6.5434717716e-26,2.9888351033
3.1867055010e-26,1.4685369840
3.1177685917e-26,1.4340699940
5.6807042376e-27,9.5966333682
7.7553030192e-26,5.3318229981
8.1904095893e-26,4.8963157487
7.9671231575e-26,5.1547106484
4.1905616480e-26,1.9389410797
2.7300560943e-26,1.2325594720
3.6491652634e-26,1.6914821039
4.2945610888e-26,1.9853221027
8.2680647356e-26,4.2683244224
3.4083478664e-26,1.5770425797
4.5600353052e-26,2.1025698477
2.9725673720e-26,1.3602164410
4.3404750913e-26,2.0057093744
3.8118630587e-26,1.7670987283
3.1945659382e-26,1.4724440955
4.1534950476e-26,1.9223368515
3.8672222604e-26,1.7925564297
7.2898712017e-26,3.3819498363
3.5484440242e-26,1.6440121146
3.5120160410e-26,1.6267082520
2.7501736294e-26,1.2433757742
2.9244467371e-26,1.3353373059
5.8361741335e-26,2.6615340571
5.3584288750e-26,2.4508193762
5.2746045997e-26,2.4142335258
3.2551991035e-26,1.5024304382
6.9741111550e-26,3.2063775633
3.3890754641e-26,1.5677375295
5.9666065315e-26,2.7201037930
2.9626237600e-26,1.3550926068
3.8905886137e-26,1.8032634960
6.6762259767e-26,3.0538760295
3.5504587758e-26,1.6449669947
3.7920668862e-26,1.7579632225
3.8891407485e-26,1.8026006906
3.9590738006e-26,1.8345204915
8.1674251105e-26,4.0898650827
5.6503308094e-26,2.5789827587
4.4845317940e-26,2.0693670365
7.4656049780e-26,5.5309648827
4.3966553674e-26,6.9891873238
3.6311360987e-26,1.6830239417
3.3751118048e-26,1.5609809862
6.6660372683e-26,3.0488285298
4.1965173529e-26,1.9416052260
5.3430289408e-26,2.4440927048
3.8143332954e-26,1.7682374876
3.1411517355e-26,1.4458021414
5.5125706504e-26,2.5183172394
8.2306965950e-26,4.8292977128
3.7953378230e-26,1.7594738771
3.6757112548e-26,1.7039060304
3.4705895573e-26,1.6069380512
5.0890899094e-26,2.3334353465
7.8894134821e-27,9.2752379910
3.9603691420e-26,1.8351099559
3.5690151997e-26,1.6537512433
3.6784233134e-27,9.9930158326
4.0178665207e-26,1.8612128619
5.6414584792e-26,2.5750637414
4.3236131025e-26,1.9982280837
6.2556249360e-26,2.8523894290
5.1731110160e-42,23.4770028840
4.6735794141e-26,2.1523317407
3.7595424948e-26,1.7429160924
4.7430787764e-26,2.1827084271
3.5963755509e-26,1.6666691378
4.5048396788e-26,2.0783073628
2.9116979448e-26,1.3287103825
3.9278181465e-26,1.8202778465
3.3651250232e-26,1.5561410796
6.0544932925e-49,27.1731323332
4.5936078449e-26,2.1173029188
5.2038238391e-26,2.3833856733
4.5095791233e-26,2.0803927703
5.1026881929e-26,2.3393534102
3.9241418319e-26,1.8186001498
3.9477862874e-26,1.8293812653
3.3780977634e-26,1.5624268340
2.9093298349e-26,1.3274777497
3.2679264615e-26,1.5086913768
3.9546041497e-26,1.8324860260
5.9803506877e-26,6.2934637662
4.6878398772e-26,2.1585692141
3.4590573625e-26,1.6014166096
4.2844685162e-26,1.9808336680
4.3977150986e-26,2.0310563540
5.0633098227e-26,2.3222163736
3.0276908887e-26,1.3884632442
7.7143278622e-26,3.6574504408
4.0313256486e-26,1.8673059823
4.2503855254e-26,1.9656565894
3.4670716535e-26,1.6052545670
6.6098167734e-26,3.0211479018
3.3955222858e-26,1.5708527614
4.2890681953e-26,1.9828795882
5.2520388597e-26,2.4043950906
8.0122889886e-26,3.9088064863
3.5604534565e-26,1.6497006188
4.2448186024e-26,1.9631747329
7.4832092225e-26,3.4999901402
5.8593966814e-26,2.6719196031
6.9761263781e-26,3.2074463937
2.0540907772e-26,8.1818786914
3.9239416588e-26,1.8185087851
5.7351439875e-26,6.4032338924
3.4912239339e-26,1.6167979500
6.6025993500e-31,15.1502939811
3.6456746351e-26,1.6898458079
6.2177086821e-26,2.8348022286
3.8402197406e-26,1.7801551390
3.1289195782e-26,1.4396701796
3.7799323446e-26,1.7523548364
4.0007581540e-26,1.8534584484
1.7154463000e-26,8.4112164927
4.1634613175e-26,1.9268053153
3.7520841498e-26,1.7394587991
4.7342577262e-26,2.1788558751
7.3017464693e-29,12.7470820991
3.8470416239e-26,1.7832910645
1.5566013362e-27,10.7030614387
3.1916155521e-26,1.4709781150
7.6967057840e-26,5.3751600300
4.0230443867e-26,1.8635576997
6.3908807419e-26,2.9158117042
2.7814917262e-26,1.2601282300
4.1508988858e-26,7.0986027252
3.2255149528e-26,1.4877833058
3.9012210727e-26,1.8081282592
6.0740550400e-26,2.7688361765
3.3328664760e-26,1.5404633617
6.4974871793e-26,6.0531274477
3.9155809624e-26,1.8146913311
4.9730620982e-26,2.2829417787
7.2766202795e-26,5.6455737881
6.1253612795e-26,2.7922816868
2.7912474601e-26,1.2653256933
3.4690634081e-26,1.6062078061
6.6004819367e-26,3.0165789874
6.9322407109e-26,3.1842964027
7.0218685203e-26,3.2318631332
2.7341409137e-26,1.2347592355
3.5530742199e-26,1.6462062362
4.2921140650e-26,1.9842340836
4.4977320516e-26,2.0751791678
8.2174751103e-26,4.8527017633
7.8321352007e-26,3.7479570178
3.0534057169e-29,13.2423888059
7.6218810893e-26,3.5918039502
3.1852603974e-43,24.1726657626
5.0567898104e-26,6.7003959890
2.8384419719e-85,40.8425686830
6.9222931982e-26,3.1790848910
4.6621295965e-26,2.1473218088
4.3379209153e-26,2.0045765790
3.5061613168e-26,1.6239201790
3.4921036394e-26,1.6172177554
7.8747939452e-26,5.2366418816
1.1817842735e-33,17.7084038112
7.1055247224e-26,5.7424338470
3.3721665158e-26,1.5595542726
5.5662642226e-26,2.5419176946
3.9517763319e-26,1.8311984901
2.7297991415e-26,1.2324210368
4.2060927068e-26,1.9458864081
4.2863791613e-26,1.9816835814
3.4225708566e-26,1.5838948498
1.5138697375e-26,8.5627237409
4.2524984776e-26,1.9665983723
8.2068484988e-31,15.0512995700
1.0929267211e-27,10.9724532035
5.7285439974e-32,16.2054211475
8.3048892464e-26,4.3853460399
3.9476961927e-26,1.8293402256
5.3031766639e-26,2.4266966049
6.8832556664e-27,9.4112986431
8.3182418431e-26,4.5051022333
8.2079876739e-26,4.1511975491
4.0869767332e-26,1.8924341081
4.3459886860e-26,2.0081541682
3.5096769952e-26,1.6255946117
4.0992064626e-26,1.8979424069
5.3537291967e-26,2.4487662884
8.2423896372e-26,4.2126728700
4.8598429959e-26,2.2336391695
3.5416086758e-26,1.6407708684
3.1651124930e-26,1.4577801004
5.5399055885e-26,2.5303254569
3.2543823927e-26,1.5020282861
6.5207005977e-27,9.4642272822
4.9632667334e-26,6.7410968622
5.6454756173e-26,2.5768379393
3.4572927157e-26,1.6005710260
4.6084887661e-26,2.1238277941
3.7302550892e-26,1.7293252430
3.5554245019e-26,1.6473195187
3.8796500233e-26,1.7982539179
2.7541353239e-26,1.2455006759
6.0788802793e-26,2.7710360824
6.0915477954e-26,2.7768163673
5.1674502486e-26,2.3675448038
8.3178060481e-26,4.5328654725
3.3888947466e-26,1.5676501654
6.2990781439e-26,6.1471307807
3.9891232940e-26,1.8481789207
3.4886429885e-26,1.6155660346
3.8520400225e-26,1.7855875178
2.3296958698e-26,8.0127044530
3.0345912809e-26,7.6277943356
1.5012792936e-35,19.2167044126
3.2296406599e-26,1.4898228465
2.7696528302e-26,1.2538076124
8.1382747725e-26,4.0506614359
5.1638933292e-26,2.3659960769
3.1097996126e-26,1.4300618390
8.2792015282e-26,4.2968712399
3.5689012968e-26,1.6536973812
3.5545674514e-26,7.3728614875
4.4245994015e-26,2.0429363449
8.1541985292e-26,4.0716595322
3.7210768256e-26,1.7250578308
5.1814881166e-26,2.3736576044
2.9127187122e-26,1.3292415437
3.8020454555e-26,1.7625702651
3.0220481637e-26,1.3855838388
3.3982718944e-26,1.5721806310
5.4154099735e-26,2.4757327480
6.7729093305e-26,3.1022802398
6.5726821973e-26,3.0030165564
4.3155550994e-26,1.9946505049
3.9142981752e-26,1.8141053745
3.8137560120e-26,1.7679713883
4.7762122176e-26,2.1971724511
3.5840876199e-26,1.6608724816
7.7477957643e-26,3.6822918245
1.7394454306e-43,24.3204173604
3.2611755015e-35,18.9602018115
7.9439966171e-26,3.8436880735
3.6270203972e-26,1.6810907817
7.9039909678e-26,5.2116667037
4.2117314184e-26,1.9484062823
3.8321533078e-45,25.2279695051
3.2939789672e-26,1.5214721367
3.4274229145e-26,1.5862295948
3.4227703204e-26,1.5839908576
6.1941302265e-26,2.8239045017
5.7447007153e-26,2.6207847739
5.0426747546e-26,2.3132367330
3.0071951986e-26,1.3779915251
8.1911798686e-26,4.8951408847
5.8392479198e-26,2.6629077226
2.1440556144e-54,29.7015914228
7.0850341252e-26,3.2660982978
4.5508119478e-26,2.0985190990
7.8151324264e-26,3.7343299255
3.4659251542e-26,1.6047057545
4.1863502791e-26,1.9370566031
5.3649484903e-26,2.4536679255
1.0166503162e-27,11.0261911235
2.2198874107e-27,10.4203410068
8.1340542559e-26,4.9745266720
3.9146600199e-26,1.8142706659
5.8627993249e-26,6.3463322837
4.0805869063e-26,1.8895541753
4.1505571468e-26,1.9210190465
4.7244585422e-26,2.1745751767
6.4061642298e-26,2.9230509746
3.4824272716e-26,1.6125976102
5.7937365480e-26,2.6425985988
2.7382462360e-26,1.2369682177
6.7962374486e-26,3.1141045974
6.1119033089e-26,2.7861200354
6.6786415531e-26,3.0550741449
8.2464695203e-26,4.2208101001
3.3765281360e-26,1.5616668669
8.1651522795e-26,4.0866830731
3.1704912104e-26,1.4604628827
3.6224501243e-26,1.6789430855
3.5913098437e-26,1.6642804356
3.3573840967e-26,1.5523851623
4.1615296843e-26,1.9259394838
3.2626640954e-26,1.5061040536
7.1442619007e-26,3.2987906892
5.6287157746e-26,2.5694382253
3.5188897975e-26,1.6299791070
3.7638422402e-26,1.7449080713
7.1157969493e-26,3.2830039293
5.4401973648e-26,2.4865834252
4.5011399178e-26,2.0766791457
3.1089091343e-26,1.4296136421
7.0515939380e-26,3.2478965031
2.8312882943e-26,7.7332194347
8.1467485523e-26,4.0617181410
4.9156078307e-33,17.1771379847
4.5274422263e-26,2.0882491504
3.2352785163e-34,18.1733486610
7.8231101426e-26,3.7406973913
3.6646555128e-26,1.6987360454
3.6028041009e-26,1.6696985255
3.5492424519e-26,1.6443905516
