likelihood_sigma,sigma
1.2461835834e-25,30.3284732003
9.4874707470e-41,1.9326205480
2.4887294528e-23,17.4507077745
1.8168604690e-22,11.9717459161
4.6678241151e-23,6.5778335279
1.5668794650e-39,266.2386628898
2.0410572542e-51,1372.2342840828
9.0362341254e-33,2.6580293762
6.0262384054e-44,1.7510523292
3.0983918453e-34,2.4799204146
1.0358554641e-38,2.0724200365
4.6037012296e-24,21.4021447810
1.1451796371e-22,13.5363042678
2.7727049399e-43,449.3366671037
5.1073429272e-25,26.7018009964
3.0522628475e-44,1.7361561369
8.4861949887e-46,1.6620961211
1.4430434184e-25,4.4128454418
3.9221291483e-34,2.4914615143
2.4358286172e-50,1184.6524752323
6.4158482466e-31,2.9325792342
2.2363427175e-22,9.0198872593
7.4484294817e-26,31.7083968699
6.7949776139e-51,1.4613543702
2.9605056461e-29,3.2470325759
1.7355292092e-22,12.1538551653
1.4558793724e-43,1.7707955612
9.2606641695e-24,5.6515549789
2.8274082256e-51,1.4484420109
3.5557684747e-45,1.6908629146
7.6934770085e-41,1.9268671015
9.2651315183e-23,7.2099450040
2.5776633362e-31,2.8682138453
1.2959892762e-22,13.1590483051
8.4884862932e-31,2.9530476072
4.2821084118e-34,2.4957923995
1.0147126226e-22,7.3165481391
2.6919045503e-26,4.0972595231
2.1505456919e-29,59.2148748264
2.0278145027e-39,2.0213135162
2.3427252530e-27,3.7313854693
2.6907159210e-42,1.8397606099
1.8848849668e-23,5.9981715212
1.3133572981e-34,2.4389343351
2.6500673803e-28,3.4685715087
3.7059113233e-23,6.4103032000
1.4234413840e-24,4.9789839447
4.2444938313e-35,2.3873301814
6.9651933396e-30,64.0847789174
6.4964997458e-24,5.5019330879
1.8430768054e-34,128.7488108813
5.0595698068e-34,2.5040695234
1.8119122479e-40,303.6508352106
5.8638073677e-23,15.3558427994
2.2220775376e-22,8.9862419884
2.5206458070e-52,1.4140901067
5.2048848442e-32,2.7630910478
2.3707685739e-52,1.4132419310
1.0517670914e-44,1.7133798430
1.4819224815e-22,12.7231099936
5.8561575457e-51,1.4591471307
1.6596172665e-22,8.0877307997
4.8616288901e-23,6.6092026848
3.5459623196e-35,2.3793475476
1.2425375834e-37,2.1561878425
1.2162936338e-33,114.0885841736
3.2488153603e-50,1.4850296291
3.6698067154e-53,1.3879445998
1.6145400396e-37,2.1654703781
1.9240893812e-48,1.5509152019
7.3937889106e-25,25.7841565215
4.5129751144e-27,3.8210295723
4.0152336904e-40,1.9732943474
1.2285948434e-25,4.3796727073
5.1445448363e-46,1.6522988077
1.1639689794e-36,177.1170198934
4.9372065864e-37,2.2061358507
7.8702369447e-24,20.1488367305
2.5837290965e-26,4.0903074724
1.7890100362e-22,8.2574368686
3.9336376070e-44,1.7416784683
4.7004828192e-49,1.5274530608
4.0626290833e-35,2.3853803525
5.3535496788e-36,2.2989965190
1.9785956286e-22,11.6000203963
1.3438903920e-38,2.0808508581
3.1912580865e-25,4.5875151302
2.1287293321e-22,8.7910872337
5.0942093712e-25,26.7082323120
5.5367141394e-31,2.9219411859
6.5330081118e-26,4.2558527550
3.6002567758e-40,291.2250809948
3.6163930676e-24,21.9692080794
7.1452119579e-23,6.9403261425
8.9105283824e-31,2.9566307534
1.1136339463e-24,24.7823217571
1.0368843134e-22,7.3430237454
9.5483203983e-25,25.1569955759
8.9494789693e-37,2.2284967502
8.8614119796e-34,2.5323503552
4.8156404092e-45,1.6970942159
9.5382032066e-35,2.4240594300
3.1867065899e-46,1.6430415958
1.5014467834e-28,3.4075377237
1.4350903003e-44,1.7199547008
2.7614262482e-25,28.2564996145
3.3248141399e-52,1.4179351323
6.8391003420e-40,1.9888000768
1.3117037580e-22,13.1211518895
4.6210471220e-23,6.5701581411
3.0835275332e-23,16.9390237941
8.0976356668e-23,14.5123541913
1.9172609714e-23,6.0074107883
3.2120882416e-27,3.7738431754
6.2629913310e-28,3.5664715884
8.9489826768e-24,19.8492914479
5.6574823948e-31,2.9234929646
2.1470543206e-44,1.7285619489
1.6437727952e-23,5.9256884370
2.0843767288e-24,5.0957949127
3.0484026267e-28,3.4840440277
2.0869399040e-48,1.5522917688
2.6886838518e-45,1.6851646495
8.0357667797e-49,1.5362880638
1.4658781388e-22,7.8491208319
4.5547198272e-27,3.8223288663
5.2743193230e-40,1.9812015834
1.7696553227e-43,1.7752310351
1.0419366513e-30,73.0328003064
1.0773211449e-22,7.3910540487
2.4960364055e-30,3.0352736617
3.6699486600e-43,441.8214554181
1.3766837970e-28,3.3984558198
3.1218553533e-40,293.7642242743
7.4670282003e-32,2.7859942235
3.3100772446e-26,33.9517189909
1.8935190250e-29,59.7492660777
1.5527465040e-45,613.1831422392
1.6642039246e-25,4.4428427353
6.1502377917e-25,26.2393409959
1.2881425396e-29,3.1717967700
1.7504823446e-25,29.4348094043
3.8862225682e-31,2.8967666739
5.3525522477e-35,2.3977196173
5.3662816588e-49,1.5296252992
2.2236459417e-22,8.9898792759
1.6738470207e-50,1.4748941403
4.4943396590e-42,1.8525151034
4.7427861603e-39,2.0475796230
1.8858917744e-36,2.2572640985
2.4016237571e-22,10.1864800503
3.0145113224e-23,6.2734207085
1.7974048324e-22,8.2688550035
2.1244065836e-34,2.4617026479
2.1747885608e-31,81.1817125939
4.4814105895e-29,3.2862023275
3.8645113415e-26,4.1599657226
8.3909346244e-35,2.4181588139
2.7280534506e-30,68.3781883927
1.0639029974e-48,946.6555842841
4.2694274404e-24,21.5789828468
5.2988631245e-49,1.5294176896
2.1556839367e-35,2.3575710996
8.3226359144e-29,53.7638682897
2.1732926429e-46,1.6357253772
2.6976704862e-38,2.1038041071
3.6377382717e-46,668.7254014268
9.6883080697e-27,3.9329628612
7.1003493816e-24,20.3889961678
8.7995530897e-39,2.0671771483
2.4076433191e-22,10.1246463012
1.4843751589e-34,2.4446830614
2.7419362133e-45,1.6855630876
8.2176105826e-45,1.7081980299
1.1000713889e-22,7.4179544786
1.2764109382e-29,3.1709934891
7.1316051074e-28,3.5818758475
8.0228226423e-23,7.0548849045
3.3889181638e-44,509.8055524229
1.4512636766e-23,5.8623100809
5.3912510244e-29,3.3040495852
1.1816335296e-36,2.2391227584
5.8597830875e-23,6.7614046782
1.6447073420e-22,12.3563683707
1.9566087851e-22,8.4985687526
2.4552725656e-28,3.4602089189
4.4883904448e-24,5.3587898908
4.2462204409e-23,16.1624014436
4.9428204872e-34,2.5029074455
9.0021485494e-23,14.2238856174
3.8271030877e-53,1.3885029100
4.7104628929e-51,1.4559283908
2.4100058737e-22,9.7291253483
1.8542869398e-45,1.6776554205
1.2326266197e-27,44.0545659190
1.5351733492e-22,7.9329124573
2.0477402131e-22,8.6455978001
2.1152301091e-22,11.2623248066
2.1690307035e-22,8.8708193483
1.7972646102e-37,2.1692968558
8.6738762999e-31,2.9546417236
4.1146377646e-37,2.1993865780
1.0909398266e-22,13.6792357896
5.8595025461e-28,46.5917645369
2.1198650608e-22,8.7742902885
3.7578123404e-26,33.5950143807
1.8352104364e-32,2.6993817279
2.6623605569e-24,5.1753153966
2.9033893547e-39,256.3851168656
2.0702712486e-22,11.3771956374
5.5745140222e-23,6.7193243982
2.0189837322e-43,1.7782404637
2.0609684516e-27,3.7144995345
3.4324605067e-34,123.7381397587
1.2410487083e-32,2.6763619489
2.1788082494e-30,3.0246044037
1.2293315481e-33,114.0102459111
3.1922634497e-32,92.2193810976
4.9885566703e-23,6.6293893345
1.6955123294e-22,8.1337525447
2.2785672612e-22,9.1282479521
4.0632044669e-28,3.5163515753
6.8794579735e-28,3.5775894018
1.6962031689e-36,2.2531209509
7.0462087146e-30,3.1198798277
8.7929445329e-23,14.2885640434
2.4076545632e-22,10.1245151346
4.0935046305e-27,40.1674615584
3.6578458516e-37,2.1950536420
8.6428474684e-31,2.9543771594
2.1361867382e-52,1.4118028310
7.8080226799e-23,7.0272973525
5.8465691606e-39,2.0541665610
9.6651249180e-25,4.8682899365
1.1069039535e-40,312.8834204831
4.7263159037e-33,104.4970687924
1.1490383137e-22,7.4756283001
6.8614477225e-42,1.8631836358
2.1451767104e-24,5.1049427957
5.2892255713e-43,1.8005777516
1.9127074948e-34,2.4566905815
5.8109813722e-51,1.4590323697
2.3474067360e-22,9.3509016672
5.4425881727e-31,76.3216395351
1.7379228307e-23,5.9548111807
2.2059889418e-35,2.3585702260
1.2213570776e-42,410.9591340289
8.9351960574e-38,207.6901727158
4.0621065992e-32,2.7476175153
3.7261883669e-31,2.8938105938
1.6088944695e-42,1.8271697874
1.6497568389e-24,23.8335616263
2.3913488899e-37,2.1795651665
1.3629780028e-50,1.4717845531
9.9651790628e-53,1.4013668246
2.3939286545e-35,2.3621193501
3.6521397371e-33,2.6072816068
5.6161059067e-26,32.4795930714
5.2429509754e-50,1.4924389439
1.1004996114e-40,1.9367168165
1.8814801276e-23,5.9971936078
1.6659171939e-23,5.9326400962
1.2586182569e-26,36.7452727242
6.1656611029e-34,119.1820255704
1.2668719084e-23,5.7957622678
1.1610557153e-22,7.4897463192
1.3493429081e-28,3.3963644654
5.2766907848e-24,21.0825679327
7.5875191045e-31,2.9448019737
2.3123403940e-42,1.8360301793
1.2722470766e-34,2.4374459304
2.3033928889e-30,3.0289579502
8.4306513736e-23,14.4033925466
1.7044396320e-26,4.0215489380
1.4043693459e-29,3.1794063231
1.1318337405e-26,3.9568271647
2.2056044289e-28,3.4485488787
1.3966375576e-28,3.3999580681
2.0039603540e-24,23.3680905758
1.3561068759e-37,2.1592777417
4.5426819558e-23,6.5572047521
8.4517534368e-42,1.8684904738
5.0477935524e-29,3.2976659914
1.2824140351e-26,36.6898647708
1.7670618770e-22,12.0834288597
1.8496969649e-26,4.0348210741
1.0799877357e-25,4.3535872914
1.6608176629e-27,3.6864969686
5.1256103461e-42,1.8558145418
2.1285908002e-46,1.6353301518
9.6576602819e-29,53.1894288298
4.7740527873e-41,329.2689283716
1.5191763305e-24,4.9983465484
1.0541512240e-45,1.6663813754
6.8842474224e-45,1.7045017425
3.9812794845e-31,2.8984687241
4.4567674126e-24,21.4782136961
5.2124580396e-41,1.9162815247
4.0767603412e-40,1.9737333381
7.9998312557e-23,14.5450213839
7.6325579097e-23,14.6705949958
4.8928587060e-48,1.5668913163
2.5165855576e-23,6.1622356463
1.2795039185e-42,1.8216227755
2.3833466284e-24,5.1388752572
9.8417348633e-26,4.3350557687
4.8304721426e-48,1.5666692149
3.3499315785e-23,16.7395493770
9.4016333155e-34,2.5353804123
2.1161727553e-29,3.2161493926
1.2072831939e-50,1.4699553316
3.4288982946e-32,2.7371579643
6.6275339120e-25,4.7671483580
5.3249339888e-49,1.5294982769
8.7274455027e-33,2.6560385276
8.3548964708e-24,5.6067385142
4.3049903740e-31,2.9039911406
1.1116137417e-39,2.0031839878
2.1565477349e-36,2.2625305855
6.0169960487e-42,373.2529208223
1.4939996020e-48,1.5466456771
3.3469333116e-41,1.9043934561
1.7414580116e-25,4.4525093019
1.6924971012e-36,2.2530356475
3.5518057018e-51,1.4517771193
1.2811880519e-29,61.4135840545
3.1460071744e-53,1756.7444548704
8.0207823496e-26,31.5078813017
3.3310996400e-31,78.8907938978
2.3063960490e-22,10.6834705882
5.3494742547e-46,1.6530588578
3.4969814610e-24,5.2686067315
4.5477131581e-31,77.2532336162
6.4673572256e-37,2.2162211775
4.8209248213e-24,5.3855285022
1.6979361936e-23,5.9425792088
6.3513825425e-23,6.8317109537
2.9789463177e-28,48.9908393955
3.1519912852e-42,1.8436735392
7.6810031730e-34,117.5123933244
7.2280339378e-27,3.8890257009
5.6219990965e-41,1.9183278428
6.9745879444e-33,2.6432855033
9.6866273708e-33,2.6620196311
1.4336619249e-22,7.8105931910
5.7179107532e-33,103.2108305623
1.9672824071e-30,3.0166482506
2.2443761870e-42,1.8352978154
2.1655155911e-34,2.4626203276
3.9853370495e-29,3.2749990198
4.3174518428e-40,1.9753912354
2.2373629673e-28,3.4500975988
9.9556242629e-23,13.9424049081
5.1699499979e-30,65.4252488544
3.8868491528e-42,1.8488846797
8.9679066344e-26,4.3167266234
7.5620919715e-34,117.6302304339
1.8377440199e-22,11.9246602087
7.1177968610e-23,6.9366623569
8.4610803323e-23,7.1103935903
1.9738865072e-37,2.1726549987
1.5484811276e-22,7.9491741230
1.9075551766e-33,2.5722784120
1.0895649380e-22,13.6829175389
1.9327787631e-30,70.0153943752
9.0811436270e-24,5.6429398629
1.3213828166e-39,2.0083596916
1.2403324538e-44,1.7168619683
5.2920584534e-25,4.7096826317
1.6485685843e-22,12.3477508293
2.8307578425e-46,1.6407698547
6.9921884535e-37,2.2191557224
5.7065695916e-23,6.7389304780
5.1071719269e-25,4.7007844652
1.0048576257e-24,25.0324193110
2.9425704543e-33,107.7597978045
4.4734022028e-33,104.8711443166
2.5281881264e-28,3.4634083790
1.4928918206e-46,1.6286163211
1.8797215987e-41,1.8891568069
8.2983827320e-23,14.4462618886
2.3360417882e-26,4.0733605261
7.0000519444e-47,1.6144828149
4.2873649158e-32,2.7509687199
8.3941522587e-46,1.6618812855
1.5051047685e-26,4.0015882120
5.5939574616e-41,1.9181924085
5.6896841264e-23,6.7364359300
7.2294207798e-28,45.8645723230
4.5182579792e-47,757.3327114547
2.0935774751e-25,4.4923571734
4.7775046034e-33,2.6220884440
1.0712742558e-27,3.6312645332
1.1132634844e-26,3.9542700316
2.5150727791e-23,6.1618772889
3.7380136513e-41,1.9073435062
3.0826828708e-34,2.4796729553
4.4324836339e-25,27.0567368629
2.1113017652e-22,8.7582903730
2.5447089306e-49,1.5174776217
4.0427318441e-45,1.6934937042
1.0327522343e-31,2.8069670333
1.0580098077e-26,3.9464288930
3.0968055177e-23,6.2906549195
5.2880551450e-23,6.6759893488
6.5490077569e-27,3.8745199576
2.0696664648e-27,3.7150513587
2.9304845790e-41,1.9008598146
6.5227480682e-43,1.8055226230
3.4403137963e-30,3.0608276515
1.4388248669e-43,467.4130674413
2.3547274959e-22,10.4799671719
2.3494595455e-36,2.2659099500
1.6169610641e-22,12.4183569612
2.1500526267e-41,1.8926811300
1.1248765634e-28,3.3775426880
1.3811704226e-22,12.9561989806
1.3535280584e-22,13.0213631868
6.1874111965e-24,5.4823546846
3.6896033061e-25,4.6216255327
1.2343333043e-23,5.7833111798
5.2155130902e-31,76.5417898357
1.1334561796e-37,204.6598303728
1.6496754929e-29,60.3324020879
5.1385955053e-32,2.7622858701
3.5151212661e-37,2.1935925702
2.5326931630e-24,22.8109088060
1.4304102125e-27,3.6674407408
1.6616500783e-36,2.2523185940
5.5454417686e-33,2.6303912419
1.8899018198e-22,11.8061290034
1.0536915016e-48,1.5407953402
1.6503287894e-22,8.0759348015
1.7651756288e-25,29.4129946743
7.3927858355e-35,2.4123602092
1.4149633756e-22,12.8772999996
2.3008744182e-43,1.7812356442
2.3750057766e-26,34.8956736593
1.3785287410e-34,2.4412050404
4.0569925765e-26,4.1685953181
2.1427495690e-43,1.7796025570
2.2109374780e-27,3.7237310452
2.7692660941e-24,22.5992680409
3.6513136192e-49,1.5233298872
2.2306044883e-22,10.9386402322
7.3478833642e-25,25.7995013368
1.4362667507e-25,4.4118648630
1.7331330684e-28,50.9770708458
2.2043639891e-34,127.2877446666
6.5531966977e-32,2.7776575002
3.6019675610e-53,1.3876965406
7.0843785825e-28,45.9343592200
2.6444981919e-35,2.3664572479
1.5012257586e-22,12.6791117538
2.0845546548e-24,23.2740302931
1.3279202623e-22,13.0822813506
1.5891374324e-28,51.3007141683
2.3392588399e-32,2.7138996655
2.7883068996e-24,5.1907675930
1.7395193301e-38,229.7248523731
9.0567404245e-31,73.7322593510
1.6871133307e-22,8.1229192918
4.3628993139e-51,1.4547988205
1.2927847975e-22,13.1668047132
1.3740246893e-51,1404.7867193359
7.5081381720e-23,6.9883134041
2.7550112582e-42,1.8403434108
6.2680373084e-36,2.3054595563
5.3535822670e-40,1.9816360685
9.4241056267e-44,1.7609994306
1.8468771501e-24,5.0578466153
1.8101291652e-52,1.4095217484
1.7485563860e-27,3.6931253194
8.6698414719e-27,37.8590509097
7.6326578331e-33,2.6483967525
4.4905068897e-24,5.3589648774
2.0738474182e-40,1.9544314068
1.2454780579e-28,3.3880459784
1.2835749755e-39,2.0074884228
1.3763473919e-39,2.0095842955
7.9357387429e-23,7.0437325268
3.8327816051e-42,1.8485353244
6.6550835844e-44,1.7532496307
1.0818754337e-48,1.5412359374
2.7215542533e-25,4.5509049542
1.7649223064e-44,1.7243627781
3.9755685838e-43,1.7938911102
8.0420175189e-31,2.9490701010
2.6334455540e-31,2.8696860850
1.8693461921e-31,2.8463362164
1.8636620841e-22,8.3611523830
1.4958295809e-23,18.6499281016
2.0154915176e-30,3.0185297392
1.0164691801e-39,2.0005167592
1.9917794031e-22,8.5536187711
4.6697853719e-38,2.1222880526
2.2802924180e-22,10.7774376637
2.2632532456e-39,2.0246663400
1.4069047325e-32,2.6836921879
6.6855727831e-42,1.8625249361
1.7394571702e-27,3.6924521431
7.8156251000e-34,2.5259482369
1.3608820784e-28,3.3972518429
3.1889354054e-29,3.2539694454
4.0808289129e-40,289.0112136434
1.8671590234e-22,11.8579990865
6.4935170247e-28,3.5707416664
1.1180517123e-27,3.6365543374
4.4168342346e-29,3.2848110394
6.4248703914e-32,2.7763997402
4.9392270091e-30,3.0902698700
2.1217075233e-22,11.2453756462
2.3852612220e-22,10.3111919390
1.4562748219e-25,29.9170690144
1.3439919251e-22,13.0439844226
6.3145212414e-23,6.8265278894
5.6674089260e-23,15.4424131597
1.4288520941e-22,7.8048606634
7.4332014798e-40,1.9912502546
3.9068544915e-23,16.3663803120
7.3284552635e-27,38.3683047966
1.7688173230e-22,8.2302002295
2.6714947485e-32,93.3073944252
4.4222436744e-37,2.2020508940
8.4378487722e-23,7.1074754698
1.3050240334e-27,3.6558608742
1.3325157999e-22,7.6908756809
2.1523090143e-24,5.1060021176
5.0331664953e-23,6.6364201341
1.2385587116e-24,4.9383421274
2.5876043933e-29,58.4449392334
3.1115054062e-27,3.7695060329
1.9025942961e-43,459.6289406076
2.3499559651e-31,2.8618748427
2.7459615928e-30,68.3474160378
3.7340781426e-29,3.2688211633
1.3124315455e-22,13.1194023323
1.1392584237e-32,2.6713879970
4.5361704130e-31,2.9077006557
7.2067074639e-31,2.9410366057
2.4169157538e-22,9.8897026101
2.6687448617e-28,3.4693433636
1.0418351520e-27,44.6193891453
1.0745207580e-25,4.3525692902
6.2375779860e-27,3.8674086317
4.9181871255e-23,15.7988269090
9.5055297489e-37,2.2307918873
1.5739004403e-28,3.4124971976
2.2916216151e-22,9.1650829426
9.7479525242e-23,7.2685808782
2.8508610459e-37,193.3008923470
9.6360174264e-30,3.1465529920
8.4599960123e-37,2.2263599968
2.0115656045e-42,1.8326149010
2.1645247878e-25,4.4996767921
5.6465741701e-27,39.1670162786
2.6012086350e-27,41.6068277879
1.8579253384e-42,1.8306738999
2.6034581891e-36,2.2699743078
7.8875614619e-25,25.6250792899
3.2448340533e-29,3.2555965548
4.9583752326e-44,1.7467522817
3.3464617634e-34,2.4836771647
2.3705438810e-22,10.3989099613
1.3820476267e-25,4.4038714545
4.4038972057e-23,16.0726486648
6.7341209001e-38,2.1348261686
2.7800721082e-24,5.1897745266
5.4297256121e-38,214.1748319319
1.2097939218e-26,36.8624890952
7.1388656372e-37,2.2199380120
1.4209368304e-26,3.9924420452
6.9376135155e-43,1.8069829367
1.8641441401e-33,2.5710580117
5.5174488974e-29,3.3063007863
1.5941786084e-25,4.4337390453
3.9404167052e-38,2.1165280758
4.8545185229e-42,1.8544488112
1.1232036161e-28,3.3773898050
1.4087765540e-29,61.0057386344
3.2479455533e-29,3.2556863585
5.6197654732e-42,1.8581329363
2.1691795112e-28,50.1468962381
3.6340722202e-27,40.5420428981
9.1251374404e-33,2.6585905952
2.3854785689e-35,2.3619655980
3.6782372060e-51,1.4522900193
1.2005332173e-25,30.4274497630
3.6885904050e-28,3.5053914297
1.2799166848e-25,4.3880446627
7.0792279859e-25,25.8913448018
3.0686054647e-48,1.5588603630
2.1386012115e-35,147.5819873636
