likelihood_theta1,theta1
7.2900283657e-25,1.7738995086
3.8597119863e-27,1.0053303528
9.1903199341e-39,0.0623631986
1.0445659327e-38,0.0643603943
2.8894215085e-33,0.3584937314
1.1001071254e-27,0.9318428865
1.6016564868e-27,0.9533134384
2.6148621442e-37,0.1212438506
1.4009213403e-30,0.5982067145
1.8828701193e-25,1.2920904103
3.8061207498e-37,0.1286218429
1.3674837748e-29,0.7035320447
1.4183794982e-28,0.8207627660
4.2741939411e-28,2.2343532590
1.2953087715e-33,0.3324705681
3.1271404798e-37,0.1247415102
7.5938571710e-25,1.4738505255
5.0516317307e-26,1.1789633026
1.9683539404e-36,0.1626903654
9.7318290769e-29,0.8012549565
2.8914004795e-37,0.1232050590
2.6949276348e-37,0.1218311156
8.6242811699e-40,0.0298234045
2.8188818178e-31,0.5295541511
3.5093190331e-82,3.7504871451
5.2611043696e-31,0.5557294889
2.2638044713e-27,2.1704815530
4.1497870081e-37,0.1303419156
6.0882474151e-26,2.0065351484
5.3919606482e-40,0.0244264892
9.8176705443e-28,2.2035664063
6.9359129098e-25,1.7823880180
4.9644711067e-38,0.0903942506
1.6078686083e-29,0.7113540635
9.5822799350e-25,1.7130576720
5.0542859502e-29,2.3057546940
1.4631787047e-25,1.9461876613
1.5412918511e-32,0.4166705524
3.7837362724e-36,0.1770733099
5.8601610779e-25,1.8080780325
1.9793345431e-25,1.2970151631
4.3185237600e-32,0.4549897624
8.0768913555e-25,1.4867550391
3.0256348659e-28,0.8607966524
9.8747528940e-36,0.1991095757
9.9349179136e-26,1.2337474684
1.2826654943e-37,0.1076542599
1.3584833743e-30,0.5968466211
9.5251935833e-62,3.3951679365
3.3747188092e-72,3.5903068423
6.5848261066e-31,0.5653126547
7.2699856215e-45,2.9842009857
3.7838247934e-35,0.2320026397
1.0410609208e-24,1.5625134974
5.6848865543e-30,0.6618989695
6.5019424784e-26,1.1987451700
7.0458282718e-25,1.7797606264
7.5263796734e-26,1.2105545576
1.1697245035e-30,0.5902560276
9.2937928078e-33,0.3985499827
5.9164085915e-61,3.3789141173
8.7985364268e-25,1.7358159690
3.3618746583e-35,0.2290043660
1.7690136895e-31,0.5104589484
6.2788710222e-25,1.4393732906
4.5221339890e-34,0.3001923840
1.5901190173e-33,2.5658275356
1.1412252644e-25,1.2457588917
1.0106092050e-30,0.5838529955
2.5852295142e-25,1.8989164949
2.5948097056e-27,0.9815200299
3.1246034705e-32,0.4427518344
4.0720081307e-66,3.4807867390
5.2608934145e-25,1.8226764774
7.5135653526e-28,0.9104428291
2.1185604409e-38,0.0757905441
1.8866789307e-26,1.1074727566
7.8811676947e-25,1.4814892289
2.9916810685e-37,2.7264729857
1.0097788037e-30,0.5838171050
1.3565214829e-34,0.2657799530
1.0056510701e-30,0.5836382803
1.0034938534e-24,1.5469427128
9.3669654336e-25,1.7196672030
1.8854280902e-29,0.7190884660
2.9434471404e-33,0.3591090136
1.6876204599e-27,0.9563344308
1.7711590002e-30,2.4020221454
5.0084752833e-30,0.6559982702
3.8939164264e-29,0.7548434649
1.3302997860e-35,0.2061925445
7.3759183020e-36,0.1922864038
4.9765625086e-35,2.6346669585
3.7204145366e-31,0.5411091814
2.7102958562e-38,0.0799242532
9.4732614311e-26,1.2296941453
1.1173043100e-39,0.0329596979
2.3557157380e-28,0.8474480852
3.2769782093e-29,0.7462608713
2.9445661034e-33,2.5528939157
7.9606187493e-25,1.4836197749
6.2198687184e-76,3.6528005130
4.5733684091e-26,2.0239946917
1.0720492088e-39,0.0324514316
8.3702271032e-40,2.8210789681
9.2571142626e-31,0.5800286720
2.5424389676e-25,1.3227231454
3.1712513127e-25,1.8795513110
6.1044448082e-25,1.4347648978
