likelihood_theta2,theta2
2.7121731732e-41,0.0073211194
3.7261413266e-28,0.7538298914
4.4348314345e-31,0.4473078454
4.2376807500e-26,1.1695713630
1.3282986206e-32,0.3310537067
6.0807363704e-37,2.5306215850
6.1729433311e-32,0.3791810883
2.3315759347e-27,0.8715665272
5.5171273101e-34,0.2435934802
4.3074607611e-33,0.2982968588
4.9826382373e-65,3.6479431903
8.1430285638e-30,0.5630979459
5.9701498771e-26,1.4312065410
3.6658795931e-35,0.1806547021
3.4674321125e-30,0.5270124210
3.5072893964e-76,4.0150585243
8.3761747658e-82,4.1955597716
1.1558054111e-86,4.3503320174
3.9191192344e-62,3.5494442971
1.1146902571e-36,0.1139924690
6.8468791647e-34,0.2490473593
5.4777334449e-26,1.2260357681
2.0214911444e-29,0.6037574959
1.9811868965e-35,0.1677577313
1.0981446211e-38,0.0492888968
4.2745439476e-33,0.2980807009
3.6624042243e-34,0.2334280874
3.9789501130e-29,0.6357055730
1.8130319107e-34,0.2165349806
2.1486337834e-36,0.1253233374
1.7530717011e-29,2.0277677239
1.4084133089e-37,0.0817334894
3.6466405910e-28,0.7525791159
6.7069473840e-30,0.5547275780
3.4468277770e-29,0.6288049943
1.1247026347e-26,1.0012868442
1.6862721300e-48,3.0514407578
1.4497195968e-26,1.0268030992
2.1216611861e-32,0.3452916293
1.6461742961e-29,0.5943586411
1.0878395007e-30,2.1316368706
4.2473897605e-37,0.0982994698
1.8873523473e-29,0.6006008967
1.4230179484e-35,0.1610296661
1.3059696976e-28,0.6957645417
4.2937387575e-32,0.3674354798
1.1526650987e-32,0.3268144543
6.8451721627e-27,1.7094489538
8.2805947225e-30,0.5638255384
2.7977096347e-32,0.3538769354
3.3365403775e-75,3.9834173364
5.6488288436e-40,0.0229373309
2.1808568776e-36,2.5006751313
8.3188298304e-33,0.3171916920
5.0172358130e-30,0.5423940521
1.3225873538e-32,0.3309244132
7.1240211631e-39,0.0446604393
2.4078831078e-28,1.9117044030
2.3766403005e-26,1.5925149321
1.1848901159e-32,0.3276360401
3.9565813852e-38,0.0645278861
1.6901253584e-41,2.7548467795
2.0470858636e-65,3.6609589906
1.7798339605e-100,4.7881824626
4.3800369606e-53,3.2272330352
4.9874182416e-38,0.0675140455
1.1777308071e-26,1.0057827788
2.7461973259e-31,2.1781235410
1.1128017911e-28,0.6873486468
2.5150073369e-66,3.6915327652
2.0085855320e-33,2.3260575797
5.0233750187e-31,0.4518721230
1.8052987100e-32,0.3403403811
3.4696147262e-34,0.2321042687
2.7404747430e-33,0.2857113374
1.0186629396e-63,3.6035768663
3.1252416412e-85,4.3048155528
3.6255716234e-33,2.3095001328
5.6724301981e-28,1.8678323590
2.1263815154e-30,0.5071780322
4.1815364849e-30,0.5347650522
1.9442574357e-28,0.7171773985
2.8129023369e-26,1.5718827919
3.5112207229e-26,1.1376039095
5.2165463371e-35,0.1882757491
4.1460399760e-35,0.1832948571
2.8372298087e-26,1.1063633909
6.6524573109e-41,0.0109592786
1.7516429858e-33,0.2735650030
1.4604795400e-35,0.1615527643
1.5052775846e-26,1.0307496908
4.6332020169e-47,2.9937592896
5.3908212332e-40,0.0226189601
5.3739467269e-39,0.0417904400
1.2232160466e-32,0.3285861318
2.3432598789e-33,0.2814271216
4.4114475272e-26,1.1771700990
3.6117419483e-40,0.0200021526
3.2548280510e-36,0.1327738131
9.2996261461e-30,0.5688876343
9.4198315999e-28,1.8399212089
5.7293030891e-38,0.0693354512
5.4677784445e-33,0.3050643893
8.4283394949e-63,3.5723034570
9.5524535134e-35,0.2017351704
9.6687463904e-32,0.3940310676
1.4708898956e-32,0.3341224153
4.2718152538e-38,0.0655088980
1.0752065508e-32,0.3247472898
6.5338575787e-36,0.1457699366
7.5182986258e-28,0.7960414510
5.0010853052e-33,0.3025225064
4.0307625174e-30,2.0845947322
1.8411450836e-29,0.5994649219
1.0456096030e-30,2.1330135577
8.7435518721e-36,0.1513886863
9.0987747265e-30,0.5679324171
1.0614482716e-37,0.0777271518
2.3753124120e-32,0.3487808723
9.5055534617e-30,0.5698471546
5.4158853198e-35,0.1890957192
4.0177135322e-39,2.6421714257
3.8621804007e-59,3.4455988281
1.8261312646e-35,2.4491636332
3.1589347139e-32,0.3576879166
1.5025359694e-68,3.7656208417
1.9485878049e-55,3.3135987362
1.8461612323e-61,3.5262895561
4.9643516132e-97,4.6789372139
5.8435947580e-29,1.9772274156
3.6636366139e-37,0.0959950542
2.4509488884e-27,1.7821726548
1.4896993808e-26,1.0296532915
4.5813634761e-28,0.7659460440
6.5801727934e-28,0.7877902123
4.4373701979e-27,0.9200845315
1.1414403587e-26,1.0027223542
6.9786828942e-30,0.5564326695
1.8095606572e-29,0.5986730395
2.5803642726e-32,0.3513531776
8.8684700908e-34,0.2556703991
2.4346943123e-29,0.6123825592
1.7809994900e-36,0.1220282639
3.4808071972e-39,0.0375953044
5.7281052359e-94,4.5819309183
5.0623388748e-76,4.0099092969
5.3339297391e-29,0.6500168475
1.5577578600e-34,0.2129791109
2.7241071970e-34,0.2262327146
9.4892463840e-27,0.9851615507
6.2245417918e-26,1.2682788080
1.3584788172e-36,0.1173509124
5.2668873967e-37,0.1017000234
1.6415995714e-30,0.4969146538
2.6309596520e-29,0.6160105748
2.8445083329e-27,0.8860426755
1.7252970495e-27,0.8504044617
6.5972530734e-26,1.3851302167
7.7340304941e-27,0.9666150449
6.7972103975e-26,1.3440020005
7.6313899984e-31,2.1438758829
2.1545125333e-35,0.1694858691
2.1046961755e-35,0.1690029047
1.6308956907e-28,0.7076316589
6.3233622912e-26,1.4087720056
3.5649116520e-26,1.5390813538
1.7482048060e-28,0.7113872108
5.2687678412e-29,0.6494104150
1.5005985716e-36,0.1190587834
4.5119468299e-30,0.5379389594
1.9482089172e-27,0.8588386573
3.4858077881e-37,0.0952254893
1.1670747969e-28,0.6898409816
9.5319798308e-34,0.2575348627
6.7704151864e-26,1.3580052009
1.3813914699e-28,0.6987427149
4.7321009854e-27,1.7372288648
2.2206491018e-27,0.8680810779
2.0215871624e-35,0.1681728378
1.5920467494e-34,0.2134873424
3.4136111396e-37,0.0949026823
3.6059891549e-27,0.9038945422
9.3318004578e-29,0.6782170343
1.0029571531e-26,1.6781421825
6.4660119771e-26,1.3976231550
3.9058555601e-33,0.2955459688
2.1011041296e-39,0.0330631988
2.9770335993e-28,0.7409367556
1.4142557626e-28,0.6999939921
1.4971453309e-26,1.0301783114
1.0934913041e-40,2.7172816934
1.3179601416e-31,2.2018558764
1.3442732154e-33,2.3371594052
2.2819359533e-55,3.3111104901
2.5350314681e-92,4.5297920040
8.9844576254e-29,0.6762660061
1.9600206846e-36,0.1237045371
1.8725474956e-26,1.0546622678
1.4320067307e-26,1.0255230240
5.0645608371e-30,2.0760715952
