tauint,rho,drho
0.000000,1.000000,0.000000
1.000000,0.872977,0.003202
2.000000,0.780197,0.005434
3.000000,0.705785,0.007159
4.000000,0.641837,0.008577
5.000000,0.586902,0.009741
6.000000,0.539536,0.010696
7.000000,0.494981,0.011548
8.000000,0.454978,0.012268
9.000000,0.419272,0.012876
10.000000,0.387229,0.013395
11.000000,0.358222,0.013845
12.000000,0.332909,0.014221
13.000000,0.308978,0.014571
14.000000,0.284299,0.014927
15.000000,0.261267,0.015248
16.000000,0.238424,0.015549
17.000000,0.218672,0.015789
18.000000,0.200872,0.015987
19.000000,0.183995,0.016155
20.000000,0.168737,0.016286
21.000000,0.155403,0.016383
22.000000,0.141951,0.016480
23.000000,0.129407,0.016567
24.000000,0.117047,0.016650
25.000000,0.107211,0.016704
26.000000,0.101612,0.016716
27.000000,0.091403,0.016767
28.000000,0.084527,0.016791
29.000000,0.080177,0.016798
30.000000,0.075169,0.016818
31.000000,0.069872,0.016842
32.000000,0.064347,0.016866
33.000000,0.058263,0.016890
34.000000,0.053791,0.016900
35.000000,0.050782,0.016897
36.000000,0.048067,0.016891
37.000000,0.043904,0.016891
38.000000,0.039498,0.016896
39.000000,0.034694,0.016906
40.000000,0.029905,0.016915
41.000000,0.023309,0.016926
42.000000,0.016560,0.016927
43.000000,0.012925,0.016912
44.000000,0.010200,0.016891
45.000000,0.008068,0.016865
46.000000,0.007234,0.016837
47.000000,0.004800,0.016812
48.000000,0.003646,0.016786
49.000000,0.002197,0.016765
50.000000,0.002386,0.016750
51.000000,0.001232,0.016750
52.000000,-0.001320,0.016762
53.000000,-0.004111,0.016781
54.000000,-0.006547,0.016805
55.000000,-0.008014,0.016829
56.000000,-0.009986,0.016853
57.000000,-0.011187,0.016877
58.000000,-0.013148,0.016902
59.000000,-0.011842,0.016929
60.000000,-0.011167,0.016960
61.000000,-0.009317,0.016992
62.000000,-0.009642,0.017023
63.000000,-0.009416,0.017057
64.000000,-0.009556,0.017097
65.000000,-0.010268,0.017145
66.000000,-0.009315,0.017205
67.000000,-0.009823,0.017271
68.000000,-0.009522,0.017337
69.000000,-0.010396,0.017400
70.000000,-0.011709,0.017457
71.000000,-0.013580,0.017499
72.000000,-0.015264,0.017526
73.000000,-0.016262,0.017537
74.000000,-0.019793,0.017546
75.000000,-0.019226,0.017558
76.000000,-0.019536,0.017568
77.000000,-0.018250,0.017578
78.000000,-0.016834,0.017587
79.000000,-0.016758,0.017593
80.000000,-0.015971,0.017599
81.000000,-0.013617,0.017606
82.000000,-0.010943,0.017613
83.000000,-0.010912,0.017615
84.000000,-0.013817,0.017612
85.000000,-0.016509,0.017608
86.000000,-0.016199,0.017609
87.000000,-0.016431,0.017608
88.000000,-0.017643,0.017605
89.000000,-0.018698,0.017601
90.000000,-0.019722,0.017598
91.000000,-0.020887,0.017595
92.000000,-0.020390,0.017594
93.000000,-0.021745,0.017590
94.000000,-0.022995,0.017586
95.000000,-0.024106,0.017582
96.000000,-0.026200,0.017576
97.000000,-0.028210,0.017571
98.000000,-0.030592,0.017565
99.000000,-0.032265,0.017560
100.000000,-0.032627,0.017558
101.000000,-0.033086,0.017556
102.000000,-0.033079,0.017555
103.000000,-0.031208,0.017558
104.000000,-0.029870,0.017560
105.000000,-0.029586,0.017561
106.000000,-0.027639,0.017565
107.000000,-0.025157,0.017569
108.000000,-0.023160,0.017574
109.000000,-0.022049,0.017576
110.000000,-0.022153,0.017576
111.000000,-0.021838,0.017578
112.000000,-0.019827,0.017581
113.000000,-0.020560,0.017581
114.000000,-0.020222,0.017582
115.000000,-0.019643,0.017583
116.000000,-0.021234,0.017581
117.000000,-0.021062,0.017582
118.000000,-0.020414,0.017584
119.000000,-0.019345,0.017586
120.000000,-0.018584,0.017587
121.000000,-0.017783,0.017589
122.000000,-0.017748,0.017589
123.000000,-0.017433,0.017590
124.000000,-0.017910,0.017590
125.000000,-0.020035,0.017589
126.000000,-0.021812,0.017587
127.000000,-0.021167,0.017589
128.000000,-0.020264,0.017591
129.000000,-0.021747,0.017590
130.000000,-0.022056,0.017591
131.000000,-0.020955,0.017593
132.000000,-0.016502,0.017598
133.000000,-0.012303,0.017602
134.000000,-0.009393,0.017605
135.000000,-0.008112,0.017607
136.000000,-0.005969,0.017608
137.000000,-0.003487,0.017610
138.000000,-0.000655,0.017611
139.000000,0.002996,0.017613
140.000000,0.006855,0.017614
141.000000,0.009539,0.017614
142.000000,0.009683,0.017614
143.000000,0.009972,0.017614
144.000000,0.013650,0.017614
