likelihood_theta2,theta2
7.5343638247e-54,2.9095099101
9.0403910898e-35,2.2398104817
1.8014379380e-23,0.4742565670
9.8919756704e-23,0.5969434987
5.7981332396e-22,0.7850481472
4.2516908999e-27,0.1237581886
1.8213341872e-22,0.6513719761
1.3471385892e-21,1.0564046453
4.1027310217e-26,0.1960154702
4.2552820690e-22,0.7434628917
4.1062869815e-23,0.5293254214
5.1035423731e-47,2.6930213041
1.0051698154e-21,1.1643211718
8.4610550235e-24,0.4290730349
2.7903416414e-25,0.2670514076
4.9654765304e-25,1.6776360506
1.9627662301e-22,0.6585930217
1.3300791091e-21,1.0678463829
8.7306314917e-25,0.3151525260
2.5566725905e-23,0.4968301378
1.1664990310e-25,0.2333866727
1.4630736514e-28,0.0379193649
2.9636064431e-22,0.7011502398
4.7123922338e-22,1.2786189216
4.5043628713e-23,0.5359611357
1.6644064773e-28,1.9256605590
1.5850464147e-24,0.3424505879
2.9901714311e-25,1.6966470125
3.0300756155e-24,0.3740620010
4.1013781971e-23,0.5292402941
1.5263239248e-100,4.3021559717
1.8746001673e-109,4.5937743819
5.3865039255e-71,3.4155530674
1.2008583102e-74,3.5214551504
8.8766645741e-22,1.1892136609
9.1631548258e-22,0.8634292540
1.0920758157e-21,0.9052392955
1.3612261581e-21,1.0413179676
1.1038425935e-22,1.4068445362
2.3863862446e-22,1.3460554440
2.8389141324e-28,0.0520031355
1.0365513151e-23,0.4407763449
1.1795159765e-26,0.1549500404
5.7155886111e-22,0.7829749861
3.4298720917e-27,0.1174519277
7.7333911008e-25,0.3097926993
6.7443352741e-23,0.5661603889
3.9406375580e-27,0.1215173205
2.7531299054e-24,0.3692474631
2.7864427144e-22,0.6944505979
4.0074393488e-26,0.1952080513
3.8131836949e-23,0.5240860249
2.9097353259e-24,0.3720202626
1.1451816316e-23,0.4466338269
1.3621066110e-21,1.0141221400
5.0864687739e-22,0.7666875943
4.3779790310e-23,0.5339093876
8.7813868436e-29,0.0283605291
2.7212081886e-25,0.2660479252
6.4245222300e-22,1.2400243206
5.3983579101e-22,1.2625526409
1.2616056188e-21,0.9550002044
7.5112596158e-23,0.5745910009
1.6552516430e-23,1.5222562090
8.1178413738e-23,0.5807761874
2.3558323410e-33,2.1769032507
4.2680157982e-22,1.2896480453
5.4707453512e-23,0.5502390086
3.4629421051e-38,2.3796478907
2.5929626791e-28,0.0499723966
