likelihood_theta1,theta1
4.5509577093e-28,0.0609424209
6.5702136731e-26,0.3061305330
2.6968538889e-26,3.5421371174
1.8659989309e-21,1.6523608274
1.6133051086e-27,0.1064840039
8.4027136205e-22,1.4537201188
2.9273565504e-24,0.6690173948
2.1258854873e-22,1.2184483178
1.4060134888e-24,0.5828363209
3.9050019039e-23,0.9882846552
2.5888111498e-21,1.7856448231
8.6192844349e-26,0.3254821152
1.4911811076e-21,2.3409544359
3.0431148198e-21,1.9750804072
2.4645524175e-21,1.7601537390
3.7835637044e-24,0.7001081622
8.2621055382e-22,1.4502868081
2.1152290170e-24,3.1996144091
2.7960830619e-21,1.8350995406
2.2557895496e-21,1.7207937788
1.6414873705e-22,1.1806039810
1.3614576369e-28,3.8781991862
2.8930105687e-21,1.8643882767
4.3533844260e-24,0.7172103572
3.4497249684e-22,1.2935016551
2.9220153852e-22,1.2670580723
3.6930514391e-22,1.3046013304
1.4599117614e-24,0.5871161272
2.3648701990e-23,0.9253294446
2.8885089738e-23,0.9502891559
3.8759156266e-28,0.0561114342
1.2121740661e-27,0.0950993066
1.1590028099e-22,2.7803409609
1.1495986138e-26,0.1992544968
5.8520065779e-22,2.5394726975
2.8637093764e-23,0.9492095885
9.3262339046e-28,0.0851929708
1.7817598317e-24,0.6100768228
6.9240521065e-25,0.5061565707
1.0145573926e-21,2.4325115683
1.2907275915e-29,4.0092274474
7.5628473456e-22,1.4326172376
7.1553666397e-28,0.0757351657
1.1761128388e-21,2.3995793292
9.2798175284e-22,1.4743535301
5.3303969232e-22,2.5558069725
3.7399930629e-22,2.6143153420
9.3305443073e-24,0.8106330934
1.9580053461e-26,0.2290306785
1.8197866162e-21,1.6443700372
2.3370776252e-22,1.2326655165
2.7567078518e-21,2.1047213665
1.2367057315e-22,1.1405816521
2.9955762801e-21,2.0214382356
7.5296399891e-22,1.4317515079
3.0350386124e-21,1.9898951059
1.1359688182e-26,3.6018849336
1.0647975976e-33,4.4550917595
1.0553352633e-24,0.5508456668
8.1976536034e-24,0.7947443658
1.2643903067e-23,3.0308409963
2.0251341675e-28,0.0386501472
2.9170123246e-21,2.0566794887
6.7786426541e-28,3.7830087153
4.2200256832e-25,0.4573748662
1.3887487055e-23,0.8595117794
9.5518298358e-24,0.8135109001
4.2845086364e-30,4.0674255209
2.5769659337e-24,0.6536972930
3.6830534149e-27,3.6766051509
1.1954751189e-21,1.5309559535
6.8126871802e-23,1.0600865875
3.0433471195e-21,1.9553377548
2.0400728388e-34,4.5236468877
3.2665265674e-24,0.6822658652
3.0106451086e-21,1.9177179396
9.1797537281e-24,0.8086328436
5.3772001325e-23,1.0292432917
5.1612873614e-24,0.7380229643
8.1258808222e-23,1.0834289538
2.0723091936e-24,0.6277828813
2.3902252055e-22,2.6819143409
2.1757162645e-21,1.7064016770
2.8027145855e-21,2.0925343586
2.2592178902e-24,0.6380035065
1.3718664205e-25,0.3606036124
1.1459835957e-26,0.1990849501
1.1754044822e-26,0.2004516443
2.9051864440e-22,1.2661523244
4.6103327682e-25,0.4657953786
1.8622349764e-25,0.3851682885
1.1848427714e-22,1.1346394791
2.7175656828e-25,0.4173024374
1.0639463426e-22,1.1198308135
7.1285955913e-26,3.4722080011
5.0354727127e-25,0.4743180917
9.8581345056e-22,2.4386628584
7.8200036862e-28,0.0788415789
1.8593085378e-25,0.3850387204
8.5497895121e-22,1.4572719764
4.8354227948e-22,2.5724205364
3.0165910985e-27,3.6895061305
3.0264067802e-23,0.9561341153
6.2657094011e-22,1.3966362237
1.1219017275e-21,1.5161497798
6.3907207461e-26,3.4802243150
2.4973257250e-21,1.7666827293
1.3308249329e-24,0.5766175276
5.0258400950e-22,2.5658874615
1.9854672980e-25,0.3904758243
1.1373896238e-25,3.4374609486
1.9534952784e-25,0.3891258601
2.5269652251e-26,0.2441266419
1.2027341156e-22,1.1367151016
1.5138946267e-24,0.5912645542
9.0210974473e-23,1.0974359771
1.5220955262e-35,4.6266829256
1.2998774493e-21,2.3758499745
6.9003963534e-26,0.3095653496
6.2544559562e-24,0.7615575136
7.0602009394e-26,0.3111781992
4.1193123576e-25,0.4550973381
3.4025594150e-24,0.6872114165
2.9081268897e-25,3.3651783142
2.3304148131e-22,1.2322339420
3.8684268031e-25,0.4492158688
1.2457206986e-21,2.3860995907
6.6516312991e-23,1.0569437048
9.7656237368e-23,1.1081544710
4.6577121816e-31,4.1791989528
5.7231287983e-24,3.1084288598
1.3854994138e-26,0.2094362189
2.7218057903e-23,0.9428534973
1.3034387900e-27,0.0979342212
1.3979439315e-23,0.8603241944
2.3853129450e-21,1.7448180027
1.2539551642e-21,2.3845285061
3.4892475608e-33,4.4042995499
4.2816261835e-22,1.3292217848
4.6984924987e-25,0.4676148793
6.7884596646e-24,3.0921248113
7.7090443171e-23,2.8313074545
2.9486334949e-25,0.4245099943
1.9385659097e-22,1.2047925557
6.5561052376e-22,2.5189886768
2.6233448034e-22,1.2502977369
2.4671079689e-23,0.9305973620
5.8152432004e-32,4.2782053937
2.2247621178e-21,2.2136495554
1.9037308826e-21,1.6588832314
1.3018921634e-21,1.5515995353
1.5896720811e-24,0.5968710996
8.3338133372e-27,0.1823109860
1.2579740039e-28,0.0276133654
2.7748255932e-22,2.6600578845
9.4532997821e-25,0.5388980432
1.0307089368e-21,2.4290980602
6.3356492534e-34,4.4768946385
1.5393905627e-23,0.8721968455
3.4777004395e-23,0.9736208690
1.4880200861e-21,2.3415175228
4.5844222106e-23,1.0087264314
3.8704249130e-26,0.2706764410
1.2086029117e-21,1.5335487861
2.9224210583e-21,2.0546721231
1.9522948549e-21,2.2611601473
8.6378313542e-25,0.5292495781
2.2608866913e-25,0.4014090969
1.2180024519e-26,0.2023791559
2.8980120042e-21,1.8661023418
8.4259492341e-23,1.0882741193
1.3409299542e-22,2.7614048573
1.3778637374e-22,1.1557002156
7.4430576287e-24,0.7828955496
1.1617805623e-25,0.3477428247
4.2051081114e-24,0.7129808409
1.9647973343e-22,1.2067711585
1.3840145302e-26,0.2093769598
1.6437934373e-22,1.1808058941
3.6136603863e-24,0.6945202555
5.7840762599e-25,0.4879674065
1.5622423931e-22,2.7411180145
2.4354627519e-21,2.1746306610
1.6101818902e-23,0.8777403948
1.0201199720e-24,3.2627181217
1.3444577368e-21,1.5596405691
3.9106194064e-22,1.3140413242
1.3261845340e-26,0.2070254499
1.1834109373e-22,1.1344721627
2.4050258660e-22,1.2370085050
3.1882535128e-26,0.2583902572
4.0798631672e-22,2.6004168110
4.8034689650e-29,0.0087331742
3.0226987819e-21,1.9269915886
2.6045831084e-25,0.4135907329
7.8509387593e-27,0.1792476805
2.7747971849e-25,0.4191338037
9.2042931537e-28,0.0847097740
4.7965354097e-22,2.5737780870
3.6141787096e-26,3.5213948898
1.5166452996e-25,3.4156654079
8.7293185075e-22,2.4638915524
2.1155569147e-22,1.2177226982
6.9603656945e-22,2.5079095283
2.8714188523e-21,2.0722465080
6.4448707425e-28,0.0721621761
1.3723598559e-22,1.1551369957
5.7970270016e-25,0.4881902545
3.6486074125e-23,2.9184115668
2.3737013793e-21,1.7426170173
3.0289546019e-21,1.9328266711
1.2100820388e-24,0.5659545449
1.5614129050e-22,1.1734346074
1.9410997710e-21,2.2630805947
1.3767562645e-25,0.3608826751
8.4838468540e-22,2.4696354216
9.6478444985e-27,0.1899307146
4.8981862223e-26,3.4995694109
3.0308117105e-21,1.9948736228
2.4800304420e-21,1.7632220917
1.1320037140e-26,0.1984249176
1.0024522898e-26,0.1919491056
9.3310977147e-22,1.4755215770
2.2119784700e-21,1.7128845997
2.7450561617e-21,1.8217278674
4.1356724537e-23,0.9955781617
3.0776650908e-26,0.2561918820
2.8795303887e-21,1.8598929938
3.0005193781e-21,1.9111275032
4.7569917206e-23,1.0134616361
1.6039028387e-22,2.7375742251
8.7528412625e-30,4.0299392434
4.7410266373e-23,1.0130304063
3.8297384059e-28,0.0557594300
1.4473016460e-21,1.5786502866
1.8461573929e-21,2.2793406784
1.8610952490e-21,1.6515131864
9.9715129249e-24,0.8187909260
3.4644922923e-22,2.6263187308
1.6045020268e-21,2.3209910355
1.4062747348e-22,1.1585763589
6.9987594487e-24,0.7753453845
4.9924785524e-26,0.2873704085
1.6401787367e-21,2.3147815042
5.1905926413e-28,0.0650617725
1.5726971552e-25,0.3714347817
5.0114983676e-26,0.2876247563
1.9531795347e-22,1.2058976586
3.7465414722e-25,0.4462433606
8.1389821350e-22,1.4472491422
1.7813674980e-21,2.2904398607
7.7888194110e-27,0.1788418395
4.6350099689e-22,1.3427540630
2.6236478511e-21,1.7932140717
2.6349613488e-21,1.7957216847
8.7695809723e-23,1.0936332047
2.6012914318e-23,0.9371991360
1.3817383923e-24,0.5808612376
2.8537941109e-23,0.9487754398
2.9073794687e-21,1.8693867743
2.2647943188e-21,1.7224310469
3.6219652268e-22,1.3014208612
7.4297452826e-22,2.4955783089
3.5100763877e-23,0.9747904490
1.1318167829e-27,0.0924566466
2.1084600557e-21,2.2341745214
4.2536858661e-24,0.7143823832
3.7853496613e-23,2.9142953053
2.6716062492e-21,2.1253007699
6.4571889653e-25,3.3008950623
1.0872930531e-21,1.5090085128
1.5931564036e-21,2.3229723798
2.9536995874e-21,2.0421328767
2.3758123994e-21,1.7430163716
1.7103392420e-23,0.8851868609
5.2075289484e-32,4.2833141801
1.3165128494e-23,0.8529380545
1.8556051255e-24,0.6148134231
1.3902672896e-22,1.1569622439
6.1207059311e-27,0.1667315381
5.9222177759e-25,3.3080022702
1.0110453943e-26,3.6097714454
2.2473550137e-22,1.2267643635
1.1659498602e-23,0.8380036505
1.9238617586e-25,0.3878580440
1.0581732402e-23,0.8260860581
1.2120311878e-23,0.8427684622
2.1032846306e-24,0.6295340929
9.5891740719e-22,1.4813416094
2.8100085992e-28,0.0470670609
2.4813480364e-21,1.7634845174
2.7858017811e-21,1.8323180420
2.4249397323e-25,0.4074031063
4.8924900064e-22,1.3521213770
5.6528879132e-22,2.5455796231
1.8956156613e-28,0.0370392139
2.7586304410e-26,3.5405420711
2.2753991707e-26,0.2378522352
2.3893077796e-21,2.1834555943
3.8489966525e-25,0.4487472728
2.8253591042e-24,0.6647454818
1.9891688770e-34,4.5246766528
2.4325803989e-21,1.7538950680
2.8951608700e-21,2.0644132445
4.4329805003e-24,0.7194228755
3.9193488212e-24,0.7044012267
2.8808913177e-21,1.8603390370
1.5721569194e-23,3.0086152082
1.0512767261e-23,0.8252828700
5.6453719033e-25,0.4855542023
5.0277556028e-25,0.4741688174
2.8128024670e-21,1.8397308979
1.1171017232e-25,3.4388139788
2.1672413986e-21,2.2238632693
2.3893073372e-21,1.7455776446
3.7833794941e-24,3.1471177486
2.3764124360e-21,2.1858884332
5.0111900801e-22,2.5663835367
2.8697108603e-36,4.6901803495
2.6399446919e-23,2.9539519481
1.2402150297e-24,0.5686997834
1.9104288971e-23,0.8988601710
8.1872870222e-25,0.5235822969
2.2699474979e-25,0.4017494648
3.7216742286e-25,3.3455976186
1.2206183389e-22,2.7736597126
1.4871155197e-21,1.5858733797
1.2998867355e-22,1.1475281704
1.1527136897e-27,0.0931580367
3.0925796901e-25,0.4287656938
4.8717115251e-31,4.1770022464
1.0678098566e-21,1.5049337546
1.5895929355e-21,2.3235953934
7.9821570259e-24,3.0764557099
7.3795299906e-26,0.3143109206
8.8345568627e-26,0.3272819712
1.3704335488e-25,0.3605216805
3.0364951549e-21,1.9879342016
2.2641116013e-26,3.5544021345
3.8463890751e-26,0.2702760377
6.0794552744e-26,0.3007457678
3.5741568409e-23,0.9770753202
2.8584184584e-21,1.8531748627
5.7270197938e-25,0.4869806327
1.3646109877e-21,1.5634099729
1.1519707107e-23,3.0402150629
1.2178084901e-21,2.3914609573
1.3920866969e-24,0.5817069141
1.9219202087e-24,0.6189231887
4.8351438472e-23,1.0155531553
9.0618245873e-23,1.0980426682
2.8290223729e-23,0.9476844060
8.0861188572e-24,0.7930632521
2.0231791059e-21,2.2489663334
1.7225004823e-25,0.3787821567
2.7255461597e-21,2.1125125489
2.5144103871e-24,0.6507566090
9.3391922461e-32,4.2561193537
2.9843780087e-21,2.0276131029
9.3125905881e-25,0.5372851081
7.1777045212e-33,4.3727610755
1.0330332608e-24,0.5485126980
2.6832080326e-21,1.8067269476
3.7146330525e-23,0.9819505736
1.7675968138e-22,1.1913002807
1.0761471760e-35,4.6400461074
4.8891606810e-26,0.2859742733
2.2393953320e-22,1.2262312654
2.1185715932e-24,0.6303896082
1.8919298088e-23,0.8976564096
1.4015027092e-22,1.1580968727
2.7936516589e-21,1.8344373667
2.1325499422e-28,0.0399293411
4.7331656879e-24,3.1263257439
2.2907285645e-22,2.6880319578
1.1980290288e-26,0.2014827305
3.4116956396e-28,0.0524250884
4.4806048750e-26,0.2801967164
1.9013763064e-23,0.8982725389
8.9345822816e-22,2.4591644260
1.6452219444e-21,1.6139914050
1.2660588388e-24,0.5710083191
4.8809897800e-27,0.1557071248
4.1113620252e-22,2.5991743234
8.7147039299e-23,2.8162702663
9.6947082635e-33,4.3594617176
1.4295360500e-21,1.5754045153
1.7422236192e-25,0.3797092393
2.7683909055e-22,1.2586244869
5.3056132792e-22,1.3663971337
5.7686605606e-27,0.1638140159
2.2859808730e-32,4.3209900446
2.1847997981e-24,0.6340313643
1.4320170274e-29,4.0036477605
3.0121956738e-21,2.0108239253
3.7782313067e-25,0.4470238447
1.0661337099e-21,1.5045812897
3.6028832225e-25,0.4426349006
6.0458433399e-26,0.3003636948
2.0286530689e-27,3.7148594037
1.6385669603e-21,1.6128225817
1.1996906004e-25,0.3502006609
1.0637103631e-22,1.1198004624
2.4335239517e-21,2.1750053026
2.9734158449e-23,0.9539189256
5.4642075136e-28,0.0667109289
9.4619126073e-22,1.4784836584
2.2009182736e-32,4.3227073591
2.6785690468e-21,1.8056449988
1.7014923895e-21,2.3041730390
