W,tauint,error
0.000000,0.500000,0.000000
1.000000,1.372977,0.015234
2.000000,2.153174,0.033787
3.000000,2.858959,0.054945
4.000000,3.500796,0.077689
5.000000,4.087698,0.101420
6.000000,4.627234,0.125765
7.000000,5.122215,0.150373
8.000000,5.577193,0.175034
9.000000,5.996465,0.199608
10.000000,6.383695,0.223993
11.000000,6.741917,0.248108
12.000000,7.074826,0.271937
13.000000,7.383804,0.295402
14.000000,7.668103,0.318357
15.000000,7.929370,0.340758
16.000000,8.167794,0.362516
17.000000,8.386466,0.383677
18.000000,8.587338,0.404256
19.000000,8.771333,0.424233
20.000000,8.940070,0.443627
21.000000,9.095473,0.462484
22.000000,9.237425,0.480755
23.000000,9.366832,0.498446
24.000000,9.483879,0.515529
25.000000,9.591090,0.532108
26.000000,9.692702,0.548395
27.000000,9.784105,0.564111
28.000000,9.868632,0.579426
29.000000,9.948808,0.594473
30.000000,10.023977,0.609204
31.000000,10.093849,0.623590
32.000000,10.158196,0.637607
33.000000,10.216459,0.651207
34.000000,10.270250,0.664481
35.000000,10.321032,0.677515
36.000000,10.369099,0.690326
37.000000,10.413003,0.702811
38.000000,10.452501,0.714947
39.000000,10.487195,0.726697
40.000000,10.517099,0.738053
41.000000,10.540408,0.748878
42.000000,10.556968,0.759147
43.000000,10.569893,0.769071
44.000000,10.580093,0.778713
45.000000,10.588161,0.788113
46.000000,10.595395,0.797366
47.000000,10.600195,0.806352
48.000000,10.603840,0.815165
49.000000,10.606038,0.823783
50.000000,10.608423,0.832334
51.000000,10.609655,0.840714
52.000000,10.608335,0.848810
53.000000,10.604224,0.856601
54.000000,10.597678,0.864111
55.000000,10.589664,0.871416
56.000000,10.579678,0.878473
57.000000,10.568491,0.885344
58.000000,10.555343,0.891966
59.000000,10.543500,0.898613
60.000000,10.532334,0.905237
61.000000,10.523017,0.911942
62.000000,10.513374,0.918544
63.000000,10.503958,0.925092
64.000000,10.494402,0.931557
65.000000,10.484134,0.937888
66.000000,10.474819,0.944235
67.000000,10.464996,0.950470
68.000000,10.455474,0.956665
69.000000,10.445079,0.962716
70.000000,10.433370,0.968580
71.000000,10.419790,0.974204
72.000000,10.404526,0.979604
73.000000,10.388264,0.984841
74.000000,10.368471,0.989675
75.000000,10.349245,0.994492
76.000000,10.329709,0.999210
77.000000,10.311460,1.003985
78.000000,10.294625,1.008834
79.000000,10.277868,1.013628
80.000000,10.261896,1.018438
81.000000,10.248279,1.023423
82.000000,10.237336,1.028622
83.000000,10.226424,1.033772
84.000000,10.212607,1.038576
85.000000,10.196098,1.043050
86.000000,10.179900,1.047501
87.000000,10.163469,1.051873
88.000000,10.145826,1.056065
89.000000,10.127128,1.060091
90.000000,10.107406,1.063954
91.000000,10.086519,1.067637
92.000000,10.066129,1.071318
93.000000,10.044384,1.074797
94.000000,10.021388,1.078087
95.000000,9.997282,1.081199
96.000000,9.971082,1.084026
97.000000,9.942872,1.086575
98.000000,9.912280,1.088801
99.000000,9.880015,1.090780
100.000000,9.847388,1.092655
101.000000,9.814303,1.094415
102.000000,9.781224,1.096112
103.000000,9.750016,1.097958
104.000000,9.720146,1.099895
105.000000,9.690560,1.101807
106.000000,9.662921,1.103883
107.000000,9.637763,1.106191
108.000000,9.614603,1.108677
109.000000,9.592554,1.111244
110.000000,9.570400,1.113751
111.000000,9.548562,1.116250
112.000000,9.528735,1.118938
113.000000,9.508175,1.121497
114.000000,9.487953,1.124053
115.000000,9.468310,1.126635
116.000000,9.447076,1.128985
117.000000,9.426015,1.131313
118.000000,9.405600,1.133677
119.000000,9.386256,1.136129
120.000000,9.367671,1.138634
121.000000,9.349888,1.141198
122.000000,9.332140,1.143729
123.000000,9.314707,1.146261
124.000000,9.296797,1.148698
125.000000,9.276762,1.150835
126.000000,9.254949,1.152713
127.000000,9.233783,1.154631
128.000000,9.213518,1.156624
129.000000,9.191771,1.158393
130.000000,9.169715,1.160084
131.000000,9.148760,1.161876
132.000000,9.132259,1.164198
133.000000,9.119955,1.167026
134.000000,9.110562,1.170198
135.000000,9.102450,1.173511
136.000000,9.096481,1.177077
137.000000,9.092994,1.180943
138.000000,9.092339,1.185160
139.000000,9.095335,1.189838
140.000000,9.102190,1.195011
141.000000,9.111729,1.200528
142.000000,9.121411,1.206058
143.000000,9.131384,1.211620
144.000000,9.145033,1.217667
