likelihood_beta,beta
7.0538262815e-26,3.6732127423
7.2089425437e-26,4.1906920662
3.6812688652e-26,1.7064319467
4.1055082367e-26,1.9101227160
6.8824790738e-26,3.4764948489
3.9122755995e-26,1.8178599850
3.7701809974e-26,1.7494996680
6.5299121565e-26,5.0389239095
5.2260177518e-26,2.4470645108
5.0221007224e-26,2.3472251883
3.4448171793e-26,1.5904953842
2.8611856673e-26,1.2914798949
4.1440113606e-26,1.9284373033
4.2177211475e-26,1.9634542734
3.1170618499e-26,1.4253133051
3.3552981423e-26,1.5459626293
4.1670341272e-26,1.9393802833
3.1579087137e-26,1.4462434246
3.9909064067e-26,1.8554850452
4.6683906590e-26,2.1773729240
1.7034052643e-29,12.5912489132
1.7016276546e-32,15.5737068603
1.3047347957e-26,7.9494161253
5.0920034928e-26,5.8444738569
3.8989951976e-26,1.8114922450
1.1123927118e-26,8.1243376946
2.8793308142e-26,1.3011398175
4.3669059827e-26,2.0342190827
7.5314717014e-27,8.5229588152
5.7934506745e-26,2.7389531825
5.2467246977e-26,2.4573128296
7.1735729669e-26,3.8928754310
3.5229514387e-26,1.6290583898
6.2083522726e-26,2.9760851720
3.3656080353e-26,1.5511117625
3.2279300909e-26,6.7438437263
3.8764732372e-26,1.8006839710
2.2896091726e-30,13.5551597477
5.0119717395e-26,2.3423108616
5.2574638093e-26,2.4626368958
7.0860072177e-26,3.7202919570
6.0298482804e-26,2.8705350859
3.0856046876e-26,1.4091189937
6.5239159360e-26,3.1825372355
4.0778087143e-26,1.8969351720
5.5755617044e-26,2.6237021995
4.2946788178e-26,1.9999698594
5.9964210570e-26,2.8514238971
3.8693071019e-26,1.7972424048
5.7900839717e-26,2.7371334858
5.8160585572e-26,5.4745127628
4.9487808374e-26,2.3117330577
6.6511882085e-26,4.9490404114
4.2449499408e-26,1.9763781202
1.1316948265e-41,21.8114079804
3.4095752256e-26,1.5730104307
4.6906084158e-26,2.1879593857
4.5214318780e-26,2.1075099466
2.8416418861e-26,1.2810438448
7.0725007740e-26,4.5258160089
4.1272368572e-68,33.0478187185
4.8464806458e-26,2.2624933138
1.7869426940e-26,7.5786974213
3.1208831471e-26,1.4272759968
3.4931803981e-26,6.6113241088
4.0281792381e-26,1.8732785759
4.1966024003e-27,9.0608703277
5.0072849928e-26,2.3400382275
4.1587134942e-26,1.9354260440
6.9303548085e-26,4.7004765728
3.9882014234e-26,1.8541927479
2.8413935462e-26,1.2809110224
6.9608475732e-26,3.5583304459
3.1106955076e-26,1.4220412673
3.7057036300e-26,1.7182929699
6.2692640205e-26,3.0136704766
2.9027827929e-26,1.3135839734
2.9417333815e-26,1.3341525781
4.9361257174e-26,2.3056251287
6.5468773543e-26,5.0267857429
5.7172611273e-26,2.6980919216
4.8563277546e-26,2.2672203492
5.7739140808e-26,5.4973085181
5.4864666825e-26,2.5778529005
5.7165129096e-26,2.6976938400
6.7074588914e-26,3.3212284651
3.3667499752e-26,1.5516817537
4.0421970977e-26,1.8799643297
3.0291540912e-27,9.3367284841
7.1043106296e-26,3.7496731154
3.2393988808e-26,1.4876852540
5.9061556507e-26,2.8006947584
3.5248345828e-26,1.6299845265
6.9911523154e-28,10.4302496012
6.7018730323e-26,3.3167119585
3.7609716678e-26,1.7450501972
2.9011033577e-26,1.3126943425
1.1639014588e-28,11.5520558586
3.3229071545e-28,10.9181346868
3.3696829983e-26,1.5531454466
1.3994651699e-34,17.2533715418
6.1420665932e-26,2.9361472837
3.6277987283e-26,1.6804050673
7.1077471316e-26,4.4702710937
5.1531390514e-27,8.8789284082
3.9115034318e-26,1.8174898522
5.0846649030e-26,2.3776661510
3.9038692497e-32,15.2575195540
4.2209247518e-26,1.9649751065
3.3752386904e-26,1.5559167569
3.7669835010e-26,1.7479550880
6.1530505378e-26,2.9427003775
3.3448068545e-26,1.5407172644
4.4179400289e-26,2.0584163646
3.4236049364e-26,1.5799782159
1.0739697676e-33,16.5680621721
4.9414982726e-26,2.3082175499
3.6948476893e-26,1.7130257740
3.2090843649e-26,1.4723161420
3.2884721759e-26,1.5124513305
3.5724964411e-26,1.6533760370
4.3986317454e-26,2.0492612468
4.3244265731e-26,2.0140773332
3.3675031333e-26,1.5520576507
7.1555993775e-26,4.3774109178
4.8589166211e-26,2.2684635333
3.8555516920e-26,1.7906327713
8.0255396990e-61,30.4333860769
3.7399100871e-26,1.7348647514
5.0968057770e-26,2.3835914998
3.7590943622e-26,1.7441428710
4.4413160571e-26,2.0695013114
4.0847410199e-26,1.9002365916
3.1850840966e-26,1.4601088839
1.3342972130e-31,14.7723418981
3.7742536257e-26,1.7514665536
4.2592273817e-26,1.9831527959
6.9671172765e-26,3.5653624150
6.1519391911e-26,2.9420362063
3.1430088898e-26,1.4386212746
7.1365630869e-26,4.4176824700
1.1435066755e-40,21.2397271526
4.2189318455e-26,1.9640290320
3.0674606336e-26,1.3997475362
4.9504291943e-26,2.3125290017
3.5929630374e-26,1.6633927262
5.6069072701e-26,5.5857271704
5.1618939990e-26,2.4154668388
3.3444983568e-26,1.5405629370
7.1328289185e-26,4.4249846303
4.7210251147e-26,2.2024657962
3.7685908380e-26,1.7487315646
3.2664053268e-26,6.7243891194
3.9103554070e-26,1.8169395305
7.2046456742e-26,4.0070785555
6.2660631699e-26,3.0116727192
4.6488311079e-26,2.1680592874
8.6895928619e-27,8.3810895228
3.9909996438e-26,1.8555295865
4.5539196030e-26,2.1229348031
4.4086028387e-26,2.0539890137
5.5011161054e-26,2.5853475245
3.2398136009e-26,1.4878951346
6.5913937976e-26,4.9942962970
4.1803182122e-26,1.9456918745
3.7878421305e-27,9.1492176727
5.8408724803e-26,2.7647315683
4.1094429842e-26,1.9119951822
5.8986821127e-26,2.7965483487
5.0608418028e-26,2.3660568235
4.5145404340e-26,2.1042390160
7.1238294654e-26,3.7837882721
1.1989292615e-27,10.0514424718
3.9649084618e-26,1.8430588361
4.7661914380e-26,2.2240380408
5.1002354052e-26,2.3852664464
3.7216691734e-26,1.7260323238
4.9515752812e-26,2.3130824652
4.1087332308e-26,1.9116574398
7.1299388182e-26,4.4305235545
3.8053014622e-26,1.7664455071
4.1458902140e-26,1.9293305590
3.6164082736e-26,1.6748474316
6.8444956519e-26,3.4401074012
5.8694310426e-26,2.7803935951
1.2029748972e-31,14.8140916818
4.9775236700e-26,2.3256248106
3.7135935695e-26,1.7221186732
3.4871706341e-26,1.6114324079
4.7171713289e-26,2.2006269443
2.0077063372e-50,26.1737057880
2.8944550903e-49,25.6468468220
4.3185326854e-26,2.0112824538
3.7009687313e-26,1.7159961204
5.5711316725e-26,5.6043141084
3.1569627553e-26,6.7799609352
6.8108204666e-26,4.8164588400
3.6758884765e-26,1.7038175281
3.7840723487e-26,1.7562065448
3.0891606567e-27,9.3205423822
3.7500657445e-26,1.7397777419
7.0605266043e-26,3.6826072767
3.4002680847e-26,1.5683828272
3.1144288887e-26,1.4239603998
1.4871167081e-26,7.7997224523
7.0519513992e-26,3.6706181280
6.3936164181e-26,3.0934701154
4.1673992156e-26,1.9395537691
6.7826385466e-26,3.3843406213
5.7098285470e-26,2.6941401415
3.8096012671e-26,1.7685178026
4.3282561956e-26,2.0158932912
3.1934165598e-26,1.4643510347
6.2392041226e-26,2.9950100807
3.3627699769e-26,1.5496948775
7.5352432190e-29,11.7994691364
5.9273302942e-26,2.8124857708
3.8399098406e-26,1.7831108855
3.4927293958e-26,1.6141743562
5.8122532941e-26,5.4765798202
6.2652755000e-26,3.0111815074
5.5801896091e-26,2.6261019997
2.8677781142e-26,1.2949927463
4.8898908876e-26,2.2833514249
4.8338659511e-26,2.2564413159
3.3263722947e-26,1.5314864976
3.6351822258e-26,1.6840050816
5.9981125173e-26,5.3733343434
5.9368732379e-26,2.8178209306
5.3117963611e-26,5.7360488158
4.5098010513e-33,16.0619663938
3.3963587166e-26,1.5664377859
6.5452506089e-26,3.1977656244
5.3120739044e-26,2.4898105947
7.1046493579e-26,3.7502385429
3.6051460850e-26,1.6693476289
5.0250717317e-26,2.3486673595
3.6650650302e-26,1.6985552350
5.1478973080e-26,2.4085962275
4.8119068571e-26,2.2459155700
5.4934284766e-26,2.5814124629
4.0922020153e-26,1.9037890365
3.5078555681e-29,12.2162657494
3.2892653108e-26,1.5128504863
2.8250620954e-26,6.9535564432
6.3727454442e-26,3.0797579971
7.0426610827e-26,3.6579698648
3.1926603175e-26,1.4639662002
3.1659984844e-26,1.4503758707
3.7963376736e-26,1.7621237515
6.9103558257e-26,3.5044464707
2.3830521278e-26,1.0251240674
3.5587870047e-26,1.6466571738
4.5737707494e-26,2.1323645273
5.0311936546e-27,8.9005054365
6.4825410387e-26,5.0721646389
7.1663459781e-26,3.8739683461
3.8354643393e-26,1.7809719735
3.8078399144e-26,1.7676689784
2.8311150521e-26,1.2754089302
4.2502660446e-26,1.9789007672
6.2413788965e-26,2.9963526500
5.7010510848e-29,11.9540945117
5.5770915102e-26,2.6244952725
3.5416094145e-26,1.6382278973
5.1473361179e-26,5.8173999268
4.3122867167e-26,2.0083205112
4.7939049962e-26,2.2372950975
6.5536080969e-26,3.2037868886
3.2322571117e-26,1.4840693782
7.1897266934e-26,3.9424716108
3.8492032888e-34,16.9177073904
6.8570929820e-26,4.7737454016
3.4224603207e-36,18.4172249847
3.3860554420e-26,1.5613079459
4.9411674123e-26,2.3080578737
5.2124722713e-26,2.4403726951
3.6377511992e-26,1.6852571860
3.8371179887e-26,1.7817676718
3.8268700123e-26,1.7768354224
3.5958285081e-26,1.6647938381
4.8341331922e-26,2.2565694857
6.0012576807e-26,5.3715431609
6.6347128386e-26,3.2640113160
2.8071888486e-26,6.9631558681
7.0769538036e-26,4.5192032295
3.6439498308e-26,1.6882773870
6.5454787435e-26,3.1979295627
5.7886804530e-26,2.7363752849
3.6468241814e-26,1.6896774085
4.9234169932e-26,2.2994963325
3.5827513649e-26,1.6583970084
3.9195795268e-26,1.8213604094
4.7459530286e-26,2.2143669091
3.7492360432e-26,1.7393764766
4.2878653170e-26,1.9967382000
6.8278517645e-26,4.8010125308
4.2226582221e-26,1.9657979969
3.3222475348e-26,1.5294186304
6.3674960720e-26,3.0763307391
3.7609049281e-26,1.7450179428
5.4417266139e-26,5.6706560971
3.7610538283e-26,1.7450899040
4.1463327513e-26,1.9295409470
4.2799151921e-32,15.2219482529
5.3773504395e-26,2.5225262616
4.6190687678e-26,6.0718232342
3.0877085637e-26,1.4102041795
4.1247484246e-26,1.9192768555
4.8532351406e-26,2.2657354923
6.2561866933e-26,5.2201960674
6.6836231083e-26,3.3021054205
3.6887243756e-26,1.7100530806
7.0729085918e-26,4.5252146359
4.3169697563e-26,2.0105412975
4.2280090662e-26,1.9683379393
6.3230426094e-26,3.0476390401
5.8756287033e-26,2.7838067266
4.3976053402e-26,2.0487745868
2.8973205864e-26,1.3106896804
4.0666164976e-26,1.8916035553
5.5449693007e-26,2.6078850498
3.8509525837e-26,1.7884217903
4.7095751614e-26,2.1970031728
3.9206032418e-26,1.8218509328
3.1551291631e-26,1.4448226012
6.9305446253e-26,3.5254449305
3.4247950505e-26,1.5805688457
6.2386204095e-26,2.9946499276
3.7445143164e-26,1.7370925259
5.7519005981e-26,2.7165881841
1.5318727394e-26,7.7649449571
4.4961828921e-26,2.0955274375
3.8404731923e-26,1.7833819003
7.3171991227e-27,8.5510364689
5.6609354893e-26,2.6682875171
3.7186117153e-26,1.7245508447
3.6214738883e-26,1.6773196406
3.5651163428e-26,1.6497600543
3.2881327986e-26,1.5122805236
6.4231913636e-26,5.1125766096
6.3523793440e-26,3.0665082684
4.7373691264e-26,2.2102674473
6.2056558048e-26,2.9744416520
2.9343927926e-26,1.3302855683
4.3412924319e-26,2.0220746685
3.7933101287e-26,1.7606635580
3.0638545479e-26,1.3978822496
4.1338704406e-26,1.9236153527
1.1266084969e-46,24.4198935972
3.7185585099e-26,1.7245250616
5.1762774367e-26,5.8031839833
3.5940018417e-26,1.6639007005
2.9035357213e-26,1.3139827394
3.4979773865e-26,1.6167617678
4.3167056284e-26,2.0104160448
3.4242927728e-26,1.5803195836
5.2916439664e-26,2.4796247471
6.8722637944e-26,4.7591934568
7.1826582861e-26,4.3065065899
5.9072545899e-26,2.8013051252
3.6102014459e-26,1.6718169644
6.0971904929e-26,2.9096253781
3.7358361309e-26,1.7328930052
7.2121560702e-26,4.0657262774
3.4755153678e-26,1.6056788188
3.9050370878e-26,1.8143897318
3.1389592440e-26,1.4365471589
1.0869522053e-45,23.9336675106
2.9022714857e-26,1.3133131482
5.4196729125e-26,2.5438855778
3.9340728432e-26,1.8283029008
4.8989043546e-26,2.2876887658
2.7689160689e-48,25.1906826584
4.7778166486e-26,2.2295970695
4.5845769614e-26,2.1374993590
5.1874458588e-26,2.4280334754
3.7694351506e-26,1.7491394069
3.0985807600e-26,6.8099136034
5.8729307681e-26,2.7823203057
3.4507818537e-26,1.5934489149
3.9742174240e-26,6.3782111407
3.4974397947e-26,1.6164967747
4.4226650008e-26,2.0606568395
3.8255083088e-26,1.7761798390
3.3452635176e-26,1.5409457031
3.5243203832e-26,6.5959892134
4.7123328933e-42,22.0231878923
4.5756476991e-26,2.1332563186
2.0691798799e-26,7.3915430680
5.6227735704e-26,2.6482740327
3.8456083286e-26,1.7858519112
3.2512868532e-26,1.4936975069
5.6917544317e-26,2.6845547235
7.4794300682e-30,12.9992316769
7.2130373105e-26,4.0786558976
3.6918045475e-26,1.7115485721
5.4988352692e-26,5.6415413178
4.0757432091e-26,1.8959513689
3.7846567289e-26,1.7564885668
3.2353351039e-26,1.4856281332
5.0764260350e-26,2.3736486411
1.1442003034e-26,8.0939758002
5.6632974401e-26,2.6695308567
4.2939640280e-26,1.9996308418
3.0847073313e-26,1.4086560419
1.9164349232e-35,17.8891684982
2.3530437416e-26,7.2182097121
4.4721369115e-26,2.0841194546
3.5615424274e-26,1.6480081836
5.2990201910e-26,2.4832995262
5.3609338331e-26,2.5142731971
5.2052025597e-26,2.4367851430
4.2905866522e-26,1.9980289587
6.7244058132e-26,3.3350680991
4.7398729575e-26,2.2114630692
3.9654386976e-26,1.8433124035
5.7010663916e-26,2.6894889581
4.4195381422e-26,2.0591741483
7.1651199777e-26,4.3548152165
7.1816797476e-26,4.3095113325
3.4506242087e-26,1.5933708749
6.0107626877e-26,2.8596006764
6.6136956396e-26,3.2480744336
5.8745972420e-26,5.4424825398
3.5380732988e-26,1.6364911771
3.7935588549e-26,1.7607835291
1.5355213170e-26,7.7621404249
4.2271895487e-26,1.9679489437
5.0379911575e-26,2.3549424566
3.6750711454e-26,1.7034202873
3.3670807516e-26,1.5518468459
9.2201070525e-28,10.2388165200
3.9801233606e-26,1.8503326591
1.7745109729e-26,0.6383650873
1.1233922133e-39,20.6556132885
2.8528757033e-26,1.2870465447
6.7216040639e-26,3.3327655438
3.9932957140e-26,1.8566264160
4.1810694228e-26,1.9460487417
3.9408625746e-26,1.8315537209
2.8749123023e-26,6.9269307636
5.4114791100e-26,2.5397407936
7.2137413371e-26,4.1310222739
6.1612661729e-26,5.2781025951
3.1892333649e-26,1.4622218599
5.3179723039e-26,2.4927559771
5.4784038757e-26,5.6519858181
3.7488008395e-26,1.7391659924
2.6280313518e-26,7.0610531566
5.3570184727e-26,2.5123074081
3.1031343905e-26,1.4181516330
7.1004848992e-26,3.7433451820
3.4020854448e-26,1.5692867692
6.9385393954e-26,3.5339533677
4.9344161410e-26,5.9209204751
7.2131924388e-26,4.0814783936
6.0249630328e-26,2.8677304201
3.6460008430e-26,1.6892764119
6.6757293139e-26,3.2958562765
7.0930426751e-26,4.4943943001
6.0819334463e-26,2.9006969279
4.1210285780e-26,1.9175073807
6.7889371811e-26,3.3898448793
3.8184830328e-26,1.7727967772
5.2712559194e-26,2.4694838080
7.1319851998e-26,3.7991093651
4.2255768289e-26,1.9671834292
5.4833080530e-26,2.5762391274
6.0906449337e-26,2.9057895576
3.8403021395e-26,1.7832996118
3.2411994875e-26,1.4885964275
7.1137616586e-26,4.4599365039
3.3984324832e-26,1.5674696477
5.0585369709e-26,2.3649348513
4.3910279122e-26,2.0456559891
3.0384889753e-26,1.3847356269
5.6295258614e-26,2.6518050432
4.8902784633e-26,2.2835378816
3.6458715297e-31,14.3584595926
4.2759499945e-26,1.9910862451
5.2858498664e-26,2.4767403749
5.4570605418e-26,2.5628582809
5.0563910140e-26,2.3638904058
4.7589674364e-26,2.2205850294
7.1109227844e-26,4.4648511817
4.1356768713e-26,1.9244743873
6.2682745337e-26,3.0130526265
2.9979368579e-26,1.3636212229
2.9497521341e-26,1.3383719662
3.8204079449e-26,1.7737238614
7.7997944402e-62,30.8118361562
3.5893637649e-26,1.6616323637
3.9427166865e-26,1.8324412724
5.5952776589e-26,2.6339390684
3.6810812550e-26,1.7063408003
3.3740439572e-26,1.5553209276
4.6244888528e-26,2.1564757779
1.6400954692e-26,7.6835941613
4.9015443998e-32,15.1692838603
5.3650274530e-38,19.6172043558
3.7310670813e-26,1.7305841856
5.0840390478e-26,2.3773608683
2.9726069453e-26,1.3503703417
3.8211024402e-26,1.7740583227
1.1258228928e-28,11.5712748706
4.6420435897e-26,2.1648285703
3.3480282615e-26,1.5423284911
4.3512227966e-26,2.0267831397
5.2471169113e-26,5.7682137045
6.3957646257e-26,3.0948893980
8.3513122135e-28,10.3079561606
4.1704684314e-26,1.9410121716
4.8768035268e-26,2.2770577537
4.6004052287e-26,2.1450228093
6.5743306096e-26,3.2188579005
6.3509379976e-26,3.0655753149
7.1930908993e-26,3.9547286689
3.0697495517e-26,1.4009310310
5.3967617201e-26,2.5323076982
3.5581256548e-26,1.6463328622
7.0352040645e-26,4.5776660407
2.6113775183e-27,9.4575968617
6.9009231341e-26,3.4948596485
3.9487002512e-26,1.8353050772
4.2388660114e-26,1.9734908954
5.9892919012e-26,2.8473716854
5.4750849264e-26,2.5720414333
4.5215794881e-26,2.1075800114
4.6555029449e-26,2.1712355766
3.2794969071e-26,1.5079319598
7.2102724265e-26,4.1797185932
4.2003963452e-26,6.2704925339
5.6853110211e-26,2.6811457259
7.7074421977e-34,16.6821762632
3.6719123017e-26,1.7018848049
4.8599778394e-26,2.2689731853
3.7634824265e-26,1.7462635151
3.6632012332e-26,1.6976486597
3.2869067999e-26,1.5116634313
3.7783398656e-26,1.7534395263
3.5564262288e-26,1.6454994198
6.3256536293e-26,3.0493083817
4.1107791969e-26,1.9126310130
5.8878783625e-26,5.4351528283
3.7761611073e-26,1.7523876097
9.1372194981e-27,8.3301369598
4.8431327660e-26,2.2608867527
4.0036307683e-26,1.8615622585
4.0284568908e-26,1.8734110328
3.6064614759e-26,1.6699902360
1.7844265626e-30,13.6681073914
3.4664614405e-26,1.6012051767
3.1350701988e-26,1.4345542928
3.7229911686e-26,1.7266727991
7.1987008281e-26,3.9776007273
6.2150805904e-26,2.9801934140
6.9288791819e-26,3.5236867232
7.1216961705e-26,4.4458266294
5.5347608710e-32,15.1218884124
3.5345139512e-26,1.6347425240
4.2270733433e-26,1.9678937848
3.4230850929e-26,1.5797202068
6.0011924041e-26,2.8541405171
5.8546161591e-26,2.7722555418
3.2079904639e-26,1.4717605168
4.2889871964e-26,1.9972703233
4.1473321090e-26,1.9300160466
6.4487758616e-26,3.1304066887
6.6908152335e-26,3.3078348260
2.9337924706e-150,53.7654612622
2.8910222636e-26,1.3073492863
4.5835703998e-26,2.1370210154
6.1605497712e-26,2.9471888707
7.2126791741e-26,4.1528271391
4.4478503982e-26,2.0726001989
2.2583405150e-41,21.6425923186
4.5266211437e-26,2.1099731914
4.9321486436e-26,2.3037066475
4.3280170657e-26,2.0157798999
5.5593679106e-26,2.6153195714
6.3597426504e-26,3.0712841052
3.5061978128e-26,1.6208122669
4.3662693397e-26,2.0339172314
4.7328406979e-26,2.2081053481
4.0831310402e-29,12.1352067215
4.1782421363e-26,1.9447055939
3.5591491289e-26,1.6468347441
3.7344580191e-26,1.7322258988
4.1009762000e-26,1.9079657605
3.8153439990e-26,1.7712847277
5.8043045232e-26,2.7448289207
3.2203699301e-26,1.4780442044
2.5181042713e-26,1.1029384760
5.7533035900e-26,2.7173401323
4.7896437486e-26,2.2352556035
3.8715511012e-26,1.7983202292
4.0562728068e-26,1.8866744842
3.7115728602e-26,1.7211390564
6.3452464166e-26,5.1638235663
4.1757993706e-26,1.9435450571
4.0545840356e-26,1.8858695796
3.4154179049e-26,6.6498075503
5.3400750122e-26,2.5038117744
7.7714214109e-34,16.6793453941
3.6034479575e-26,1.6685179470
3.5722492788e-26,1.6532549713
6.7187062546e-26,3.3303901665
3.4617462539e-26,1.5988738842
2.9499002902e-26,1.3384498768
3.7633917368e-26,1.7462196928
7.1147885984e-26,3.7675789512
5.0716101788e-26,2.3713015694
7.0079191958e-26,3.6133685353
6.8642607827e-26,3.4588145263
6.3224651096e-26,3.0472700789
4.5789501106e-26,2.1348254742
3.2498180262e-26,6.7327657656
3.3521318974e-26,1.5443801931
4.3310713963e-26,2.0172282015
1.8356488622e-42,22.2483205064
2.9491254714e-26,1.3380424051
3.4365573351e-26,1.5864026177
3.2270409211e-26,1.4814265183
3.7314842067e-26,1.7307861551
7.1595870465e-26,3.8575342213
3.3562542404e-26,1.5464403692
4.0192649832e-26,1.8690252531
6.2852539930e-26,3.0236898199
6.9965925171e-26,4.6261006768
5.8014729870e-26,2.7432946974
3.7583564840e-26,1.7437862159
3.3396272347e-26,1.5381254753
5.9721326106e-26,2.8376515131
4.4612052948e-26,2.0789342055
4.3179544351e-26,2.0110082427
5.8685414745e-26,5.4458167491
3.1719462477e-26,1.4534114819
2.8721650716e-26,6.9283925389
3.8805060252e-26,1.8026201876
6.9156011114e-26,3.5098376460
3.5582146788e-26,1.6463765186
