tauint,rho,drho
0.000000,1.000000,0.000000
1.000000,0.622287,0.009406
2.000000,0.446442,0.012842
3.000000,0.342130,0.014539
4.000000,0.258767,0.015678
5.000000,0.197875,0.016414
6.000000,0.163751,0.016777
7.000000,0.133673,0.017000
8.000000,0.097448,0.017210
9.000000,0.072317,0.017394
10.000000,0.065486,0.017355
11.000000,0.060381,0.017300
12.000000,0.054894,0.017225
13.000000,0.048669,0.017174
14.000000,0.039191,0.017116
15.000000,0.025203,0.017040
16.000000,0.015275,0.016969
17.000000,0.019319,0.016846
18.000000,0.023882,0.016820
19.000000,0.020592,0.016872
20.000000,0.012673,0.016922
21.000000,0.022706,0.016932
22.000000,0.012251,0.017081
23.000000,0.007954,0.017153
24.000000,0.006856,0.017191
25.000000,0.004356,0.017218
26.000000,0.006827,0.017231
27.000000,0.001736,0.017240
28.000000,0.004482,0.017247
29.000000,-0.003158,0.017253
30.000000,-0.007693,0.017254
31.000000,-0.000605,0.017257
32.000000,-0.008283,0.017255
33.000000,-0.016452,0.017251
34.000000,-0.015355,0.017250
35.000000,-0.019423,0.017246
36.000000,-0.012315,0.017251
37.000000,-0.014577,0.017249
38.000000,-0.009574,0.017254
39.000000,-0.004290,0.017257
40.000000,-0.008774,0.017255
41.000000,-0.014293,0.017251
42.000000,-0.014821,0.017251
43.000000,-0.009716,0.017255
44.000000,0.002415,0.017261
