likelihood_theta1,theta1
1.8968014026e-40,0.0114865019
8.1462031290e-40,0.0232664180
1.1745940441e-27,0.8314683721
9.1602216425e-26,1.9891588985
2.1157382255e-24,1.7385871506
7.4967624532e-27,0.9333371776
8.3474171085e-38,0.0795775888
1.6854682182e-25,1.1349802110
6.5166382627e-26,1.0673128837
2.2713060730e-38,0.0608195484
1.4813010994e-40,0.0097498567
5.6347448198e-35,0.2032364365
2.4104761501e-25,1.9330477811
6.5636627945e-34,0.2634112350
3.4080608329e-25,1.1909559524
2.8611067633e-24,1.6849832145
1.5343729724e-29,2.3047595601
1.3511225584e-24,1.7947324315
4.4095378468e-31,0.4730041440
8.2652464568e-37,0.1176453364
3.4587282755e-26,1.0257395865
3.7257169323e-29,0.6606599641
1.8069353030e-35,0.1781459740
1.0599032620e-26,0.9534620034
9.4345947269e-33,0.3399060998
9.3232151430e-25,1.2857452808
3.8772309236e-57,3.2178556615
5.1281544849e-36,0.1521577498
3.5601762166e-36,0.1449634908
3.2066240630e-27,0.8855587981
6.4497608504e-30,0.5820543589
3.0639764275e-34,0.2437777659
8.1797775611e-30,0.5923689545
6.8258664056e-37,0.1142397655
2.3887707790e-27,0.8694533659
1.2676300217e-25,1.1138943380
2.0126331436e-24,1.3835957944
5.8554746246e-29,2.2673435518
6.6172886074e-29,0.6876234094
4.2404589608e-39,0.0399961568
1.7364097129e-32,2.4657187589
5.1770749520e-37,2.6584354886
5.4864574309e-33,0.3233161578
1.2269828455e-41,0.0008522680
1.5233749168e-28,0.7277958971
3.5060915762e-32,2.4507498180
3.4084298126e-34,0.2464683215
3.9849542070e-28,0.7756397650
3.4237780808e-24,1.5044492359
3.1320985488e-24,1.6626922577
1.5046332956e-32,0.3546223965
3.4433756964e-27,0.8894884776
6.6352024991e-25,1.8609045302
3.7426721551e-27,0.8941034982
1.2254452597e-37,0.0855228648
1.1240715229e-25,1.9780365563
1.9468167161e-25,1.9462775932
9.0225241126e-27,0.9440523969
2.2823999625e-35,0.1831695375
6.8454178546e-80,3.6232805812
1.8591749317e-29,0.6288242147
3.5384272186e-24,1.5203873316
2.6113774631e-30,0.5437848544
6.8502743175e-28,0.8033352053
1.0609979328e-41,0.0007250922
9.8945460321e-26,1.9850093948
8.2676056563e-27,0.9389840722
2.4165350585e-24,1.7175350783
2.2077958772e-27,0.8651803220
1.0901753374e-35,0.1675002600
1.0339238611e-28,0.7089724335
1.7781006333e-36,0.1316837940
3.6584442501e-24,1.5933339237
1.3439179839e-33,0.2827484854
3.1699314166e-39,0.0367768015
2.1906991456e-28,0.7456787898
5.4224052326e-25,1.2318903770
1.9340844917e-33,0.2929092939
5.7505549914e-25,1.2373668064
2.4460159802e-32,0.3703681103
9.5610024037e-104,3.9354833697
1.5404487939e-28,0.7283410966
7.7149944925e-32,0.4093103022
9.6001635525e-33,0.3404474268
1.5207238279e-24,1.7814970252
3.2656398956e-31,0.4616346098
2.2677544618e-24,1.4032915726
1.3768307282e-38,0.0542059450
8.2486829993e-28,2.1849801509
5.1416363218e-27,0.9118630010
1.2371411599e-36,0.1249561022
1.5752341873e-30,0.5230658729
1.0842604385e-27,0.8272556639
1.1419213127e-32,2.4744977494
3.9049666780e-35,0.1949703949
4.6443854422e-36,0.1501896976
1.8750853263e-26,0.9875736789
1.9155876827e-33,0.2926380953
6.1091672353e-30,0.5797143503
7.1690244494e-37,0.1151089315
5.3541577797e-32,0.3966652845
3.6727532476e-24,1.5884907224
6.8967639958e-38,0.0766895296
7.6404519586e-28,0.8089838554
1.0747747064e-31,0.4209970215
2.5333269035e-35,2.5919055337
3.2017740043e-32,0.3792793370
2.9852637738e-24,1.6751329921
2.9766148898e-30,0.5492296154
1.0734455253e-29,0.6042972985
6.1689773511e-91,3.7780988394
2.8014090148e-27,0.8781421466
2.7981555208e-24,1.4447235647
1.3409359522e-34,0.2234872045
1.0848120484e-25,1.1026789431
2.3712953509e-32,0.3693498342
2.9349013251e-38,0.0643373475
1.1802997322e-24,1.8088852082
2.3047283040e-24,1.4061288644
1.1899456792e-26,0.9602812221
1.5666854236e-37,2.6778535022
3.4990861785e-35,0.1925297045
2.3118540629e-27,0.8676764109
5.7201591846e-126,4.1681785327
1.1506837990e-37,0.0845357518
1.2204843898e-24,1.8054667395
2.1485733231e-55,3.1797486189
1.0616741037e-35,0.1669503335
4.7048340201e-26,2.0231704778
2.3088582494e-37,0.0957195386
3.6453584691e-24,1.5415897845
5.4323300897e-107,3.9723064476
2.3144886363e-38,0.0610750196
2.4144857531e-25,1.9329426663
2.7367689170e-85,3.7015057155
6.9494833095e-35,0.2080420296
1.2819469063e-32,0.3495272516
3.2832193955e-24,1.4884903589
1.8726306872e-27,0.8562977406
2.3925032687e-24,1.4128685378
9.1424721191e-27,2.0960434625
2.2911168221e-33,2.5071842499
3.0710332874e-26,1.0181871171
3.2440982301e-24,1.6523616233
4.9029845737e-36,0.1512645561
1.0593742628e-28,0.7101457759
3.1527199244e-35,0.1902255032
4.2210863194e-27,0.9007973758
2.6733395152e-32,2.4565644873
3.6134585985e-24,1.6044821078
2.1650405597e-36,0.1353960047
1.8769930478e-31,0.4411029365
2.5275700029e-27,0.8725259323
4.9649099350e-28,2.2018233581
2.3369590455e-30,0.5391924789
2.1241606794e-29,0.6348583178
4.6086119934e-27,0.9057104112
8.2209474757e-26,1.9949003566
7.9475197448e-27,0.9367021651
2.9883369638e-24,1.6748824354
7.1278572858e-36,0.1587767303
1.6538657994e-25,1.9560254435
3.5492356251e-31,0.4647707290
1.5478948898e-35,2.6006361707
6.1025950957e-32,0.4011665302
1.8406255757e-30,0.5293964543
4.8530692456e-37,0.1082692216
9.4591049455e-32,0.4164711437
1.1132059436e-24,1.3053889856
3.1893283237e-39,0.0368431194
1.0879581819e-31,0.4214306023
1.5710217395e-25,1.9590385287
1.0228114978e-27,0.8241927510
8.3541017428e-26,1.9940534322
2.1816882166e-36,0.1355412845
6.3624043306e-34,0.2625903693
2.6118860931e-30,0.5437929305
8.2040922306e-68,3.4262309365
1.6183143549e-34,0.2280160412
1.7816337415e-39,0.0307409095
3.6926968457e-24,1.5780207986
4.4925184112e-30,0.5665619494
1.0627245985e-32,0.3436212301
4.5625093234e-33,0.3177951674
1.5556609184e-27,2.1630981876
9.5424903053e-26,1.0935954934
1.4289526685e-27,0.8418449044
5.3521301466e-25,1.2306846522
9.7780839468e-27,0.9487400407
2.8630589660e-43,2.8683655123
2.3059234151e-37,0.0956985920
1.1263340134e-40,0.0079385563
1.9729115579e-32,0.3633492852
3.0249789203e-34,0.2434554488
5.8924365988e-37,0.1116500350
5.0090843668e-37,0.1088176079
2.1802415092e-32,0.3666016254
6.1247218567e-38,0.0749166615
4.2784511978e-33,0.3158852133
2.9019413344e-27,0.8800732507
6.1479308910e-34,2.5329120414
2.5867994986e-31,2.4063043176
2.5283972369e-24,1.7095975979
2.6045826893e-25,1.1688428000
1.2453343284e-24,1.3185063149
2.6772095689e-25,1.1710590749
3.9736270868e-41,0.0029388544
3.5783415527e-24,1.6112094340
1.9864652548e-38,2.7104047712
2.1865314371e-31,0.4467062791
1.7664912647e-27,0.8531650544
1.3842361702e-25,1.1203257062
2.6529026875e-28,0.7551954887
3.4081909648e-78,3.5975561258
1.4540457204e-31,0.4318255962
1.6843376316e-25,1.1349296184
1.0072909321e-26,0.9504772887
6.7020852872e-34,2.5312510088
2.1757732170e-29,0.6359489837
8.4392724049e-25,1.8405381922
3.2623233351e-24,1.6505881722
1.5708925840e-31,0.4346216064
2.6408668189e-37,0.0979426644
1.1720818810e-24,1.3113432226
3.7434883315e-29,2.2801159456
7.3536755171e-26,1.0755279881
5.1652413474e-34,0.2571365781
3.2182707170e-28,0.7648656039
6.7483588263e-25,1.8595249136
6.2564189759e-27,0.9229831692
2.1166245779e-46,2.9582163364
6.3754365494e-33,0.3278579038
2.0943496865e-51,3.0871661476
3.5408211952e-30,0.5564989717
1.7188430220e-24,1.7667643723
5.0364902723e-37,0.1089122850
2.2974115416e-33,0.2977952822
3.2449211288e-33,0.3077551943
7.1266148827e-40,0.0220723919
7.5864680293e-25,1.2643015481
4.6726214138e-84,3.6841052314
6.9007456347e-33,0.3302691485
3.6015666914e-24,1.6068904328
8.2481930585e-37,0.1176083596
1.3509622590e-27,2.1680493354
2.7811008919e-40,2.7741190075
1.7191616273e-24,1.3602016079
2.4493745952e-25,1.1639268887
3.3239156158e-31,0.4622996490
1.3203735552e-24,1.3255962418
6.3036648933e-34,2.5324309547
6.2801925603e-40,0.0209653909
5.4767572680e-29,0.6786790350
8.2352048255e-38,0.0793713354
2.1809181068e-35,0.1821863014
2.0835654273e-25,1.1512062907
8.4656503308e-42,0.0005557581
2.3961159657e-39,0.0337887311
3.6606513152e-24,1.5460378320
3.6612491108e-24,1.5462284099
9.9687566574e-30,0.6010357523
1.4416893219e-140,4.3007675781
1.0202898489e-27,0.8240633163
2.4397788232e-28,0.7510242069
1.8158672446e-25,1.1406278095
1.7291454058e-24,1.3610186423
1.4148869091e-31,0.4308406504
8.8972214142e-26,1.9907139818
9.1650335814e-29,2.2542534387
1.0350748171e-26,0.9520712480
4.8891673738e-37,0.1083975562
8.7043501952e-29,0.7006967743
2.5549773302e-37,0.0973936331
1.4314833064e-41,2.8159232966
7.9213791568e-25,1.2686857525
1.2950188790e-24,1.7992764041
3.7690495259e-39,0.0386783584
1.3712965790e-43,2.8779228410
9.2568199199e-33,2.4788548854
8.4725790648e-37,0.1180892567
2.2840134969e-24,1.4045393249
2.0835605557e-26,0.9940222656
7.1844648025e-35,0.2088093630
2.8875383692e-24,1.4520905536
9.3862723313e-27,0.9463534648
1.3319676132e-49,3.0425146919
4.1702816341e-26,1.0377755152
2.0000377810e-105,3.9546766530
3.2852372683e-26,1.0224614701
4.4149995666e-35,0.1977184281
3.6626973109e-26,2.0351981376
1.6074922290e-30,0.5238874846
2.1946010694e-36,0.1356532543
5.0405619824e-63,3.3375380399
6.9811474851e-37,0.1146380266
7.8510771444e-27,2.1022153797
5.4189186775e-33,0.3229433800
2.6356410890e-28,0.7548698963
2.0909976670e-35,0.1812782903
2.0184622751e-33,0.2941163792
1.2252251189e-26,0.9620105560
8.1754675123e-34,0.2692447277
2.5945298060e-24,1.4285097016
5.9356875100e-37,0.1117782638
1.9006378575e-25,1.1441146238
3.1097185338e-26,1.0189789537
2.9425407824e-28,0.7603738357
6.2727971263e-118,4.0888891772
1.1708167270e-33,2.5204245948
7.8901920814e-25,1.2682831206
2.7012678223e-28,2.2213148354
7.6484829190e-30,0.5894429957
1.5290269510e-34,0.2266436720
5.6691252487e-37,0.1109736099
1.8970199100e-24,1.7539668655
3.8905619736e-35,0.1948879609
6.9062457576e-25,1.8576260658
5.1057322996e-26,2.0191594391
3.6695033360e-24,1.5490357059
1.9369363677e-36,0.1332917369
3.0516264947e-24,1.6696363763
8.7409375824e-26,1.9916566972
3.2330304370e-34,0.2451318970
8.6330661067e-38,0.0800913572
9.8374363256e-33,0.3412080686
2.8799007665e-36,0.1408510094
1.7908633640e-25,1.1395726072
1.4049234469e-28,0.7238428655
4.6911390733e-37,0.1076823199
3.4210703779e-24,1.5041130999
2.3059124395e-26,1.0002708121
1.7843390080e-35,0.1778771978
3.2598071962e-24,1.4860615342
1.2589364671e-32,0.3489540381
3.8937624152e-29,0.6627099485
1.2109671602e-24,1.3151774748
6.6248107639e-30,0.5832114262
3.2179124050e-31,2.4012661899
7.2467894141e-28,0.8062438439
6.3289627210e-29,0.6855113622
2.1204636956e-25,1.1525718578
2.2510471352e-28,0.7470257751
1.0768089769e-35,0.1672440705
3.4355400838e-24,1.5059262886
2.4839448803e-34,0.2385285566
3.2836946251e-25,1.9128549558
9.2709562215e-26,1.0915686567
3.1233502198e-29,0.6525002398
3.2877394365e-27,0.8869354174
2.5364701148e-26,2.0522056979
1.7920707570e-33,0.2907615320
1.7324857537e-30,0.5269292164
3.8030638966e-27,0.8949919649
2.9511527094e-24,1.6778904029
3.9165824983e-25,1.2028170148
1.0779047321e-30,0.5078319186
3.2495523134e-24,1.6518340023
1.4402198402e-180,4.6089757759
9.3326535396e-34,0.2728003721
4.2045312818e-25,1.8956704003
2.1227482993e-33,0.2955445301
8.7214818931e-34,0.2709775223
1.0598543828e-32,0.3435365357
