likelihood_sigma,sigma
2.1333582940e-29,2.6941578965
2.4907592852e-26,32.2200515434
3.7777914954e-30,2.5767193584
8.5901636781e-22,8.8383044542
1.3629077928e-54,1719.0070270896
2.6466741466e-27,3.1064790521
9.6134112445e-23,14.6679440989
5.6436652587e-25,24.9760997097
3.8348183862e-28,2.9231954215
6.8722936410e-46,1.4241840634
1.4919333117e-24,4.0174080453
3.4488612217e-22,6.2288011602
2.6901974611e-31,2.4194706733
1.0429314242e-22,5.3800503969
3.3871252614e-22,12.0091753127
6.3989676036e-22,10.2983542276
1.6253965398e-30,63.6411523275
6.6019455911e-25,3.8585214405
2.2530731641e-22,12.9193718940
4.6610643075e-27,3.1659729106
1.2205956620e-30,2.5065321814
1.3369607883e-28,47.2259756553
1.2627180124e-23,18.6254696110
8.1017357585e-31,2.4821975412
8.2558286946e-39,1.7631587461
6.2225010857e-24,4.3486989423
4.4508745102e-26,3.4365591497
8.1475440838e-44,1.5076861853
4.9644148390e-22,6.6499045056
1.7545861978e-22,5.6883439751
3.3451702425e-26,3.3989211258
1.0011748511e-36,1.9013394314
4.3454018299e-28,43.4699401313
5.8472075507e-26,3.4735837310
4.9680014026e-23,15.9639538980
2.7206705603e-22,6.0138769258
6.8216343105e-39,210.2772485939
1.2555255125e-23,18.6366338672
4.9211911679e-25,25.2729988842
1.8819098719e-32,2.2825889672
3.7013593440e-25,3.7560207104
7.3388073993e-22,7.3960051518
3.9187291739e-37,1.8724070061
3.5670875146e-46,1.4135044531
1.0116198070e-23,4.4817570033
2.1580695709e-26,3.3432381142
9.2554881360e-25,23.9178732532
6.4604022057e-23,5.1448969446
8.4592129054e-22,8.9985004264
9.9159724189e-28,40.9792347039
5.6473666157e-43,366.0210465126
6.2378766160e-22,7.0187561716
9.1611252550e-27,3.2410275042
6.9868955061e-22,9.9869533010
7.5695342741e-25,24.3454516982
2.4530801653e-44,1.4856913524
5.1303691573e-33,2.2221233444
2.0238667015e-23,17.7066991919
6.0691747767e-33,2.2297283061
5.1346932871e-38,1.8130308321
2.2014142666e-22,12.9691423829
7.6154805036e-28,2.9850759407
3.3492438044e-25,26.1164422119
1.8182641085e-26,3.3221216702
2.9098640481e-30,2.5600807784
1.1683044786e-34,2.0656522506
3.4481247920e-23,4.8849951884
1.8496790595e-45,1.4406502289
2.2464695077e-32,2.2911304061
2.4284171981e-34,2.0938981881
5.8030251424e-35,2.0394525859
1.5119778519e-35,1.9911916393
1.1988587933e-31,2.3758381964
1.1071070238e-34,117.0149080756
4.3193048961e-36,142.6947816577
9.6466059255e-27,34.6480167553
1.6773985873e-23,18.0717199744
6.2398727456e-30,2.6094593585
2.1642691379e-27,38.7215268334
1.2045263130e-32,2.2613959118
6.8737120343e-24,4.3749610111
3.8494622153e-32,81.1139887356
4.3841342048e-22,6.4896649683
1.5116666481e-28,2.8442014849
7.7605069079e-22,7.5753948665
1.0627563376e-39,1.7107743007
4.6118506856e-32,80.1833849219
1.0189452182e-38,1.7687423046
4.2029678481e-25,25.6170823163
1.6964271738e-35,1.9952187188
2.3469315088e-35,128.7055300686
4.9066873782e-30,2.5936517089
8.1331638076e-22,7.7701102066
5.1433822671e-22,10.9568792183
8.7129561542e-22,8.5405236583
6.7347381621e-45,1.4627847065
3.2879578032e-22,6.1826163071
8.7076368939e-22,8.3911222099
2.5026717706e-25,3.6908770871
3.2854572700e-25,3.7358415560
1.0642221530e-24,3.9493285017
2.0160234767e-24,4.0810316122
1.1938366196e-25,3.5757670288
5.7873220972e-31,68.1014929146
8.6356544739e-22,8.2111760259
2.5585870725e-31,71.8139460654
5.1099547276e-38,1.8128948202
1.9508452416e-40,259.6157514633
2.2252299368e-28,2.8763526007
1.1423415081e-22,5.4294320211
1.2598530317e-25,3.5838067232
9.6311502340e-42,1.6028122359
5.8447559336e-22,10.5864549784
7.8493138879e-49,801.0474052677
4.2901580177e-22,11.4359698374
4.8267036157e-26,30.5935269776
9.6247972191e-46,1.4297393668
2.5859644689e-27,38.2195072068
2.5283489284e-24,4.1308766915
3.0197404537e-28,44.6042321311
3.3117726925e-26,3.3976186846
5.0577001647e-38,1.8126054258
3.9389033775e-22,11.6485025574
5.4231588052e-30,2.6002050826
1.3834816677e-39,1.7173163097
8.6823618804e-22,8.3049039763
8.4891353523e-39,1.7638958842
1.9318110252e-32,2.2838466123
3.5140851513e-23,4.8921961041
3.8049217890e-37,1.8715142096
1.1919932185e-36,1.9068337744
4.5803656313e-23,4.9968245105
7.6822567373e-23,15.1113664509
1.7379845860e-24,4.0493051374
3.8229502239e-22,6.3342922533
2.1567226681e-24,22.1551439950
2.7668083418e-27,3.1110413238
2.0888915130e-24,4.0887308621
5.9065589485e-22,6.9187028748
1.3008903168e-42,1.5613237417
1.5790855564e-22,5.6202639730
1.3662336158e-30,64.3734923546
6.3309338711e-22,7.0476436017
1.6116098351e-40,1.6655705780
1.0961802225e-24,3.9551585202
2.7590076880e-25,3.7068147594
2.6731181202e-34,110.8164987358
3.7214195852e-22,6.3058759128
1.3802985917e-30,2.5139460775
5.5095214949e-41,1.6410219552
1.8038811990e-35,130.7931631672
4.1117157062e-33,93.4544255053
3.0305199308e-35,2.0158077825
4.7969030863e-38,187.1650978821
3.4754102832e-24,4.2040461687
2.6879976296e-38,1.7950076001
3.8643685534e-22,11.6951274789
9.7539046892e-31,65.8146858767
2.0495629448e-22,5.7951467043
2.0266154088e-27,3.0794033786
2.3013339069e-43,385.7435811968
6.0188729186e-32,2.3400933618
1.1790592220e-45,1.4331097142
1.3443219987e-32,2.2665679585
4.6531730739e-22,6.5637975086
1.5050070306e-40,1.6639807778
3.0631774474e-24,4.1745505452
6.7082784421e-29,2.7794780698
6.2300753544e-36,139.5521348873
4.0760035872e-22,6.4046183953
7.6373905483e-40,1.7026575983
1.2448244463e-46,1.3967224146
7.9687006545e-41,1.6493705039
1.0584090641e-37,1.8336669699
1.5430495555e-24,4.0243843695
9.6594382949e-26,3.5445976355
1.1880622219e-32,2.2607496121
7.5756731487e-22,9.6533747483
1.2575008733e-28,2.8292076791
4.5800787926e-39,1.7477349199
4.5709162183e-49,826.4533657814
8.6233643164e-22,8.7864650378
7.4211138896e-25,3.8802150350
1.9148450283e-24,4.0699414517
1.0558039590e-35,1.9787471743
5.6124790749e-26,3.4679558881
1.8876179462e-43,1.5235160343
1.9796884855e-34,112.8934187057
8.9144191372e-32,2.3603097668
1.2683306565e-22,5.4883561697
6.4760287494e-23,15.4466183909
6.4986108251e-22,7.1007349178
3.9102077478e-46,1.4149895691
1.2559643425e-22,14.1325690099
1.6984120019e-39,228.3954492089
1.1103366487e-22,5.4138362924
6.9750842859e-43,1.5488895374
3.6560166316e-23,4.9073591149
2.1487618116e-25,3.6663335129
3.7793531476e-23,16.4952843973
2.2731791360e-29,2.6987165610
7.1428377382e-33,2.2371586673
3.3095857465e-22,12.0631177042
1.4950922595e-29,2.6689748605
1.5990090306e-27,3.0558680282
1.0066700830e-24,23.7402425595
2.8142625018e-39,1.7352141459
2.6703586930e-22,12.5490028748
1.8605342963e-22,5.7276919441
3.7300512187e-33,2.2078642905
2.1265576957e-30,62.5219115012
2.2230547346e-37,1.8554029395
1.3926963546e-34,2.0723535019
7.8029427110e-29,2.7912413007
3.5078841248e-27,3.1357285825
8.9809926282e-47,1.3916066631
1.0561512984e-22,14.4805442727
2.7181061695e-23,4.7974989579
9.0992736857e-29,48.5050707146
1.8146203399e-24,4.0584558199
3.3671230779e-39,1.7398016806
2.5580758109e-25,3.6944393600
7.8478551575e-22,9.4833011292
8.2799089543e-22,9.1668047188
4.9593838834e-25,25.2561968762
7.8757060115e-36,137.5752295143
3.2026822873e-25,3.7315607646
1.3148330165e-26,3.2831144375
8.3929021124e-27,3.2310374328
1.6372654276e-31,2.3924382396
7.9995813765e-22,7.6946569092
3.3175281833e-30,2.5684053242
1.9817087112e-23,17.7475868983
3.4256217093e-39,1.7402436760
2.4774382166e-29,2.7049260108
1.4803267958e-45,1.4369092333
7.0994629004e-23,15.2664449521
3.1239244827e-25,3.7273968868
9.1123618785e-37,156.8001826266
1.3078774183e-30,2.5106900070
2.2120775066e-32,2.2903832073
1.9114155175e-37,1.8509316569
2.1889055862e-22,5.8429352637
1.1825936963e-42,350.5248974387
5.2735106825e-44,420.3879554917
1.0657775664e-35,1.9790707019
4.9058639236e-40,1.6919185825
4.4814803920e-23,16.1644042278
2.8783639428e-29,52.4957194055
3.8179972974e-23,16.4755443391
4.2529950668e-27,3.1561414379
1.0213053997e-43,1.5119073563
4.7888829040e-40,246.1902755684
7.2498563456e-31,2.4756989975
4.4973351448e-22,11.3154413436
4.2184642233e-44,1.4955363755
1.2557100208e-36,1.9084808953
3.0682345436e-26,31.7016596666
7.4039933489e-22,7.4218511771
6.3271094548e-23,5.1354783222
6.3021551916e-28,2.9676720459
3.3220007887e-22,6.1924372214
5.3944337218e-26,3.4625363228
3.6679932773e-22,6.2908653810
1.1778083916e-30,2.5043905390
1.4765860365e-34,2.0745957408
1.0824831865e-23,4.5013153034
3.7063242175e-36,1.9434702106
4.7763923217e-43,369.6247947368
4.2905999788e-25,3.7814580718
8.1811707013e-24,19.4772353669
5.4863862514e-43,1.5441587167
2.6550553913e-25,26.6324455988
1.4078361317e-22,5.5496484437
2.5065061093e-24,4.1289336328
2.3799267283e-42,1.5735875531
1.4038681102e-30,2.5149711213
1.0244483658e-28,2.8127432827
2.2782680009e-47,1.3705540132
1.8234979106e-44,1.4803657233
4.1759385585e-23,16.3015885211
3.8680774012e-25,3.7635568828
2.4540909291e-26,32.2571288699
6.8226387928e-36,138.7826997015
1.2758558518e-27,3.0338705883
2.4867195836e-22,5.9406011231
3.2430409642e-28,2.9085656627
8.7163759400e-22,8.4697655064
3.9336053599e-32,2.3186594856
2.7347591554e-30,2.5561631637
5.4012941665e-36,1.9559933190
3.2921639068e-25,3.7361842504
4.4376081556e-22,11.3498617896
3.8356148680e-22,11.7132720024
2.2165574144e-29,2.6969029339
1.5048344899e-37,174.7653840160
2.6293526517e-30,2.5536895903
1.4667205937e-25,27.9755732091
1.7238232266e-23,4.6434270612
6.0499178943e-22,6.9615044792
2.9237517986e-41,1.6269067872
1.9648849067e-45,1.4416686928
7.9286142590e-22,7.6574377646
3.5967891353e-22,6.2707910535
7.8774488886e-27,35.1819441399
2.4810789477e-35,2.0086539755
1.3006557192e-22,5.5028994921
2.7964613101e-29,52.5990843692
1.3389654756e-22,14.0030058607
8.5209558716e-22,8.9291718432
8.5521449608e-28,2.9958701640
1.0354854411e-33,2.1526367706
1.3162746114e-41,1.6095095186
9.3840425026e-35,2.0573642221
4.7426167109e-24,4.2794116270
2.8914341612e-34,110.2793549250
4.0559881147e-22,6.3990765884
4.7181941154e-37,1.8780536204
1.5465324743e-23,18.2298807001
3.5982625498e-25,3.7512107561
3.3721109895e-31,2.4320135583
4.5516881826e-23,4.9942557103
1.8583130295e-41,1.6169760725
3.2331499522e-23,16.7980379402
7.7995826202e-39,208.6062012414
2.7058512683e-30,61.5327670588
1.2149841522e-46,598.3739576598
2.3800826872e-47,1.3712142437
8.6838581238e-22,8.3087803606
3.4027309433e-27,3.1325342894
5.6432576320e-37,1.8835357737
6.6302254776e-22,7.1434653260
2.6601810082e-41,1.6248253938
4.2279000618e-46,1.4162554313
7.0141828237e-22,9.9721393966
3.1953092077e-23,16.8208650631
4.4007538583e-22,6.4942436362
1.1629231173e-25,28.5109239021
5.2486865468e-22,10.9003408301
3.6547792130e-37,1.8702961876
4.7328951007e-22,6.5857980396
9.7887482378e-26,3.5465327108
1.1782940704e-44,1.4726007504
5.7768583346e-27,3.1893174016
7.0869121911e-33,2.2367987619
7.5301146182e-41,1.6480836622
2.5588962174e-32,2.2974601498
2.3775197125e-25,3.6825681861
9.6398635189e-35,2.0583773593
1.0091441960e-29,56.3562127949
3.1129652729e-33,2.1998696048
4.1179558590e-46,1.4158281715
9.9624565057e-23,5.3558364830
7.7247245982e-22,7.5588681811
2.3590582904e-27,38.4779058521
1.9761938024e-32,2.2849395087
3.8262684531e-22,6.3352187304
1.4676237086e-40,264.0163751086
8.5558694161e-22,8.1027311179
1.9556746335e-28,45.9877259084
2.2606402439e-26,3.3490225176
1.5560081423e-27,3.0531902434
8.0498104415e-30,2.6264686970
1.2024800520e-22,14.2203340570
8.6277843924e-23,5.2823252587
4.9845303153e-40,1.6923019043
5.2882397955e-22,10.8792104663
6.7175809076e-24,4.3688555701
2.4788151446e-33,2.1898956807
1.5279639953e-22,5.5996579345
6.3564892522e-22,10.3204915625
2.1338827469e-29,2.6941755112
2.4446966964e-40,1.6753245134
1.1546729897e-31,2.3738565348
5.0104709623e-27,3.1737860107
8.9169671007e-26,3.5330195824
7.7276743741e-22,9.5602111174
1.6079733959e-26,3.3071890269
1.3783663071e-40,1.6619438404
2.9429729401e-22,6.0812948324
7.0110383067e-32,2.3478979911
6.0279701690e-24,4.3404193226
6.1147522621e-29,2.7723296335
2.3093988524e-25,3.6778827396
6.2226349335e-29,49.7948866265
7.9455815144e-23,5.2418506655
3.4808063644e-37,1.8688230659
1.6345393960e-31,73.9254933142
1.7224523588e-22,5.6761636233
1.3942573113e-38,1.7771377776
3.9696643472e-45,1.4536405243
1.5881157552e-39,1.7207605524
3.2496709036e-37,1.8667521993
7.0836427216e-23,15.2708240632
3.2336051267e-22,12.1168862247
5.2030817080e-28,2.9503121675
2.0965469731e-22,5.8114291721
1.1492552196e-41,1.6065927667
9.7976880224e-37,1.9006612628
1.7685594621e-33,2.1753068862
6.4019928777e-41,1.6444068018
1.0691394980e-25,3.5594411149
7.7206396580e-42,314.0042839352
3.6283581692e-33,2.2066379092
2.3793004663e-23,17.3926558384
3.4382635631e-29,2.7289043738
7.8585923826e-28,2.9879903429
9.3011397252e-27,3.2427658513
8.1204396820e-22,9.2934225595
6.6925645002e-27,3.2055829920
1.6451053181e-28,2.8511584504
4.7775563884e-24,20.5449820597
9.3617208799e-23,14.7206372360
8.4361210909e-22,9.0225022366
3.2999944128e-44,1.4910593440
8.5529210546e-22,8.0993394779
2.5648827576e-32,2.2975741179
8.6800337842e-22,8.2990411114
2.3995208013e-28,2.8827299722
4.6318646487e-41,1.6371292200
5.5425892350e-43,1.5443589030
2.0374754894e-42,339.5300084008
6.5986587183e-37,1.8883550009
1.9675246755e-26,3.3318012795
1.3351816722e-22,5.5181978612
8.5987947957e-30,2.6309191154
1.0937229362e-47,687.9012211375
1.4670474271e-29,2.6676497117
2.6127165498e-29,2.7087803360
2.4684335692e-23,4.7635077785
2.2478923403e-26,3.3483166363
7.4982701105e-25,24.3656512433
2.1458697118e-24,4.0945947716
4.5117430913e-46,1.4173103105
4.4427243951e-28,43.4016230109
3.5801928802e-35,2.0218138038
1.1106025507e-26,3.2632744267
2.8007844445e-36,1.9342733326
5.3878320953e-34,2.1257052209
3.0408200857e-30,61.0583234636
3.6234789781e-40,250.2858077706
1.5401782366e-26,3.3019972600
5.8416903593e-26,30.1340134582
8.3388438021e-22,7.9061643518
2.1493090434e-22,5.8295064220
4.2673659476e-43,1.5392414873
2.6600601218e-22,5.9951427141
3.7199103418e-39,218.0027706330
2.2356781931e-22,12.9360216126
3.9357070383e-40,1.6866292171
3.9462605755e-24,20.9282883809
7.5419297576e-22,7.4785823328
2.1925520926e-26,3.3452098734
2.7229398180e-40,1.6778686464
9.5387478121e-30,2.6379546884
8.7027698985e-27,34.9186721114
4.2108058903e-23,4.9627879621
7.0296159885e-35,2.0465551284
5.9283420669e-42,1.5925312365
4.5614883922e-37,163.4858336198
7.0116624044e-26,29.6984399331
1.3002737573e-34,2.0697283464
5.9618263045e-38,1.8172485437
7.1808946217e-24,4.3866512256
1.6664218186e-22,5.6546301862
2.7792276898e-27,3.1115025795
3.1842147841e-34,2.1045883006
8.0310268775e-23,15.0239006722
5.9102186556e-32,2.3391656932
1.1782927525e-40,1.6583233103
1.0281269359e-25,3.5537010300
1.2681672990e-22,5.4882821150
1.3146555341e-22,14.0401659043
5.1467235688e-29,50.4493395619
1.1195493781e-34,2.0640339003
4.4030191784e-22,6.4948677012
7.3723277766e-23,5.2060121489
5.5761144782e-23,15.7389614573
1.0800733339e-46,1.3944927547
1.0991863799e-27,3.0195685059
7.2344553550e-29,49.2802969082
1.2293167256e-37,1.8380045476
1.1836979958e-27,3.0266547571
2.0457109988e-39,1.7271231501
6.0707851012e-34,2.1305661269
1.1595607494e-29,55.8315266410
3.5854972339e-25,3.7506068456
5.5808006852e-29,50.1693549406
2.0140659327e-42,339.7600352341
4.8691295036e-38,1.8115365459
8.6362092394e-22,8.2120911326
3.6649971141e-26,3.4108350063
9.8387267773e-37,1.9007923759
8.2908011813e-22,7.8715315469
1.5010378092e-27,39.7683780883
2.7432081977e-26,3.3734139140
8.7019718212e-22,8.6004809455
9.6111702409e-23,14.6684074564
1.8849848831e-46,1.4032842307
4.8089687626e-22,6.6068213973
1.0247445294e-25,28.8051552618
8.8906913799e-34,2.1462810930
2.7428176122e-26,31.9797269686
8.4085965088e-28,2.9942887911
7.8591288537e-39,1.7618578863
6.4653713643e-23,15.4498426410
8.1323324132e-47,1.3900593707
5.2175158674e-22,6.7205714890
7.1673337603e-24,19.7384886739
4.3949715509e-22,11.3745909819
9.3760565816e-25,3.9246448190
2.8252584055e-36,1.9345574554
7.9944251426e-22,7.6918925373
5.8161364042e-22,10.6013618520
1.0993131133e-22,5.4084002054
8.4674969671e-22,8.9896626641
5.8093027213e-22,6.8900381868
2.1263060527e-43,1.5257893330
6.6299656975e-28,2.9723089515
4.4766859116e-22,11.3273127983
2.3391607617e-38,1.7911896057
8.6996370164e-22,8.3570395842
2.0315262152e-25,27.2337950927
4.3594286865e-24,4.2585875666
4.3767966761e-31,2.4466872819
2.0899864804e-22,13.0799904569
5.3214459755e-39,1.7516332898
3.9575252336e-28,2.9259653770
7.7786002593e-23,5.2315951362
1.3313469586e-40,1.6611410719
1.5699050092e-23,4.6137148306
3.0126107200e-29,2.7191722646
6.0693175350e-38,184.5469390752
6.4771567526e-33,2.2326890848
1.8634917751e-28,2.8614878358
1.8930286337e-23,4.6737963725
2.9858916182e-24,4.1686552867
3.5565538034e-28,2.9165973714
3.0302918207e-22,12.2655860029
5.5150522212e-27,3.1842347485
1.7059198086e-23,4.6400800177
1.3059932223e-26,33.8598970270
1.7030666725e-40,1.6668553153
4.4663437371e-29,2.7484254018
1.2370404033e-50,1017.7341308991
6.2525025947e-39,1.7558448638
1.1058082763e-31,2.3715796171
1.2121828325e-22,5.4625568875
6.1718087115e-43,1.5464744857
5.6646460139e-47,1.3844545456
2.4659015023e-31,2.4146787297
3.9002150503e-27,37.0783757009
7.0704115779e-35,120.2891273394
5.9169829267e-40,243.1268178917
1.7983586982e-23,4.6570775612
5.2263928875e-22,10.9122753941
4.2586288205e-34,2.1162010520
4.3123352765e-27,3.1576232100
3.2154642945e-36,145.2749020484
7.0962144641e-26,3.5005130697
3.3830089352e-40,1.6830180746
8.9464867182e-31,2.4880340792
2.1227974207e-26,32.6211270815
3.6736889645e-22,6.2924676647
4.1652418441e-31,69.5770346198
1.1992310442e-24,3.9730155059
1.4450368733e-31,2.3857527769
3.0181627497e-30,2.5623942615
1.6543806919e-22,5.6499516910
1.8878174133e-26,32.9175188729
6.0941579209e-22,10.4568358313
5.8432229200e-37,1.8846062628
2.2876025282e-22,5.8759252035
1.2301232181e-42,1.5601988170
3.5590295238e-27,37.3304682910
1.4469188653e-29,55.0037384871
4.7369642134e-22,6.5869217519
1.6652652786e-40,1.6663326025
1.1498011020e-31,2.3736336603
8.5377368008e-22,8.9086979414
8.0950701611e-26,3.5191571054
2.7199025173e-34,2.0983548898
9.6100539142e-31,2.4922651051
6.1408990714e-36,1.9603033180
7.7125421200e-24,19.5936146344
3.7580870414e-24,21.0266122665
3.4690217075e-22,11.9531674321
9.6699294814e-41,270.5976405352
2.2093088882e-38,1.7896262444
1.0622768500e-31,2.3694694788
8.9663503299e-30,2.6337522611
4.6462719455e-34,2.1197098730
4.8977400831e-37,1.8791942172
1.4352587802e-25,3.6034840138
6.2112189585e-38,1.8184096957
2.0264441039e-22,13.1455022259
1.7661975713e-35,1.9966332587
2.9663887439e-31,71.1286219337
7.3034436113e-35,2.0479774339
5.4366572583e-30,58.7416280969
6.7086493617e-23,15.3774975821
2.4770055170e-22,5.9374989858
8.7163938588e-22,8.4937989612
4.6935298448e-24,4.2768233628
8.5945012988e-34,103.0676134957
3.8112593184e-47,1.3783688343
1.3852486241e-43,1.5176432527
1.5170427636e-22,5.5952059318
1.4392110801e-23,18.3700648531
3.7314327057e-23,4.9152404629
2.3564753275e-23,17.4113565051
6.1361256987e-26,30.0163087632
8.1955661853e-35,119.2016230253
1.7037339144e-46,1.4016791918
8.1412279498e-37,1.8948724850
4.1139124668e-22,11.5412084736
2.3837985833e-22,5.9074654284
2.6480071601e-23,4.7882025516
1.8509339392e-43,1.5231420677
7.0033868154e-26,3.4986635782
3.5266041258e-24,4.2075024825
2.8318551057e-22,6.0478365112
8.6118033670e-22,8.1745084031
9.5660994411e-57,2284.9610797773
5.7110248276e-32,2.3374222138
6.8950437993e-22,7.2328112046
3.5286698735e-24,4.2076410712
2.4686026992e-24,21.8787302343
1.5902231445e-22,13.6514475651
3.0191998967e-41,289.8104249407
8.7029384274e-22,8.5964474901
1.3525954646e-22,5.5258253981
5.3973310644e-30,2.5998915630
3.0646080384e-23,4.8409702251
1.2272178099e-23,4.5382856925
1.7068675041e-23,18.0378313015
9.2614818308e-33,2.2491294092
6.7801516254e-24,4.3713160979
3.4255485554e-32,81.7199169088
3.1280369613e-28,2.9054383206
8.7118258987e-22,8.5491541940
2.1480617934e-29,2.6946502132
4.9120609843e-36,1.9528186249
1.0481359962e-24,3.9463369728
1.7266871592e-23,4.6439599605
9.1121560301e-35,2.0562580493
3.2352702077e-30,60.8075961116
9.2090405273e-26,3.5376728795
3.2088515552e-30,60.8407124932
7.9268864974e-34,2.1415262475
4.1055311847e-39,1.7449050786
1.4334236221e-44,1.4760747214
8.8673058374e-23,14.8281949581
6.5883143546e-28,2.9717316651
7.1620146280e-29,2.7845561662
7.8990719048e-25,24.2545491886
2.3378347496e-22,5.8924670464
9.4501765202e-40,236.4761454165
3.3496637493e-38,1.8010899311
6.1329709989e-45,1.4611562857
6.6244236786e-22,7.1415602595
5.0897426505e-26,3.4546254444
1.6898184711e-27,3.0613124548
1.7545247987e-22,5.6883208154
1.2975018179e-23,18.5723749182
9.7839875674e-28,3.0085173519
5.7954693439e-23,15.6636680947
6.3217833457e-22,7.0447857523
1.5666199637e-23,4.6130563317
4.0501005492e-33,2.2115260911
7.8791088989e-29,48.9906238336
3.3546529541e-42,1.5806535293
1.0383956892e-24,3.9445063897
5.1511530980e-40,245.1299888817
5.3968594113e-27,3.1818678122
1.0670365991e-26,3.2586171757
2.4882917671e-42,1.5745001083
2.3756714548e-35,2.0071091726
1.7022660963e-23,18.0430836286
6.1886022023e-44,1.5025836308
2.6259936527e-30,2.5536092414
2.4002438818e-22,5.9128008104
5.1775906465e-22,10.9384657421
8.0747660524e-22,9.3271582406
1.9275315569e-30,2.5343518549
1.7202002729e-47,1.3663274664
3.6069008085e-22,6.2736468633
2.3428225242e-26,3.3534888985
1.2977188704e-29,2.6591060814
5.4458523036e-26,30.3024530840
5.5608709130e-31,2.4603492065
4.5544009893e-25,25.4416457235
3.4204276305e-31,2.4328086243
4.3836558450e-22,6.4895331764
