likelihood_theta1,theta1
5.3311226449e-30,3.3266747652
7.9164285812e-22,1.9697505933
4.2659476995e-26,0.4293382147
3.4938717500e-25,0.6180957836
1.4295909641e-26,0.3500956694
1.5183725463e-23,1.0136846583
4.9873738942e-29,0.0781718229
1.7087958750e-22,2.2861711674
2.0455711251e-29,3.2742156860
3.5914391525e-30,0.0160625583
4.5242559700e-22,2.1271048728
1.2950811298e-27,0.2111298193
4.1566454665e-25,0.6355813127
1.1681138496e-23,2.5604657148
9.3325235005e-25,0.7187752162
2.2018555299e-57,4.8504577335
5.4666041051e-25,0.6634972299
1.9456226064e-25,0.5608625751
5.2756174709e-23,1.1582287073
8.3447939886e-27,0.3151418800
2.2588045667e-22,1.3627824692
3.2883344134e-22,1.4292653368
6.1333628397e-26,0.4584150684
2.9829374334e-24,2.6648844301
2.5126109682e-25,0.5855006774
6.6392663196e-26,0.4649603214
1.0078829659e-31,3.4709770832
3.3856873154e-27,0.2617501521
2.7977795092e-23,1.0825570561
1.2385833835e-27,0.2089205304
9.1380490407e-23,1.2289103004
1.8303901152e-35,3.7442141382
1.3606146614e-34,3.6845275285
9.4292242095e-22,1.8158564187
8.8070462735e-29,0.0970947727
1.5399914393e-27,0.2198210399
7.2654190985e-25,0.6928054382
3.5349980177e-25,0.6192676984
6.3744989207e-25,0.6792949137
1.5864461903e-26,0.3571461444
1.2499297984e-23,0.9923540174
2.2340101994e-24,0.8098234897
4.2610140510e-30,0.0191100696
4.6451546821e-27,3.0376021116
8.3143853775e-24,2.5878956478
4.2729775693e-34,3.6495083724
1.0293576157e-23,0.9712868468
1.4003920208e-23,2.5453799820
9.4219186963e-22,1.8276262690
9.4234713691e-22,1.8080876947
5.3734098667e-36,3.7796909789
1.9893778734e-30,0.0064266134
2.1415893203e-30,3.3611488913
1.7805810598e-25,0.5524718869
5.1168972161e-24,0.8967658169
1.2288362884e-22,1.2697918163
1.1639443471e-27,0.2058614999
2.9254846292e-27,3.0596838071
1.5385833048e-26,0.3550613543
1.8477644592e-22,1.3304712611
1.0229325308e-22,1.2442129315
7.7323558610e-24,0.9405716012
2.8157262375e-22,2.2130625836
2.4819040410e-22,1.3786286049
8.8085722306e-26,0.4888984903
2.2397627598e-27,0.2392519596
2.8232237007e-24,2.6688065497
5.6653245025e-24,2.6176396198
6.8877898683e-30,3.3168348291
7.6191931970e-23,2.3838709412
3.4480338903e-23,2.4648448261
9.8010207614e-28,0.1975164224
2.4116099226e-27,0.2431929403
3.8488877790e-35,3.7223415737
1.3401994916e-27,0.2128339623
1.6648963068e-26,0.3604482032
5.1366082820e-26,0.4440280585
7.7120230270e-28,3.1210970955
5.6711257971e-22,2.0757601668
3.1550879007e-23,2.4732512825
3.7162425972e-22,1.4532041205
3.8936004684e-28,0.1554501734
2.4892239128e-23,1.0691324844
1.1214589060e-25,0.5100796604
5.6974469439e-29,0.0824135987
2.2476486174e-22,2.2476733698
7.1257098697e-28,0.1824792009
5.7717070351e-28,0.1728388647
3.6530513747e-27,0.2660165736
8.6874840923e-23,1.2221491839
8.5104475793e-22,1.6986174868
6.5580640448e-22,1.5923138848
9.1991778303e-22,1.8749176052
7.6257880196e-23,1.2049792905
1.1480934617e-28,0.1066074504
5.7418736175e-22,2.0726312141
1.1234940724e-22,1.2571770394
8.5737543220e-22,1.7030201518
8.7390721295e-22,1.7152156727
1.2674379438e-24,0.7506460457
3.8065082790e-25,0.6266993711
4.7671980614e-22,1.5069966209
1.2143126741e-25,0.5172039965
1.0353015946e-23,0.9719087878
2.8107261233e-25,0.5964886792
7.5948270000e-30,0.0302320298
4.2006822531e-28,3.1480644215
3.3311166292e-22,2.1850107215
6.2264181370e-24,0.9175257568
1.0192479978e-22,1.2437186070
6.2698725663e-41,4.0793509789
