tauint,rho,drho
0.000000,1.000000,0.000000
1.000000,0.014336,0.005372
2.000000,0.003842,0.005330
3.000000,-0.001768,0.005374
4.000000,-0.004502,0.005355
5.000000,-0.004689,0.005354
6.000000,0.003749,0.005355
