tauint,rho,drho
0.000000,1.000000,0.000000
1.000000,0.019569,0.005317
2.000000,-0.006202,0.005341
3.000000,-0.006841,0.005382
4.000000,-0.002438,0.005356
5.000000,-0.005403,0.005356
6.000000,0.005135,0.005356
