W,tauint,error
0.000000,0.500000,0.000000
1.000000,0.519569,0.005563
2.000000,0.513367,0.007773
3.000000,0.506526,0.009394
4.000000,0.504089,0.010795
5.000000,0.498685,0.011939
6.000000,0.503820,0.013214
