W,tauint,error
0.000000,0.500000,0.000000
1.000000,0.514336,0.005507
2.000000,0.518178,0.007846
3.000000,0.516410,0.009577
4.000000,0.511908,0.010962
5.000000,0.507219,0.012144
6.000000,0.510968,0.013401
