likelihood_sigma,sigma
1.1979837532e-21,1.4908202787
1.1542264794e-21,1.5592861034
1.1682127653e-21,1.5424809544
1.1390179574e-21,1.5754764078
1.1967452608e-21,1.4121352605
1.1860885690e-21,1.5160766721
1.0850618054e-21,1.6237309535
3.7490057540e-22,2.1428755747
1.1969836409e-21,1.4127038913
1.1311365563e-21,1.5832683095
1.1826601975e-21,1.3870521588
1.2016534795e-21,1.4263562049
2.5575547169e-23,3.0617284263
1.1967499778e-21,1.4121464310
1.2006882575e-21,1.4229887982
8.6052382052e-22,1.7789073167
1.2034535405e-21,1.4706998311
1.1899088911e-21,1.3984094974
1.1693162969e-21,1.3703280023
1.2006492144e-21,1.4228609321
1.0428918183e-21,1.6562156126
1.1712219994e-21,1.5385233969
1.1879075096e-21,1.5128431205
1.8394289077e-22,2.3998737986
1.0800631172e-21,1.6277529244
1.1947458626e-21,1.4076612558
1.2034768687e-21,1.4705688241
1.1965273300e-21,1.4946553741
1.1340034365e-21,1.5804738064
1.2049515000e-21,1.4467660737
1.1748585091e-21,1.3767980669
1.1989715960e-21,1.4178251353
9.6964708623e-22,1.7075438609
9.6505874673e-22,1.7106275659
1.0529840747e-21,1.6487060295
1.1978156286e-21,1.4912809795
1.2024073966e-21,1.4293383847
1.1752221727e-21,1.5330146388
1.2023029508e-21,1.4763101130
1.2051064892e-21,1.4517876330
1.1920476409e-21,1.4022788256
1.2024808035e-21,1.4296503027
1.1916566646e-21,1.4015483532
1.1555389999e-21,1.5578006336
1.1970498729e-21,1.4128633969
1.1989804840e-21,1.4879747786
8.6158533920e-25,4.2399137349
2.0920763880e-27,6.8053354628
1.1180971581e-21,1.5954836997
1.1823336034e-21,1.5223320798
1.1389452134e-21,1.5755499605
1.1319398097e-21,1.5824896857
1.1725634518e-21,1.5367097241
