W,tauint,error
0.000000,0.500000,0.000000
1.000000,0.516281,0.005528
2.000000,0.518183,0.007846
3.000000,0.518947,0.009624
4.000000,0.514111,0.011009
5.000000,0.514778,0.012325
6.000000,0.519485,0.013624
