tauint,rho,drho
0.000000,1.000000,0.000000
1.000000,0.018571,0.005352
2.000000,0.000305,0.005338
3.000000,-0.001237,0.005343
4.000000,-0.003184,0.005355
5.000000,-0.001678,0.005355
6.000000,-0.002261,0.005355
