W,tauint,error
0.000000,0.500000,0.000000
1.000000,0.518571,0.005552
2.000000,0.518876,0.007857
3.000000,0.517639,0.009600
4.000000,0.514455,0.011017
5.000000,0.512776,0.012277
6.000000,0.510515,0.013389
