tauint,rho,drho
0.000000,1.000000,0.000000
1.000000,0.016281,0.005362
2.000000,0.001902,0.005329
3.000000,0.000764,0.005380
4.000000,-0.004836,0.005355
5.000000,0.000668,0.005355
6.000000,0.004707,0.005355
