likelihood_sigma,sigma
2.4928650416e-23,2.7495102066
5.8011327915e-31,1.6982412495
4.2505238185e-31,1.6874721526
2.0094646770e-31,1.6621408035
1.2601452323e-26,2.1513944702
3.5322049196e-18,15.7265245888
5.4048387250e-18,14.0307647496
8.7120800052e-21,40.4136808362
2.8314313225e-31,1.6736304417
1.6528068135e-18,5.5692308660
4.5000272419e-31,1.6894359326
3.5695256409e-18,15.6862507942
1.9293818956e-31,1.6607897132
6.7144772761e-21,41.7422282902
2.5792250868e-32,1.5968315078
3.1916601742e-24,2.5512720927
7.9444920198e-18,7.6301063091
3.9905490385e-19,4.7596733150
2.2217869627e-31,1.6654881593
1.8816839329e-22,2.9849341399
8.6018250105e-18,11.7928817250
7.1923374446e-32,1.6287343434
1.9104479935e-18,5.6796882456
4.1562903663e-18,6.4483473477
7.2032482445e-33,1.5590153595
2.7030835102e-33,1.5312637599
1.0585053780e-17,9.8882592976
1.1209160641e-18,5.3052764816
2.6813347533e-18,16.7656740451
2.3650969231e-32,1.5941981628
2.9223357284e-18,6.0547363094
7.6067543248e-25,2.4316691310
5.1247655658e-18,14.2527006581
4.8321243707e-18,6.6517405052
5.0923695887e-20,32.1364517092
1.0035352020e-24,2.4537449406
9.4315866759e-18,8.2583543153
7.6529994101e-33,1.5607664849
1.0637488865e-17,9.6634299094
1.5351194339e-30,1.7329449504
5.7010276676e-27,2.1054456784
7.1681838939e-32,1.6286273986
1.9903405132e-31,1.6618228967
1.2814903466e-19,4.3187104103
6.3292268229e-26,2.2524067816
9.0220789355e-18,8.0597359556
2.2047524710e-18,17.4897657607
5.1008513826e-18,14.2720318642
2.3650741623e-19,25.8077317204
2.7153791138e-31,1.6722187903
2.8851043163e-27,2.0677356319
2.1945814669e-24,2.5187124002
6.0395615364e-22,3.1450602621
1.0636553741e-17,9.6718729832
7.2265683685e-18,12.7246633645
1.0369537762e-22,2.9105422648
8.6711009342e-22,3.1991857044
2.0082878278e-29,1.8327462247
2.1204560209e-18,5.7640780635
8.8060738792e-18,7.9649347259
2.8476342749e-21,3.3950530760
2.2353286578e-20,35.8463427238
9.1996663812e-19,5.1857246175
9.1356149353e-18,11.4118743690
9.9658903977e-18,10.7306929178
4.2827231066e-34,1.4819162699
3.7737657912e-27,2.0824175173
5.6385578261e-18,6.8920221885
3.7665009184e-32,1.6084496830
6.3380400075e-18,13.3390199989
1.1098740295e-20,3.6612262817
5.1212109893e-25,2.4009388312
3.2380856444e-18,6.1598210823
9.8283774524e-18,10.8571927912
1.4462732662e-32,1.5794335890
9.1364371266e-31,1.7142457142
3.0163442209e-33,1.5343146010
1.0624987075e-17,9.7450779845
1.7810201123e-32,1.5856467476
7.8118547779e-18,12.3302415321
3.8197207947e-27,2.0830849417
1.2465542568e-29,1.8132751358
3.0062978088e-23,2.7694372315
1.0149682735e-17,8.7200887978
6.9028094434e-34,1.4943654130
1.8284303940e-33,1.5204940767
3.5664178652e-27,198.0606637521
4.6879409237e-25,120.6543127286
4.6062616890e-18,6.5842187730
2.0260169869e-20,3.7975337047
1.9414735665e-23,2.7234405296
3.5041975355e-34,1.4767511411
4.1935757690e-26,154.5045040417
7.9575004261e-21,3.5911924652
2.6392330792e-32,1.5975319189
9.4224716383e-28,226.1844974594
2.1067147301e-26,2.1824143362
1.0674367546e-36,1668.5473715573
1.0835681157e-26,2.1424726086
1.9392414845e-23,2.7233219350
8.6444131505e-24,2.6429627003
3.0858333813e-22,3.0503456422
1.9901022264e-31,1.6618189172
7.2347170448e-27,184.5011579800
4.1867915658e-29,1.8636750136
2.8970622614e-28,1.9510286462
1.5081371092e-25,2.3114372852
2.5354683654e-22,3.0239497546
2.7880109716e-20,3.8755107952
2.1678627166e-28,1.9373499725
1.2650490366e-23,85.3025322735
1.9533366806e-31,1.6611993929
1.1064544294e-32,1.5715190204
2.6104838002e-18,16.8652739084
5.5921770747e-18,13.8865214912
2.1977430701e-27,2.0530940824
1.3163036581e-18,5.4093953453
1.1662066862e-23,2.6720761751
9.9556819956e-29,1.9016833535
5.7871448833e-21,3.5273262702
2.0901788338e-20,3.8049648072
1.3234346093e-30,1.7275521024
9.9271198594e-18,8.5524232199
1.5688445526e-21,3.2931834117
9.3661212847e-21,3.6250582631
1.4515174206e-22,2.9519645390
1.7423923045e-28,1.9271848663
4.8853558947e-18,14.4491926808
5.4013907381e-27,2.1023991743
3.4292495293e-25,2.3706986206
8.4602846057e-20,4.1844813334
1.2883527700e-22,2.9371140567
2.5180728792e-18,5.9133742637
3.7007117023e-26,2.2176258802
5.3321923292e-24,2.5975414218
1.2417980011e-22,2.9325673193
4.6758320456e-22,3.1081121474
9.0104741907e-25,2.4451063739
1.5268211931e-32,1.5810458480
2.1330746369e-19,26.2124863726
6.8226684849e-34,1.4940581254
7.9375705993e-19,21.2278797020
4.3802929933e-24,2.5795794524
9.9804615860e-28,2.0119223051
1.0769190017e-19,28.9629038369
9.8226700160e-21,3.6351055870
8.5541403766e-18,7.8608140713
1.4809506394e-33,1.5147560505
1.9078833651e-19,26.6528822337
6.9905033773e-19,21.6967796382
2.0769364056e-32,1.5902684149
2.2112876981e-22,3.0058968042
1.7695577605e-30,1.7381455948
2.3515295397e-26,2.1891841291
3.0167881343e-29,1.8497337662
4.0880781864e-24,2.5733427282
7.4083758283e-18,7.4446733795
2.0319397001e-19,4.4829488526
2.3219180414e-31,1.6669619289
9.3940152439e-18,8.2388538238
1.0537418360e-21,3.2293400123
5.1970516095e-28,1.9792714344
9.6790118396e-18,8.3953074873
4.2799764711e-31,1.6877096146
2.8518229489e-20,34.7230301960
4.4710556867e-20,3.9991555243
1.7130352905e-27,2.0398931453
3.8770617983e-23,2.7970675386
1.2151026440e-23,85.6718627989
1.3448183968e-33,1.5121467671
1.4033710891e-20,3.7128147623
2.9802224664e-18,6.0743077126
4.3568294307e-22,3.0980991917
9.1606775893e-18,8.1238288653
7.8781863734e-19,5.0976665774
9.6120156677e-18,11.0421456565
5.7190932114e-18,13.7905199803
7.4453822114e-19,5.0667301723
4.5887807935e-27,2.0932598723
2.6917857280e-32,1.5981328915
4.1310511348e-32,1.6113126153
1.1506237406e-27,2.0192034010
2.7870503586e-18,6.0083906651
2.8477272428e-19,4.6152666864
1.0526403446e-19,4.2536363101
6.0368658142e-25,2.4136044921
1.5759391629e-32,1.5819894372
7.4724111739e-22,3.1766404755
9.9926395927e-18,8.5985171423
6.7796645980e-30,1.7890697591
3.5384964927e-33,1.5387805855
2.9120184500e-34,1.4720200945
8.8201915470e-24,2.6448962864
1.0322298937e-17,8.8805440741
2.5117729727e-19,4.5647413379
4.0511454778e-21,3.4591838415
4.4092151695e-19,4.8050145705
7.6754776530e-22,3.1806742402
9.9769886650e-23,2.9058795895
5.2232950040e-34,1.4870666259
1.7796300062e-18,5.6246743915
2.3367075549e-24,2.5240989615
7.7290873666e-20,30.3464044496
6.5167236544e-32,1.6256046500
8.3589293077e-19,21.0375377943
1.7599936901e-33,1.5194520348
2.6696617731e-31,1.6716468024
6.0188166380e-18,7.0063088601
7.1172807877e-18,7.3487964127
1.8908251455e-29,1.8302597390
7.8871753274e-18,12.2795549825
1.0616415057e-18,20.1610646128
7.2588748149e-22,3.1722930748
3.0478958902e-26,2.2053498101
2.0143921243e-31,1.6622222454
1.9900673553e-21,3.3328840847
4.6399706317e-34,1.4839899614
1.0341055080e-17,8.9005103939
1.2872446560e-19,28.2324472830
5.8930999809e-19,4.9446498001
6.9220757676e-21,3.5628716652
1.2764740415e-18,19.4880288152
1.6495099058e-24,2.4945418599
3.4859083346e-22,3.0670143758
5.0930223687e-18,6.7294576090
7.6850955788e-33,1.5608876495
2.6292295460e-27,2.0627122574
3.9503204205e-32,1.6099249166
5.2490952938e-27,190.5388220842
1.6092658423e-22,64.5850670444
4.9521926763e-26,2.2363507076
5.7192366642e-18,6.9161696070
3.9141064224e-18,15.3304575506
3.1802664055e-33,1.5357917384
8.2122141071e-18,7.7282789873
9.4786032789e-18,8.2831937828
1.8405748110e-19,26.7953344333
5.3934352292e-18,6.8188765575
8.3888532848e-26,2.2711751766
1.7642590683e-27,2.0414441187
3.7075782692e-34,1.4781996239
3.4483886663e-21,3.4294957493
7.8104876171e-31,1.7086830387
5.5925664767e-30,1.7815685881
1.6290255993e-33,1.5173445253
7.0236436934e-24,2.6232135137
7.7596380000e-19,21.3114063313
3.5643144064e-34,1.4771875412
2.2668684380e-18,5.8204752119
6.7104036328e-31,1.7033355417
2.0439944907e-31,1.6627075479
4.1777636587e-24,2.5752992286
1.2472651780e-30,1.7254080559
4.6975328571e-24,2.5859323942
1.3234641651e-20,3.6997463052
1.3094483568e-24,2.4753918294
3.2126023396e-32,1.6035465637
9.1994968156e-31,1.7144906452
1.7416406022e-31,1.6573994338
1.0334763273e-17,8.8937413961
3.2607990421e-28,1.9566710811
1.7372772697e-22,2.9746958650
1.1694356975e-31,1.6443527668
2.5036010865e-19,4.5634511397
4.7758195623e-28,1.9751293854
5.2517889533e-20,32.0022286759
9.4222326869e-18,8.2534711036
4.6807146763e-32,1.6152016251
2.7331615683e-32,1.5985981933
1.9891475505e-31,1.6618029691
9.2198331822e-18,8.1520805418
5.5497218969e-18,13.9189369118
1.5124833411e-20,3.7296839358
6.9093574450e-18,7.2819262452
8.4724524947e-25,113.4702541536
2.5675410543e-18,16.9268726685
1.7827652421e-30,1.7384186550
3.1832718895e-28,1.9555201624
9.1681487143e-33,1.5660149810
1.0641342460e-17,9.5375783217
1.3585731944e-29,1.8167542752
2.7294193254e-21,3.3875427593
4.8956756460e-22,56.9482405369
8.6666444871e-19,20.9046695886
9.8001354700e-19,20.4538472539
1.3648816541e-28,1.9159647529
2.8813450813e-20,3.8837988863
1.0075988444e-17,8.6608343990
1.5569613495e-21,49.7880672611
1.0512934422e-19,4.2532217514
1.0576000667e-17,9.9127950621
4.3497840131e-18,14.9160550254
3.6815660590e-24,2.5639492487
7.3414618092e-22,3.1739876808
1.8040944814e-20,3.7702173665
1.8926762358e-33,1.5214387558
6.0822727366e-18,13.5225585970
8.4842678326e-34,1.4998164123
4.8952282438e-23,73.6711146165
4.7143933925e-18,6.6165839093
3.6104692835e-18,6.2793155061
4.6075272667e-34,1.4838080973
8.3756201601e-21,3.6017442550
1.0633852505e-17,9.4588640098
1.0845210463e-21,3.2338542162
5.3725609410e-21,3.5128386320
2.0266104293e-26,2.1800386531
3.6325507660e-34,1.4776743828
7.1079680532e-18,12.8051664013
7.6055809984e-18,12.4689737610
9.8926218920e-18,8.5290401177
3.1001116328e-33,1.5350788195
1.5551255049e-21,49.7949940340
5.4907520770e-25,2.4062845987
1.3613417166e-28,1.9158462176
1.2222170113e-32,1.5744493028
1.3666881862e-28,273.8544407935
3.8969114063e-22,3.0824525215
1.9010414050e-32,1.5876040315
8.2984792330e-18,7.7608897974
6.4099130431e-19,22.0179837238
6.2022461700e-26,2.2510704190
5.8533952280e-21,3.5295584057
9.0972209338e-19,5.1792035167
1.5872175609e-18,5.5396388381
3.0559235719e-25,2.3621709924
1.5739985575e-27,2.0354521733
9.6646868284e-20,29.4105495316
6.2385710127e-18,13.4099457109
2.7428950037e-27,203.3301011215
2.6716322470e-18,16.7791681224
8.6101521668e-18,7.8834345333
4.1483509917e-30,1.7700650995
4.7491578085e-24,2.5869288095
1.1528515277e-33,1.5079992747
8.6797001415e-26,2.2734703217
3.1339196239e-34,1.4738930118
6.7359856663e-19,5.0133172488
9.2792089581e-18,11.3044084958
1.0281357492e-17,8.8390046649
3.0880188611e-19,4.6487543210
4.6638873259e-19,4.8311118792
6.2002370322e-30,1.7855795007
9.7908572275e-18,8.4631576805
1.8166835668e-18,5.6404679480
3.9602765055e-23,2.7994044209
1.1750539716e-21,3.2465090845
4.0762358718e-30,1.7693949187
1.0617642634e-24,2.4582965024
2.9400774041e-25,2.3593276770
3.5240290755e-23,2.7866193720
4.9873878313e-22,3.1173229965
7.3731641470e-18,12.6255423866
7.4028393424e-24,2.6281816487
5.9378272272e-20,4.0787675969
1.5189984785e-20,3.7306584724
3.9767934552e-18,6.3933923902
5.8396802689e-27,2.1068048436
4.4261009871e-18,14.8469250048
2.2937366810e-26,2.1876475865
2.7348122767e-25,2.3540242982
1.2907161925e-20,38.4640465390
2.2072940288e-25,2.3384823081
9.2647714478e-29,1.8984611461
5.2482375302e-34,1.4871906872
1.5759808574e-20,37.4983015638
6.9912825249e-18,7.3081294286
1.4504814612e-32,1.5795199279
6.9731980702e-18,7.3023296228
3.9168647496e-28,246.7767351010
2.0878358792e-32,1.5904263162
1.9902351834e-31,1.6618211377
2.2058766801e-27,2.0532912583
5.0005037442e-30,1.7772400576
1.1858200555e-22,2.9268931986
3.3242208340e-32,1.6045965718
2.7231888428e-20,3.8696186017
1.7105635705e-29,1.8261428997
8.4444661632e-31,1.7114466782
2.1325404638e-32,1.5910657962
3.5647559153e-20,3.9385427550
1.0881670046e-27,2.0163398673
1.5976971720e-18,5.5444119823
6.5803106054e-27,2.1135885115
5.0981936385e-25,119.6113540004
3.4674611585e-27,2.0777633645
8.0654832490e-25,2.4362957762
2.0751504641e-19,4.4908785693
6.2279705326e-20,4.0925843099
1.7898589416e-18,5.6290517313
1.5218434141e-20,3.7310829184
6.9293227949e-24,90.9694346624
4.4887724336e-18,6.5489494685
1.7562837517e-19,26.9817689749
1.9218497724e-19,4.4621510363
5.4889012466e-18,6.8473319023
3.2888217797e-28,1.9570807360
1.6855738589e-32,1.5839977777
3.5953181394e-26,2.2157883275
5.1796849351e-27,2.1000411077
3.9527442925e-18,15.2922238802
4.9827866842e-23,2.8249831814
2.5991150010e-32,1.5970653764
6.4791046144e-25,2.4190961547
6.7109053993e-22,3.1605976902
8.7009032179e-24,2.6435879848
1.3359230808e-18,5.4193233253
2.9759082714e-19,4.6333789311
5.1645341471e-22,3.1223351497
8.6161514717e-18,11.7829299230
4.9490860562e-34,1.4856638689
3.6663433823e-29,1.8580003378
2.1460348077e-31,1.6643304067
3.5137752926e-34,1.4768211480
9.4872813761e-18,11.1430138599
6.2468554665e-29,1.8810190376
8.0610503771e-30,1.7958764055
4.3332555630e-29,1.8651513014
3.8451971688e-18,15.3994328674
1.0638854590e-17,9.5012638734
9.9019668744e-28,2.0115199206
7.1265495210e-23,2.8659845781
3.3654758866e-30,1.7621092971
4.9615603383e-21,3.4974967329
1.9999043395e-31,1.6619822423
8.1743856749e-18,12.0856491799
1.8679629215e-26,2.1750623117
1.0556074028e-29,1.8065948160
6.9563456227e-18,12.9085990633
1.0622542010e-17,9.3975125855
6.4950442391e-34,1.4927647083
5.5208467225e-18,13.9410733261
2.5178901001e-34,1.4683265389
6.4009456528e-20,31.1482095341
9.6515961011e-21,39.8993824959
8.2211181267e-18,7.7316213547
2.6271961283e-19,4.5826383486
1.2129935468e-21,3.2515593054
3.3892074228e-19,4.6881238211
2.4391004170e-25,2.3456951265
7.5762774082e-18,12.4886893217
1.1209186867e-21,3.2390494914
1.0188915725e-17,10.5024538219
5.7927535508e-18,6.9382147897
1.6495761329e-23,2.7067657239
1.5717563825e-19,4.3893074657
9.7437151596e-18,8.4340287349
6.0774196421e-21,42.2587199003
1.7707972344e-27,2.0416390245
3.4530170204e-31,1.6803608767
4.6915360031e-19,4.8338838691
5.0974950042e-28,1.9783218694
7.0901968996e-24,90.7474408378
4.0118704187e-19,4.7620627375
5.1632882887e-33,1.5494650240
2.4409486012e-25,2.3457500328
9.5081575181e-25,2.4494086514
4.1533931045e-23,2.8046608891
6.4583322149e-18,13.2539524786
6.3672408386e-18,7.1124677210
6.4981063980e-21,3.5502204075
8.7985927594e-24,2.6446606036
4.8418165503e-26,2.2348888263
2.1222440762e-31,1.6639587340
4.7036384011e-34,1.4843433286
8.6124483802e-26,143.5918579184
1.3581437202e-22,2.9436613878
2.4386597998e-27,2.0586626887
4.8105367753e-21,3.4915841414
1.3497274909e-18,5.4262573012
1.2074778232e-25,2.2959822067
1.4713516550e-27,2.0319297743
1.9903371478e-31,1.6618228405
6.8402045629e-21,41.6466011901
7.7059958099e-19,5.0854968184
5.5566437368e-33,1.5515599257
3.9858728984e-28,1.9663345357
1.0504933879e-17,9.1142015689
7.5217703654e-21,3.5796814841
4.7889762807e-31,1.6915842404
3.2069428511e-27,2.0734900776
2.0943612634e-18,5.7538286911
3.6146157277e-18,15.6380738175
4.4036029513e-21,43.9589323213
1.5683701590e-28,1.9223320258
7.9570546268e-23,69.8406370580
1.6020390159e-23,2.7037988878
7.8721432536e-24,2.6340177575
3.8441634889e-25,2.3792200005
2.1818404225e-29,1.8361781738
6.9150606652e-23,2.8624771419
1.2546163583e-32,1.5752217667
2.5516949599e-18,5.9254827772
1.0691308778e-28,1.9048891997
5.8928731666e-33,1.5532406950
4.7723953748e-23,2.8201355725
2.0997038132e-20,36.1386640426
1.0137849579e-17,10.5580031663
2.5414098444e-18,5.9217862587
1.7370480484e-18,5.6063051971
2.6405048272e-18,16.8227685261
6.0338690061e-22,3.1449221140
1.2254936029e-23,2.6769716781
3.5302709058e-27,2.0787483942
1.6176565493e-18,5.5534548376
3.3305253090e-26,2.2109397018
3.2801665812e-30,1.7611380867
2.1190162846e-20,3.8082429507
7.0799517804e-18,12.8242315863
1.7634130194e-23,82.3098299913
1.0164210751e-33,1.5046260908
3.5347722095e-29,1.8564447755
1.4727240131e-32,1.5799723236
5.6141788844e-33,1.5518543416
6.8571583717e-20,30.8541003051
5.9788365448e-33,1.5536556351
6.0696752911e-33,1.5540879332
3.8524198589e-28,1.9646879398
1.8926627828e-23,81.6844261606
6.9991185726e-19,5.0335510615
6.5219931112e-29,1.8829089113
6.0052331908e-30,1.7843347459
1.0621729436e-17,9.3939244746
2.8715184970e-19,25.0539923749
3.5158932878e-32,1.6063232766
3.6738750179e-20,33.5782827516
4.7751914077e-21,43.5268668340
2.2573496159e-22,3.0086004327
3.6413305237e-22,3.0730336032
2.8966892465e-20,34.6517991904
3.3251318779e-33,1.5370375215
1.1084425146e-27,2.0172860771
4.3734243228e-31,1.6884528411
9.8367657229e-18,10.8497066671
2.5475135123e-24,2.5315579402
4.1299968346e-33,1.5431316581
3.0692088365e-27,2.0710970674
2.6006798191e-18,5.9429993283
5.1284082605e-18,6.7399879872
1.9589439949e-19,4.4692576203
3.5281047541e-22,3.0686717941
8.7731406327e-27,180.9603688495
1.6083654648e-29,1.8236218236
9.1932607132e-23,68.7348977676
2.7617553108e-18,5.9996251622
5.9441062603e-18,6.9837479616
8.7769988664e-20,4.1958939750
3.0179085824e-20,3.8955350422
8.4439821007e-20,4.1838847540
7.4043079369e-24,90.3294518563
3.7585839808e-33,1.5404758835
3.1879164089e-32,1.6033096261
8.0041456909e-21,3.5923926901
4.5294260485e-34,1.4833651920
3.4833786697e-26,2.2137807094
8.2781099731e-33,1.5630430752
6.5292189388e-31,1.7023753057
3.4538932665e-33,1.5381018249
