likelihood_beta,beta
3.5341186310e-18,1.2749086559
3.7090960744e-18,1.3617665178
3.6216182072e-18,1.3182469808
5.3661020886e-18,2.4359559702
5.0119243246e-18,3.5689641452
5.0474279355e-18,2.1336239022
3.8710835099e-18,1.4430997213
4.5318380210e-18,3.8792697400
1.8934580797e-18,5.2568849511
3.7960743790e-18,1.4052964821
4.3895849734e-18,1.7159262383
5.4497036547e-18,3.1155011786
4.6220263152e-18,1.8494848739
3.8676608236e-18,1.4413686753
3.5424978269e-18,1.2790523584
4.7799344627e-18,3.7285861190
3.8678803772e-18,1.4414796975
4.0874178475e-18,1.5539915600
5.5033265249e-18,2.9914802470
3.6428584989e-18,1.3287936447
4.2900966486e-18,1.6614406792
4.3936353902e-18,1.7181737127
1.3072632805e-20,8.5850780804
5.5106680900e-18,2.7101267084
4.1287630962e-18,1.5755832690
3.9065267328e-18,1.4610626476
4.5631624798e-18,1.8146795981
3.5218349771e-18,1.2688361907
3.7368979743e-18,1.3756490287
4.3556938846e-18,1.6972142052
4.2751879347e-18,1.6533862763
4.2962996033e-18,1.6647998101
4.7912403219e-18,3.7213124417
5.4457136036e-18,3.1226150738
3.6689916075e-18,1.3417867216
4.7114298068e-18,1.9039241410
3.6233843470e-18,1.3191234968
3.9670504228e-18,1.4919062341
4.6400066819e-18,3.8154520800
3.7689836867e-18,1.3917064120
4.7059858639e-18,3.7751754005
5.3992686233e-18,2.4802717243
3.7092818673e-18,1.3618592010
4.5491536629e-18,1.8065049307
4.5182897062e-18,1.7886320686
3.8279878747e-18,1.4213473086
3.9914698185e-18,1.5044168253
4.0667695680e-18,1.5432626981
3.6393312779e-18,1.3270414138
3.7027754363e-18,1.3586141506
3.7604903637e-18,1.3874519817
3.9260841058e-18,1.4710049448
4.7548022208e-18,1.9311180926
5.5266233970e-18,2.8149767476
4.0249196248e-18,1.5216210249
4.2799461940e-18,1.6559539967
3.2305051436e-18,1.1251205052
3.5868254814e-18,1.3009949563
4.8189444730e-18,1.9724200895
5.0719077785e-18,2.1526445057
4.4799226883e-18,1.7666639697
4.6158174280e-18,1.8457773129
4.7662115298e-18,1.9383659971
4.8494354862e-18,1.9925594640
3.8724370846e-18,1.4437844709
3.7636333086e-18,4.2866986459
5.4443311214e-18,2.5506846381
3.8135804571e-18,1.4140953654
5.3891610490e-18,2.4662357157
4.6116696260e-18,1.8433054368
5.1454277762e-18,2.2126329349
3.9264758083e-18,1.4712043035
5.3945960958e-18,2.4737191853
5.4336730399e-18,2.5326166628
3.8272067460e-18,1.4209538794
4.1169458249e-18,1.5693966573
3.9946577518e-18,1.5060530614
3.9070618858e-18,1.4613344049
3.8843945178e-18,1.4498377755
4.8038177650e-18,3.7131700754
3.8841088132e-18,1.4496930511
3.6057299775e-18,1.3103652708
3.6609462309e-18,1.3377845665
1.6618902790e-25,12.5644934482
4.2000905936e-18,1.6132041746
3.9340629397e-18,1.4750676312
3.9269374488e-18,1.4714392693
4.4872785040e-18,3.9048694880
3.6056519754e-18,1.3103265911
3.6967735485e-18,1.3556219937
3.6793728653e-18,1.3469537202
5.2979647920e-18,3.3188328015
4.3585899687e-18,1.6988068275
3.8474663510e-18,1.4311675093
4.1246537283e-18,1.5734305000
5.4872283807e-18,3.0368604195
4.2596197232e-18,1.6450039054
5.5200564557e-18,2.9216370777
3.5918305893e-18,1.3034750394
4.7541803118e-18,1.9307241841
4.2664904527e-18,1.6486997876
3.9349065671e-18,1.4754974175
4.2504848751e-18,1.6400985853
3.6595401599e-18,1.3370853140
3.8422205966e-18,1.4285210036
3.5388731200e-18,1.2772597127
4.6429992162e-18,1.8620754763
4.7745844408e-18,1.9437112295
3.6322728787e-18,1.3235359838
3.7525619340e-18,1.3834831019
3.9083277125e-18,1.4619772728
3.7310633806e-18,1.3727333019
3.7524204922e-18,1.3834123201
3.3927249287e-18,4.4706072192
3.7418221134e-18,1.3781107552
5.5115749364e-18,2.7136948493
4.6051333146e-18,1.8394180599
3.7605153091e-18,1.3874644730
5.4217954005e-18,2.5136272729
4.9166060736e-18,2.0382401926
3.6717844339e-18,1.3431764563
1.1926580094e-19,7.4154251278
5.4790084834e-18,2.6192552522
3.7010350070e-18,1.3577463611
3.8028199189e-18,1.4086852944
3.8327370297e-18,1.4237399300
4.0554329485e-18,1.5373868332
3.6595035904e-18,1.3370671284
3.6674058628e-18,1.3409977451
4.2164800732e-18,1.6219207456
3.7174394205e-18,1.3659297844
4.7458575762e-18,1.9254641104
5.5256429027e-18,2.8765007909
5.5182802185e-18,2.7441811015
4.1442176283e-18,1.5836932168
3.0654391344e-18,1.0434338428
3.3176735304e-18,1.1681176648
4.0453586357e-18,1.5321737083
5.4347808225e-18,2.5344461206
3.7849986229e-18,1.3997365669
4.3399088106e-18,1.6885539265
4.5908509630e-18,1.8309570256
3.6864095211e-18,1.3504579204
4.4226984957e-18,1.7343728920
5.2506630653e-18,2.3084085692
4.9592556286e-18,2.0683066135
3.9160744004e-18,1.4659135554
3.5883699783e-18,1.3017602123
4.0850562159e-18,1.5527626751
3.5674049031e-18,1.2913768677
3.5411287189e-18,1.2783752218
3.9647106722e-18,1.4907096100
5.1496367234e-18,2.2162149928
3.6835902190e-18,1.3490537434
3.6981045404e-18,1.3562854383
3.6502277218e-18,1.3324555781
3.8909463230e-18,1.4531578353
3.5233821835e-18,1.2696009262
4.0659663640e-18,1.5428460537
5.5235621639e-18,2.7782784756
5.3452183741e-18,3.2654469116
3.9964689596e-18,4.1687416430
3.8044681178e-18,1.4095136204
5.1740682760e-18,2.2373697013
3.6771667989e-18,1.3458554334
5.0843651778e-18,3.5132314377
3.5225511410e-18,1.2691901634
5.3282504386e-18,3.2852950073
3.5864692869e-18,1.3008184790
4.3615565490e-18,1.7004394302
3.4345052552e-18,1.2257211048
4.8186610195e-18,1.9722344759
3.7072572839e-18,1.3608492966
3.8904441329e-18,1.4529032721
4.4838780830e-18,1.7689164776
3.9470099980e-18,1.4816683380
5.2536272032e-18,2.3113279069
5.3605469688e-18,2.4289779484
3.8266609006e-18,1.4206789720
3.8459376523e-18,1.4303961333
5.4934569030e-18,2.6550962208
5.1302374867e-18,2.1998485115
3.1967869024e-18,1.1084701011
3.5576588547e-18,1.2865529585
3.6582265283e-18,1.3364320841
4.3546920115e-18,1.6966635237
2.8298619242e-18,0.9255963447
5.3506716137e-18,2.4168413468
3.3299571095e-18,4.5015510759
3.7440583600e-18,1.3792290233
4.1299976825e-18,1.5762303285
3.5398742724e-18,1.2777548231
5.4887670345e-18,2.6427501111
4.0203222771e-18,1.5192517046
3.8516448004e-18,1.4332765361
3.7878781653e-18,1.4011815597
3.5213559176e-18,1.2685994141
3.9291753751e-18,1.4725785105
3.9887089026e-18,1.5030003259
3.4134653269e-18,1.2153442227
3.2084342798e-18,1.1142232508
2.8584382133e-18,0.9400008774
4.8589302387e-18,1.9989031209
3.8943501171e-18,1.4548836075
4.1346844774e-18,1.5786879899
3.7772382878e-18,1.3958440739
4.6694372621e-18,1.8780996113
5.4754091825e-18,2.6111938293
3.2438578612e-18,1.1317107169
3.7714358396e-18,1.3929352742
3.6279446645e-18,1.3213870979
3.7098944273e-18,1.3621647862
5.2720723348e-18,2.3298327572
5.0890080983e-18,2.1661945354
3.8661963606e-18,1.4406282012
5.3802388973e-18,3.2214730495
5.0701649297e-18,2.1512759812
4.4302678543e-18,1.7386134124
5.5229496946e-18,2.9023289989
3.5768172672e-18,1.2960373919
3.7906074912e-18,1.4025514996
3.6371415658e-18,1.3259537904
3.7808669537e-18,1.3976638550
4.3076455804e-18,1.6709564851
3.8219306904e-18,1.4182972564
4.0339899350e-18,1.5263001521
5.0067769903e-18,2.1029318995
5.0525364469e-18,2.1375580558
3.6273979808e-18,1.3211157130
3.7641838980e-18,1.3893017712
3.6943581411e-18,1.3544181608
4.9154094871e-18,2.0374092465
3.5910517803e-18,1.3030890954
3.8466377367e-18,1.4307493790
3.8152836994e-18,1.4149521863
3.9354511584e-18,1.4757748828
4.2071041566e-18,1.6169308005
4.8894398826e-18,2.0195341273
3.5839839607e-18,1.2995871947
3.6333287788e-18,1.3240602944
1.7990824692e-20,8.4312627415
3.5787454140e-19,6.7046269738
4.6001405226e-18,1.8364551342
4.5872978340e-18,1.8288590677
3.6551142678e-18,1.3348846472
3.5888365435e-18,1.3019913928
3.9524616140e-21,9.1278931970
3.5903286193e-18,1.3027307401
3.5410873575e-18,1.2783547657
6.6113797498e-23,10.7061229216
3.6952581418e-18,1.3548666966
7.0712907990e-104,35.7061882927
3.7009046550e-18,1.3576813708
3.7521074830e-18,1.3832556835
4.4558590148e-18,1.7530186131
3.7745627850e-18,1.3945026567
3.5213569964e-18,1.2685999473
5.1940405721e-20,7.8870923557
3.9780482318e-18,1.4975356992
3.6605728604e-18,1.3375988802
3.7239625102e-18,1.3691864502
4.6340891349e-18,1.8567137418
3.7981488475e-18,1.4063384362
3.8046026180e-18,1.4095812208
7.4363231603e-20,7.6890961923
3.5216708567e-18,1.2687550733
3.6411900002e-18,1.3279647364
5.3056182161e-18,2.3651601232
5.5140347328e-18,2.9517932831
4.0857847815e-18,1.5531417376
4.1333065796e-18,1.5779652397
4.4148684712e-18,1.7299958213
3.6567799077e-18,1.3357127801
4.7873407707e-18,1.9518985980
4.2648635956e-18,1.6478241749
4.0113884146e-18,1.5146518968
3.9000671449e-18,1.4577836778
3.9342759357e-18,1.4751761380
3.9496564698e-18,1.4830188538
4.2493283460e-18,1.6394782232
3.7927662164e-18,1.4036352634
3.2009587527e-18,1.1105309628
3.7096047752e-18,1.3620202871
3.6667294817e-18,1.3406612390
3.5524473083e-18,1.2839741858
3.7013494904e-18,1.3579031571
3.5957057438e-18,1.3053955982
3.6939784388e-18,1.3542289354
3.8393680487e-18,1.4270824507
3.8658850096e-18,1.4404707877
4.6088165711e-18,1.8416074363
3.9781102382e-18,1.4975674613
3.5521134511e-18,1.2838090039
3.5968819825e-18,4.3697460189
3.7952726359e-18,1.4048938370
4.2900683346e-18,4.0142992803
4.3712394347e-18,1.7057768526
3.8373186186e-18,1.4260491595
5.4678902181e-18,3.0805242807
4.6706307482e-18,1.8788271394
5.4458012412e-18,2.5532639586
3.7976567056e-18,1.4060912284
4.6652572871e-18,3.8001701911
4.2120263110e-18,4.0561753862
3.5503203165e-18,1.2829218529
4.1332611330e-18,1.5779414045
3.6628164510e-18,1.3387147338
3.9572376206e-18,1.4868900289
4.0803340532e-18,1.5503068684
4.1928830483e-18,1.6093797961
3.4211504108e-18,1.2191341804
4.9400301365e-18,2.0546426340
3.7876117702e-18,1.4010478642
3.7230216632e-18,1.3687166374
3.7984828784e-18,1.4065062293
3.8357302740e-18,1.4252484811
4.5178404107e-18,1.7883732432
3.7883062543e-18,1.4013964107
5.5227696204e-18,2.7720287779
4.4761218569e-18,1.7645020669
3.9905007350e-18,1.5039195733
4.5453700956e-18,1.8043038759
5.6732247132e-20,7.8391313883
3.7964430818e-18,1.4054816586
3.8641241244e-18,1.4395806108
5.0442818951e-18,2.1312100100
4.1429267066e-18,1.5830149459
3.5654425678e-18,1.2904054416
3.6552942379e-18,1.3349741220
5.5095322324e-18,2.9699320203
3.6659010861e-18,1.3402491227
4.5130832360e-18,1.7856351100
3.8712192912e-18,1.4431684063
3.5766909533e-18,1.2959748358
3.5285644579e-18,1.2721626338
3.7679785350e-18,1.3912027650
3.6974952239e-18,1.3559817119
4.4776230812e-18,1.7653556578
4.6640281585e-18,1.8748068829
3.7361918882e-18,1.3752961089
3.5969184662e-18,1.3059967025
3.6283410513e-18,1.3215838772
3.5216892939e-18,1.2687641860
3.8567315016e-18,1.4358451812
3.7549027693e-18,1.3846546404
3.5933183715e-18,1.3042123571
3.7956825924e-18,1.4050997186
5.2410495909e-18,2.2990380959
4.7038212301e-18,1.8992095894
4.7759573068e-18,1.9445898157
4.9375940133e-18,2.0529244536
3.8021446401e-18,1.4083459583
3.8967674143e-18,1.4561096035
3.5624543781e-18,1.2889263250
4.0676141969e-18,1.5437008866
3.6858707569e-18,1.3501895650
3.5053312559e-18,4.4150434999
3.6823440018e-18,1.3484331342
5.2219290875e-18,3.3949044518
3.5988089832e-18,1.3069338324
3.5650990058e-18,1.2902353739
4.3519167264e-18,1.6951388077
5.3308691320e-18,2.3934390325
3.7293173126e-18,1.3718609801
4.5883516855e-18,1.8294810322
3.3565476416e-18,1.1872820946
4.0288626043e-18,1.5236543482
3.6664759143e-18,1.3405350903
3.5221681237e-18,1.2690008515
4.3461875536e-18,1.6919946028
3.6910817248e-18,1.3527855062
3.8884574289e-18,1.4518963362
5.3018533673e-18,2.3610763856
4.5787847976e-18,1.8238435942
3.8674273296e-18,1.4412506066
4.9176742907e-18,3.6367420831
4.0402495211e-18,1.5295329046
4.6297410812e-18,1.8541041409
3.4888560313e-18,1.2525439165
3.7789239219e-18,1.3966893533
3.8616754142e-18,1.4383429865
3.9324743372e-18,1.4742584347
2.0903852917e-24,11.8254501449
4.7886387379e-18,3.7229899527
3.7247895178e-18,1.3695994433
5.0911932951e-18,2.1679424767
5.1079682797e-18,2.1814903351
3.6425972305e-18,1.3286638419
3.4509307261e-18,1.2338243441
4.9625950907e-18,2.0706993847
5.4744698439e-18,2.6091358721
4.3548799348e-18,1.6967668055
4.0636544587e-18,1.5416470922
3.8023010760e-18,1.4084245675
3.5734562546e-18,1.2943729839
4.0342441792e-18,1.5264313984
3.7874913834e-18,1.4009874468
3.6234283701e-18,1.3191453460
3.5962918952e-18,1.3056861289
4.0851608669e-18,1.5528171208
5.3616423633e-18,2.4303450315
3.6496715602e-18,1.3321791564
4.6426066287e-18,1.8618388297
3.9600678420e-18,1.4883361704
3.9351516509e-18,1.4756222837
4.2775486759e-18,1.6546598740
3.7912807074e-18,1.4028894586
3.8587278736e-18,1.4368536542
4.7247976030e-18,1.9122468496
4.1003799684e-18,1.5607448193
3.6200758431e-18,1.3174815862
3.8025590256e-18,1.4085541898
3.6533335943e-18,1.3339994084
5.3836559875e-18,2.4587989516
3.6939451171e-18,1.3542123297
3.6865051300e-18,1.3505055436
3.6283189648e-18,1.3215729126
4.6343323280e-18,1.8568598332
3.9257674576e-18,1.4708437920
5.5234477055e-18,2.8983885613
3.7498107430e-18,1.3821064610
3.7358318627e-18,1.3751161661
3.6399805771e-18,1.3273639434
3.5213610561e-18,1.2686019538
3.4437412314e-18,1.2302772554
5.3761722596e-18,3.2268192259
3.7797476515e-18,1.3971024646
4.4666934163e-18,1.7591500121
2.9966969642e-20,8.1763113767
4.9609640674e-18,3.6061946332
3.6825546193e-18,1.3485380171
3.7565085008e-18,1.3854583988
3.7623804677e-18,1.3883985123
4.8520134160e-18,1.9942783443
3.8167386374e-18,1.4156842027
3.8845963879e-18,1.4499400360
9.7381497653e-19,5.9174429776
4.6748265312e-18,3.7943369092
5.4575293464e-18,3.1010069026
3.6812621119e-18,1.3478943984
4.4342488130e-18,1.7408472922
5.2302493308e-18,2.2886815575
5.4858674447e-18,3.0402361921
3.8001661763e-18,1.4073518720
4.4237042540e-18,1.7349358179
2.8129086214e-18,0.9170333564
3.8293043164e-18,1.4220104232
3.6374483188e-18,1.3261061460
4.7011667758e-18,1.8975685678
3.6745919939e-18,1.3445737597
4.6455037749e-18,1.8635860730
3.5584281939e-18,1.2869336851
1.2447938951e-18,5.6914183383
4.2071580405e-18,1.6169594514
5.2433768666e-18,2.3012931007
3.6992424973e-18,1.3568527092
3.9416029249e-18,1.4789104274
5.1192838444e-18,2.1907634967
3.7033591365e-18,1.3589052100
4.5784535127e-18,1.8236487304
3.9615575927e-18,1.4890975868
3.6429717005e-18,1.3288498859
3.5560041230e-18,1.2857341111
3.0692251456e-18,1.0453134808
5.4721630516e-18,2.6041574421
3.7708699426e-18,1.3926516610
4.5120205944e-18,3.8907005828
4.3645303300e-18,1.7020772344
3.8565024553e-18,1.4357294908
3.8040238424e-18,1.4092903315
1.8765032853e-24,11.8581912874
3.8493971330e-18,1.4321419417
3.5738973873e-18,1.2945914242
4.0562378844e-18,1.5378037027
4.6582013075e-18,3.8044564843
4.2036209863e-18,1.6150793908
4.2681224078e-18,1.6495784567
4.3808332059e-18,1.7110783577
4.9802990342e-18,2.0834839393
4.0537949184e-18,1.5365386683
4.1903152629e-18,1.6080185985
4.9710581998e-18,3.5989348997
3.0794195909e-18,1.0503729928
7.2612990527e-20,7.7024868478
3.8243608987e-18,1.4195207628
3.6293818681e-18,1.3221005917
3.7507918408e-18,1.3825973491
4.1182862157e-18,1.5700977551
3.5933742607e-18,1.3042400557
3.6692415463e-18,1.3419110838
3.7403782813e-18,1.3773888457
4.1051638144e-18,1.5632408235
5.3196531188e-18,2.3806786931
4.2825451858e-18,1.6573576526
4.6153513270e-18,1.8454993446
5.0111151789e-18,2.1061575826
4.0361390245e-18,1.5274097116
4.0004302408e-18,1.5090176419
3.6039820362e-18,1.3094985344
4.1898598610e-18,1.6077772576
3.8048909120e-18,1.4097261213
3.7090637467e-18,1.3617503912
4.3447790690e-18,1.6912223048
3.7962973407e-18,1.4054084612
3.7937529432e-18,1.4041307058
4.2362013757e-18,1.6324475089
2.9675532415e-18,0.9947008154
4.3996258179e-18,1.7215021344
4.8580751384e-18,1.9983303549
4.3107697795e-18,1.6726546244
5.3123672542e-18,2.3725631279
3.9575731684e-18,1.4870614549
5.4327093234e-18,3.1446909415
4.1684687616e-18,1.5964644944
3.7165400220e-18,1.3654808753
3.5496012985e-18,4.3931585012
3.8553797219e-18,1.4351624413
3.9343928379e-18,1.4752356928
3.5751598854e-18,1.2952166105
1.9343024024e-18,5.2326677165
5.4389918560e-18,2.5415000200
3.5439234019e-18,1.2797574570
3.7008275428e-18,1.3576429248
7.0007157923e-27,13.4164880273
3.5434098097e-18,1.2795034269
3.5213561448e-18,1.2685995264
3.8186422518e-18,1.4166421073
3.9710512978e-18,1.4939532421
4.1318326439e-18,1.5771923068
3.8793900510e-18,1.4473033902
4.5175665391e-18,1.7882154928
3.9135052760e-18,1.4646077337
3.9656718317e-18,1.4912011348
3.5747975830e-18,1.2950371958
3.8704211517e-18,1.4427646812
3.8552897161e-18,1.4351169856
5.1758563882e-18,2.2389433255
3.9505256466e-18,1.4834624979
3.8452924172e-19,6.6535491713
3.8741775493e-18,1.4446650840
4.3813774103e-18,1.7113794831
4.6795911915e-18,1.8843010292
4.1011214406e-18,1.5611315584
5.1776708902e-18,2.2405438540
4.6803527085e-18,1.8847672006
5.0725649528e-20,7.8998770275
4.6994807805e-18,1.8965272667
3.7092046374e-18,4.3139039627
4.6912034580e-18,1.8914262692
4.8851028039e-18,2.0165776723
3.6587116969e-18,1.3366733382
3.5911872618e-18,1.3031562332
4.2268375018e-18,1.6274440060
3.8480848880e-18,1.4314796540
2.9671217568e-18,0.9944853580
4.1527391651e-18,1.5881744901
3.6369582284e-18,1.3258627331
3.8617228407e-18,1.4383669538
4.6234956079e-18,1.8503635501
3.8303187712e-18,1.4225214781
4.5443374810e-18,1.8037036580
3.9007996059e-18,1.4581553653
4.6089891365e-18,1.8417100865
5.4463860302e-18,2.5542962964
3.5900560675e-18,1.3025956827
3.8955610951e-18,1.4554977461
3.7390119336e-18,1.3767057501
3.7794649190e-18,1.3969606673
4.9128148421e-18,2.0356097094
4.1178611421e-18,1.5698754011
3.6802608294e-18,1.3473958342
3.8281947908e-18,1.4214515304
5.0121900685e-18,2.1069585900
4.3408906606e-18,1.6890916167
3.7641201061e-18,1.3892698184
3.6475830733e-18,1.3311412201
3.6502106995e-18,1.3324471176
3.8192975843e-18,1.4169719115
3.5217377184e-18,1.2687881200
5.5124097468e-18,2.7170721516
3.8447062621e-18,1.4297748626
3.7843542418e-18,1.3994132562
5.5235877341e-18,2.8972335866
5.3714203820e-18,2.4427450157
3.6612588183e-18,1.3379400270
5.3220701198e-18,3.2923241794
3.7072958386e-18,1.3608685272
3.2503622660e-18,1.1349203358
4.9658852292e-18,3.6026620828
4.0164697032e-18,1.5172674072
5.0223729510e-18,2.1145822727
4.5500020391e-18,1.8069988590
4.6973089295e-18,1.8951870379
3.7877970054e-18,1.4011408277
5.4965166638e-18,3.0121088206
3.6410997575e-18,1.3279199061
4.4688271014e-18,1.7603598583
3.9887153762e-18,1.5030036466
4.1221679660e-18,1.5721290250
4.5138860610e-18,1.7860969020
4.8110652612e-18,1.9672712449
2.6747822753e-18,4.8289977711
4.0817235664e-18,1.5510293065
3.9854280271e-18,1.5013177379
4.9571569450e-18,2.0668058552
4.1299649255e-18,1.5762131584
1.5489352349e-18,5.4739045042
4.8670295976e-18,2.0043427508
3.6745771355e-18,1.3445663641
4.3612382207e-18,1.7002641851
4.3400686779e-18,1.6886414657
3.9601573745e-18,1.4883819267
5.4388198727e-18,2.5412087539
5.3467043966e-18,2.4120569624
4.6656601898e-18,1.8757995775
4.0393637896e-18,1.5290752897
3.8042205874e-18,1.4093892127
3.5241550462e-18,1.2699829418
3.6764151852e-18,1.3454812779
1.4174810555e-19,7.3111994785
3.7844086611e-18,1.3994405598
3.7684920835e-18,1.3914600814
4.7795089676e-18,1.9468655991
4.0037303680e-18,1.5107135394
4.2281346738e-18,1.6281365635
3.7147548142e-18,1.3645899234
3.5213558184e-18,1.2685993651
3.7592915288e-18,4.2888729372
5.1701486086e-18,2.2339326617
3.5485123604e-18,1.2820274278
4.1496220407e-18,1.5865344751
5.5244298909e-18,2.7859760331
4.8082580853e-18,1.9654421484
3.8608912610e-18,1.4379467262
3.8373358253e-18,1.4260578340
3.6962567237e-18,1.3553643935
5.2937119247e-18,2.3523530876
4.0354443732e-18,4.1486736072
3.6660121773e-18,1.3403043880
1.3321862468e-18,5.6257202625
3.6626050384e-18,1.3386095811
3.6850432724e-18,1.3497774175
3.6977163292e-18,1.3560919250
3.8380628467e-18,1.4264243642
3.9223021236e-18,1.4690805595
3.6006815959e-18,1.3078621673
4.3007388099e-18,1.6672067367
3.6576437800e-18,1.3361423166
3.6080906145e-18,1.3115359332
4.2571163041e-18,1.6436586388
5.1148229701e-18,3.4886301740
4.4096050863e-18,1.7270588793
5.2128881726e-18,2.2723878753
4.8420926746e-18,1.9876775819
5.2132026745e-18,3.4030452996
4.4113398089e-18,1.7280263740
4.4422487992e-18,1.7453441367
4.1344179486e-18,1.5785481737
5.2139846696e-18,2.2734046218
4.0390795456e-18,1.5289284471
3.6136384791e-18,1.3142876941
4.8778342766e-18,2.0116408140
5.5271344770e-18,2.8335456203
5.5983504515e-19,6.3744814955
3.6639428646e-18,1.3392750129
4.0707663276e-18,1.5453367011
3.9094694355e-18,1.4625571919
3.6726531296e-18,1.3436087747
3.3774916033e-18,4.4781175413
3.6815008423e-18,1.3480132730
3.6186097870e-18,1.3167541141
4.0947975365e-18,1.5578346286
1.2951199349e-19,7.3659831564
5.1442906963e-18,2.2116682291
3.7684566724e-18,1.3914423381
3.6494437713e-18,1.3320659440
4.9580751517e-18,2.0674621787
4.5819393626e-18,3.8500243368
3.9147108796e-18,1.4652204639
5.0054496860e-18,3.5737773936
3.8865602383e-18,4.2247896656
4.1346958328e-18,1.5786939469
4.6420969361e-18,1.8615316494
2.3963985118e-18,4.9744345944
3.6206057353e-18,1.3177445373
3.6735081864e-18,1.3440343278
3.6536828449e-18,1.3341730267
5.5268400916e-18,2.8202674900
4.4429306552e-18,1.7457278932
3.6159907417e-18,1.3154546491
4.0928507307e-18,1.5568203582
5.3043490424e-18,2.3637798423
4.7516132521e-18,1.9290995067
4.9568211831e-18,2.0665659656
3.7525562981e-18,1.3834802815
3.5145792918e-20,8.0941238583
3.8333897409e-18,1.4240688500
3.3307910395e-19,6.7550144840
3.5803224575e-18,1.2977734464
4.5964871220e-18,1.8342905694
3.9368815352e-18,1.4765037358
4.1646431903e-18,1.5944460959
4.9468789453e-18,2.0594888007
2.0269093717e-18,5.1787259581
3.8648748748e-18,1.4399601165
3.9297926494e-18,1.4728927939
3.9776559758e-18,1.4973347763
3.7605284423e-18,1.3874710494
3.7591852668e-18,1.3867984952
3.6459323011e-18,1.3303209047
4.0039917859e-18,1.5108479119
3.5819602469e-18,1.2985847005
5.2158140832e-18,2.2751045898
