likelihood_beta,beta
1.1796885906e-21,1.6834753263
1.1019775928e-21,1.5587636692
9.3545477990e-22,1.2871124100
1.3038598847e-21,1.8836477102
9.9086009753e-22,1.3786146810
1.2430648997e-21,1.7852785125
1.2528248587e-21,1.8010076438
1.5073911313e-21,2.2271912445
1.1287888714e-21,1.6018374752
1.9122752040e-21,3.7278210729
8.9024716054e-22,5.8526276334
1.1722536594e-21,1.6715527292
1.7188162121e-21,2.6462994584
1.6313022603e-21,2.4596292756
1.1217380468e-21,1.5905178095
1.4652100829e-21,2.1532183441
1.2739375693e-21,1.8351063066
1.4668638486e-21,2.1560825441
9.6138438807e-22,1.3301172884
1.5994125249e-21,2.3970704008
1.4306479189e-21,2.0939448506
1.2727566245e-21,1.8331960221
1.5337154548e-21,2.2744493683
1.6589251805e-21,2.5158638620
1.8559989197e-21,3.0346471384
1.3035391788e-21,1.8831258845
1.6574395741e-21,2.5127850126
1.1501173650e-21,1.6360560183
1.9093584400e-21,3.7534006918
1.9157405384e-21,3.6922753499
2.4536915074e-25,11.4510173933
1.6848932779e-21,2.5708071224
7.1448702625e-23,8.3306957784
1.5152883754e-79,34.1213888896
1.2462629421e-21,1.7904303642
1.2776160249e-21,1.8410589950
1.8763051704e-21,3.9456736229
9.9248582466e-22,1.3812786959
1.2061277495e-21,1.7258940735
1.1678998977e-21,1.6645714991
1.1899672929e-21,1.6999612859
1.1343567503e-21,1.6107732619
1.1097060969e-21,1.5711889533
9.3755630010e-22,1.2906108719
9.1540952847e-22,1.2536180927
1.4862229205e-21,2.1898212515
1.7670423633e-49,24.7807205375
9.5951950514e-22,1.3270356042
1.3994548094e-21,2.0412985491
1.4755817771e-21,2.1712271873
1.2351946563e-35,18.6499771589
1.3648997940e-21,5.0801029380
1.2902449097e-21,1.8615257610
1.0472325737e-21,1.4704335729
1.7860524347e-21,2.8136216538
1.0988598179e-21,1.5537487017
1.0552575095e-21,1.4834240140
1.1055610258e-21,1.5645258718
1.9204777749e-21,3.6237849552
1.1623431310e-21,1.6556613399
1.1841388162e-21,1.6906124547
1.1790595507e-21,1.6824665484
1.2978581846e-21,1.8738882518
9.0852222309e-22,1.2420554995
1.8406572101e-21,2.9793513635
1.3918642055e-21,2.0285934779
1.3798567197e-21,2.0085721421
1.4923146584e-21,2.2005219509
1.8848689217e-21,3.1586527047
1.5838832764e-21,2.3673934359
1.4022553427e-21,2.0459959601
1.1646606748e-21,1.6593774842
1.2375988495e-21,1.7764774792
1.0808401531e-21,1.5247321033
1.9215831026e-21,3.5983614910
1.2228015338e-21,1.7526770141
1.0207345961e-21,1.4274078756
5.2675475640e-22,0.5226360893
1.2606448198e-21,1.8136249548
1.9212340830e-21,3.4565388959
1.5710692356e-21,2.3432504910
8.7704265927e-31,15.7968724383
1.2253459845e-21,1.7567672154
1.7830188944e-21,2.8053929798
1.3376296456e-21,1.9388208344
1.2511614302e-21,1.7983254843
1.2335367471e-21,1.7699403960
1.1307675316e-21,1.6050132795
1.3650940803e-21,1.9840769801
1.4714353424e-21,4.8998440280
1.1012421711e-21,1.5575808699
1.0341445985e-21,1.4492088947
1.2597081825e-21,1.8121129781
9.6464865921e-22,1.3355074365
1.5596994705e-21,2.3220711649
1.1270352103e-21,1.5990225160
1.4442013259e-21,2.1170608871
1.2052729754e-21,5.3393365054
1.6442649696e-21,2.4857596367
1.1046562626e-21,1.5630711762
1.1350711387e-21,1.6119195957
1.1089086613e-21,1.5699072785
1.7305317855e-21,2.6735411066
1.2861684662e-21,1.8549140736
1.0325833160e-21,1.4466735957
1.2920231455e-21,1.8644115736
1.0249495313e-21,1.4342664516
1.4857893595e-21,4.8747971318
1.3673835564e-21,1.9878675833
1.4731853292e-21,2.1670563275
1.0716672609e-21,1.5099375199
1.2078575199e-21,1.7286711501
1.2569236621e-21,1.8076192383
1.1622213705e-21,1.6554660978
1.8452729015e-21,2.9954351930
1.9112045156e-21,3.3262821839
1.5048250744e-21,2.2226327122
1.1200476796e-21,1.5878032957
1.3270330029e-21,1.9214568746
1.9119833339e-21,3.7305272885
1.0160267805e-21,1.4197402236
1.8263576408e-21,4.1318366556
1.8426369492e-21,4.0776615565
1.9209196196e-21,3.6145642550
1.9226529016e-21,3.5091130871
1.0935367350e-21,1.5451829419
9.8971397178e-22,1.3767359248
1.0857165622e-21,1.5325902084
1.0950542454e-21,1.5476253479
1.5953399679e-21,2.3892411724
1.1733121481e-21,1.6732500426
1.2859204083e-21,1.8545119088
1.1340594604e-21,1.6102962086
9.2448978032e-22,1.2688190755
1.7035857733e-21,4.4520325350
1.7335326767e-21,4.3832296039
9.5184944084e-22,1.3143431076
9.5754347202e-22,1.3237684110
1.4109043376e-21,2.0605381485
1.4277270829e-21,2.0889833679
1.1341763520e-21,1.6104837822
1.2367866957e-21,1.7751702658
1.3386666834e-21,1.9405228881
1.8491163052e-21,3.0091734373
1.3273655170e-21,1.9220009890
3.6580305641e-22,6.9387076976
1.0281906679e-21,1.4395365098
1.2885178212e-21,5.2051344631
1.6543660432e-21,4.5574224749
1.2317747388e-21,1.7671056773
1.4246522021e-21,2.0837676626
1.8940032906e-21,3.2070859260
1.4974749769e-21,2.2096197816
1.8128470378e-21,2.8901972173
1.3498486932e-21,1.9589081920
1.6704470689e-21,2.5399712633
1.1687753575e-21,5.3978830992
1.6042462801e-21,2.4064075279
8.4651489536e-22,1.1365296917
1.0880047540e-21,1.5362759839
1.1973408317e-21,1.7117912002
1.0722182373e-21,1.5108266671
1.1614182858e-21,1.6541783535
1.6078789896e-21,2.4134572640
1.0171406518e-21,1.4215550783
1.4573095571e-21,2.1395722439
1.5885987935e-21,4.6875035010
1.1074065789e-21,1.5674928331
1.2121464059e-21,1.7355581047
1.0576013504e-21,1.4872149714
1.2603497222e-21,1.8131485681
1.1905614193e-21,1.7009143598
1.2696043960e-21,1.8280988355
1.1641231776e-21,1.6585156188
1.1057456147e-21,1.5648226432
1.3472901185e-21,1.9546960265
1.7721848828e-21,2.7766268562
1.4992155271e-21,2.2126954754
1.2106977184e-21,1.7332316308
1.8315344936e-21,2.9487548291
1.2481019507e-21,1.7933938063
1.6730340665e-21,2.5454417915
2.2729073150e-103,39.8552334751
1.3907839704e-32,16.9264325387
3.5768458757e-22,6.9616682533
1.9117439413e-21,3.3311383682
1.0739300914e-21,1.5135887819
1.2388834698e-21,1.7785453939
1.4518508364e-21,2.1301785441
1.1671278457e-21,1.6633335318
1.8252701576e-21,2.9285597290
1.3236189938e-21,1.9158730370
1.7993893643e-21,4.2130559233
1.8791526130e-21,3.9326517097
1.2587817956e-21,1.8106177498
8.0646402007e-22,5.9970717633
1.8926283250e-32,16.8457518504
1.5072967278e-21,2.2270233948
1.8266432637e-21,4.1309244022
1.3671469917e-21,1.9874757751
1.2136793409e-21,1.7380201269
1.1818040706e-21,1.6868679731
1.7349957418e-21,2.6841013252
1.7020581577e-21,4.4554358480
1.1481935866e-21,1.6329706293
1.2719603642e-21,1.8319082118
1.1019539095e-21,1.5587255799
1.5652980442e-21,2.3324725399
1.5491641521e-21,2.3026370304
1.2413105730e-21,1.7824532276
6.6364432798e-22,0.8042652829
1.9049324627e-21,3.7874303925
1.2078250372e-21,1.7286189977
1.1943544630e-21,1.7069995149
1.2407922765e-21,1.7816186379
1.5304946400e-21,2.2686167118
1.1580868252e-21,1.6488362728
1.0674203465e-21,1.5030817442
1.2740375077e-21,1.8352679833
1.1272913722e-21,5.4644246588
1.9223497779e-21,3.4916386167
1.8933456197e-21,3.2033684546
1.8186410381e-21,4.1560302862
1.3274039535e-21,5.1417944923
1.7432833273e-21,2.7039900469
1.0994886976e-21,1.5547603797
1.0442564292e-21,1.4656114889
1.1067037498e-21,1.5663630015
1.1429048615e-21,1.6244876255
1.0001093954e-21,1.3937571124
1.0914125008e-21,1.5417633736
1.2393621127e-21,1.7793159636
1.1802770853e-21,1.6844190943
1.2702157769e-21,1.8290872399
1.2831870703e-21,1.8500817112
4.4427988710e-24,10.0477086350
1.2123740390e-21,1.7359236858
1.1703228563e-21,1.6684566765
1.9132812663e-21,3.3456632582
1.4046339379e-22,7.8098307015
1.0835792176e-21,1.5291465369
1.5654306479e-21,2.3327195396
1.5080347078e-21,2.2283358211
9.9003546514e-22,1.3772629783
1.8036570989e-21,2.8630756172
1.6322109805e-21,4.6024114020
1.1329792656e-21,1.6085627919
1.8709409651e-21,3.0946553670
1.0979999794e-21,1.5523653809
1.2637731641e-21,1.8186764318
1.3330371248e-21,1.9312892342
1.1949443022e-21,1.7079458734
1.2270705012e-21,1.7595399011
1.3060499261e-21,1.8872121515
1.5519538075e-21,4.7560926148
1.5237956646e-21,2.2565318472
1.9227078694e-21,3.5498351091
1.3263777312e-21,1.9203847501
1.3390062566e-23,9.4259426719
1.2038023102e-21,1.7221611249
2.3013325513e-22,7.3851640280
1.1720330778e-21,1.6711990231
1.3928241231e-21,2.0301980505
9.3365429804e-22,1.2841131826
1.1553639231e-21,1.6444698771
1.3013695195e-21,1.8795965582
1.1032956179e-21,1.5608832854
1.1364871608e-21,1.6141916878
1.0255607396e-21,1.4352605300
1.7096964177e-21,2.6255363234
1.1653368672e-21,1.6604617427
1.5851496722e-21,2.3697959405
1.1124832838e-21,1.5756519324
9.9910992281e-22,1.3921224505
1.3834455682e-21,2.0145466735
1.1071901816e-21,1.5671449712
1.3874856844e-21,2.0212820887
1.1528033737e-21,1.6403636552
1.7866642393e-21,2.8152909553
1.1504708387e-21,1.6366229098
1.0300427433e-21,1.4425464617
1.2016581206e-21,1.7187195637
8.6716323039e-22,5.8918840949
1.1607350691e-21,1.6530828114
1.1572246264e-21,1.6474536842
1.2106509241e-21,1.7331564867
1.0937904112e-21,1.5455912558
1.2547403259e-21,1.8040969362
1.0426724310e-21,1.4630440129
1.2497587498e-21,1.7960642162
1.0990250372e-21,1.5540144957
1.3695772549e-21,1.9915023906
5.8981424408e-22,6.4068230323
1.0287525796e-21,1.4404498310
1.1315740904e-21,1.6063077348
1.6499961490e-21,2.4974558414
1.4645936415e-21,2.1521514084
1.4151879882e-21,2.0677607430
1.5512226768e-21,2.3064204114
1.2412714781e-21,1.7823902731
1.1742800012e-21,1.6748020360
1.1495946416e-21,1.6352176800
1.0232110274e-21,1.4314382555
1.1714177066e-21,1.6702122692
1.6356452281e-21,2.4683353254
1.4065430635e-21,2.0531985202
1.8613244554e-21,4.0086364648
1.3630660168e-21,1.9807216296
1.0842652703e-21,1.5302519929
1.1496202077e-21,1.6352586830
1.0973856825e-21,1.5513770196
1.3216777819e-21,1.9127002409
1.1028083886e-21,1.5600997646
1.1183978932e-21,1.5851536542
1.8332662193e-21,2.9544496772
1.1279127497e-21,1.6004311677
1.2805124402e-21,1.8457488260
1.2917920959e-21,1.8640365570
1.2856415020e-21,1.8540597532
1.7005884383e-21,2.6051571311
1.3611810765e-21,1.9776050996
1.8790086027e-21,3.1305384218
1.1877369936e-21,1.6963837021
1.5627142651e-21,2.3276657049
1.0724839634e-21,1.5112554634
1.5302334641e-21,4.7957139952
1.2531595550e-21,1.8015473893
1.2433062325e-21,1.7856672162
1.0440055285e-21,1.4652048554
1.3380922055e-21,1.9395799559
1.4860272615e-21,2.1894782487
1.8086803920e-21,4.1860801257
1.8976421210e-21,3.8354071757
1.3385842064e-21,5.1234708773
1.9205341279e-21,3.4411973986
1.2870143037e-21,1.8562855333
1.1111049953e-21,1.5734371263
1.3632255865e-21,1.9809855489
1.9032916464e-21,3.2648940640
1.6741182617e-21,2.5477409714
1.8414488801e-21,2.9820794235
1.7574601072e-21,2.7389371517
1.6724935620e-21,2.5442970239
1.5668420233e-21,2.3353503566
1.8996185291e-21,3.2406932574
1.1347485417e-21,1.6114019494
9.6274430509e-22,1.3323634749
1.0971088240e-21,1.5509315538
1.8568421212e-21,4.0260068193
1.4989772683e-21,2.2122742405
1.1474156189e-21,1.6317228679
1.0821166325e-21,1.5267895316
1.1186038542e-21,1.5854844544
1.3150904072e-21,1.9019450231
9.6479312945e-22,1.3357458773
1.1546336599e-21,1.6432988101
1.7171467872e-21,2.6424707296
8.6328555255e-22,1.1653425635
1.3731662424e-21,1.9974550628
1.6495634004e-21,2.4965695013
4.7353436303e-22,6.6625490812
1.5036148998e-21,2.2204856786
1.7228526171e-21,4.4082480855
1.5768194457e-23,9.3281348543
1.3963938968e-21,2.0361705598
8.9393539724e-22,1.2174691240
1.3021419014e-21,1.8808527800
1.1658271343e-21,1.6612478738
1.1040409531e-21,1.5620818032
1.0401310598e-21,1.4589232519
1.3340698257e-21,1.9329819977
1.1426922151e-21,1.6241465155
1.0952926294e-21,1.5480089881
1.9080856671e-21,3.3001677485
1.6965348435e-21,2.5961954870
1.8383017788e-21,4.0925520565
1.0934442970e-21,1.5450341521
1.4508294603e-21,2.1284239763
1.1760036154e-21,1.6775659695
1.1711202780e-21,1.6697353411
1.1567889924e-21,1.6467551125
1.1314634503e-21,1.6061301703
1.9220703431e-21,3.4805476677
1.6981430822e-21,4.4641151691
1.8151557698e-21,2.8971706153
1.1315243330e-21,1.6062278801
5.7704257757e-22,0.6305287422
1.1420783530e-21,1.6231617942
9.7425087444e-22,5.7125239811
1.1240799266e-21,1.5942780837
4.8940432017e-22,6.6255075340
1.6716942973e-21,2.5426059632
1.1114250011e-21,1.5739513728
1.1963412227e-21,1.7101872379
1.3807225721e-21,2.0100128418
1.0988226639e-21,1.5536889302
1.2856932704e-21,1.8541436770
1.0637368043e-21,1.4971321002
1.7815318118e-21,2.8013879684
7.7346144890e-22,1.0082093752
1.3356049841e-21,1.9354992621
9.4558933700e-22,1.3039619542
1.4570010024e-21,4.9248178639
1.2248113222e-21,1.7559076704
1.2284511996e-21,1.7617601118
7.9767549827e-22,1.0512913417
1.1834895600e-21,1.6895711509
1.2298677565e-21,1.7640382850
1.1052143621e-21,1.5639685130
1.0607252569e-21,1.4922654856
1.1392058951e-21,1.6185536753
1.1621846354e-21,1.6554071933
1.5215587533e-21,2.2525101683
1.6258169081e-21,4.6151579323
7.6638466310e-22,0.9955049507
1.1592298480e-21,1.6506691582
5.2341984806e-23,8.5523437664
9.8036865109e-22,1.3613964634
1.2039273046e-21,1.7223617615
1.0851857981e-21,1.5317351258
1.7367861669e-21,2.6883662943
1.1548066808e-21,1.6435762716
4.5605155793e-22,0.3595663850
1.4871019447e-21,2.1913627624
1.2029721478e-21,5.3430297670
1.1408895309e-21,1.6212546949
1.9215939383e-21,3.5980639902
1.8071656446e-21,2.8733145114
1.4859318956e-21,2.1893110815
1.2189416990e-21,1.7464740211
1.0124091568e-21,1.4138429669
1.4564135699e-21,2.1380284535
1.1171564758e-21,1.5831596756
1.3018817034e-21,1.8804295638
1.2245633675e-21,1.7555090622
9.8232687243e-22,1.3646137573
1.3380977727e-21,1.9395890930
1.6405557902e-21,2.4782376619
1.1934847067e-21,1.7056040899
1.4097708675e-21,2.0586292916
1.2464572576e-25,11.7446581752
3.1963764062e-22,7.0744821029
1.5999703616e-21,2.3981454562
1.0838924150e-21,1.5296512118
1.0565814234e-21,1.4855654995
1.0418499607e-21,1.4617106038
1.3591605066e-21,1.9742664653
1.4133898606e-21,2.0647272861
1.1135264597e-21,1.5773280801
1.3910997114e-21,2.0273160036
1.3598585090e-21,1.9754195417
1.6338730582e-21,2.4647769972
1.0325133207e-21,1.4465599160
1.3419953717e-21,1.9459895583
1.7063310121e-21,2.6179659736
1.8973808802e-21,3.2268688831
1.3807261412e-22,7.8238412001
1.5467287899e-21,2.2981695747
1.8542112808e-21,3.0279162042
1.5746931989e-21,4.7138101698
1.5161768607e-21,2.2428615685
1.4272677267e-21,2.0882037119
1.5579930232e-22,7.7242686436
1.7441776062e-21,4.3576993283
1.3466306388e-21,5.1102475230
1.8940172501e-21,3.8566931016
1.1806467260e-21,1.6850118924
1.3753178401e-21,2.0010272998
5.1143568192e-22,0.4885329210
1.7237498593e-21,2.6576904617
1.1284751486e-21,1.6013339105
1.0928365929e-21,1.5440559458
1.8291969370e-21,2.9411463448
1.0125438747e-21,1.4140626596
7.3919109924e-22,0.9461748367
1.3346394150e-21,5.1299425279
1.9226007268e-21,3.5585820093
8.8175957731e-22,1.1968399476
1.1746453360e-21,1.6753878702
1.9118869333e-21,3.3324452416
1.6127718998e-21,2.4229979849
1.9108100562e-21,3.7410567947
1.0493771459e-21,1.4739067979
1.2320909989e-21,1.7676144394
5.7601437783e-22,6.4354783813
1.6055036669e-21,2.4088444428
1.2772461585e-21,1.8404602853
1.1470004791e-21,1.6310570254
2.0086252734e-26,12.4882709437
9.6943681845e-35,18.1656404429
2.5919529178e-40,20.9644568808
3.3722377908e-25,11.3093312617
1.1969722201e-21,1.7111997213
1.7949381043e-21,2.8382026102
1.1877272354e-21,1.6963680496
1.2720650562e-21,1.8320775229
1.8746190250e-21,3.1106543867
1.0330839398e-21,1.4474866183
1.9214226196e-21,3.6026213867
1.1846477737e-21,1.6914287539
1.0688332059e-21,1.5053629641
1.4777018320e-21,2.1749220231
1.1904776347e-21,1.7007799546
9.7721180756e-22,1.3562063763
1.0987080166e-21,1.5535044900
1.6182865800e-21,2.4338153335
1.5237392503e-21,2.2564303383
1.0370977715e-21,1.4540024027
1.4090063177e-21,2.0573422567
1.3386976488e-21,1.9405737182
1.6655110820e-21,2.5295930968
1.8728869373e-21,3.9608087599
1.2693003659e-21,1.8276073539
1.3116470352e-21,1.8963298542
1.7583574611e-21,2.7411914554
7.9643921001e-22,1.0491057365
1.1450622720e-21,1.6279482312
1.3957004930e-21,2.0350097737
1.1205766965e-21,1.5886528617
1.1721639555e-21,1.6714088875
9.2805472582e-22,1.2747740094
1.2629693644e-21,1.8173782755
9.9187588800e-22,1.3802793421
1.5427592279e-21,2.2909072522
1.9081380967e-21,3.7632756621
1.0373115872e-21,1.4543493611
1.2362642887e-21,1.7743294789
1.1084288774e-21,1.5691361073
1.1724131455e-21,1.6718084681
1.2096058033e-21,1.7314782534
7.7087814073e-22,1.0035778882
7.5750164538e-22,0.9794818163
1.2109355137e-21,1.7336134950
1.5948158000e-21,2.3882359410
1.7966496575e-21,2.8430237914
1.1011651302e-21,1.5574569580
1.1692048815e-21,1.6666640158
1.9194009386e-21,3.6431056734
1.2714902142e-21,1.8311479069
1.2254306630e-21,1.7569033518
9.7134259601e-22,1.3465452467
1.5287865044e-21,2.2655293470
1.0587917128e-21,1.4891397503
1.0840992378e-21,1.5299844683
1.3334340381e-21,1.9319397824
1.1849850259e-21,1.6919696673
1.1279108312e-21,1.6004280880
1.0726381804e-21,1.5115043129
1.1775009674e-21,5.3838912487
9.9489056175e-22,1.3852172952
1.1940444551e-21,1.7065021367
1.4855959683e-21,2.1887223141
1.4833767105e-21,2.1848358293
1.2021456383e-21,1.7195020255
2.1783375767e-22,7.4346940821
1.5053986981e-21,2.2236510346
8.9841300558e-22,5.8388277035
1.7059985702e-21,2.6172207526
1.5484146522e-21,2.3012611610
3.8764650469e-40,20.8835241993
1.1636776641e-21,1.6578012464
1.0522252638e-21,1.4785175357
1.5816449708e-21,2.3631545002
1.1783248792e-21,1.6812883862
1.1355222227e-21,1.6126434024
2.4729574430e-57,27.5734510602
1.8802132711e-21,3.9276967911
2.7085047540e-42,21.8566115683
1.7465072033e-21,4.3520273934
1.9178886414e-21,3.6656190008
1.1679162334e-21,1.6645976929
1.2729001574e-21,1.8334281795
1.0722463031e-21,1.5108719570
1.2028820728e-21,1.7206840357
1.3597232248e-21,1.9751960363
1.5297633819e-21,2.2672945009
1.9160297296e-21,3.6889488957
1.3875582950e-21,2.0214032352
1.9332283019e-23,9.2038557429
1.5518873054e-21,2.3076433603
1.8981333642e-21,3.2314486067
1.1514956996e-21,1.6382665282
9.7740970251e-22,1.3565318584
1.7766602867e-21,2.7883960726
1.4327575481e-21,2.0975327266
1.2966878849e-21,1.8719866586
9.0316729466e-22,1.2330453469
1.1775589623e-21,1.6800601338
1.3293317912e-21,1.9252195073
1.8899664829e-21,3.8789822420
1.1974300450e-21,1.7119343546
1.1091306322e-21,1.5702640488
1.1695764629e-21,1.6672598416
1.0559793623e-21,1.4845916959
1.8941255740e-21,3.2077816872
1.5264339223e-21,2.2612838337
1.6453631683e-21,2.4879938373
1.1325786400e-21,1.6079198746
1.1212828755e-21,1.5897868920
1.5282642507e-21,2.2645862151
1.1422050086e-21,1.6233649692
1.6316597250e-21,2.4603440611
1.1397734195e-21,1.6194641615
1.1682124301e-21,1.6650726380
1.2831049594e-21,1.8499486606
1.2590629470e-21,1.8110715192
1.0708266691e-21,1.5085808737
1.7604447460e-21,4.3174027710
1.2483735313e-21,1.7938314983
1.6758945464e-21,4.5123421406
1.5867109797e-21,2.3727621317
1.9010038612e-21,3.8142759935
1.1209925468e-21,1.5893206688
1.2386080129e-21,1.7781019532
1.5925404349e-21,4.6799796705
1.3779444759e-21,2.0053919623
1.2394075689e-21,1.7793891459
1.7539232782e-21,4.3337557043
2.7136511243e-23,8.9907804392
1.3446999378e-21,1.9504351327
1.6894049115e-21,2.5805865466
1.5609483893e-21,2.3243869434
1.2679189843e-21,1.8253745745
9.1519652639e-22,1.2532609284
1.4344497439e-21,4.9634450418
1.1848543445e-21,1.6917600690
1.1179967237e-21,1.5845093102
9.7630375422e-22,1.3547126605
1.1827017043e-21,1.6883075789
1.2075983207e-21,1.7282549974
1.2652343677e-21,1.8210367175
1.1077141824e-21,1.5679872993
1.0312735568e-21,1.4445461561
1.3260184762e-21,1.9197970321
1.3106882218e-21,1.8947671109
1.3171806623e-21,1.9053559006
1.4912491810e-21,2.1986473084
1.6843859721e-21,2.5697120747
1.0742211296e-21,1.5140583161
1.0864219849e-21,1.5337265922
1.5944713770e-21,2.3875757196
5.8087675166e-22,0.6385217853
1.5307976683e-21,4.7946935331
1.6036283502e-21,2.4052111639
1.8821876333e-21,3.9183119344
1.3288677417e-21,1.9244597712
1.1235274860e-21,1.5933910987
1.1332023121e-21,1.6089207277
1.5972204388e-21,4.6710063311
1.2431376494e-21,1.7853956859
9.9284991012e-22,1.3818751621
1.8943698043e-21,3.8546827312
1.2512382908e-21,1.7984494035
1.3485914957e-21,5.1070203138
1.0714026135e-21,1.5095104174
1.4436131888e-21,2.1160545002
1.3156402870e-21,1.9028421494
1.1533651250e-21,1.6412645234
1.3669743620e-21,5.0766685019
9.8978946913e-24,9.6025897252
1.1549786267e-21,1.6438520086
9.7835304001e-22,1.3580831497
5.8918684703e-23,8.4692114016
1.1267720482e-21,1.5986000670
3.8330196923e-22,0.1734587517
1.9109574701e-21,3.7397627943
1.0179672314e-21,1.4229015662
1.1865933045e-21,1.6945492310
1.0851750988e-21,1.5317178882
1.1845013596e-21,1.6911939243
1.2296338708e-21,1.7636621177
1.0968948199e-21,1.5505872125
8.9318214063e-22,5.8476626035
1.8622955097e-21,3.0590634605
1.0563846464e-21,1.4852472326
1.2803631765e-21,1.8455070815
9.8962562922e-22,5.6872672911
1.6585674587e-21,4.5487364799
1.3309910270e-21,1.9279367593
1.6666762154e-21,2.5320359003
1.6191180303e-21,2.4354523077
1.2082532118e-21,1.7293064592
1.1188517019e-21,1.5858825240
1.1244219925e-21,1.5948272812
1.1166130704e-21,1.5822867967
1.9196139648e-21,3.4243001140
1.1557933890e-21,1.6451585720
1.4972959856e-21,2.2093036926
1.0011777025e-21,5.6683544501
1.1753365171e-21,1.6764962242
1.3842859442e-21,2.0159468447
1.0115645320e-21,1.4124654397
1.1398737101e-21,1.6196250570
1.1492362909e-21,1.6346429548
1.2110017962e-21,1.7337199359
1.4411693044e-21,2.1118759217
1.1390169835e-21,1.6182505977
1.7185717956e-21,2.6457381025
1.2735829247e-21,1.8345325973
1.1610667422e-21,1.6536146520
1.2586394893e-21,5.2534703014
1.3837371584e-21,2.0150324489
1.2737625401e-21,1.8348231572
1.3784210407e-21,2.0061843115
9.0494080635e-22,1.2360314240
1.1238616958e-21,1.5939277014
1.1551754332e-21,1.6441676116
1.1596525924e-21,1.6513470410
9.1385449161e-22,1.2510099643
1.8969227170e-21,3.8397454461
1.9219374794e-21,3.5878178340
1.1795446536e-21,1.6832444965
1.7229076574e-21,4.4081205911
1.0565674320e-21,1.4855428701
1.6366984052e-21,2.4704538111
1.4352632592e-21,2.1017990329
1.1277591012e-21,1.6001845316
1.6083016117e-22,7.6976750733
4.3298289390e-23,8.6827762712
1.6671653022e-25,11.6198785056
1.8992803842e-21,3.2385634465
1.5031536585e-21,2.2196678367
1.0923490269e-21,1.5432710776
1.5178473931e-21,2.2458523893
6.3580035386e-22,6.3140014025
1.9225307219e-21,3.5629942881
1.1997663619e-21,5.3481748850
1.4788026611e-21,4.8870159528
1.1407864824e-21,1.6210893815
1.8695166687e-21,3.0886067665
1.1262897729e-21,1.5978258632
1.4318727171e-21,2.0960274344
6.2028899977e-22,0.7189820642
1.9205442163e-21,3.6224582970
9.3875517067e-22,1.2926055980
6.5579044173e-22,6.2748135320
1.1284607762e-21,1.6013108407
1.2455688330e-21,1.7893120278
9.4246025649e-22,1.2987654074
9.4565487618e-22,1.3040707423
