likelihood_sigma,sigma
2.1970292675e-20,13.3732126234
2.9034528635e-20,12.3180877241
4.1647974412e-20,10.4429340699
4.3610890591e-20,10.0003827285
1.3514519883e-24,3.2280893416
1.0127821675e-20,15.8993828023
7.5057572339e-22,4.5822193206
2.2457914940e-31,2.0280948602
6.9746024604e-23,3.9157672491
3.3275195693e-32,1.9462022941
1.0094370097e-22,4.0017422030
2.4399931643e-24,3.3111863723
3.3866258300e-30,2.1590756534
6.7337580685e-25,51.5412732777
7.2627983330e-23,31.6132574964
3.8486396297e-20,8.0278838875
4.7115769308e-29,2.3064287575
2.5926890026e-20,12.7645292119
2.0026747023e-20,6.6621187652
8.8153860485e-29,2.3450239635
8.7432204939e-30,2.2095967834
7.1093955630e-21,5.6826915974
2.5300861017e-20,7.0091667140
3.4302337452e-28,2.4341712243
3.4910886050e-24,43.7463909767
4.4351346674e-20,8.9694353883
2.9177854987e-22,26.8333463198
3.2420859706e-21,19.3339617849
5.6756438103e-29,2.3177423281
2.3157104290e-20,6.8677541839
3.1989461291e-20,7.4746431098
1.1466906456e-20,6.0610770641
1.5292731656e-20,14.5983369574
1.5835658644e-20,6.3799944147
4.4657167536e-20,9.1159841816
6.2807816939e-22,24.3597675358
5.3678290566e-22,4.4683896359
3.2538675546e-20,11.8300393696
1.9708601508e-32,1.9250272718
4.2316099319e-22,4.3924663533
2.1584111614e-34,1.7618843911
1.0480184436e-26,2.6989695991
3.9258954695e-22,4.3692921626
7.0640160312e-21,5.6781858093
2.0670263527e-21,4.9875072210
2.6766396574e-21,19.9086396784
1.7685347179e-23,3.6355575982
1.1520753136e-21,4.7410579343
1.7029490851e-26,2.7423353798
9.9264037445e-31,2.0975036289
3.6306709337e-27,2.6097502491
1.4717816969e-22,4.0949961932
1.1580101414e-27,2.5210915428
9.7308871767e-33,1.8973028825
3.4162451123e-27,2.6048395889
1.6470638283e-20,6.4237308402
2.5113224641e-24,3.3153789653
3.0625956093e-23,3.7410961150
2.7200700450e-21,19.8603149124
1.4023824742e-26,2.7247882668
3.2608986315e-20,7.5212458354
5.9980862658e-41,1178.9822013444
4.8785366318e-33,267.2618533385
3.7158216622e-25,54.6048262857
3.6330949804e-20,11.2967966766
1.7787809690e-31,2.0176776496
9.9346022875e-31,2.0975437008
2.6790138696e-22,4.2564089640
3.0171210051e-22,4.2906213992
2.6894938948e-20,7.1157730477
1.5361045265e-27,2.5423429308
1.9551888440e-20,13.7800882187
1.6699724429e-25,58.9525260290
8.0117243488e-24,3.4963445594
4.6003826578e-23,33.2781931348
6.9504985636e-35,379.4284695493
2.3902074135e-20,13.0688060693
1.1409971870e-23,38.6979750926
2.0948120570e-23,3.6672527692
2.2167459707e-28,2.4046689563
8.2872445556e-30,2.2066710364
4.4204026992e-20,8.9169841928
4.2186618211e-23,33.5998446088
1.3662912548e-20,6.2260624500
1.4129015223e-25,2.9531025083
1.2829343924e-30,2.1100401829
1.6179446421e-23,3.6191851743
2.2941680418e-20,6.8536109431
9.4443306678e-26,2.9099518614
5.5237744042e-21,17.7387117158
4.0293905901e-20,10.6859013649
5.8503189347e-22,4.4968210549
2.2361499791e-20,6.8155440162
2.1561878907e-31,2.0262666707
3.9600951481e-24,3.3835029442
6.4742576549e-31,2.0769929298
4.4240457501e-22,4.4063785557
2.1363790108e-20,6.7500856841
9.0482861368e-22,23.2150982278
3.3084726559e-20,11.7542590209
3.2284195836e-20,7.4967070344
1.6541078120e-20,14.3416493547
2.1926318683e-22,27.7824942060
2.0644567181e-21,4.9869397598
1.0855321253e-34,1.7397037242
2.4662501340e-25,3.0154502564
4.8281551819e-32,1.9615751603
8.8485307738e-28,2.5012432179
4.4761868276e-20,9.1976528708
2.3351920503e-32,1.9318278064
1.2632128487e-20,15.2099743059
1.3289584778e-27,2.5313950703
7.7038423430e-23,3.9383952747
2.5870737318e-25,3.0209559629
1.5412874710e-27,90.6507871603
2.6567488985e-21,5.1063622659
3.9226820429e-24,3.3820464403
3.9253201031e-20,8.1080665578
4.8656370143e-25,53.1983815037
2.4410261528e-22,4.2301635759
2.3884641411e-21,20.2510556401
8.7498064948e-21,16.3484265544
2.7833792539e-20,7.1794730940
4.0921478074e-20,10.5769148260
1.0141440147e-20,15.8952339220
1.0672978921e-26,2.7005681656
1.4225116425e-20,14.8319685434
1.0013657051e-22,3.9998201112
3.4563794295e-30,2.1601337097
3.9806644368e-27,2.6172162947
1.1738465744e-32,1.9045829509
2.2046052612e-31,2.0272633020
3.4653552495e-20,7.6820584509
1.2169741936e-30,168.3658705309
3.9794835540e-24,3.3842529644
4.4716504962e-20,9.1577784705
3.2458115280e-26,2.8026367545
3.2832749831e-27,84.7147924719
1.9724383860e-21,4.9662781870
6.5008448477e-26,64.4384405767
6.3995380722e-30,2.1926757924
1.7208563251e-22,4.1354666698
4.3484541578e-29,2.3015941333
2.4799256378e-33,1.8460748456
2.8084235927e-29,2.2756482802
6.8763840960e-24,3.4710498178
2.4012798797e-20,6.9240216561
7.8703120797e-30,2.2038597796
4.2813032402e-20,8.5893329485
1.4567536468e-33,1.8269671088
1.4219253921e-21,21.8225189464
8.4209631814e-23,3.9589532278
9.4167686681e-27,2.6896325332
9.9796212017e-24,3.5335535487
1.7629262996e-32,1.9205866102
2.6963668742e-22,27.0939374438
1.2781243434e-27,2.5284664344
3.8162060680e-21,18.8459669204
4.1239234534e-26,2.8258517359
8.3165780836e-31,2.0889553243
2.5726695115e-22,4.2449253900
2.6860564365e-22,27.1066180054
2.4376336536e-32,1.9335577154
4.5016553845e-28,2.4529737413
2.6613769457e-24,3.3238644125
7.7848406443e-22,4.5951378225
1.5455316343e-26,2.7335369654
3.1040914856e-21,5.1847706272
1.2815021746e-20,6.1637057939
6.0513617656e-30,2.1896738504
3.3162202173e-21,5.2192788353
2.0527116089e-23,36.3503527997
4.8793818884e-21,5.4372581864
1.5896619139e-34,1.7519364819
3.5277713024e-20,11.4472649955
4.8940112831e-23,3.8379368477
3.2701363577e-23,34.5566704531
7.1335019026e-22,4.5643974105
1.0322582434e-23,3.5393696529
1.6307090214e-22,4.1214133212
2.7993959192e-24,3.3313023600
2.9599941078e-33,1.8525303557
8.8247577568e-27,2.6840039606
3.7367353410e-20,7.9188188429
3.9338616822e-20,10.8430718565
2.5241292045e-28,106.3789065818
9.0283949428e-28,2.5027150216
5.6209827165e-33,1.8763576197
5.0822022646e-34,1.7904221519
2.7796128114e-22,4.2669369605
1.7649700361e-27,2.5529457124
7.5803635740e-24,3.4871283637
4.6822504576e-31,2.0617430730
2.0611225756e-20,6.7006291524
2.5165008139e-33,1.8466070289
9.2946280829e-21,5.8836718931
5.8764975646e-24,3.4455287527
2.6732193264e-22,4.2557928514
1.3210367300e-20,15.0682354478
6.4368288936e-22,4.5290082131
6.7405943314e-24,40.8878805232
1.1207045430e-21,4.7303213798
1.1887286536e-23,3.5639364253
1.1773244787e-34,1.7422909308
8.2255840295e-22,23.5121304653
7.6744208539e-23,3.9375179994
3.2882712425e-31,2.0453999185
2.8105589653e-29,2.2756927975
2.3218691939e-26,2.7709221322
2.5662345027e-24,3.3185351491
2.6544673761e-21,19.9336191007
2.6174657242e-22,27.1923093960
5.2653352825e-23,32.7806253517
4.7631077814e-21,18.1827386101
3.2625899996e-20,11.8179415273
1.3408913109e-30,2.1122167756
3.5476650811e-23,3.7707620892
4.1816642704e-20,8.4272415521
2.1032378365e-21,4.9954510285
2.2141801154e-20,13.3455277869
1.0001803605e-20,5.9433813416
4.1721557203e-22,4.3880664448
6.4364104264e-22,4.5289860797
3.1833340341e-20,7.4630310942
2.9457026269e-23,3.7333478287
4.3996308677e-20,9.8829458458
1.1749016276e-34,1.7422251662
1.5896877745e-20,14.4720643525
7.2932480961e-24,3.4807357670
7.9064608172e-28,2.4930473865
1.9958413026e-29,2.2558452444
4.0096358970e-25,3.0725829639
5.3926829998e-22,4.4699022293
1.5637384847e-31,2.0119721875
3.9569426121e-33,1.8632306632
4.4450317804e-20,9.0095094457
5.2194650638e-22,24.9478537683
1.6518173134e-27,2.5478743543
2.3084963258e-20,6.8630171675
3.1645126113e-25,55.4565536423
4.4295614248e-20,8.9487306105
5.0077091273e-23,32.9649859939
2.5699469330e-28,106.2111823377
2.7087155536e-20,7.1287514681
4.4186354006e-20,8.9111401502
8.7898211094e-22,23.3052692248
1.6123337131e-33,1.8305772385
5.5343087761e-32,1.9672817114
2.7187232562e-33,1.8494223010
1.2808515448e-22,4.0599393143
2.7129160465e-21,5.1166817892
2.5495928996e-23,3.7049634881
4.1365919897e-20,8.3631863121
5.3280208301e-21,17.8469371226
3.1563558047e-21,19.4142333681
5.2048891590e-27,2.6392641873
3.9243785845e-20,10.8582109770
2.1427044467e-23,3.6715398523
1.1024100512e-30,2.1026085608
3.4277476656e-24,3.3615241700
6.3390524549e-28,2.4771438721
2.0805294389e-20,13.5651468992
2.8367675370e-21,19.7342522333
9.3976156494e-21,5.8925027054
1.8857268274e-31,2.0202750952
1.9371078282e-23,36.5777472596
4.1542695519e-32,1.9553338395
4.9477655581e-22,25.1187300848
1.7482013810e-31,2.0169076512
9.8501507150e-24,39.3012207784
4.3837114557e-20,8.8092401441
1.9117931738e-30,2.1298785494
1.4747483919e-25,2.9577848135
1.5025838715e-25,2.9598341902
1.4136756310e-23,3.5947221085
3.8776618511e-29,2.2947274657
6.9299274984e-30,2.1969649001
4.4477013553e-20,9.6929395746
2.6883769845e-20,12.6248647074
1.5820479913e-25,2.9655004326
3.6519623714e-20,7.8412280553
1.0184481985e-23,39.1636847739
4.2506429454e-21,5.3559496717
1.7543842760e-23,3.6340716722
3.4387329412e-21,19.1576487576
8.3027221070e-33,1.8911911723
3.0888401728e-21,5.1822290277
4.8021715711e-24,3.4134390132
4.6806555502e-31,2.0617271749
1.7784994420e-30,2.1262525144
2.1177544233e-22,4.1909533787
4.8267875640e-22,4.4340079467
3.9388732620e-22,25.8530564607
1.8320210099e-20,14.0012519282
2.8803549104e-25,3.0334088055
4.5299969932e-27,82.2935616554
1.5036906073e-31,2.0102455693
2.4719153021e-20,12.9444270250
1.5715199579e-29,2.2422227271
4.4409407616e-20,8.9923653835
4.7863581439e-31,2.0627698683
2.2652521396e-22,27.6734498121
1.4573207456e-23,37.7078300154
3.5059778458e-22,26.2314599496
4.4855035398e-23,3.8194210756
3.8072483868e-20,11.0398826210
4.3473811031e-20,10.0381072814
1.2111366343e-23,3.5672205592
1.8002633292e-24,3.2677516703
1.3003579883e-28,2.3697411682
3.0897581812e-25,3.0416161002
1.0515800926e-31,1.9946304118
1.3535584485e-25,2.9484311922
3.3924629647e-23,3.7616696899
2.7956884557e-20,12.4707307229
5.5793725314e-23,3.8662400749
4.5866856485e-22,4.4177668466
2.6025245578e-31,2.0347458561
1.4751549651e-20,14.7149974779
2.5036521007e-28,106.4549322633
7.7599583654e-24,40.2937275783
9.8362856446e-22,4.6805582158
2.0061302291e-33,1.8384064447
3.2708596952e-20,11.8064696384
2.4591631593e-28,2.4116056515
1.0254111599e-27,2.5120737255
3.7611742143e-24,3.3756145097
3.8738195587e-21,5.3034678666
1.3180103372e-24,3.2246813422
3.4039200051e-25,3.0530316948
2.7691547973e-20,12.5086232100
1.4455137280e-33,1.8266921936
4.3621404408e-28,2.4507784936
5.7768184355e-21,17.6042542337
2.4926360240e-23,35.5953177621
2.6615021650e-26,70.0149911244
4.4609268841e-20,9.0872415861
1.6606716717e-20,6.4330441778
5.9239065963e-22,24.5450366965
2.6479833408e-23,3.7123501523
1.6275700430e-21,4.8820395650
6.8533008243e-28,97.4186048712
7.3598532034e-26,63.6936751002
1.1408547215e-21,22.4978999438
8.6708348262e-22,23.3477149336
3.7321106504e-29,2.2924454295
1.1315669234e-26,2.7057113243
9.1004265330e-22,23.1972340449
1.3902779676e-21,4.8161697897
1.4010925231e-28,2.3745553690
2.0558919210e-22,4.1828991033
3.9797590245e-20,8.1683320795
2.2780350632e-32,1.9308309106
6.1751098676e-23,32.1990003181
1.5506676420e-21,21.5581856650
4.0482145898e-20,10.6537622786
2.4945768648e-20,12.9103310559
1.7997235189e-33,1.8345071157
8.1608404749e-23,31.1962059125
1.7204418591e-22,4.1354034590
3.6739055464e-20,11.2376528993
6.7547727738e-30,2.1955837856
7.5275732427e-25,3.1507894243
5.7063030759e-23,32.4863527948
4.3667385185e-20,8.7665322110
3.3335396854e-30,2.1582565288
1.4271068597e-26,2.7263563849
5.1404644065e-30,148.9545282333
7.8892035564e-33,256.8144570312
3.7067682810e-35,399.4928449472
1.0684491640e-31,206.6542432159
1.4512134990e-21,4.8338292272
3.1158155624e-20,12.0214977868
4.7341675348e-33,1.8699109618
7.6810364643e-28,2.4909516623
3.4750540252e-20,11.5216621008
4.6876298726e-32,1.9603452662
4.4830330130e-20,9.3944325966
2.0977682231e-30,2.1345570461
3.4561009964e-33,1.8582249373
3.8524881211e-24,3.3792803313
6.6703740242e-33,1.8828343483
2.2377277057e-20,6.8165789295
6.7760136887e-30,2.1957530609
7.7005032339e-23,3.9382958527
3.0120552965e-20,7.3386683981
7.3364254029e-34,1.8029750990
4.5335883411e-26,2.8351640547
1.1112058524e-22,4.0249383877
4.4833063994e-20,9.3145532050
4.8566278985e-21,18.1245157456
6.7412710748e-29,2.3283148614
2.9068572539e-28,2.4228841880
4.4795137293e-20,9.4641207389
1.9907883361e-20,13.7180708161
1.0854051192e-27,2.5162805649
2.3513930254e-24,3.3058243207
1.4639240409e-23,3.6010112252
4.8762485592e-31,2.0636395436
1.9217225225e-31,2.0211179368
2.9954938702e-23,3.7366799398
8.9463894727e-31,2.0924722278
1.5089038071e-22,4.1013701851
4.2178795685e-20,10.3378798835
7.9441730508e-31,2.0867551135
1.0731033672e-24,3.1970601246
1.1334474440e-34,1.7410793337
3.0500124149e-20,7.3657887317
6.7622082201e-31,2.0790604123
1.2541421189e-21,22.2068844778
2.3231269681e-20,13.1727509360
2.9428056848e-21,5.1574501652
3.1361465229e-22,4.3019287994
1.3439954346e-20,6.2098095090
1.8273415458e-21,4.9322473559
2.9985469675e-27,2.5943932325
1.2797800296e-21,22.1448167251
4.0336714189e-29,2.2970857945
1.6298694032e-29,2.2442881640
3.0124362531e-26,69.2181820657
3.7771000077e-23,3.7835990381
3.1913361033e-25,3.0454175763
7.8861476220e-35,1.7296016224
1.6584368416e-27,2.5481797909
9.1982548180e-28,2.5040801145
2.0129528971e-22,4.1771912461
8.9206698447e-22,4.6443028948
4.7691611057e-22,25.2365231446
6.3284556636e-33,1.8808379642
1.9287838070e-29,2.2538857185
2.0946011010e-21,4.9935652578
7.9392013082e-23,3.9453134572
2.3230806481e-20,6.8725945608
6.4263192414e-27,79.7317811240
7.6039033216e-24,3.4876430095
1.7221549730e-28,110.0006719821
1.8052634458e-20,14.0507629401
3.2793082250e-20,11.7947473323
2.4587455027e-36,498.6461964473
2.1768177817e-22,4.1984657494
4.7812299556e-30,2.1771352731
1.1491500245e-20,6.0629932650
6.3600986407e-24,3.4583123424
8.9394855920e-25,3.1730112087
2.0159374667e-37,611.2107887713
1.0250841298e-24,49.4580293855
1.2622975263e-34,361.2943333730
4.7852367483e-26,66.3081707971
4.4276454716e-20,9.7812989866
8.5083654244e-22,4.6270430083
4.7484517693e-23,3.8314954560
3.5794133848e-22,4.3412164084
1.4989028249e-24,3.2422712668
6.6829660956e-21,5.6396887551
1.1215814223e-20,6.0414100072
4.3243771028e-20,10.0979502309
1.7749064710e-20,6.5105096313
2.1129590909e-27,88.1313820360
6.6186127671e-21,17.1949823407
8.3423940789e-21,16.4938723028
1.6235977489e-31,2.0136317876
4.5159528113e-33,1.8681479003
1.7152739907e-21,21.2514543951
1.9883999875e-20,6.6526956592
1.3833457807e-29,2.2350315821
4.4820713258e-20,9.4204454153
3.7822743724e-23,3.7838807762
1.2532770476e-28,2.3673701368
4.3587568813e-22,25.5257812584
4.2546444847e-21,5.3564905453
2.9357099258e-31,2.0402177320
1.8902715527e-28,2.3941106016
2.6886737801e-34,1.7691076206
4.2136412634e-20,10.3465416695
4.5702144295e-21,5.3981617447
4.8652162955e-21,5.4355013187
2.2548766315e-28,2.4058056893
1.3280629932e-25,2.9463668334
2.8100209381e-20,12.4503172637
6.8041511102e-28,2.4822140071
1.1692864562e-22,4.0373932385
5.1394984808e-23,3.8484405105
2.0816877038e-20,6.7141558607
1.5077317588e-20,6.3270918756
2.7998086916e-30,2.1492576535
1.8588147999e-33,1.8356654081
1.8065889293e-20,14.0482972167
1.1263488410e-20,6.0451588479
6.3242526149e-21,17.3320334874
1.1293854679e-21,4.7333147743
4.0159856056e-20,10.7085288347
5.1964007072e-23,3.8508142156
1.2177051125e-24,3.2139745643
7.5225859371e-21,16.8080973559
2.1912507896e-22,4.2002761660
3.0661368250e-28,2.4265076766
1.1087998294e-20,15.6186250890
8.2609469925e-26,63.0069863501
4.0529284570e-20,8.2547139079
2.5143050947e-20,12.8807817042
1.0390124518e-27,93.8896459702
3.5543455436e-23,3.7711457637
3.4090950390e-20,11.6141219743
3.3067107959e-21,19.2748563127
2.9969328330e-26,2.7950044452
9.2604250299e-33,1.8953899449
2.7520440206e-28,2.4191799658
3.0667578469e-22,4.2953798423
1.2597952945e-23,3.5741736515
1.3394157116e-30,2.1121624730
3.1749720413e-33,1.8551021033
2.9736732743e-33,1.8526992339
2.7190000259e-26,2.7857611518
1.6645647393e-21,21.3425898129
4.9754874649e-23,3.8414716244
1.0664455268e-24,3.1962331769
1.0698213493e-21,4.7124155198
9.8861989618e-28,2.5093791102
4.2461209821e-32,1.9562390118
3.8361329307e-23,3.7867939293
4.7763565811e-23,33.1393873886
4.9395350517e-21,18.0738202646
1.2652062798e-21,4.7780449037
3.5208310573e-20,11.4570892506
7.3515097330e-28,2.4877826621
1.3550647917e-34,1.7467926850
3.3889576644e-30,2.1591113551
4.1927294178e-21,18.5644578467
3.8097862973e-26,2.8181181399
2.5467784948e-20,12.8324024237
3.7779528360e-20,11.0840283852
4.5996530585e-22,4.4186609861
1.8301000420e-21,21.0549514822
3.3527501951e-22,4.3216482336
1.8711409067e-25,2.9841403516
1.2018580512e-22,4.0441541399
1.2490038384e-22,4.0536752641
6.4321425741e-22,24.2845012583
6.1470952004e-27,80.0533292878
2.5412639335e-23,3.7043269904
1.0850170214e-31,1.9959861369
2.7424719441e-25,56.2245704757
8.5978940508e-22,4.6308444128
3.7615343354e-23,34.0286582263
1.9378805024e-24,46.4244795687
5.5325924359e-28,2.4674681854
3.2905434281e-27,2.6018263787
5.2405973603e-22,4.4605589509
7.3609240988e-28,2.4878750185
3.2098202891e-22,4.3087556574
3.3686477168e-32,1.9467052655
1.9239296237e-25,58.1633706506
2.2593936962e-20,6.8307918205
7.7839039081e-21,5.7478700819
1.0993691669e-20,6.0238497061
2.4332325421e-22,27.4347861139
5.9611891953e-21,17.5098656182
2.5053049154e-27,2.5801600499
3.5325392242e-20,7.7377635690
4.2066137849e-20,10.3607904371
2.0627754890e-21,20.6929616834
6.9517031838e-34,1.8011209020
3.2754592448e-24,3.3546807718
1.7840958992e-34,1.7556748429
4.3738213436e-20,8.7839317159
3.4939594816e-22,4.3339590368
1.7476695618e-20,14.1592706732
3.9538051890e-22,25.8407989768
2.7031016458e-24,3.3261483926
2.0109103567e-21,4.9749986238
8.4311099348e-21,5.8075928352
2.5101534616e-26,2.7782260612
5.3639787883e-27,2.6417675107
4.5270075272e-23,3.8213662782
9.8502710947e-26,2.9143876331
3.6029038136e-23,3.7739161939
1.4753148897e-21,21.7100107769
6.9334474930e-24,3.4724056457
4.1728879752e-27,2.6210619349
8.4217709153e-24,39.9512195830
8.6555811195e-22,4.6332777849
1.3545892072e-24,3.2284051741
1.4030631345e-20,14.8761091786
1.7838787059e-20,14.0907366112
1.7795871293e-30,2.1262831298
2.3776085804e-27,2.5760516634
1.5009574762e-26,2.7308956803
4.1575282976e-20,10.4567971772
3.9697883196e-20,10.7850140896
4.3396915315e-20,10.0585566074
2.0169682570e-22,4.1777292060
7.0134973451e-21,17.0200979671
3.4558664063e-34,1.7774431004
1.3299521639e-22,4.0693480886
1.1665361517e-25,2.9323824403
1.9501780576e-20,13.7888826489
1.8319969679e-24,46.6863327010
2.1399369082e-29,131.8126085620
1.9725374259e-28,108.7021596458
3.6282411168e-20,7.8201735019
1.5871816234e-20,6.3824978474
3.4408069783e-29,2.2876154256
1.3765567291e-25,60.0436697840
8.9199437588e-23,30.8801610113
4.1033550815e-20,10.5568540910
1.9785179878e-23,36.4946618619
3.9819067237e-21,18.7188049543
7.4799616930e-26,63.5970616171
4.4789728703e-20,9.4714136282
2.2129793960e-29,2.2617906756
6.1783964132e-26,2.8661295762
1.6525978303e-21,21.3645144636
8.5392369820e-23,31.0349227626
3.5956098157e-32,1.9493798665
3.0904771730e-23,34.7712385916
4.4787997904e-20,9.4736597172
5.3050809087e-23,3.8552872176
1.1524268492e-20,15.4982679918
