likelihood_theta2,theta2
1.4132482576e-22,0.5508927383
3.9201058850e-83,4.0583015453
1.0990491959e-59,3.2545349219
2.7901237610e-102,4.7514157306
8.8285391692e-68,3.5310940160
2.0668426472e-84,4.1030191910
2.1241014447e-79,3.9286057033
6.8798561846e-22,0.7199464551
1.7497163850e-22,0.5696437741
3.3498744090e-27,0.0449203490
1.2699006300e-21,0.8237598624
3.5394485007e-23,0.4464524240
2.4550799971e-26,0.1059058358
9.0748624371e-24,0.3633022622
3.1132575793e-23,0.4379411856
8.5483785495e-24,0.3599645715
8.5056181910e-27,0.0714460915
9.3685058504e-22,0.7666614142
3.4951411622e-37,2.4087278008
4.7450166323e-67,3.5062351638
1.8239211142e-27,0.0303641421
9.7397185958e-23,1.4310844957
1.0700149065e-21,0.7897838844
3.2663571138e-27,0.0442664525
1.7960080673e-27,0.0300292031
4.0696346999e-26,0.1235872624
5.5013542346e-30,2.0489294860
7.9038940316e-67,3.4986916014
1.1040289006e-48,2.8657079524
4.6038713451e-57,3.1638810213
1.7474984360e-24,0.2784925222
2.2612742684e-22,0.5934182766
1.3836530664e-24,0.2675062613
7.6804240175e-24,0.3540413352
1.5110996495e-24,0.2716266371
1.9642607631e-24,0.2840799422
1.5210908871e-24,0.2719360706
1.9157151430e-21,1.0063232537
9.4561453708e-23,0.5178179170
3.7639801905e-22,1.3228522972
9.0399111927e-24,1.5689834317
1.2729281250e-21,0.8242762352
3.6624257133e-28,0.0035910018
3.6066647616e-23,0.4477141644
2.8524549304e-26,0.1110761191
2.2088300123e-25,1.7286440600
1.7392600420e-21,1.0807067751
3.4539790169e-23,0.4448183076
1.6711606725e-26,1.8195018622
2.7632073179e-23,0.4301706739
7.7967779026e-25,0.2414106669
1.3801901113e-25,0.1692758735
6.6722633205e-24,0.3463625737
7.5675811960e-22,0.7335212606
1.8177729939e-21,0.9365801653
5.6346174874e-25,0.2271592598
6.6300204242e-23,0.4906410842
6.9139981005e-25,0.2360956920
1.6400033399e-21,0.8918231665
3.3862708781e-25,0.2055156863
1.2713458636e-29,2.0275080405
2.5307829056e-23,0.4245308102
1.7496839012e-21,0.9171524302
1.2524042407e-64,3.4237544786
2.8003307852e-100,4.6763275229
1.2728902965e-73,3.7301549848
7.2299470518e-100,4.6609586783
8.5373796937e-101,4.6956153615
3.1212862768e-31,2.1191390697
9.6880667666e-26,0.1556129554
1.4628881564e-23,1.5442838958
1.9135487272e-21,0.9867147952
3.7478352335e-24,1.6112265188
6.9807959137e-22,0.7219802839
3.1186936116e-22,0.6254943012
5.0003751723e-22,0.6785233924
1.6090284273e-25,0.1753063501
1.1773158077e-24,0.2600339163
5.9497926624e-23,0.4826908388
5.7115046325e-28,0.0099339590
1.7086276350e-23,0.4001292954
1.4602741993e-24,0.2700229956
2.7109719867e-24,0.2997837209
8.2148913367e-28,0.0153656250
7.2761871717e-23,0.4975916797
1.0793047354e-23,0.3731165204
1.3982635674e-25,0.1697847361
1.8986022122e-27,0.0312439875
4.4456230565e-24,0.3248401814
4.9099629342e-22,0.6763119219
6.6275824117e-26,0.1413389833
1.6289827870e-21,0.8895113340
1.2102178388e-24,1.6609775505
2.0391714245e-24,0.2858806919
7.1133758948e-22,0.7246288588
2.9740306149e-22,0.6205765468
4.8111384478e-26,0.1296050764
7.8556699905e-23,0.5034058252
1.0586163714e-23,0.3720111780
3.2346789637e-22,0.6293210120
3.1568402019e-23,0.4388556355
2.2585179943e-22,0.5933016685
3.0301104220e-27,1.8738686915
9.2734202030e-24,0.3645166060
1.6347155894e-21,0.8907099417
6.7651739718e-22,0.7176168019
9.3345664107e-22,0.7660605901
1.1441851375e-37,2.4300369608
1.2874296844e-21,0.8267528288
4.2582679811e-25,0.2151527708
1.7033805973e-21,0.9058459533
1.9012355071e-21,0.9740474732
5.3961607646e-24,1.5941570750
2.3048164581e-24,1.6331749109
2.3792858366e-25,1.7258363682
3.1354327250e-98,4.6001556879
1.0835615025e-63,3.3917871545
8.5054353766e-24,0.3596843550
1.7397554906e-21,1.0805881139
3.0685881540e-23,0.4369925202
1.9219851172e-24,0.2830358936
5.9545500734e-25,0.2295572483
3.8271175475e-22,0.6474959356
9.5900185396e-28,0.0179166161
9.5812214125e-25,0.2506459679
4.7428300349e-35,2.3116212837
2.5900247296e-54,3.0677313903
1.9123463594e-91,4.3526825108
3.3632692351e-71,3.6475116616
2.6603157460e-97,4.5658621311
1.5089748253e-52,3.0052531660
2.4278038882e-55,3.1038260741
2.0375493782e-55,3.1064903815
3.1326300230e-70,3.6144948144
1.6834577081e-47,2.8220229226
1.4581794770e-21,1.1351268122
1.1752941937e-21,0.8076918548
3.4929524100e-26,0.1181628810
3.2359702033e-28,0.0004442456
2.6435568785e-25,0.1952826816
1.1979094663e-29,2.0290448139
1.5345040531e-21,0.8707718160
4.9350267958e-24,0.3302895360
3.9938426120e-24,0.3193079105
1.4329743909e-23,0.3896015223
2.3850494751e-24,0.2934851988
1.1454500527e-21,0.8026298674
2.6589090652e-22,1.3542818497
2.9849979451e-23,0.4351851256
8.1697169241e-22,0.7449316321
1.0766919835e-21,0.7909257056
1.8599511595e-22,0.5751763428
3.8820124609e-23,0.4526831727
7.6390042031e-27,0.0681798188
4.0306999854e-24,0.3197798164
1.5142956870e-26,0.0897257118
1.6001394173e-21,0.8836016215
1.2854068186e-27,0.0232060895
1.4559536510e-22,0.5534541571
2.9319103227e-24,0.3036735781
5.1693231871e-24,0.3327284945
9.4611843130e-23,1.4330753952
1.3616109453e-21,1.1509140277
1.2730759100e-49,2.8999946027
4.4101124846e-24,0.3244241080
1.3756661222e-21,0.8419851886
3.9950185698e-23,0.4546364476
5.3089830127e-24,0.3341355653
1.9531673535e-26,0.0981555464
2.4669969775e-25,0.1924586488
7.8595590905e-23,0.5034436410
1.5396399471e-23,1.5415835782
2.4608588447e-26,0.1059863409
6.2340113453e-50,2.9112649000
1.4460779356e-81,4.0037109684
4.4075240466e-87,4.1970891279
4.0553656645e-88,4.2338156822
1.6099989669e-59,3.2488258328
1.7965882114e-22,0.5720280476
1.5359258037e-21,1.1217297500
2.0747510057e-22,1.3749215745
6.2211813540e-24,0.3425862606
7.5109120691e-23,0.4999909706
8.7437402889e-27,0.0722928657
1.6893288269e-21,0.9026140460
2.1502519358e-22,0.5886344250
7.0738112068e-26,0.1437606747
2.7610852313e-22,0.6130142781
1.6406369011e-24,0.2755011213
1.7410167779e-21,1.0802853799
1.3681912407e-21,0.8406807547
1.3655992655e-22,0.5479619617
2.7787143070e-23,0.4305322775
2.5081082445e-22,1.3592601694
3.9992370433e-23,0.4547084534
2.2907754970e-24,0.2915173903
8.5904238999e-22,0.7526887469
1.3829835800e-21,1.1474816580
1.1203333946e-22,0.5314486895
3.2321635714e-26,0.1154340720
4.1470915441e-23,0.4571925498
3.7728719056e-22,1.3226271544
3.7149596819e-24,0.3156043337
1.8221211958e-21,1.0581412825
1.6606247715e-21,1.0980595397
1.7884483946e-21,0.9276687248
1.6653589122e-21,0.8972720038
1.7025292966e-22,1.3904954655
6.5421253496e-23,0.4896529027
9.1760898590e-26,0.1535474345
6.8710073775e-27,0.0650063799
5.6325755368e-22,0.6933382809
6.8800847662e-24,0.3480262661
1.5783301200e-23,0.3953536532
8.6383539901e-25,0.2459847328
1.0463818641e-21,0.7857322102
1.9162528214e-21,1.0049156522
1.9167066813e-21,0.9937322312
3.2324325075e-24,0.3085589058
1.8838350336e-21,0.9630605008
1.9309123983e-22,0.5786061270
3.6536861492e-25,1.7093883418
2.6499671976e-22,0.6088987589
3.2170252992e-24,0.3083186442
1.4115092574e-24,1.6544602124
1.9021058799e-21,0.9747245030
5.4217211491e-23,0.4759804914
5.5123192032e-23,1.4683937943
1.5025088488e-23,0.3924138625
1.7958990374e-25,1.7363968010
1.7261677166e-21,1.0837922966
6.8753203781e-23,0.4933428259
4.6837404574e-26,1.7846499571
1.8701489288e-21,0.9563100543
2.8207045745e-22,1.3491637635
2.9974300092e-32,2.1733673556
3.0109342734e-83,4.0623040974
1.4467485552e-24,1.6534087427
1.1744510418e-23,1.5557096371
1.1714648009e-21,0.8070425681
3.9841593345e-25,0.2123374153
8.6209635422e-24,0.3604353831
1.8589951673e-26,0.0965024051
4.3785973465e-26,0.1262084079
6.8499661461e-27,0.0649152402
2.2699490487e-22,0.5937845827
6.5826733693e-25,0.2339380242
1.4873935808e-21,1.1301807773
1.5735630147e-21,1.1149296038
5.7549728241e-25,0.2280757620
1.1226350338e-23,0.3753723108
1.7975357647e-21,1.0655431032
1.0577266936e-23,0.3719632181
1.5114440945e-24,0.2716373358
9.1274815793e-22,1.2206721296
4.7307357957e-22,0.6718507633
5.3386806389e-24,0.3344304862
1.0161850738e-22,0.5235494520
1.9137172988e-21,0.9869821402
1.1328490550e-22,0.5323578249
1.0863323536e-26,0.0790519845
9.0313440921e-22,0.7606598147
4.8439747317e-24,0.3293135940
3.3303962307e-22,1.3342982172
3.4967762806e-104,4.8234072374
1.6948689917e-63,3.3851548372
6.9784065091e-35,2.3037201391
1.2732465170e-21,0.8243305531
3.3287914876e-23,0.4423616080
3.6995633451e-24,0.3153926469
6.7020124302e-23,0.4914424427
6.0156236570e-27,1.8524951171
8.0504765681e-22,0.7427027024
9.4525885504e-23,0.5177881664
7.8738560292e-22,1.2410711003
1.8662386781e-21,0.9545602090
9.0778901961e-24,0.3633209553
3.4209820436e-26,1.7954558657
3.8055589546e-98,4.5970434176
6.0895479165e-95,4.4793414175
5.0862116761e-60,3.2660482609
2.9347134162e-23,0.4340769166
1.3997597985e-22,0.5500710861
8.3466284065e-25,0.2444475100
4.6671036117e-22,0.6702410059
1.9166538133e-21,1.0036155507
4.2429236329e-26,0.1250790817
7.3309269235e-22,0.7289216993
4.7096634075e-27,0.0541105967
3.6482395603e-22,0.6422271738
8.6180879702e-23,1.4394100021
4.9306643192e-24,0.3302431468
9.9786094152e-24,0.3686511900
1.9149623219e-21,1.0079446955
5.9152715250e-24,1.5897660784
2.3975627872e-23,0.4210941243
6.4788279689e-24,0.3447719896
2.6133417706e-22,0.6075146205
2.5349774244e-23,0.4246364651
3.3989023071e-25,0.2056709798
2.3021242994e-26,0.1037096727
5.3425249607e-23,1.4703467131
1.5008085724e-21,0.8644464099
1.4463710569e-21,0.8545079187
4.5610298337e-22,1.3039136145
2.1531775473e-26,1.8110867812
8.8694528830e-22,0.7577503375
9.7699643741e-26,0.1559339267
3.3131731787e-25,1.7131777636
2.0527044175e-26,0.0998261499
9.2353312767e-27,0.0739792122
1.2856907159e-23,0.3832263698
9.2955858053e-24,0.3646507350
1.4534922690e-22,0.5533081386
1.0821735644e-24,0.2561747589
6.0207248747e-27,0.0611187626
8.0057794437e-22,0.7418634887
2.9585121516e-37,2.4119252345
3.0451814938e-32,2.1730097545
2.2804980174e-24,0.2912984373
1.7002753597e-21,0.9051247983
