likelihood_theta1,theta1
1.6503713355e-24,0.3896221040
1.6104327432e-21,1.4835278790
1.3427475176e-21,1.4301672420
9.4115374764e-25,0.3389496266
2.6109761905e-21,1.7045817906
8.6430495111e-25,0.3317079547
8.0132403843e-26,0.1651875993
1.5193690974e-34,4.3253069773
2.8117954712e-24,0.4431420865
6.5031649597e-35,4.3610982412
3.1681667501e-31,3.9749971609
1.9842131817e-21,1.5563722329
1.1723243270e-21,1.3941910231
6.2994539215e-22,1.2543004956
4.9414209388e-22,1.2065960812
2.2574252421e-21,2.0177485710
7.7376622057e-23,0.8971460517
4.8653962351e-24,0.5048450985
1.1279314656e-22,0.9555184298
1.0452227781e-25,0.1807974756
1.1063675825e-23,0.6106554328
1.0354781452e-21,1.3634364393
2.5994363049e-21,1.7007638209
1.8851082517e-22,2.5289593184
1.0230782349e-21,1.3605443417
5.9740382520e-22,1.2436295105
1.1803115640e-24,0.3587434413
1.1044990036e-30,3.9121960133
8.7922604378e-25,0.3331544385
6.2243809075e-27,0.0523834668
1.0410766756e-21,2.2479349345
1.1187226502e-21,1.3823799422
2.4565648849e-21,1.6597710323
1.0925910024e-22,2.5982546840
2.7288668190e-21,1.8809958727
1.7923324399e-21,2.1065332480
1.9972004568e-25,0.2218105755
1.9683033788e-21,1.5532233275
1.7223176528e-23,0.6730715709
3.8163416883e-22,1.1586091283
2.6930027730e-21,1.7359480536
5.0335471009e-25,0.2881139386
2.2255678674e-21,2.0243447233
9.8451092252e-29,3.6700715024
2.7364322766e-21,1.8766540965
3.3980878429e-25,0.2587522588
1.3949963676e-26,0.0803975939
3.8693453610e-22,1.1611097179
3.2432857054e-23,0.7659327819
8.9698803317e-27,0.0642083157
9.8779218662e-22,1.3522038113
4.0169801487e-37,4.5648760488
8.0285604056e-23,0.9028101975
1.5670712403e-22,1.0076729480
2.7133003788e-23,0.7394715232
3.7331068176e-23,0.7869081870
2.1707728202e-33,4.2094143893
2.2428097881e-21,2.0207901460
2.9339066770e-23,0.7510429825
8.2614937372e-27,0.0614273794
4.7873915077e-23,0.8242278883
2.7862622766e-21,1.8147013789
2.7664574420e-21,1.8548518895
4.5214420300e-23,2.6996115979
3.8196661578e-25,0.2673017309
6.2402638359e-23,0.8643186195
1.3654098513e-25,0.1972071240
2.7992179160e-24,0.4426666216
6.9354744512e-26,0.1569963068
3.2614858563e-23,0.7667654509
8.4745647473e-24,0.5746732383
8.3000826561e-22,2.2946297048
2.8830581142e-24,0.4458047875
8.7261620063e-23,0.9156357010
4.4322276826e-36,4.4708947281
1.6358657316e-24,0.3887830828
7.7898509845e-22,1.2986850193
2.7590844329e-27,0.0300877869
3.6628455622e-24,0.4720017023
4.1460468527e-23,0.8026141956
5.8039541889e-31,3.9447761356
3.3116277587e-23,0.7690364606
2.5224731284e-21,1.9555496358
2.6886640849e-22,1.0970294117
1.1604340423e-27,0.0099710688
4.9847435306e-22,1.2082633545
5.6003627361e-42,4.9595649875
2.3895502950e-24,2.9801286984
7.2225456104e-22,1.2825534155
1.7891220824e-23,0.6785594009
2.3592540449e-21,1.6358843717
1.2748125002e-22,2.5792589699
1.1609601308e-21,1.3917097929
1.2805844843e-23,0.6309533600
2.9396508178e-22,1.1123984916
7.5338724094e-22,1.2915087967
6.7352958705e-22,2.3339738046
2.7723072815e-21,1.7862435330
2.7802840064e-21,1.7969958416
1.7353696258e-23,0.6741590384
2.9589091597e-27,0.0318388097
8.9763428437e-22,1.3300616049
2.0339418305e-24,0.4099197112
2.6569907969e-21,1.7210624507
7.6184588027e-24,0.5607147069
9.8225780508e-23,0.9339526455
2.6944069114e-21,1.7365783309
4.7460109789e-25,0.2836006995
2.6369508823e-23,0.7352554263
2.4790346353e-21,1.6656476849
1.3558982116e-21,2.1860705703
2.1237485614e-21,1.5845173960
2.7470033609e-38,4.6656525249
8.5781995281e-24,0.5762821664
2.7518257615e-22,2.4768831130
1.6711875579e-25,3.1906267980
2.2871547897e-26,0.1011028710
2.1755002983e-21,1.5952827339
1.5237660972e-21,1.4665305655
1.8951356404e-26,3.3443078385
1.7599435159e-21,1.5125657513
1.5847249139e-21,1.4785049068
5.5295943276e-25,0.2954152292
2.2727005163e-21,1.6162024081
1.1730556063e-21,2.2211696116
1.5167880182e-27,0.0159345500
6.6431093853e-28,0.0017481638
1.3927058048e-25,0.1984512292
8.6055254646e-26,3.2389744798
1.8098924069e-27,0.0199778152
9.8669749855e-25,0.3430144028
1.8298534042e-24,0.3995430847
6.8577098072e-24,2.8870564107
1.1150551029e-22,0.9537205294
