tauint,rho,drho
0.000000,1.000000,0.000000
1.000000,0.869629,0.003185
2.000000,0.774146,0.005382
3.000000,0.693727,0.007141
4.000000,0.628063,0.008490
5.000000,0.570419,0.009615
6.000000,0.516467,0.010621
7.000000,0.467506,0.011488
8.000000,0.422245,0.012248
9.000000,0.384107,0.012840
10.000000,0.346278,0.013391
11.000000,0.314354,0.013817
12.000000,0.284380,0.014195
13.000000,0.256041,0.014532
14.000000,0.232319,0.014787
15.000000,0.212689,0.014980
16.000000,0.192669,0.015174
17.000000,0.175017,0.015331
18.000000,0.158234,0.015473
19.000000,0.141149,0.015620
20.000000,0.124574,0.015767
21.000000,0.109255,0.015905
22.000000,0.096943,0.016018
23.000000,0.086184,0.016125
24.000000,0.075171,0.016240
25.000000,0.067138,0.016339
26.000000,0.058299,0.016446
27.000000,0.048602,0.016560
28.000000,0.040862,0.016663
29.000000,0.035263,0.016755
30.000000,0.029356,0.016844
31.000000,0.024076,0.016924
32.000000,0.021577,0.016991
33.000000,0.017160,0.017057
34.000000,0.010473,0.017121
35.000000,0.004442,0.017172
36.000000,-0.001322,0.017208
37.000000,-0.005758,0.017225
38.000000,-0.009932,0.017219
39.000000,-0.011300,0.017196
40.000000,-0.012307,0.017165
41.000000,-0.013818,0.017131
42.000000,-0.014581,0.017097
43.000000,-0.016938,0.017067
44.000000,-0.017520,0.017043
45.000000,-0.019402,0.017025
46.000000,-0.019845,0.017011
47.000000,-0.018898,0.017000
48.000000,-0.018248,0.016994
49.000000,-0.017712,0.016989
50.000000,-0.017319,0.016985
51.000000,-0.017007,0.016982
52.000000,-0.016295,0.016983
53.000000,-0.014814,0.016988
54.000000,-0.013683,0.016994
55.000000,-0.012014,0.017002
56.000000,-0.011012,0.017013
57.000000,-0.010005,0.017021
58.000000,-0.006364,0.017024
59.000000,-0.004700,0.017022
60.000000,-0.003199,0.017023
61.000000,-0.003716,0.017031
62.000000,-0.001893,0.017047
63.000000,-0.001613,0.017058
64.000000,-0.000056,0.017068
65.000000,0.001776,0.017076
66.000000,0.001903,0.017083
67.000000,0.003860,0.017088
68.000000,0.005220,0.017092
69.000000,0.007352,0.017095
70.000000,0.008996,0.017097
71.000000,0.011006,0.017099
72.000000,0.011935,0.017100
73.000000,0.015255,0.017101
74.000000,0.016361,0.017101
75.000000,0.014838,0.017102
76.000000,0.011671,0.017102
77.000000,0.009317,0.017103
78.000000,0.006911,0.017103
79.000000,0.005405,0.017104
80.000000,0.002702,0.017104
81.000000,0.000948,0.017104
82.000000,-0.001049,0.017104
83.000000,-0.000760,0.017103
84.000000,-0.003124,0.017103
85.000000,-0.005055,0.017103
86.000000,-0.005576,0.017103
87.000000,-0.005921,0.017102
88.000000,-0.006346,0.017102
89.000000,-0.006440,0.017102
90.000000,-0.005298,0.017102
91.000000,-0.004323,0.017101
92.000000,-0.004089,0.017101
93.000000,-0.005082,0.017101
94.000000,-0.005564,0.017101
95.000000,-0.005362,0.017101
96.000000,-0.003515,0.017101
97.000000,-0.004064,0.017101
98.000000,-0.003136,0.017101
99.000000,-0.002741,0.017101
100.000000,-0.003600,0.017101
101.000000,-0.005268,0.017101
102.000000,-0.004809,0.017101
103.000000,-0.006016,0.017101
104.000000,-0.005482,0.017101
105.000000,-0.003596,0.017101
106.000000,-0.003583,0.017101
107.000000,-0.002631,0.017101
108.000000,-0.004410,0.017101
109.000000,-0.004566,0.017101
110.000000,-0.003530,0.017101
111.000000,-0.002753,0.017101
112.000000,-0.000029,0.017102
113.000000,0.001143,0.017102
114.000000,0.002215,0.017102
115.000000,0.002181,0.017102
116.000000,0.001186,0.017102
117.000000,-0.001268,0.017102
118.000000,-0.005420,0.017101
119.000000,-0.005643,0.017101
120.000000,-0.006328,0.017101
121.000000,-0.006940,0.017101
122.000000,-0.008073,0.017101
